,SQUID_Volt(V),timestamp,MOD_CURR(A)
374,-2.95238000E-05,1558940922.766,+1.46879370E+00
375,-2.95305000E-05,1558940926.366,+1.48395180E+00
376,-2.95437000E-05,1558940926.5743332,+1.49236230E+00
377,-2.95639000E-05,1558940926.7826667,+1.49237420E+00
378,-2.95172000E-05,1558940926.991,+1.50450550E+00
379,-2.94371000E-05,1558940927.1993332,+1.50895730E+00
380,-2.90499000E-05,1558940927.4076667,+1.50895460E+00
381,-2.98241000E-05,1558940927.616,+1.52683970E+00
382,-2.92901000E-05,1558940927.8243332,+1.53254580E+00
383,-2.93769000E-05,1558940928.0326667,+1.53255110E+00
384,-2.92435000E-05,1558940928.241,+1.54655930E+00
385,-2.94904000E-05,1558940928.4493332,+1.54906670E+00
386,-2.92503000E-05,1558940928.6576667,+1.54908650E+00
387,-2.92435000E-05,1558940928.866,+1.56971690E+00
388,-2.90233000E-05,1558940929.0743332,+1.57269360E+00
389,-2.89099000E-05,1558940929.2826667,+1.57270410E+00
390,-2.93436000E-05,1558940929.491,+1.57270150E+00
391,-2.89633000E-05,1558940929.6993332,+1.57268030E+00
392,-2.91633000E-05,1558940929.9076667,+1.57271210E+00
393,-2.88632000E-05,1558940930.116,+1.57270150E+00
394,-2.88565000E-05,1558940930.3243332,+1.57271730E+00
395,-2.85895000E-05,1558940930.5326667,+1.57270680E+00
396,-2.88030000E-05,1558940930.741,+1.57272260E+00
397,-2.88096000E-05,1558940930.9493332,+1.57271470E+00
398,-2.90299000E-05,1558940931.1576667,+1.57272000E+00
399,-2.89965000E-05,1558940931.366,+1.57272530E+00
400,-2.84760000E-05,1558940934.966,+1.58398570E+00
401,-2.86763000E-05,1558940935.1743333,+1.58923190E+00
402,-2.88431000E-05,1558940935.3826668,+1.58922920E+00
403,-2.86829000E-05,1558940935.591,+1.60090720E+00
404,-2.86362000E-05,1558940935.7993333,+1.60571840E+00
405,-2.84760000E-05,1558940936.0076668,+1.60571450E+00
406,-2.89298000E-05,1558940936.216,+1.62307210E+00
407,-2.85160000E-05,1558940936.4243333,+1.62936110E+00
408,-2.88164000E-05,1558940936.6326668,+1.62935320E+00
409,-2.87497000E-05,1558940936.841,+1.64296620E+00
410,-2.82692000E-05,1558940937.0493333,+1.64587940E+00
411,-2.85628000E-05,1558940937.2576668,+1.64587550E+00
412,-2.87030000E-05,1558940937.466,+1.66592030E+00
413,-2.83692000E-05,1558940937.6743333,+1.66944540E+00
414,-2.85428000E-05,1558940937.8826668,+1.66944810E+00
415,-2.81491000E-05,1558940938.091,+1.66945870E+00
416,-2.79888000E-05,1558940938.2993333,+1.66945600E+00
417,-2.84360000E-05,1558940938.5076668,+1.66944540E+00
418,-2.85427000E-05,1558940938.716,+1.66944020E+00
419,-2.84427000E-05,1558940938.9243333,+1.66943490E+00
420,-2.79221000E-05,1558940939.1326668,+1.66942960E+00
421,-2.81557000E-05,1558940939.341,+1.66944020E+00
422,-2.84359000E-05,1558940939.5493333,+1.66944020E+00
423,-2.81757000E-05,1558940939.7576668,+1.66942690E+00
424,-2.77820000E-05,1558940939.966,+1.66943220E+00
425,-2.76752000E-05,1558940943.566,+1.68027890E+00
426,-2.77287000E-05,1558940943.7743332,+1.68595190E+00
427,-2.78421000E-05,1558940943.9826667,+1.68595990E+00
428,-2.78354000E-05,1558940944.191,+1.70208960E+00
429,-2.79822000E-05,1558940944.3993332,+1.70955890E+00
430,-2.72549000E-05,1558940944.6076667,+1.70955890E+00
431,-2.76352000E-05,1558940944.816,+1.72230360E+00
432,-2.72614000E-05,1558940945.0243332,+1.72607990E+00
433,-2.72547000E-05,1558940945.2326667,+1.72607460E+00
434,-2.74684000E-05,1558940945.441,+1.73827200E+00
435,-2.72480000E-05,1558940945.6493332,+1.74139010E+00
436,-2.72614000E-05,1558940945.8576667,+1.74139540E+00
437,-2.74016000E-05,1558940946.066,+1.76337260E+00
438,-2.69811000E-05,1558940946.2743332,+1.76615890E+00
439,-2.69879000E-05,1558940946.4826667,+1.76618140E+00
440,-2.68478000E-05,1558940946.691,+1.76620650E+00
441,-2.74550000E-05,1558940946.8993332,+1.76619720E+00
442,-2.75150000E-05,1558940947.1076667,+1.76619460E+00
443,-2.70413000E-05,1558940947.316,+1.76620250E+00
444,-2.67276000E-05,1558940947.5243332,+1.76619330E+00
445,-2.65475000E-05,1558940947.7326667,+1.76619330E+00
446,-2.65607000E-05,1558940947.941,+1.76618140E+00
447,-2.66876000E-05,1558940948.1493332,+1.76617480E+00
448,-2.67543000E-05,1558940948.3576667,+1.76618530E+00
449,-2.68477000E-05,1558940948.566,+1.76617480E+00
450,-2.69344000E-05,1558940952.166,+1.77589380E+00
451,-2.65341000E-05,1558940952.3743331,+1.78153780E+00
452,-2.69611000E-05,1558940952.5826666,+1.78152590E+00
453,-2.63873000E-05,1558940952.791,+1.79941260E+00
454,-2.63538000E-05,1558940952.9993331,+1.80633080E+00
455,-2.71212000E-05,1558940953.2076666,+1.80633870E+00
456,-2.65407000E-05,1558940953.416,+1.81870130E+00
