,SQUID_Volt(V),timestamp
300,-2.48056000E-05,1558951938.222
301,-2.49992000E-05,1558951938.4303331
302,-2.49257000E-05,1558951938.6386666
303,-2.48723000E-05,1558951938.847
304,-2.49791000E-05,1558951939.0553331
305,-2.49992000E-05,1558951939.2636666
306,-2.47789000E-05,1558951939.472
307,-2.50391000E-05,1558951939.6803331
308,-2.48924000E-05,1558951939.8886666
309,-2.48390000E-05,1558951940.097
310,-2.48991000E-05,1558951940.3053331
311,-2.48524000E-05,1558951940.5136666
312,-2.47990000E-05,1558951940.722
313,-2.49325000E-05,1558951940.9303331
314,-2.47722000E-05,1558951941.1386666
315,-2.49924000E-05,1558951941.347
316,-2.48657000E-05,1558951941.5553331
317,-2.49723000E-05,1558951941.7636666
318,-2.48724000E-05,1558951941.972
319,-2.49725000E-05,1558951942.1803331
320,-2.49857000E-05,1558951942.3886666
321,-2.49925000E-05,1558951942.597
322,-2.50391000E-05,1558951942.8053331
323,-2.48924000E-05,1558951943.0136666
324,-2.48857000E-05,1558951943.222
325,-2.49124000E-05,1558951943.422
326,-2.48390000E-05,1558951943.6303332
327,-2.48591000E-05,1558951943.8386667
328,-2.49456000E-05,1558951944.047
329,-2.47522000E-05,1558951944.2553332
330,-2.48256000E-05,1558951944.4636667
331,-2.49458000E-05,1558951944.672
332,-2.48857000E-05,1558951944.8803332
333,-2.49390000E-05,1558951945.0886667
334,-2.48323000E-05,1558951945.297
335,-2.47923000E-05,1558951945.5053332
336,-2.48924000E-05,1558951945.7136667
337,-2.50258000E-05,1558951945.922
338,-2.48989000E-05,1558951946.1303332
339,-2.48391000E-05,1558951946.3386667
340,-2.48124000E-05,1558951946.547
341,-2.48856000E-05,1558951946.7553332
342,-2.48856000E-05,1558951946.9636667
343,-2.48857000E-05,1558951947.172
344,-2.51859000E-05,1558951947.3803332
345,-2.49857000E-05,1558951947.5886667
346,-2.50326000E-05,1558951947.797
347,-2.50925000E-05,1558951948.0053332
348,-2.50191000E-05,1558951948.2136667
349,-2.50793000E-05,1558951948.422
350,-2.50124000E-05,1558951948.622
351,-2.49456000E-05,1558951948.8303332
352,-2.48724000E-05,1558951949.0386667
353,-2.50660000E-05,1558951949.247
354,-2.50925000E-05,1558951949.4553332
355,-2.50459000E-05,1558951949.6636667
356,-2.50124000E-05,1558951949.872
357,-2.51259000E-05,1558951950.0803332
358,-2.49658000E-05,1558951950.2886667
359,-2.50859000E-05,1558951950.497
360,-2.50993000E-05,1558951950.7053332
361,-2.52660000E-05,1558951950.9136667
362,-2.53329000E-05,1558951951.122
363,-2.52728000E-05,1558951951.3303332
364,-2.52528000E-05,1558951951.5386667
365,-2.51927000E-05,1558951951.747
366,-2.51726000E-05,1558951951.9553332
367,-2.52260000E-05,1558951952.1636667
368,-2.52994000E-05,1558951952.372
369,-2.52661000E-05,1558951952.5803332
370,-2.52461000E-05,1558951952.7886667
371,-2.51393000E-05,1558951952.997
372,-2.52927000E-05,1558951953.2053332
373,-2.52593000E-05,1558951953.4136667
374,-2.53327000E-05,1558951953.622
375,-2.53662000E-05,1558951953.822
376,-2.53796000E-05,1558951954.0303333
377,-2.54062000E-05,1558951954.2386668
378,-2.53728000E-05,1558951954.447
379,-2.53261000E-05,1558951954.6553333
380,-2.53662000E-05,1558951954.8636668
381,-2.52660000E-05,1558951955.072
382,-2.53061000E-05,1558951955.2803333
383,-2.53061000E-05,1558951955.4886668
