,SQUID_Volt(V),timestamp,Temp(V)
919,-2.93035000E-05,1558949750.9123333,+6.32600000E-05
920,-2.92168000E-05,1558949751.1206667,+6.37180000E-05
921,-2.93170000E-05,1558949751.329,+6.34450000E-05
922,-2.93302000E-05,1558949751.5373333,+6.32470000E-05
923,-2.92167000E-05,1558949751.7456667,+6.36810000E-05
924,-2.92968000E-05,1558949751.954,+6.35320000E-05
925,-2.93703000E-05,1558949755.554,+6.36560000E-05
926,-2.94505000E-05,1558949755.7623332,+6.38170000E-05
927,-2.93503000E-05,1558949755.9706666,+6.37800000E-05
928,-2.93769000E-05,1558949756.179,+6.39780000E-05
929,-2.94437000E-05,1558949756.3873332,+6.38670000E-05
930,-2.92770000E-05,1558949756.5956666,+6.31360000E-05
931,-2.94104000E-05,1558949756.804,+6.35200000E-05
932,-2.93303000E-05,1558949757.0123332,+6.36560000E-05
933,-2.94504000E-05,1558949757.2206666,+6.34080000E-05
934,-2.93436000E-05,1558949757.429,+6.35200000E-05
935,-2.93704000E-05,1558949757.6373332,+6.37430000E-05
936,-2.94638000E-05,1558949757.8456666,+6.33830000E-05
937,-2.93770000E-05,1558949758.054,+6.31600000E-05
938,-2.94036000E-05,1558949758.2623332,+6.30740000E-05
939,-2.92835000E-05,1558949758.4706666,+6.29990000E-05
940,-2.93235000E-05,1558949758.679,+6.32720000E-05
941,-2.94036000E-05,1558949758.8873332,+6.29990000E-05
942,-2.94837000E-05,1558949759.0956666,+6.34450000E-05
943,-2.93903000E-05,1558949759.304,+6.30610000E-05
944,-2.93369000E-05,1558949759.5123332,+6.33220000E-05
945,-2.94238000E-05,1558949759.7206666,+6.34080000E-05
946,-2.93369000E-05,1558949759.929,+6.32350000E-05
947,-2.93102000E-05,1558949760.1373332,+6.31360000E-05
948,-2.93570000E-05,1558949760.3456666,+6.31850000E-05
949,-2.94371000E-05,1558949760.554,+6.36440000E-05
950,-2.91633000E-05,1558949764.154,+6.32470000E-05
951,-2.91701000E-05,1558949764.3623333,+6.40150000E-05
952,-2.92836000E-05,1558949764.5706668,+6.39160000E-05
953,-2.91835000E-05,1558949764.779,+6.41140000E-05
954,-2.92835000E-05,1558949764.9873333,+6.39780000E-05
955,-2.93237000E-05,1558949765.1956668,+6.40150000E-05
956,-2.93302000E-05,1558949765.404,+6.36930000E-05
957,-2.93035000E-05,1558949765.6123333,+6.38670000E-05
958,-2.91901000E-05,1558949765.8206668,+6.35570000E-05
959,-2.91435000E-05,1558949766.029,+6.35820000E-05
960,-2.91568000E-05,1558949766.2373333,+6.37550000E-05
961,-2.92102000E-05,1558949766.4456668,+6.35820000E-05
962,-2.90767000E-05,1558949766.654,+6.34580000E-05
963,-2.92168000E-05,1558949766.8623333,+6.42380000E-05
964,-2.92168000E-05,1558949767.0706668,+6.35200000E-05
965,-2.92101000E-05,1558949767.279,+6.39040000E-05
966,-2.91769000E-05,1558949767.4873333,+6.34330000E-05
967,-2.91501000E-05,1558949767.6956668,+6.39530000E-05
968,-2.91234000E-05,1558949767.904,+6.36060000E-05
969,-2.90500000E-05,1558949768.1123333,+6.35820000E-05
970,-2.90701000E-05,1558949768.3206668,+6.38170000E-05
971,-2.91301000E-05,1558949768.529,+6.35820000E-05
972,-2.91501000E-05,1558949768.7373333,+6.34210000E-05
973,-2.92569000E-05,1558949768.9456668,+6.35940000E-05
974,-2.91768000E-05,1558949769.154,+6.35450000E-05
975,-2.92835000E-05,1558949772.753,+6.35820000E-05
976,-2.91835000E-05,1558949772.9613333,+6.39290000E-05
977,-2.91567000E-05,1558949773.1696668,+6.42760000E-05
978,-2.92903000E-05,1558949773.378,+6.34580000E-05
979,-2.91100000E-05,1558949773.5863333,+6.39290000E-05
980,-2.91835000E-05,1558949773.7946668,+6.39530000E-05
981,-2.92502000E-05,1558949774.003,+6.38050000E-05
982,-2.91367000E-05,1558949774.2113333,+6.36310000E-05
983,-2.91300000E-05,1558949774.4196668,+6.38290000E-05
984,-2.91633000E-05,1558949774.628,+6.37550000E-05
985,-2.91702000E-05,1558949774.8363333,+6.37550000E-05
986,-2.92434000E-05,1558949775.0446668,+6.35690000E-05
987,-2.92301000E-05,1558949775.253,+6.35690000E-05
988,-2.91434000E-05,1558949775.4613333,+6.36930000E-05
989,-2.90633000E-05,1558949775.6696668,+6.37680000E-05
990,-2.90899000E-05,1558949775.878,+6.36560000E-05
991,-2.90966000E-05,1558949776.0863333,+6.35690000E-05
992,-2.91702000E-05,1558949776.2946668,+6.35450000E-05
993,-2.91700000E-05,1558949776.503,+6.32220000E-05
994,-2.91969000E-05,1558949776.7113333,+6.35690000E-05
995,-2.91834000E-05,1558949776.9196668,+6.34210000E-05
996,-2.90366000E-05,1558949777.128,+6.35450000E-05
997,-2.91034000E-05,1558949777.3363333,+6.35570000E-05
998,-2.90432000E-05,1558949777.5446668,+6.31850000E-05
999,-2.90032000E-05,1558949777.753,+6.31230000E-05
1000,-2.89099000E-05,1558949781.354,+6.32350000E-05
1001,-2.89633000E-05,1558949781.5623333,+6.39410000E-05
1002,-2.88899000E-05,1558949781.7706668,+6.36810000E-05
1003,-2.89231000E-05,1558949781.979,+6.36930000E-05
1004,-2.89366000E-05,1558949782.1873333,+6.40900000E-05
1005,-2.89633000E-05,1558949782.3956668,+6.38290000E-05
1006,-2.87564000E-05,1558949782.604,+6.38790000E-05
1007,-2.89700000E-05,1558949782.8123333,+6.35450000E-05
1008,-2.88497000E-05,1558949783.0206668,+6.34450000E-05
1009,-2.89166000E-05,1558949783.229,+6.36810000E-05
1010,-2.88764000E-05,1558949783.4373333,+6.36190000E-05
1011,-2.88832000E-05,1558949783.6456668,+6.35570000E-05
1012,-2.89431000E-05,1558949783.854,+6.34950000E-05
1013,-2.89231000E-05,1558949784.0623333,+6.35070000E-05
1014,-2.88964000E-05,1558949784.2706668,+6.35820000E-05
1015,-2.89366000E-05,1558949784.479,+6.34830000E-05
1016,-2.89231000E-05,1558949784.6873333,+6.34830000E-05
1017,-2.88964000E-05,1558949784.8956668,+6.34450000E-05
1018,-2.88898000E-05,1558949785.104,+6.33460000E-05
1019,-2.89366000E-05,1558949785.3123333,+6.31360000E-05
1020,-2.89165000E-05,1558949785.5206668,+6.32220000E-05
1021,-2.88432000E-05,1558949785.729,+6.32470000E-05
1022,-2.88832000E-05,1558949785.9373333,+6.34830000E-05
1023,-2.88698000E-05,1558949786.1456668,+6.35820000E-05
1024,-2.88766000E-05,1558949786.354,+6.34580000E-05
1025,-2.89299000E-05,1558949789.954,+6.31980000E-05
1026,-2.87563000E-05,1558949790.1623333,+6.36560000E-05
1027,-2.87764000E-05,1558949790.3706667,+6.41640000E-05
1028,-2.88497000E-05,1558949790.579,+6.37300000E-05
1029,-2.88098000E-05,1558949790.7873333,+6.37430000E-05
1030,-2.87096000E-05,1558949790.9956667,+6.42010000E-05
1031,-2.87431000E-05,1558949791.204,+6.37800000E-05
1032,-2.87563000E-05,1558949791.4123333,+6.37300000E-05
1033,-2.87430000E-05,1558949791.6206667,+6.35690000E-05
1034,-2.87698000E-05,1558949791.829,+6.39910000E-05
1035,-2.87764000E-05,1558949792.0373333,+6.33090000E-05
1036,-2.87764000E-05,1558949792.2456667,+6.37060000E-05
1037,-2.87963000E-05,1558949792.454,+6.33090000E-05
1038,-2.88031000E-05,1558949792.6623333,+6.38050000E-05
1039,-2.89231000E-05,1558949792.8706667,+6.32600000E-05
1040,-2.87696000E-05,1558949793.079,+6.31980000E-05
1041,-2.88498000E-05,1558949793.2873333,+6.36810000E-05
1042,-2.87564000E-05,1558949793.4956667,+6.39910000E-05
1043,-2.87164000E-05,1558949793.704,+6.33220000E-05
1044,-2.86963000E-05,1558949793.9123333,+6.35070000E-05
1045,-2.87296000E-05,1558949794.1206667,+6.32970000E-05
1046,-2.86963000E-05,1558949794.329,+6.31600000E-05
1047,-2.88231000E-05,1558949794.5373333,+6.34830000E-05
1048,-2.87631000E-05,1558949794.7456667,+6.31110000E-05
1049,-2.86830000E-05,1558949794.954,+6.31730000E-05
1050,-2.88232000E-05,1558949798.554,+6.33830000E-05
1051,-2.88364000E-05,1558949798.7623332,+6.36190000E-05
1052,-2.88699000E-05,1558949798.9706666,+6.39530000E-05
1053,-2.87965000E-05,1558949799.179,+6.37550000E-05
1054,-2.86896000E-05,1558949799.3873332,+6.34580000E-05
1055,-2.88898000E-05,1558949799.5956666,+6.38050000E-05
1056,-2.88298000E-05,1558949799.804,+6.38170000E-05
1057,-2.89097000E-05,1558949800.0123332,+6.39910000E-05
1058,-2.88764000E-05,1558949800.2206666,+6.36680000E-05
1059,-2.88364000E-05,1558949800.429,+6.37920000E-05
1060,-2.87631000E-05,1558949800.6373332,+6.33960000E-05
1061,-2.89965000E-05,1558949800.8456666,+6.35690000E-05
1062,-2.88966000E-05,1558949801.054,+6.34700000E-05
1063,-2.88497000E-05,1558949801.2623332,+6.31980000E-05
1064,-2.89364000E-05,1558949801.4706666,+6.34330000E-05
1065,-2.87497000E-05,1558949801.679,+6.28630000E-05
1066,-2.88830000E-05,1558949801.8873332,+6.33090000E-05
1067,-2.89298000E-05,1558949802.0956666,+6.32100000E-05
1068,-2.88965000E-05,1558949802.304,+6.33090000E-05
1069,-2.88298000E-05,1558949802.5123332,+6.34210000E-05
1070,-2.88631000E-05,1558949802.7206666,+6.32720000E-05
1071,-2.88497000E-05,1558949802.929,+6.30610000E-05
1072,-2.87296000E-05,1558949803.1373332,+6.32970000E-05
1073,-2.89366000E-05,1558949803.3456666,+6.31850000E-05
1074,-2.89699000E-05,1558949803.554,+6.32100000E-05
1075,-2.87429000E-05,1558949807.154,+6.31730000E-05
1076,-2.88165000E-05,1558949807.3623333,+6.31110000E-05
1077,-2.87162000E-05,1558949807.5706668,+6.42510000E-05
1078,-2.88164000E-05,1558949807.779,+6.37180000E-05
1079,-2.87897000E-05,1558949807.9873333,+6.37550000E-05
1080,-2.88031000E-05,1558949808.1956668,+6.36440000E-05
1081,-2.89966000E-05,1558949808.404,+6.35070000E-05
1082,-2.88830000E-05,1558949808.6123333,+6.35200000E-05
1083,-2.88031000E-05,1558949808.8206668,+6.35690000E-05
1084,-2.88097000E-05,1558949809.029,+6.37550000E-05
1085,-2.88497000E-05,1558949809.2373333,+6.38540000E-05
1086,-2.88431000E-05,1558949809.4456668,+6.35690000E-05
1087,-2.88031000E-05,1558949809.654,+6.35070000E-05
1088,-2.88364000E-05,1558949809.8623333,+6.35820000E-05
1089,-2.88497000E-05,1558949810.0706668,+6.41640000E-05
1090,-2.87897000E-05,1558949810.279,+6.35940000E-05
1091,-2.88765000E-05,1558949810.4873333,+6.33220000E-05
1092,-2.88765000E-05,1558949810.6956668,+6.33960000E-05
1093,-2.88431000E-05,1558949810.904,+6.32470000E-05
1094,-2.89099000E-05,1558949811.1123333,+6.37920000E-05
1095,-2.89498000E-05,1558949811.3206668,+6.35200000E-05
1096,-2.88699000E-05,1558949811.529,+6.32720000E-05
1097,-2.88631000E-05,1558949811.7373333,+6.37430000E-05
1098,-2.88832000E-05,1558949811.9456668,+6.33590000E-05
1099,-2.89832000E-05,1558949812.154,+6.37920000E-05
1100,-2.89366000E-05,1558949815.754,+6.35200000E-05
1101,-2.89432000E-05,1558949815.9623332,+6.38290000E-05
1102,-2.89031000E-05,1558949816.1706667,+6.33340000E-05
1103,-2.89698000E-05,1558949816.379,+6.38540000E-05
1104,-2.90100000E-05,1558949816.5873332,+6.38670000E-05
1105,-2.89566000E-05,1558949816.7956667,+6.37680000E-05
1106,-2.89432000E-05,1558949817.004,+6.37800000E-05
1107,-2.89900000E-05,1558949817.2123332,+6.35320000E-05
1108,-2.89633000E-05,1558949817.4206667,+6.39040000E-05
1109,-2.89566000E-05,1558949817.629,+6.41760000E-05
1110,-2.90100000E-05,1558949817.8373332,+6.37680000E-05
1111,-2.89765000E-05,1558949818.0456667,+6.38050000E-05
1112,-2.90299000E-05,1558949818.254,+6.36810000E-05
1113,-2.89431000E-05,1558949818.4623332,+6.38790000E-05
1114,-2.90233000E-05,1558949818.6706667,+6.36810000E-05
1115,-2.90500000E-05,1558949818.879,+6.36680000E-05
1116,-2.90767000E-05,1558949819.0873332,+6.37060000E-05
1117,-2.90833000E-05,1558949819.2956667,+6.37430000E-05
1118,-2.91168000E-05,1558949819.504,+6.35570000E-05
1119,-2.91301000E-05,1558949819.7123332,+6.36060000E-05
1120,-2.90900000E-05,1558949819.9206667,+6.35690000E-05
1121,-2.90767000E-05,1558949820.129,+6.37550000E-05
1122,-2.91634000E-05,1558949820.3373332,+6.36440000E-05
1123,-2.91434000E-05,1558949820.5456667,+6.34210000E-05
1124,-2.90767000E-05,1558949820.754,+6.34330000E-05
1125,-2.91233000E-05,1558949824.354,+6.32970000E-05
1126,-2.89366000E-05,1558949824.5623333,+6.39780000E-05
1127,-2.90633000E-05,1558949824.7706668,+6.39530000E-05
1128,-2.90165000E-05,1558949824.979,+6.38290000E-05
1129,-2.89566000E-05,1558949825.1873333,+6.37680000E-05
1130,-2.90233000E-05,1558949825.3956668,+6.41640000E-05
1131,-2.89164000E-05,1558949825.604,+6.36560000E-05
1132,-2.90099000E-05,1558949825.8123333,+6.35320000E-05
1133,-2.89498000E-05,1558949826.0206668,+6.36440000E-05
1134,-2.89231000E-05,1558949826.229,+6.38790000E-05
1135,-2.90032000E-05,1558949826.4373333,+6.39290000E-05
1136,-2.89900000E-05,1558949826.6456668,+6.36060000E-05
1137,-2.89565000E-05,1558949826.854,+6.37060000E-05
1138,-2.89165000E-05,1558949827.0623333,+6.37180000E-05
1139,-2.89832000E-05,1558949827.2706668,+6.38420000E-05
1140,-2.90032000E-05,1558949827.479,+6.38050000E-05
1141,-2.88764000E-05,1558949827.6873333,+6.34830000E-05
1142,-2.89765000E-05,1558949827.8956668,+6.37550000E-05
1143,-2.88632000E-05,1558949828.104,+6.35570000E-05
1144,-2.89031000E-05,1558949828.3123333,+6.34330000E-05
1145,-2.89432000E-05,1558949828.5206668,+6.41020000E-05
1146,-2.88898000E-05,1558949828.729,+6.37430000E-05
1147,-2.88231000E-05,1558949828.9373333,+6.36680000E-05
1148,-2.89231000E-05,1558949829.1456668,+6.34210000E-05
1149,-2.89366000E-05,1558949829.354,+6.36440000E-05
1150,-2.91034000E-05,1558949832.954,+6.34450000E-05
1151,-2.90167000E-05,1558949833.1623333,+6.37300000E-05
1152,-2.90367000E-05,1558949833.3706667,+6.39530000E-05
1153,-2.90701000E-05,1558949833.579,+6.39780000E-05
1154,-2.91434000E-05,1558949833.7873333,+6.40770000E-05
1155,-2.90032000E-05,1558949833.9956667,+6.35690000E-05
1156,-2.90634000E-05,1558949834.204,+6.39660000E-05
1157,-2.90366000E-05,1558949834.4123333,+6.33830000E-05
1158,-2.89765000E-05,1558949834.6206667,+6.45360000E-05
1159,-2.90365000E-05,1558949834.829,+6.37920000E-05
1160,-2.90768000E-05,1558949835.0373333,+6.31110000E-05
1161,-2.90299000E-05,1558949835.2456667,+6.38050000E-05
1162,-2.89699000E-05,1558949835.454,+6.37300000E-05
1163,-2.88832000E-05,1558949835.6623333,+6.34330000E-05
1164,-2.90232000E-05,1558949835.8706667,+6.37060000E-05
1165,-2.89832000E-05,1558949836.079,+6.31110000E-05
1166,-2.89299000E-05,1558949836.2873333,+6.37550000E-05
1167,-2.89966000E-05,1558949836.4956667,+6.38420000E-05
1168,-2.89166000E-05,1558949836.704,+6.31850000E-05
1169,-2.89299000E-05,1558949836.9123333,+6.36310000E-05
1170,-2.89966000E-05,1558949837.1206667,+6.34700000E-05
1171,-2.88364000E-05,1558949837.329,+6.35820000E-05
1172,-2.90100000E-05,1558949837.5373333,+6.36190000E-05
1173,-2.88699000E-05,1558949837.7456667,+6.35940000E-05
1174,-2.89231000E-05,1558949837.954,+6.38910000E-05
1175,-2.87963000E-05,1558949841.553,+6.36680000E-05
1176,-2.90432000E-05,1558949841.7613332,+6.44370000E-05
1177,-2.90233000E-05,1558949841.9696667,+6.40030000E-05
1178,-2.90434000E-05,1558949842.178,+6.39410000E-05
1179,-2.89699000E-05,1558949842.3863332,+6.42010000E-05
1180,-2.89432000E-05,1558949842.5946667,+6.38910000E-05
1181,-2.88298000E-05,1558949842.803,+6.41640000E-05
1182,-2.90032000E-05,1558949843.0113332,+6.39530000E-05
1183,-2.89832000E-05,1558949843.2196667,+6.37800000E-05
1184,-2.89366000E-05,1558949843.428,+6.39410000E-05
1185,-2.89631000E-05,1558949843.6363332,+6.41520000E-05
1186,-2.90634000E-05,1558949843.8446667,+6.39910000E-05
1187,-2.89965000E-05,1558949844.053,+6.36930000E-05
1188,-2.90233000E-05,1558949844.2613332,+6.39910000E-05
1189,-2.90165000E-05,1558949844.4696667,+6.39160000E-05
1190,-2.88699000E-05,1558949844.678,+6.40280000E-05
1191,-2.89832000E-05,1558949844.8863332,+6.38420000E-05
1192,-2.90366000E-05,1558949845.0946667,+6.38910000E-05
1193,-2.91101000E-05,1558949845.303,+6.41140000E-05
1194,-2.91568000E-05,1558949845.5113332,+6.35820000E-05
1195,-2.90300000E-05,1558949845.7196667,+6.35320000E-05
1196,-2.90767000E-05,1558949845.928,+6.38170000E-05
1197,-2.91367000E-05,1558949846.1363332,+6.37550000E-05
1198,-2.90566000E-05,1558949846.3446667,+6.38540000E-05
1199,-2.91901000E-05,1558949846.553,+6.37430000E-05
1200,-2.91968000E-05,1558949850.154,+6.43990000E-05
1201,-2.91301000E-05,1558949850.3623333,+6.44860000E-05
1202,-2.90500000E-05,1558949850.5706668,+6.43250000E-05
1203,-2.91702000E-05,1558949850.779,+6.42260000E-05
1204,-2.92168000E-05,1558949850.9873333,+6.42140000E-05
1205,-2.93036000E-05,1558949851.1956668,+6.40280000E-05
1206,-2.92102000E-05,1558949851.404,+6.41020000E-05
1207,-2.92435000E-05,1558949851.6123333,+6.46470000E-05
1208,-2.93170000E-05,1558949851.8206668,+6.41640000E-05
1209,-2.91568000E-05,1558949852.029,+6.40770000E-05
1210,-2.93102000E-05,1558949852.2373333,+6.44740000E-05
1211,-2.92836000E-05,1558949852.4456668,+6.41760000E-05
1212,-2.92769000E-05,1558949852.654,+6.33960000E-05
1213,-2.93170000E-05,1558949852.8623333,+6.43370000E-05
1214,-2.93037000E-05,1558949853.0706668,+6.42760000E-05
1215,-2.92236000E-05,1558949853.279,+6.44740000E-05
1216,-2.93302000E-05,1558949853.4873333,+6.39780000E-05
1217,-2.92769000E-05,1558949853.6956668,+6.43250000E-05
1218,-2.93569000E-05,1558949853.904,+6.40650000E-05
1219,-2.93303000E-05,1558949854.1123333,+6.38050000E-05
1220,-2.91901000E-05,1558949854.3206668,+6.40520000E-05
1221,-2.92101000E-05,1558949854.529,+6.42880000E-05
1222,-2.92502000E-05,1558949854.7373333,+6.39040000E-05
1223,-2.93036000E-05,1558949854.9456668,+6.42010000E-05
1224,-2.92702000E-05,1558949855.154,+6.41760000E-05
1225,-2.91633000E-05,1558949858.754,+6.40150000E-05
1226,-2.91701000E-05,1558949858.9623332,+6.42380000E-05
1227,-2.92701000E-05,1558949859.1706667,+6.46720000E-05
1228,-2.92168000E-05,1558949859.379,+6.47830000E-05
1229,-2.93102000E-05,1558949859.5873332,+6.50810000E-05
1230,-2.92768000E-05,1558949859.7956667,+6.43000000E-05
1231,-2.92168000E-05,1558949860.004,+6.44490000E-05
1232,-2.92102000E-05,1558949860.2123332,+6.46840000E-05
1233,-2.92168000E-05,1558949860.4206667,+6.43130000E-05
1234,-2.91767000E-05,1558949860.629,+6.43250000E-05
1235,-2.91901000E-05,1558949860.8373332,+6.42510000E-05
1236,-2.93302000E-05,1558949861.0456667,+6.44490000E-05
1237,-2.92568000E-05,1558949861.254,+6.42760000E-05
1238,-2.92101000E-05,1558949861.4623332,+6.40770000E-05
1239,-2.91033000E-05,1558949861.6706667,+6.35940000E-05
1240,-2.91300000E-05,1558949861.879,+6.41270000E-05
1241,-2.90768000E-05,1558949862.0873332,+6.40770000E-05
1242,-2.91634000E-05,1558949862.2956667,+6.43250000E-05
1243,-2.91701000E-05,1558949862.504,+6.40280000E-05
1244,-2.92634000E-05,1558949862.7123332,+6.40650000E-05
1245,-2.92167000E-05,1558949862.9206667,+6.41640000E-05
1246,-2.91433000E-05,1558949863.129,+6.41640000E-05
1247,-2.91835000E-05,1558949863.3373332,+6.38050000E-05
1248,-2.92301000E-05,1558949863.5456667,+6.39410000E-05
1249,-2.91501000E-05,1558949863.754,+6.38910000E-05
1250,-2.88298000E-05,1558949867.354,+6.42140000E-05
1251,-2.89699000E-05,1558949867.5623333,+6.44370000E-05
1252,-2.90299000E-05,1558949867.7706668,+6.44370000E-05
1253,-2.89299000E-05,1558949867.979,+6.43990000E-05
1254,-2.91568000E-05,1558949868.1873333,+6.43000000E-05
1255,-2.89231000E-05,1558949868.3956668,+6.45360000E-05
1256,-2.88498000E-05,1558949868.604,+6.39040000E-05
1257,-2.89364000E-05,1558949868.8123333,+6.42880000E-05
1258,-2.89833000E-05,1558949869.0206668,+6.41020000E-05
1259,-2.88898000E-05,1558949869.229,+6.41270000E-05
1260,-2.88164000E-05,1558949869.4373333,+6.40770000E-05
1261,-2.89032000E-05,1558949869.6456668,+6.42880000E-05
1262,-2.88498000E-05,1558949869.854,+6.40650000E-05
1263,-2.87964000E-05,1558949870.0623333,+6.38790000E-05
1264,-2.89233000E-05,1558949870.2706668,+6.41140000E-05
1265,-2.89032000E-05,1558949870.479,+6.35070000E-05
1266,-2.88431000E-05,1558949870.6873333,+6.38540000E-05
1267,-2.88898000E-05,1558949870.8956668,+6.39410000E-05
1268,-2.88898000E-05,1558949871.104,+6.38790000E-05
1269,-2.89164000E-05,1558949871.3123333,+6.38790000E-05
1270,-2.87764000E-05,1558949871.5206668,+6.38050000E-05
1271,-2.88498000E-05,1558949871.729,+6.41640000E-05
1272,-2.89165000E-05,1558949871.9373333,+6.40030000E-05
1273,-2.88765000E-05,1558949872.1456668,+6.34580000E-05
1274,-2.88698000E-05,1558949872.354,+6.39410000E-05
1275,-2.89699000E-05,1558949875.953,+6.40280000E-05
1276,-2.89499000E-05,1558949876.1613333,+6.43750000E-05
1277,-2.89698000E-05,1558949876.3696668,+6.43370000E-05
1278,-2.88764000E-05,1558949876.578,+6.41140000E-05
1279,-2.88498000E-05,1558949876.7863333,+6.38290000E-05
1280,-2.88364000E-05,1558949876.9946668,+6.38420000E-05
1281,-2.89900000E-05,1558949877.203,+6.42260000E-05
1282,-2.88832000E-05,1558949877.4113333,+6.40650000E-05
1283,-2.89099000E-05,1558949877.6196668,+6.42630000E-05
1284,-2.90367000E-05,1558949877.828,+6.41020000E-05
1285,-2.89565000E-05,1558949878.0363333,+6.41270000E-05
1286,-2.90566000E-05,1558949878.2446668,+6.35690000E-05
1287,-2.89700000E-05,1558949878.453,+6.37430000E-05
1288,-2.89966000E-05,1558949878.6613333,+6.37680000E-05
1289,-2.90299000E-05,1558949878.8696668,+6.37800000E-05
1290,-2.89299000E-05,1558949879.078,+6.39910000E-05
1291,-2.90233000E-05,1558949879.2863333,+6.38670000E-05
1292,-2.89498000E-05,1558949879.4946668,+6.43250000E-05
1293,-2.88699000E-05,1558949879.703,+6.41890000E-05
1294,-2.89366000E-05,1558949879.9113333,+6.34700000E-05
1295,-2.90234000E-05,1558949880.1196668,+6.40770000E-05
1296,-2.89565000E-05,1558949880.328,+6.39780000E-05
1297,-2.88898000E-05,1558949880.5363333,+6.36680000E-05
1298,-2.88231000E-05,1558949880.7446668,+6.38290000E-05
1299,-2.88699000E-05,1558949880.953,+6.39410000E-05
1300,-2.87029000E-05,1558949884.554,+6.38790000E-05
1301,-2.89099000E-05,1558949884.7623332,+6.41890000E-05
1302,-2.88364000E-05,1558949884.9706666,+6.40520000E-05
1303,-2.88164000E-05,1558949885.179,+6.41140000E-05
1304,-2.88230000E-05,1558949885.3873332,+6.41390000E-05
1305,-2.88565000E-05,1558949885.5956666,+6.43870000E-05
1306,-2.89032000E-05,1558949885.804,+6.45850000E-05
1307,-2.88565000E-05,1558949886.0123332,+6.42510000E-05
1308,-2.89232000E-05,1558949886.2206666,+6.47090000E-05
1309,-2.89032000E-05,1558949886.429,+6.44120000E-05
1310,-2.89231000E-05,1558949886.6373332,+6.41020000E-05
1311,-2.89565000E-05,1558949886.8456666,+6.45480000E-05
1312,-2.89231000E-05,1558949887.054,+6.45230000E-05
1313,-2.89299000E-05,1558949887.2623332,+6.43370000E-05
1314,-2.90433000E-05,1558949887.4706666,+6.44120000E-05
1315,-2.89500000E-05,1558949887.679,+6.43750000E-05
1316,-2.89298000E-05,1558949887.8873332,+6.40900000E-05
1317,-2.89231000E-05,1558949888.0956666,+6.42260000E-05
1318,-2.90032000E-05,1558949888.304,+6.40650000E-05
1319,-2.88698000E-05,1558949888.5123332,+6.40520000E-05
1320,-2.88565000E-05,1558949888.7206666,+6.38540000E-05
1321,-2.89431000E-05,1558949888.929,+6.42880000E-05
1322,-2.88165000E-05,1558949889.1373332,+6.38670000E-05
1323,-2.89498000E-05,1558949889.3456666,+6.42380000E-05
1324,-2.89431000E-05,1558949889.554,+6.39660000E-05
1325,-2.88097000E-05,1558949893.154,+6.41520000E-05
1326,-2.88231000E-05,1558949893.3623333,+6.46100000E-05
1327,-2.87429000E-05,1558949893.5706668,+6.46100000E-05
1328,-2.89432000E-05,1558949893.779,+6.41390000E-05
1329,-2.89099000E-05,1558949893.9873333,+6.44860000E-05
1330,-2.87897000E-05,1558949894.1956668,+6.42760000E-05
1331,-2.88431000E-05,1558949894.404,+6.42630000E-05
1332,-2.88565000E-05,1558949894.6123333,+6.42380000E-05
1333,-2.88964000E-05,1558949894.8206668,+6.43250000E-05
1334,-2.89698000E-05,1558949895.029,+6.41140000E-05
1335,-2.89633000E-05,1558949895.2373333,+6.43620000E-05
1336,-2.89631000E-05,1558949895.4456668,+6.41760000E-05
1337,-2.88765000E-05,1558949895.654,+6.41020000E-05
1338,-2.89566000E-05,1558949895.8623333,+6.42380000E-05
1339,-2.88230000E-05,1558949896.0706668,+6.44490000E-05
1340,-2.89366000E-05,1558949896.279,+6.43000000E-05
1341,-2.89632000E-05,1558949896.4873333,+6.36930000E-05
1342,-2.89299000E-05,1558949896.6956668,+6.43250000E-05
1343,-2.89299000E-05,1558949896.904,+6.38910000E-05
1344,-2.89967000E-05,1558949897.1123333,+6.42380000E-05
1345,-2.89832000E-05,1558949897.3206668,+6.43990000E-05
1346,-2.88898000E-05,1558949897.529,+6.41390000E-05
1347,-2.89833000E-05,1558949897.7373333,+6.39160000E-05
1348,-2.89233000E-05,1558949897.9456668,+6.37550000E-05
1349,-2.88698000E-05,1558949898.154,+6.38670000E-05
1350,-2.86363000E-05,1558949901.754,+6.46970000E-05
1351,-2.88098000E-05,1558949901.9623332,+6.43130000E-05
1352,-2.87364000E-05,1558949902.1706667,+6.48080000E-05
1353,-2.87764000E-05,1558949902.379,+6.39040000E-05
1354,-2.86563000E-05,1558949902.5873332,+6.42260000E-05
1355,-2.88231000E-05,1558949902.7956667,+6.40650000E-05
1356,-2.87296000E-05,1558949903.004,+6.42260000E-05
1357,-2.87963000E-05,1558949903.2123332,+6.41020000E-05
1358,-2.86629000E-05,1558949903.4206667,+6.44240000E-05
1359,-2.86963000E-05,1558949903.629,+6.41140000E-05
1360,-2.88165000E-05,1558949903.8373332,+6.36930000E-05
1361,-2.87097000E-05,1558949904.0456667,+6.39780000E-05
1362,-2.88098000E-05,1558949904.254,+6.39530000E-05
1363,-2.87497000E-05,1558949904.4623332,+6.40280000E-05
1364,-2.87696000E-05,1558949904.6706667,+6.42510000E-05
1365,-2.87631000E-05,1558949904.879,+6.40030000E-05
1366,-2.87630000E-05,1558949905.0873332,+6.41390000E-05
1367,-2.87230000E-05,1558949905.2956667,+6.37680000E-05
