,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
206,-2.91072700E-05,1558919024.0689473,+1.56997640E+00,+1.04263810E+00,+4.99768400E-03
207,-2.90732200E-05,1558919024.3321052,+1.56997770E+00,+1.04264140E+00,+4.99750200E-03
208,-2.87827000E-05,1558919024.5952632,+1.56998010E+00,+1.04265020E+00,+4.99748900E-03
209,-2.89303000E-05,1558919024.858421,+1.56998010E+00,+1.05910280E+00,+4.99698200E-03
210,-2.86845400E-05,1558919025.121579,+1.56997640E+00,+1.05911420E+00,+4.99717700E-03
211,-2.86371300E-05,1558919025.3847368,+1.56997770E+00,+1.05911390E+00,+4.99721600E-03
212,-2.85443000E-05,1558919025.6478949,+1.56998010E+00,+1.08270760E+00,+4.99717700E-03
213,-2.88548400E-05,1558919025.9110527,+1.56998010E+00,+1.08272990E+00,+4.99737200E-03
214,-2.86030600E-05,1558919026.1742105,+1.56997640E+00,+1.08272310E+00,+4.99735900E-03
215,-2.82224000E-05,1558919026.4373684,+1.56997520E+00,+1.08273360E+00,+4.99724200E-03
216,-2.82891800E-05,1558919026.7005262,+1.56997770E+00,+1.08272080E+00,+4.99706000E-03
217,-2.84080500E-05,1558919026.9636843,+1.56997890E+00,+1.08273720E+00,+4.99742400E-03
218,-2.82010400E-05,1558919027.2268422,+1.56998010E+00,+1.08274790E+00,+4.99698200E-03
219,-2.84748400E-05,1558919027.49,+1.56997770E+00,+1.08274500E+00,+4.99734600E-03
220,-2.82003600E-05,1558919029.537,+1.56997770E+00,+1.08986220E+00,+4.99742400E-03
221,-2.80107000E-05,1558919029.8001578,+1.56997520E+00,+1.09928960E+00,+4.99743700E-03
222,-2.79980200E-05,1558919030.0633156,+1.56998140E+00,+1.09929030E+00,+4.99734600E-03
223,-2.82237300E-05,1558919030.3264737,+1.56998140E+00,+1.11152470E+00,+4.99755400E-03
224,-2.78464300E-05,1558919030.5896316,+1.56998010E+00,+1.12286970E+00,+4.99752800E-03
225,-2.77809800E-05,1558919030.8527894,+1.56997770E+00,+1.12289210E+00,+4.99737200E-03
226,-2.81997000E-05,1558919031.1159472,+1.56998010E+00,+1.13188890E+00,+4.99726800E-03
227,-2.81162200E-05,1558919031.379105,+1.56997770E+00,+1.13940360E+00,+4.99716400E-03
228,-2.79272300E-05,1558919031.6422632,+1.56997520E+00,+1.13941040E+00,+4.99695600E-03
229,-2.78651100E-05,1558919031.905421,+1.56998010E+00,+1.15436200E+00,+4.99732000E-03
