,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
323,-4.27775000E-05,1558914715.9496667,+1.27590980E+00,+6.03727100E-03
324,-4.29910000E-05,1558914716.158,+1.27591240E+00,+6.03772600E-03
325,-4.28176000E-05,1558914719.864,+1.27592040E+00,+6.03750500E-03
326,-4.30312000E-05,1558914720.0723333,+1.29945730E+00,+6.03734900E-03
327,-4.31845000E-05,1558914720.2806668,+1.29946260E+00,+6.03750500E-03
328,-4.30378000E-05,1558914720.489,+1.29946920E+00,+6.03773900E-03
329,-4.29778000E-05,1558914720.6973333,+1.31600470E+00,+6.03779100E-03
330,-4.29110000E-05,1558914720.9056668,+1.31600470E+00,+6.03728400E-03
331,-4.31446000E-05,1558914721.114,+1.31599410E+00,+6.03768700E-03
332,-4.31246000E-05,1558914721.3223333,+1.33135720E+00,+6.03783000E-03
333,-4.29310000E-05,1558914721.5306668,+1.33135980E+00,+6.03779100E-03
334,-4.29576000E-05,1558914721.739,+1.33176690E+00,+6.03780400E-03
335,-4.31446000E-05,1558914721.9473333,+1.35608110E+00,+6.03753100E-03
336,-4.31112000E-05,1558914722.1556668,+1.35607840E+00,+6.03777800E-03
337,-4.30644000E-05,1558914722.364,+1.35668510E+00,+6.03779100E-03
338,-4.28842000E-05,1558914722.5723333,+1.37143910E+00,+6.03760900E-03
339,-4.33580000E-05,1558914722.7806668,+1.37144440E+00,+6.03799900E-03
340,-4.30511000E-05,1558914722.989,+1.37142330E+00,+6.03802500E-03
341,-4.30644000E-05,1558914723.1973333,+1.37143390E+00,+6.03779100E-03
