,SQUID_Volt(V),timestamp,MAG_CURR(A)
123,-2.67124600E-05,1558943380.6656668,
124,-2.67151200E-05,1558943380.874,
125,-2.67565300E-05,1558943382.475,
126,-2.67611900E-05,1558943382.6833332,
127,-2.66770500E-05,1558943382.8916667,
128,-2.66910800E-05,1558943383.1,
129,-2.67264800E-05,1558943383.3083332,
130,-2.66723900E-05,1558943383.5166667,
131,-2.66343200E-05,1558943383.725,
132,-2.66149500E-05,1558943383.9333332,
133,-2.65588600E-05,1558943384.1416667,
134,-2.66309800E-05,1558943384.35,
135,-2.66376600E-05,1558943384.5583332,
136,-2.65995900E-05,1558943384.7666667,
137,-2.65308000E-05,1558943384.975,
138,-2.65882400E-05,1558943385.1833332,
139,-2.66243000E-05,1558943385.3916667,
140,-2.66436600E-05,1558943385.6,
141,-2.66249700E-05,1558943385.8083332,
142,-2.66550200E-05,1558943386.0166667,
143,-2.66089300E-05,1558943386.225,
144,-2.66490100E-05,1558943386.4333332,
145,-2.66196300E-05,1558943386.6416667,
146,-2.66790600E-05,1558943386.85,
147,-2.66710500E-05,1558943387.0583332,
148,-2.67385000E-05,1558943387.2666667,
149,-2.67024300E-05,1558943387.475,
150,-2.67745700E-05,1558943389.075,
151,-2.67778900E-05,1558943389.2833333,
152,-2.68166300E-05,1558943389.4916668,
153,-2.67371600E-05,1558943389.7,
154,-2.67271400E-05,1558943389.9083333,
155,-2.67144500E-05,1558943390.1166668,
156,-2.67358300E-05,1558943390.325,
157,-2.67204700E-05,1558943390.5333333,
158,-2.66964300E-05,1558943390.7416668,
159,-2.66610400E-05,1558943390.95,
160,-2.66363300E-05,1558943391.1583333,
161,-2.66122900E-05,1558943391.3666668,
162,-2.66763900E-05,1558943391.575,
163,-2.67304800E-05,1558943391.7833333,
164,-2.67585400E-05,1558943391.9916668,
165,-2.66803900E-05,1558943392.2,
166,-2.66730400E-05,1558943392.4083333,
167,-2.65855700E-05,1558943392.6166668,
168,-2.68012700E-05,1558943392.825,
169,-2.66476800E-05,1558943393.0333333,
170,-2.67278100E-05,1558943393.2416668,
171,-2.67378300E-05,1558943393.45,
172,-2.67411700E-05,1558943393.6583333,
173,-2.68286500E-05,1558943393.8666668,
174,-2.68533700E-05,1558943394.075,
175,-2.68286600E-05,1558943395.675,
176,-2.69047900E-05,1558943395.8833332,
177,-2.69441900E-05,1558943396.0916667,
178,-2.69034500E-05,1558943396.3,
179,-2.69415200E-05,1558943396.5083332,
180,-2.68981200E-05,1558943396.7166667,
181,-2.68593600E-05,1558943396.925,
182,-2.69208200E-05,1558943397.1333332,
183,-2.68854200E-05,1558943397.3416667,
184,-2.68386700E-05,1558943397.55,
185,-2.68360000E-05,1558943397.7583332,
186,-2.68560300E-05,1558943397.9666667,
187,-2.67718900E-05,1558943398.175,
188,-2.68319900E-05,1558943398.3833332,
189,-2.68320000E-05,1558943398.5916667,
190,-2.67224700E-05,1558943398.8,
191,-2.68620500E-05,1558943399.0083332,
192,-2.67946000E-05,1558943399.2166667,
193,-2.67658900E-05,1558943399.425,
194,-2.68393400E-05,1558943399.6333332,
195,-2.67024300E-05,1558943399.8416667,
196,-2.67999400E-05,1558943400.05,
197,-2.68086200E-05,1558943400.2583332,
198,-2.68587100E-05,1558943400.4666667,
199,-2.67391600E-05,1558943400.675,
200,-2.68126200E-05,1558943402.275,
201,-2.68226300E-05,1558943402.4833333,
202,-2.67745700E-05,1558943402.6916668,
203,-2.67885800E-05,1558943402.9,
204,-2.67852500E-05,1558943403.1083333,
205,-2.67571900E-05,1558943403.3166668,
206,-2.68406700E-05,1558943403.525,
207,-2.68119600E-05,1558943403.7333333,
208,-2.68453400E-05,1558943403.9416668,
209,-2.68687300E-05,1558943404.15,
210,-2.67638700E-05,1558943404.3583333,
211,-2.67064400E-05,1558943404.5666668,
212,-2.67238000E-05,1558943404.775,
213,-2.67552000E-05,1558943404.9833333,
214,-2.66917500E-05,1558943405.1916668,
215,-2.67411700E-05,1558943405.4,
216,-2.66443300E-05,1558943405.6083333,
217,-2.66643600E-05,1558943405.8166668,
218,-2.66957600E-05,1558943406.025,
219,-2.67151200E-05,1558943406.2333333,
220,-2.67218000E-05,1558943406.4416668,
221,-2.67899300E-05,1558943406.65,
