,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
160,-2.65340000E-05,1558914158.0843332,+6.63019840E-01,+4.99418600E-03
161,-2.67410000E-05,1558914158.2926667,+6.63034370E-01,+4.99414700E-03
162,-2.65006000E-05,1558914158.501,+6.81641830E-01,+4.99440700E-03
163,-2.67009000E-05,1558914158.7093332,+6.81723850E-01,+4.99439400E-03
164,-2.65340000E-05,1558914158.9176667,+6.81738110E-01,+4.99417300E-03
165,-2.66608000E-05,1558914159.126,+6.81755280E-01,+4.99439400E-03
166,-2.67609000E-05,1558914159.3343332,+6.81774830E-01,+4.99418600E-03
167,-2.67143000E-05,1558914159.5426667,+6.81783810E-01,+4.99460200E-03
168,-2.67677000E-05,1558914159.751,+6.81804940E-01,+4.99473200E-03
169,-2.64541000E-05,1558914159.9593332,+6.81829240E-01,+4.99423800E-03
170,-2.65942000E-05,1558914160.1676667,+6.81841260E-01,+4.99440700E-03
171,-2.66541000E-05,1558914160.376,+6.81863180E-01,+4.99460200E-03
172,-2.67609000E-05,1558914160.5843332,+6.81881140E-01,+4.99444600E-03
173,-2.66608000E-05,1558914160.7926667,+6.81896990E-01,+4.99471900E-03
174,-2.66942000E-05,1558914161.001,+6.81906760E-01,+4.99443300E-03
175,-2.68676000E-05,1558914164.657,+6.91223990E-01,+4.99434200E-03
176,-2.67409000E-05,1558914164.8653333,+7.01803710E-01,+4.99429000E-03
177,-2.67476000E-05,1558914165.0736668,+7.01818110E-01,+4.99484900E-03
178,-2.70347000E-05,1558914165.282,+7.12599650E-01,+4.99474500E-03
179,-2.67342000E-05,1558914165.4903333,+7.21157510E-01,+4.99442000E-03
180,-2.69544000E-05,1558914165.6986668,+7.21200170E-01,+4.99421200E-03
181,-2.67610000E-05,1558914165.907,+7.32499150E-01,+4.99443300E-03
182,-2.69679000E-05,1558914166.1153333,+7.40535340E-01,+4.99427700E-03
183,-2.70413000E-05,1558914166.3236668,+7.40564920E-01,+4.99442000E-03
184,-2.69879000E-05,1558914166.532,+7.52728590E-01,+4.99438100E-03
185,-2.70947000E-05,1558914166.7403333,+7.60475380E-01,+4.99473200E-03
186,-2.69745000E-05,1558914166.9486668,+7.60481850E-01,+4.99487500E-03
187,-2.70145000E-05,1558914167.157,+7.74020530E-01,+4.99445900E-03
188,-2.71014000E-05,1558914167.3653333,+7.79804360E-01,+4.99462800E-03
189,-2.70879000E-05,1558914167.5736668,+7.79828930E-01,+4.99425100E-03
190,-2.70546000E-05,1558914167.782,+7.79853620E-01,+4.99470600E-03
191,-2.70478000E-05,1558914167.9903333,+7.79879510E-01,+4.99456300E-03
192,-2.75216000E-05,1558914168.1986668,+7.79913850E-01,+4.99457600E-03
193,-2.73415000E-05,1558914168.407,+7.79948190E-01,+4.99439400E-03
194,-2.72615000E-05,1558914168.6153333,+7.79979750E-01,+4.99442000E-03
195,-2.75084000E-05,1558914168.8236668,+7.80005510E-01,+4.99440700E-03
