,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
254,-1.79519000E-05,1558915064.9363332,+1.57022810E+00,+1.01815110E+00,+3.99062800E-03
255,-1.89929000E-05,1558915065.1446667,+1.57022680E+00,+1.01813460E+00,+3.99060200E-03
256,-1.84857000E-05,1558915065.353,+1.57022810E+00,+1.04172970E+00,+3.99100500E-03
257,-1.82588000E-05,1558915065.5613332,+1.57022810E+00,+1.04173960E+00,+3.99082300E-03
258,-1.84657000E-05,1558915065.7696667,+1.57022810E+00,+1.04174820E+00,+3.99095300E-03
259,-1.83722000E-05,1558915065.978,+1.57022930E+00,+1.05821240E+00,+3.99073200E-03
260,-1.83856000E-05,1558915066.1863332,+1.57022930E+00,+1.05822480E+00,+3.99065400E-03
261,-1.82722000E-05,1558915066.3946667,+1.57023180E+00,+1.05823030E+00,+3.99069300E-03
262,-1.83523000E-05,1558915066.603,+1.57023050E+00,+1.08184060E+00,+3.99079700E-03
263,-1.83657000E-05,1558915066.8113332,+1.57022680E+00,+1.08183590E+00,+3.99090100E-03
264,-1.83990000E-05,1558915067.0196667,+1.57023430E+00,+1.08184530E+00,+3.99073200E-03
265,-1.87794000E-05,1558915067.228,+1.57023050E+00,+1.08185100E+00,+3.99073200E-03
266,-1.87460000E-05,1558915067.4363332,+1.57022930E+00,+1.08185630E+00,+3.99056300E-03
267,-1.84725000E-05,1558915067.6446667,+1.57022930E+00,+1.08185520E+00,+3.99070600E-03
268,-1.86725000E-05,1558915067.853,+1.57022680E+00,+1.08186350E+00,+3.99053700E-03
269,-1.83589000E-05,1558915068.0613332,+1.57023050E+00,+1.08186010E+00,+3.99056300E-03
270,-1.86659000E-05,1558915068.2696667,+1.57022680E+00,+1.08186050E+00,+3.99064100E-03
271,-1.85858000E-05,1558915068.478,+1.57023180E+00,+1.08186640E+00,+3.99058900E-03
272,-1.86326000E-05,1558915068.6863332,+1.57022680E+00,+1.08187260E+00,+3.99087500E-03
273,-1.86660000E-05,1558915068.8946667,+1.57022680E+00,+1.08186010E+00,+3.99090100E-03
274,-1.90130000E-05,1558915069.103,+1.57023300E+00,+1.08186420E+00,+3.99048500E-03
