,SQUID_Volt(V),timestamp,MOD_CURR(A)
331,-2.47076200E-05,1558943854.861,+1.30451710E+00
332,-2.47824200E-05,1558943855.0693333,+1.31624920E+00
333,-2.47997700E-05,1558943855.2776668,+1.31627430E+00
334,-2.47483500E-05,1558943855.486,+1.32206370E+00
335,-2.47490300E-05,1558943855.6943333,+1.33165590E+00
336,-2.46421600E-05,1558943855.9026668,+1.33163740E+00
337,-2.47483600E-05,1558943856.111,+1.34152960E+00
338,-2.48218100E-05,1558943856.3193333,+1.35635070E+00
339,-2.46775600E-05,1558943856.5276668,+1.35635200E+00
340,-2.46862600E-05,1558943856.736,+1.35637710E+00
341,-2.48518600E-05,1558943856.9443333,+1.35635600E+00
342,-2.47971100E-05,1558943857.1526668,+1.35634810E+00
343,-2.48011100E-05,1558943857.361,+1.35637850E+00
344,-2.45934200E-05,1558943857.5693333,+1.35638770E+00
345,-2.46862400E-05,1558943857.7776668,+1.35635070E+00
346,-2.47249800E-05,1558943857.986,+1.35636920E+00
347,-2.46962600E-05,1558943858.1943333,+1.35637850E+00
348,-2.46328300E-05,1558943858.4026668,+1.35639570E+00
349,-2.48712400E-05,1558943858.611,+1.35638770E+00
350,-2.47517000E-05,1558943862.137,+1.36615600E+00
351,-2.47523600E-05,1558943862.3453333,+1.37172460E+00
352,-2.48345100E-05,1558943862.5536668,+1.37173790E+00
353,-2.46668900E-05,1558943862.762,+1.38963340E+00
354,-2.48732400E-05,1558943862.9703333,+1.39649480E+00
355,-2.50088000E-05,1558943863.1786668,+1.39651730E+00
356,-2.48151400E-05,1558943863.387,+1.40795200E+00
357,-2.49460400E-05,1558943863.5953333,+1.41187770E+00
358,-2.49500300E-05,1558943863.8036668,+1.41185390E+00
359,-2.47837600E-05,1558943864.012,+1.43234810E+00
360,-2.49907700E-05,1558943864.2203333,+1.43659370E+00
361,-2.49974600E-05,1558943864.4286668,+1.43661750E+00
362,-2.50248400E-05,1558943864.637,+1.44973080E+00
363,-2.50629100E-05,1558943864.8453333,+1.45197790E+00
364,-2.51043000E-05,1558943865.0536668,+1.45196070E+00
365,-2.51103100E-05,1558943865.262,+1.45195670E+00
366,-2.52886300E-05,1558943865.4703333,+1.45197390E+00
367,-2.53080000E-05,1558943865.6786668,+1.45198840E+00
368,-2.52966500E-05,1558943865.887,+1.45198840E+00
369,-2.52245100E-05,1558943866.0953333,+1.45198580E+00
370,-2.52425400E-05,1558943866.3036668,+1.45196990E+00
371,-2.51851200E-05,1558943866.512,+1.45198050E+00
372,-2.52024800E-05,1558943866.7203333,+1.45198840E+00
373,-2.52225200E-05,1558943866.9286668,+1.45198580E+00
374,-2.50235000E-05,1558943867.137,+1.45197790E+00
375,-2.52271800E-05,1558943870.737,+1.46261560E+00
376,-2.52031400E-05,1558943870.9453332,+1.46852400E+00
377,-2.52478900E-05,1558943871.1536667,+1.46852530E+00
378,-2.51897900E-05,1558943871.362,+1.48565430E+00
379,-2.54088400E-05,1558943871.5703332,+1.49207820E+00
380,-2.55063500E-05,1558943871.7786667,+1.49210190E+00
381,-2.54081700E-05,1558943871.987,+1.50452400E+00
382,-2.53480600E-05,1558943872.1953332,+1.50868630E+00
383,-2.55691600E-05,1558943872.4036667,+1.50869290E+00
384,-2.55163900E-05,1558943872.612,+1.52843240E+00
385,-2.55965400E-05,1558943872.8203332,+1.53232640E+00
386,-2.56299300E-05,1558943873.0286667,+1.53232900E+00
387,-2.57795300E-05,1558943873.237,+1.54648530E+00
388,-2.59424700E-05,1558943873.4453332,+1.54884600E+00
389,-2.58342800E-05,1558943873.6536667,+1.54883810E+00
390,-2.61261300E-05,1558943873.862,+1.54884600E+00
391,-2.60626700E-05,1558943874.0703332,+1.54885390E+00
392,-2.58977200E-05,1558943874.2786667,+1.54885660E+00
393,-2.60873900E-05,1558943874.487,+1.54884470E+00
394,-2.58943900E-05,1558943874.6953332,+1.54884070E+00
395,-2.60092400E-05,1558943874.9036667,+1.54885390E+00
396,-2.60352900E-05,1558943875.112,+1.54883940E+00
397,-2.60072500E-05,1558943875.3203332,+1.54883540E+00
398,-2.59197700E-05,1558943875.5286667,+1.54882090E+00
399,-2.58723500E-05,1558943875.737,+1.54881950E+00
400,-2.61187600E-05,1558943879.337,+1.56408080E+00
401,-2.61254500E-05,1558943879.5453331,+1.57246620E+00
402,-2.61241200E-05,1558943879.7536666,+1.57243980E+00
403,-2.60640000E-05,1558943879.962,+1.58451440E+00
404,-2.62196200E-05,1558943880.1703331,+1.58896220E+00
405,-2.62142700E-05,1558943880.3786666,+1.58893710E+00
406,-2.62182800E-05,1558943880.587,+1.60133140E+00
407,-2.61875700E-05,1558943880.7953331,+1.60544620E+00
408,-2.62349800E-05,1558943881.0036666,+1.60543820E+00
409,-2.63785600E-05,1558943881.212,+1.62527420E+00
410,-2.62924100E-05,1558943881.4203331,+1.62911260E+00
411,-2.64159500E-05,1558943881.6286666,+1.62911130E+00
412,-2.64493500E-05,1558943881.837,+1.64333760E+00
413,-2.64506700E-05,1558943882.0453331,+1.64563360E+00
414,-2.65435200E-05,1558943882.2536666,+1.64562830E+00
415,-2.66890900E-05,1558943882.462,+1.64562560E+00
416,-2.65234800E-05,1558943882.6703331,+1.64562040E+00
417,-2.66577100E-05,1558943882.8786666,+1.64561240E+00
418,-2.66697400E-05,1558943883.087,+1.64563890E+00
