,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
147,-3.42290000E-05,1558917102.281105,+1.57009670E+00,+7.22884340E-01,+5.51773100E-03
148,-4.04621000E-05,1558917102.5442631,+1.57009910E+00,+7.22890020E-01,+5.51747100E-03
149,-2.54328000E-05,1558917102.807421,+1.57009670E+00,+7.39683210E-01,+5.51800400E-03
150,-3.42153000E-05,1558917103.0705788,+1.57009420E+00,+7.42213700E-01,+5.51791300E-03
151,-2.76553000E-05,1558917103.3337367,+1.57009910E+00,+7.42222810E-01,+5.51788700E-03
152,-3.26741000E-05,1558917103.5968947,+1.57009790E+00,+7.61273620E-01,+5.51749700E-03
153,-3.87938000E-05,1558917103.8600526,+1.57009910E+00,+7.62155720E-01,+5.51777000E-03
154,-3.95547000E-05,1558917104.1232104,+1.57009790E+00,+7.62172100E-01,+5.51777000E-03
155,-3.58240000E-05,1558917104.3863683,+1.57009790E+00,+7.62173950E-01,+5.51771800E-03
156,-3.96013000E-05,1558917104.6495261,+1.57009910E+00,+7.62185970E-01,+5.51748400E-03
157,-2.74621000E-05,1558917104.9126842,+1.57010040E+00,+7.62195080E-01,+5.51791300E-03
158,-3.40619000E-05,1558917105.175842,+1.57010290E+00,+7.62207230E-01,+5.51780900E-03
159,-3.27742000E-05,1558917105.439,+1.57010040E+00,+7.62217530E-01,+5.51751000E-03
160,-3.28476000E-05,1558917107.438,+1.57010040E+00,+7.76362980E-01,+5.51795200E-03
161,-3.18594000E-05,1558917107.7011578,+1.57009910E+00,+7.81585740E-01,+5.51770500E-03
162,-3.48631000E-05,1558917107.9643157,+1.57009790E+00,+7.81603040E-01,+5.51786100E-03
163,-3.46762000E-05,1558917108.2274737,+1.57009540E+00,+7.97366220E-01,+5.51784800E-03
164,-3.40889000E-05,1558917108.4906316,+1.57009420E+00,+8.00922100E-01,+5.51773100E-03
165,-3.49966000E-05,1558917108.7537894,+1.57009540E+00,+8.00928970E-01,+5.51804300E-03
166,-2.73482000E-05,1558917109.0169473,+1.57009420E+00,+8.16211350E-01,+5.51799100E-03
167,-3.71451000E-05,1558917109.280105,+1.57009540E+00,+8.19125020E-01,+5.51793900E-03
168,-3.53498000E-05,1558917109.5432632,+1.57009670E+00,+8.19137970E-01,+5.51787400E-03
169,-3.23267000E-05,1558917109.806421,+1.57010160E+00,+8.41353860E-01,+5.51817300E-03
170,-3.41820000E-05,1558917110.069579,+1.57009540E+00,+8.43142770E-01,+5.51787400E-03
