,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
88,-3.70319000E-05,1558920360.4253333,+1.56988350E+00,+3.70741710E-01,+5.55179800E-03
89,-4.00551000E-05,1558920360.6336668,+1.56988220E+00,+3.70745280E-01,+5.55221400E-03
90,-4.19770000E-05,1558920360.842,+1.56988220E+00,+3.70747130E-01,+5.55185000E-03
91,-3.63177000E-05,1558920361.0503333,+1.56988100E+00,+3.70747260E-01,+5.55159000E-03
92,-3.37818000E-05,1558920361.2586668,+1.56988220E+00,+3.70749640E-01,+5.55148600E-03
93,-3.60174000E-05,1558920361.467,+1.56988350E+00,+3.70747790E-01,+5.55170700E-03
94,-3.82465000E-05,1558920361.6753333,+1.56988220E+00,+3.70749900E-01,+5.55147300E-03
95,-4.00549000E-05,1558920361.8836668,+1.56988220E+00,+3.70751490E-01,+5.55166800E-03
96,-4.18835000E-05,1558920362.092,+1.56988100E+00,+3.70753730E-01,+5.55162900E-03
97,-3.16927000E-05,1558920362.3003333,+1.56987970E+00,+3.70759670E-01,+5.55140800E-03
98,-3.73255000E-05,1558920362.5086668,+1.56988100E+00,+3.70758090E-01,+5.55146000E-03
99,-3.33947000E-05,1558920362.717,+1.56988100E+00,+3.70758490E-01,+5.55177200E-03
100,-4.04487000E-05,1558920366.395,+1.56988100E+00,+3.73471490E-01,+5.55159000E-03
101,-3.70451000E-05,1558920366.6033332,+1.56987970E+00,+3.90092720E-01,+5.55125200E-03
102,-3.58106000E-05,1558920366.8116667,+1.56988100E+00,+3.90093770E-01,+5.55138200E-03
103,-2.69946000E-05,1558920367.02,+1.56987730E+00,+3.93346290E-01,+5.55133000E-03
104,-3.80192000E-05,1558920367.2283332,+1.56988100E+00,+4.09993390E-01,+5.55125200E-03
105,-3.94608000E-05,1558920367.4366667,+1.56987970E+00,+4.09999210E-01,+5.55164200E-03
106,-3.77390000E-05,1558920367.645,+1.56988350E+00,+4.14823110E-01,+5.55120000E-03
107,-3.73253000E-05,1558920367.8533332,+1.56988100E+00,+4.29306080E-01,+5.55138200E-03
108,-3.44155000E-05,1558920368.0616667,+1.56988100E+00,+4.29313470E-01,+5.55147300E-03
109,-3.47493000E-05,1558920368.27,+1.56988220E+00,+4.34535210E-01,+5.55156400E-03
110,-3.76055000E-05,1558920368.4783332,+1.56988220E+00,+4.48339970E-01,+5.55153800E-03
111,-4.02752000E-05,1558920368.6866667,+1.56987970E+00,+4.48343670E-01,+5.55172000E-03
112,-3.44690000E-05,1558920368.895,+1.56987730E+00,+4.55643010E-01,+5.55096600E-03
113,-3.56567000E-05,1558920369.1033332,+1.56987970E+00,+4.68538890E-01,+5.55133000E-03
114,-3.79459000E-05,1558920369.3116667,+1.56987850E+00,+4.68543390E-01,+5.55151200E-03
115,-3.87466000E-05,1558920369.52,+1.56988100E+00,+4.68548930E-01,+5.55179800E-03
116,-3.32546000E-05,1558920369.7283332,+1.56988220E+00,+4.68548400E-01,+5.55152500E-03
117,-3.81798000E-05,1558920369.9366667,+1.56987970E+00,+4.68552100E-01,+5.55161600E-03
118,-3.76591000E-05,1558920370.145,+1.56987850E+00,+4.68551050E-01,+5.55130400E-03
119,-3.90673000E-05,1558920370.3533332,+1.56988100E+00,+4.68550250E-01,+5.55129100E-03
120,-3.83665000E-05,1558920370.5616667,+1.56988350E+00,+4.68549200E-01,+5.55134300E-03
121,-3.62310000E-05,1558920370.77,+1.56988350E+00,+4.68549200E-01,+5.55135600E-03
122,-3.63445000E-05,1558920370.9783332,+1.56988350E+00,+4.68553420E-01,+5.55157700E-03
123,-3.85268000E-05,1558920371.1866667,+1.56988350E+00,+4.68554740E-01,+5.55179800E-03
124,-3.65514000E-05,1558920371.395,+1.56988100E+00,+4.68561740E-01,+5.55110900E-03
125,-4.00682000E-05,1558920374.995,+1.56988350E+00,+4.71579830E-01,+5.55133000E-03
126,-4.04287000E-05,1558920375.2033331,+1.56988350E+00,+4.87569490E-01,+5.55142100E-03
127,-3.65981000E-05,1558920375.4116666,+1.56988470E+00,+4.87577150E-01,+5.55100500E-03
128,-3.42891000E-05,1558920375.62,+1.56988470E+00,+5.08527670E-01,+5.55090100E-03
129,-3.86935000E-05,1558920375.8283331,+1.56988840E+00,+5.08369840E-01,+5.55117400E-03
130,-3.29342000E-05,1558920376.0366666,+1.56988220E+00,+5.08359940E-01,+5.55109600E-03
131,-4.05422000E-05,1558920376.245,+1.56988470E+00,+5.28232090E-01,+5.55104400E-03
132,-3.63508000E-05,1558920376.4533331,+1.56988470E+00,+5.28246090E-01,+5.55140800E-03
133,-3.79659000E-05,1558920376.6616666,+1.56988220E+00,+5.28250060E-01,+5.55146000E-03
134,-3.38751000E-05,1558920376.87,+1.56988350E+00,+5.47572950E-01,+5.55182400E-03
135,-3.60906000E-05,1558920377.0783331,+1.56987970E+00,+5.47576780E-01,+5.55157700E-03
136,-3.67112000E-05,1558920377.2866666,+1.56988100E+00,+5.47579420E-01,+5.55133000E-03
137,-4.09423000E-05,1558920377.495,+1.56988100E+00,+5.66888700E-01,+5.55166800E-03
138,-3.92204000E-05,1558920377.7033331,+1.56988350E+00,+5.66887650E-01,+5.55152500E-03
139,-3.40551000E-05,1558920377.9116666,+1.56987850E+00,+5.66891610E-01,+5.55140800E-03
140,-4.06887000E-05,1558920378.12,+1.56988220E+00,+5.66895170E-01,+5.55142100E-03
141,-4.12158000E-05,1558920378.3283331,+1.56988100E+00,+5.66902310E-01,+5.55135600E-03
142,-3.59838000E-05,1558920378.5366666,+1.56988220E+00,+5.66904950E-01,+5.55186300E-03
143,-3.92539000E-05,1558920378.745,+1.56988100E+00,+5.66905080E-01,+5.55116100E-03
