,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
275,-2.83560000E-05,1558930799.164,+1.57062220E+00,+1.09105330E+00,+5.08926200E-03
276,-2.88299000E-05,1558930799.3723333,+1.57062220E+00,+1.09889990E+00,+5.08930100E-03
277,-2.87430000E-05,1558930799.5806668,+1.57062100E+00,+1.09890380E+00,+5.08953600E-03
278,-2.87632000E-05,1558930799.789,+1.57061600E+00,+1.11190690E+00,+5.08918400E-03
279,-2.87564000E-05,1558930799.9973333,+1.57061730E+00,+1.12249750E+00,+5.08911900E-03
280,-2.88965000E-05,1558930800.2056668,+1.57061730E+00,+1.12249950E+00,+5.08965300E-03
281,-2.91167000E-05,1558930800.414,+1.57061110E+00,+1.13306530E+00,+5.08988700E-03
282,-2.88632000E-05,1558930800.6223333,+1.57061110E+00,+1.13900500E+00,+5.08969200E-03
283,-2.89768000E-05,1558930800.8306668,+1.57061730E+00,+1.13902030E+00,+5.08971800E-03
284,-2.91636000E-05,1558930801.039,+1.57061850E+00,+1.15466900E+00,+5.08965300E-03
285,-2.94371000E-05,1558930801.2473333,+1.57062470E+00,+1.16258410E+00,+5.08947100E-03
286,-2.92636000E-05,1558930801.4556668,+1.57063090E+00,+1.16257880E+00,+5.08978300E-03
287,-2.90233000E-05,1558930801.664,+1.57062970E+00,+1.17502500E+00,+5.08970500E-03
288,-2.90500000E-05,1558930801.8723333,+1.57062220E+00,+1.17911200E+00,+5.08983500E-03
289,-2.90167000E-05,1558930802.0806668,+1.57062350E+00,+1.17911780E+00,+5.08974400E-03
290,-2.89966000E-05,1558930802.289,+1.57062100E+00,+1.17912070E+00,+5.08999100E-03
291,-2.91102000E-05,1558930802.4973333,+1.57061480E+00,+1.17912780E+00,+5.08965300E-03
292,-2.91301000E-05,1558930802.7056668,+1.57061350E+00,+1.17912390E+00,+5.08991300E-03
293,-2.93171000E-05,1558930802.914,+1.57061600E+00,+1.17913270E+00,+5.09000400E-03
294,-2.93103000E-05,1558930803.1223333,+1.57060980E+00,+1.17914230E+00,+5.09025100E-03
295,-2.91569000E-05,1558930803.3306668,+1.57061110E+00,+1.17913280E+00,+5.09035500E-03
296,-2.96107000E-05,1558930803.539,+1.57060980E+00,+1.17914050E+00,+5.09062800E-03
297,-2.96641000E-05,1558930803.7473333,+1.57060860E+00,+1.17913100E+00,+5.09064100E-03
298,-2.95973000E-05,1558930803.9556668,+1.57061230E+00,+1.17913360E+00,+5.09077100E-03
299,-2.95840000E-05,1558930804.164,+1.57061230E+00,+1.17913940E+00,+5.09051100E-03
300,-2.93837000E-05,1558930807.827,+1.57061350E+00,+1.18085240E+00,+5.09095300E-03
301,-2.96641000E-05,1558930808.0353332,+1.57061480E+00,+1.19449750E+00,+5.09019900E-03
302,-2.95639000E-05,1558930808.2436666,+1.57061350E+00,+1.19450390E+00,+5.09084900E-03
303,-2.98176000E-05,1558930808.452,+1.57061480E+00,+1.21940200E+00,+5.09047200E-03
304,-2.94104000E-05,1558930808.6603332,+1.57061970E+00,+1.21941000E+00,+5.09048500E-03
305,-2.97442000E-05,1558930808.8686666,+1.57062100E+00,+1.21939680E+00,+5.09036800E-03
306,-3.00311000E-05,1558930809.077,+1.57062720E+00,+1.23590450E+00,+5.09074500E-03
307,-2.99309000E-05,1558930809.2853332,+1.57062970E+00,+1.23592170E+00,+5.09077100E-03
308,-2.94304000E-05,1558930809.4936666,+1.57062590E+00,+1.23593620E+00,+5.09048500E-03
309,-2.96107000E-05,1558930809.702,+1.57062100E+00,+1.25952240E+00,+5.09042000E-03
310,-3.01446000E-05,1558930809.9103332,+1.57061970E+00,+1.25952630E+00,+5.09043300E-03
311,-2.98576000E-05,1558930810.1186666,+1.57061850E+00,+1.25953950E+00,+5.09025100E-03
312,-2.97774000E-05,1558930810.327,+1.57062100E+00,+1.27605780E+00,+5.09064100E-03
313,-3.01512000E-05,1558930810.5353332,+1.57062100E+00,+1.27605250E+00,+5.09056300E-03
314,-2.98442000E-05,1558930810.7436666,+1.57062100E+00,+1.27605120E+00,+5.09084900E-03
315,-2.99110000E-05,1558930810.952,+1.57061480E+00,+1.27604990E+00,+5.09005600E-03
316,-3.02780000E-05,1558930811.1603332,+1.57061230E+00,+1.27603800E+00,+5.09012100E-03
317,-3.00712000E-05,1558930811.3686666,+1.57061600E+00,+1.27604990E+00,+5.09090100E-03
318,-3.04782000E-05,1558930811.577,+1.57061350E+00,+1.27604200E+00,+5.09062800E-03
319,-3.00711000E-05,1558930811.7853332,+1.57061350E+00,+1.27605250E+00,+5.09043300E-03
320,-3.03981000E-05,1558930811.9936666,+1.57061480E+00,+1.27606050E+00,+5.09023800E-03
321,-3.03981000E-05,1558930812.202,+1.57061230E+00,+1.27606580E+00,+5.09018600E-03
322,-3.00979000E-05,1558930812.4103332,+1.57060980E+00,+1.27607100E+00,+5.09047200E-03
323,-3.01245000E-05,1558930812.6186666,+1.57060980E+00,+1.27606310E+00,+5.08983500E-03
324,-3.01578000E-05,1558930812.827,+1.57061730E+00,+1.27607240E+00,+5.08995200E-03
325,-3.01845000E-05,1558930816.542,+1.57061600E+00,+1.29119880E+00,+5.09009500E-03
326,-3.03314000E-05,1558930816.7503333,+1.57061600E+00,+1.29958950E+00,+5.09003000E-03
327,-3.02446000E-05,1558930816.9586668,+1.57061600E+00,+1.29960540E+00,+5.08983500E-03
328,-3.04916000E-05,1558930817.167,+1.57061730E+00,+1.31067660E+00,+5.08973100E-03
329,-3.01513000E-05,1558930817.3753333,+1.57061730E+00,+1.31614740E+00,+5.09008200E-03
330,-3.01579000E-05,1558930817.5836668,+1.57061850E+00,+1.31615540E+00,+5.09004300E-03
331,-3.02647000E-05,1558930817.792,+1.57061600E+00,+1.32782140E+00,+5.08986100E-03
332,-3.03381000E-05,1558930818.0003333,+1.57061230E+00,+1.33152900E+00,+5.08982200E-03
333,-3.03114000E-05,1558930818.2086668,+1.57061350E+00,+1.33153960E+00,+5.08978300E-03
334,-3.03447000E-05,1558930818.417,+1.57061600E+00,+1.35090890E+00,+5.08996500E-03
335,-3.08052000E-05,1558930818.6253333,+1.57061230E+00,+1.35626080E+00,+5.09017300E-03
336,-3.08586000E-05,1558930818.8336668,+1.57061350E+00,+1.35625550E+00,+5.08978300E-03
337,-3.03582000E-05,1558930819.042,+1.57060860E+00,+1.36961510E+00,+5.08983500E-03
338,-3.05516000E-05,1558930819.2503333,+1.57061480E+00,+1.37161100E+00,+5.08965300E-03
339,-3.04649000E-05,1558930819.4586668,+1.57061350E+00,+1.37160570E+00,+5.08996500E-03
340,-3.05582000E-05,1558930819.667,+1.57061600E+00,+1.37160830E+00,+5.08967900E-03
341,-3.07318000E-05,1558930819.8753333,+1.57061480E+00,+1.37161360E+00,+5.09003000E-03
342,-3.05316000E-05,1558930820.0836668,+1.57061730E+00,+1.37159510E+00,+5.08991300E-03
343,-3.06050000E-05,1558930820.292,+1.57061970E+00,+1.37157130E+00,+5.08952300E-03
344,-3.06317000E-05,1558930820.5003333,+1.57061350E+00,+1.37157400E+00,+5.08956200E-03
345,-3.07251000E-05,1558930820.7086668,+1.57061110E+00,+1.37156740E+00,+5.08980900E-03
346,-3.07585000E-05,1558930820.917,+1.57061480E+00,+1.37158450E+00,+5.08921000E-03
347,-3.09988000E-05,1558930821.1253333,+1.57061110E+00,+1.37158720E+00,+5.08931400E-03
348,-3.10454000E-05,1558930821.3336668,+1.57060980E+00,+1.37158980E+00,+5.08960100E-03
349,-3.08586000E-05,1558930821.542,+1.57061480E+00,+1.37158980E+00,+5.08909300E-03
350,-3.09321000E-05,1558930825.226,+1.57060980E+00,+1.37570850E+00,+5.08941900E-03
351,-3.07918000E-05,1558930825.4343333,+1.57061230E+00,+1.39637190E+00,+5.09005600E-03
352,-3.10189000E-05,1558930825.6426668,+1.57061480E+00,+1.39638250E+00,+5.08896300E-03
353,-3.09653000E-05,1558930825.851,+1.57061480E+00,+1.39933140E+00,+5.08932700E-03
354,-3.09786000E-05,1558930826.0593333,+1.57061350E+00,+1.41172970E+00,+5.08924900E-03
355,-3.10522000E-05,1558930826.2676668,+1.57060860E+00,+1.41172170E+00,+5.08874200E-03
356,-3.08387000E-05,1558930826.476,+1.57060860E+00,+1.41862670E+00,+5.08922300E-03
357,-3.12056000E-05,1558930826.6843333,+1.57060980E+00,+1.43644560E+00,+5.08900200E-03
358,-3.11989000E-05,1558930826.8926668,+1.57060860E+00,+1.43643510E+00,+5.08936600E-03
359,-3.07652000E-05,1558930827.101,+1.57060730E+00,+1.44111020E+00,+5.08965300E-03
360,-3.11388000E-05,1558930827.3093333,+1.57061230E+00,+1.45175580E+00,+5.08954900E-03
361,-3.13659000E-05,1558930827.5176668,+1.57061110E+00,+1.45177700E+00,+5.08930100E-03
362,-3.12256000E-05,1558930827.726,+1.57061350E+00,+1.45726630E+00,+5.08944500E-03
363,-3.12191000E-05,1558930827.9343333,+1.57061600E+00,+1.46834160E+00,+5.08947100E-03
364,-3.13858000E-05,1558930828.1426668,+1.57061110E+00,+1.46835480E+00,+5.08966600E-03
365,-3.09855000E-05,1558930828.351,+1.57060860E+00,+1.46835220E+00,+5.08931400E-03
366,-3.13857000E-05,1558930828.5593333,+1.57061110E+00,+1.46836280E+00,+5.08964000E-03
367,-3.13191000E-05,1558930828.7676668,+1.57061230E+00,+1.46835480E+00,+5.08928800E-03
368,-3.13258000E-05,1558930828.976,+1.57062220E+00,+1.46836140E+00,+5.08939200E-03
369,-3.13524000E-05,1558930829.1843333,+1.57062590E+00,+1.46836410E+00,+5.08915800E-03
370,-3.14926000E-05,1558930829.3926668,+1.57062590E+00,+1.46833770E+00,+5.08913200E-03
371,-3.15926000E-05,1558930829.601,+1.57062350E+00,+1.46833770E+00,+5.08940500E-03
372,-3.14792000E-05,1558930829.8093333,+1.57062590E+00,+1.46835880E+00,+5.08945800E-03
373,-3.12523000E-05,1558930830.0176668,+1.57062720E+00,+1.46834950E+00,+5.08910600E-03
374,-3.17663000E-05,1558930830.226,+1.57062720E+00,+1.46834030E+00,+5.08926200E-03
375,-3.15326000E-05,1558930833.826,+1.57062100E+00,+1.47145570E+00,+5.08931400E-03
376,-3.12457000E-05,1558930834.0343332,+1.57061850E+00,+1.49193410E+00,+5.08913200E-03
377,-3.15460000E-05,1558930834.2426667,+1.57061850E+00,+1.49194860E+00,+5.08919700E-03
378,-3.12790000E-05,1558930834.451,+1.57061970E+00,+1.49557430E+00,+5.08915800E-03
379,-3.13658000E-05,1558930834.6593332,+1.57061850E+00,+1.50851980E+00,+5.08937900E-03
380,-3.14460000E-05,1558930834.8676667,+1.57061970E+00,+1.50850920E+00,+5.08904100E-03
381,-3.15860000E-05,1558930835.076,+1.57061730E+00,+1.51434350E+00,+5.08926200E-03
382,-3.17461000E-05,1558930835.2843332,+1.57061350E+00,+1.53213070E+00,+5.08887200E-03
383,-3.16528000E-05,1558930835.4926667,+1.57061850E+00,+1.53212020E+00,+5.08901500E-03
384,-3.18930000E-05,1558930835.701,+1.57061600E+00,+1.53660630E+00,+5.08893700E-03
385,-3.18797000E-05,1558930835.9093332,+1.57061480E+00,+1.54862130E+00,+5.08928800E-03
386,-3.19865000E-05,1558930836.1176667,+1.57060980E+00,+1.54861600E+00,+5.08908000E-03
387,-3.20398000E-05,1558930836.326,+1.57061350E+00,+1.55708730E+00,+5.08872900E-03
388,-3.18329000E-05,1558930836.5343332,+1.57061230E+00,+1.57223090E+00,+5.08874200E-03
389,-3.18464000E-05,1558930836.7426667,+1.57061350E+00,+1.57224680E+00,+5.08874200E-03
390,-3.20666000E-05,1558930836.951,+1.57062350E+00,+1.57225210E+00,+5.08867700E-03
391,-3.19664000E-05,1558930837.1593332,+1.57062590E+00,+1.57226000E+00,+5.08882000E-03
392,-3.16729000E-05,1558930837.3676667,+1.57062970E+00,+1.57223890E+00,+5.08854700E-03
393,-3.22001000E-05,1558930837.576,+1.57062720E+00,+1.57225470E+00,+5.08835200E-03
394,-3.20799000E-05,1558930837.7843332,+1.57062590E+00,+1.57224410E+00,+5.08861200E-03
395,-3.20265000E-05,1558930837.9926667,+1.57062470E+00,+1.57224410E+00,+5.08852100E-03
396,-3.21932000E-05,1558930838.201,+1.57062350E+00,+1.57224940E+00,+5.08835200E-03
397,-3.21533000E-05,1558930838.4093332,+1.57061850E+00,+1.57224940E+00,+5.08822200E-03
398,-3.21600000E-05,1558930838.6176667,+1.57061600E+00,+1.57225740E+00,+5.08891100E-03
399,-3.21265000E-05,1558930838.826,+1.57062100E+00,+1.57225210E+00,+5.08861200E-03
400,-3.22401000E-05,1558930842.427,+1.57061970E+00,+1.57489850E+00,+5.08849500E-03
401,-3.22134000E-05,1558930842.6353333,+1.57061970E+00,+1.58874280E+00,+5.08797500E-03
402,-3.21399000E-05,1558930842.8436668,+1.57061230E+00,+1.58873620E+00,+5.08783200E-03
403,-3.24804000E-05,1558930843.052,+1.57061970E+00,+1.59180670E+00,+5.08843000E-03
404,-3.21600000E-05,1558930843.2603333,+1.57061970E+00,+1.60522410E+00,+5.08870300E-03
405,-3.20198000E-05,1558930843.4686668,+1.57061970E+00,+1.60521090E+00,+5.08889800E-03
406,-3.22267000E-05,1558930843.677,+1.57062100E+00,+1.61019000E+00,+5.08841700E-03
407,-3.25270000E-05,1558930843.8853333,+1.57061850E+00,+1.62887210E+00,+5.08827400E-03
408,-3.23268000E-05,1558930844.0936668,+1.57061850E+00,+1.62888930E+00,+5.08804000E-03
409,-3.22735000E-05,1558930844.302,+1.57061850E+00,+1.63381020E+00,+5.08850800E-03
410,-3.22867000E-05,1558930844.5103333,+1.57061730E+00,+1.64539040E+00,+5.08867700E-03
411,-3.25403000E-05,1558930844.7186668,+1.57061730E+00,+1.64539560E+00,+5.08836500E-03
412,-3.23869000E-05,1558930844.927,+1.57062100E+00,+1.65299850E+00,+5.08843000E-03
413,-3.23202000E-05,1558930845.1353333,+1.57061850E+00,+1.66895770E+00,+5.08865100E-03
414,-3.24468000E-05,1558930845.3436668,+1.57062100E+00,+1.66896430E+00,+5.08850800E-03
415,-3.27271000E-05,1558930845.552,+1.57062470E+00,+1.66896560E+00,+5.08823500E-03
416,-3.23134000E-05,1558930845.7603333,+1.57062720E+00,+1.66896560E+00,+5.08865100E-03
417,-3.21667000E-05,1558930845.9686668,+1.57062350E+00,+1.66895900E+00,+5.08878100E-03
418,-3.24403000E-05,1558930846.177,+1.57062350E+00,+1.66897890E+00,+5.08845600E-03
419,-3.24068000E-05,1558930846.3853333,+1.57062590E+00,+1.66898940E+00,+5.08885900E-03
420,-3.22200000E-05,1558930846.5936668,+1.57062220E+00,+1.66898280E+00,+5.08883300E-03
421,-3.20999000E-05,1558930846.802,+1.57062590E+00,+1.66899470E+00,+5.08820900E-03
422,-3.26805000E-05,1558930847.0103333,+1.57062350E+00,+1.66899740E+00,+5.08882000E-03
423,-3.23402000E-05,1558930847.2186668,+1.57061730E+00,+1.66900400E+00,+5.08871600E-03
424,-3.25338000E-05,1558930847.427,+1.57061350E+00,+1.66900400E+00,+5.08893700E-03
425,-3.20732000E-05,1558930851.026,+1.57061110E+00,+1.67103160E+00,+5.08887200E-03
426,-3.18329000E-05,1558930851.2343333,+1.57061230E+00,+1.68549330E+00,+5.08911900E-03
427,-3.23134000E-05,1558930851.4426668,+1.57061110E+00,+1.68550120E+00,+5.08895000E-03
428,-3.22801000E-05,1558930851.651,+1.57060980E+00,+1.69054650E+00,+5.08861200E-03
429,-3.21465000E-05,1558930851.8593333,+1.57061110E+00,+1.70910160E+00,+5.08900200E-03
430,-3.23736000E-05,1558930852.0676668,+1.57061230E+00,+1.70909240E+00,+5.08858600E-03
431,-3.23202000E-05,1558930852.276,+1.57061230E+00,+1.71305510E+00,+5.08889800E-03
432,-3.21400000E-05,1558930852.4843333,+1.57061850E+00,+1.72559080E+00,+5.08935300E-03
433,-3.20933000E-05,1558930852.6926668,+1.57061600E+00,+1.72560670E+00,+5.08922300E-03
434,-3.20731000E-05,1558930852.901,+1.57061730E+00,+1.73064130E+00,+5.08913200E-03
435,-3.19864000E-05,1558930853.1093333,+1.57061850E+00,+1.74091160E+00,+5.08936600E-03
436,-3.20264000E-05,1558930853.3176668,+1.57062100E+00,+1.74090760E+00,+5.08880700E-03
437,-3.21799000E-05,1558930853.526,+1.57061970E+00,+1.74964590E+00,+5.08874200E-03
438,-3.18529000E-05,1558930853.7343333,+1.57062350E+00,+1.76569630E+00,+5.08921000E-03
439,-3.18197000E-05,1558930853.9426668,+1.57062220E+00,+1.76571210E+00,+5.08901500E-03
440,-3.22334000E-05,1558930854.151,+1.57062350E+00,+1.76570950E+00,+5.08893700E-03
441,-3.20264000E-05,1558930854.3593333,+1.57062590E+00,+1.76570160E+00,+5.08871600E-03
442,-3.21333000E-05,1558930854.5676668,+1.57062470E+00,+1.76571210E+00,+5.08884600E-03
443,-3.21265000E-05,1558930854.776,+1.57062590E+00,+1.76569890E+00,+5.08924900E-03
444,-3.19665000E-05,1558930854.9843333,+1.57062350E+00,+1.76569890E+00,+5.08928800E-03
445,-3.19397000E-05,1558930855.1926668,+1.57062350E+00,+1.76571740E+00,+5.08949700E-03
446,-3.18062000E-05,1558930855.401,+1.57062840E+00,+1.76572010E+00,+5.08896300E-03
447,-3.21466000E-05,1558930855.6093333,+1.57062720E+00,+1.76568310E+00,+5.08918400E-03
448,-3.20065000E-05,1558930855.8176668,+1.57062720E+00,+1.76569890E+00,+5.08915800E-03
449,-3.21200000E-05,1558930856.026,+1.57063460E+00,+1.76569100E+00,+5.08904100E-03
450,-3.19397000E-05,1558930859.627,+1.57063090E+00,+1.76808340E+00,+5.08917100E-03
451,-3.20531000E-05,1558930859.8353333,+1.57063210E+00,+1.78103160E+00,+5.08905400E-03
452,-3.19931000E-05,1558930860.0436668,+1.57062720E+00,+1.78105270E+00,+5.08892400E-03
453,-3.21333000E-05,1558930860.252,+1.57062590E+00,+1.78555370E+00,+5.08913200E-03
454,-3.20064000E-05,1558930860.4603333,+1.57062840E+00,+1.80586290E+00,+5.08913200E-03
455,-3.19865000E-05,1558930860.6686668,+1.57062720E+00,+1.80587340E+00,+5.08924900E-03
456,-3.17795000E-05,1558930860.877,+1.57062840E+00,+1.81030140E+00,+5.08918400E-03
457,-3.16995000E-05,1558930861.0853333,+1.57061970E+00,+1.82240360E+00,+5.08858600E-03
458,-3.17930000E-05,1558930861.2936668,+1.57062350E+00,+1.82241150E+00,+5.08926200E-03
459,-3.18396000E-05,1558930861.502,+1.57062220E+00,+1.82930600E+00,+5.08931400E-03
460,-3.18397000E-05,1558930861.7103333,+1.57062470E+00,+1.84599480E+00,+5.08905400E-03
461,-3.16328000E-05,1558930861.9186668,+1.57062970E+00,+1.84599340E+00,+5.08898900E-03
462,-3.16394000E-05,1558930862.127,+1.57062350E+00,+1.85229300E+00,+5.08887200E-03
463,-3.18996000E-05,1558930862.3353333,+1.57062350E+00,+1.86248930E+00,+5.08876800E-03
464,-3.17062000E-05,1558930862.5436668,+1.57062470E+00,+1.86249320E+00,+5.08869000E-03
465,-3.14860000E-05,1558930862.752,+1.57062590E+00,+1.86250640E+00,+5.08871600E-03
466,-3.16995000E-05,1558930862.9603333,+1.57063090E+00,+1.86251300E+00,+5.08858600E-03
467,-3.14459000E-05,1558930863.1686668,+1.57062970E+00,+1.86250380E+00,+5.08850800E-03
468,-3.17129000E-05,1558930863.377,+1.57063210E+00,+1.86253020E+00,+5.08885900E-03
469,-3.14726000E-05,1558930863.5853333,+1.57062840E+00,+1.86253950E+00,+5.08887200E-03
470,-3.13791000E-05,1558930863.7936668,+1.57062470E+00,+1.86254210E+00,+5.08854700E-03
471,-3.17529000E-05,1558930864.002,+1.57062590E+00,+1.86255270E+00,+5.08843000E-03
472,-3.15127000E-05,1558930864.2103333,+1.57062840E+00,+1.86254350E+00,+5.08845600E-03
473,-3.15993000E-05,1558930864.4186668,+1.57062970E+00,+1.86253020E+00,+5.08871600E-03
474,-3.15592000E-05,1558930864.627,+1.57062970E+00,+1.86254350E+00,+5.08833900E-03
475,-3.15460000E-05,1558930868.226,+1.57062840E+00,+1.86535360E+00,+5.08806600E-03
476,-3.13258000E-05,1558930868.4343333,+1.57062840E+00,+1.88611340E+00,+5.08853400E-03
477,-3.13658000E-05,1558930868.6426668,+1.57063340E+00,+1.88612400E+00,+5.08822200E-03
478,-3.15661000E-05,1558930868.851,+1.57063090E+00,+1.88954100E+00,+5.08828700E-03
479,-3.12390000E-05,1558930869.0593333,+1.57062970E+00,+1.90263590E+00,+5.08832600E-03
480,-3.13524000E-05,1558930869.2676668,+1.57062840E+00,+1.90260950E+00,+5.08863800E-03
481,-3.15794000E-05,1558930869.476,+1.57062720E+00,+1.90619280E+00,+5.08902800E-03
482,-3.15661000E-05,1558930869.6843333,+1.57062590E+00,+1.91795000E+00,+5.08871600E-03
483,-3.14392000E-05,1558930869.8926668,+1.57062970E+00,+1.91795530E+00,+5.08843000E-03
484,-3.12256000E-05,1558930870.101,+1.57062590E+00,+1.92587810E+00,+5.08882000E-03
485,-3.11923000E-05,1558930870.3093333,+1.57063090E+00,+1.94274400E+00,+5.08895000E-03
486,-3.10789000E-05,1558930870.5176668,+1.57063340E+00,+1.94275190E+00,+5.08866400E-03
487,-3.11989000E-05,1558930870.726,+1.57063590E+00,+1.94801660E+00,+5.08923600E-03
488,-3.09254000E-05,1558930870.9343333,+1.57063460E+00,+1.95803970E+00,+5.08871600E-03
489,-3.11656000E-05,1558930871.1426668,+1.57063830E+00,+1.95804230E+00,+5.08884600E-03
490,-3.08853000E-05,1558930871.351,+1.57064080E+00,+1.95805020E+00,+5.08817000E-03
491,-3.07651000E-05,1558930871.5593333,+1.57063340E+00,+1.95805550E+00,+5.08863800E-03
492,-3.08921000E-05,1558930871.7676668,+1.57063710E+00,+1.95804760E+00,+5.08876800E-03
493,-3.07119000E-05,1558930871.976,+1.57063710E+00,+1.95804760E+00,+5.08884600E-03
494,-3.12590000E-05,1558930872.1843333,+1.57063210E+00,+1.95803970E+00,+5.08874200E-03
495,-3.06984000E-05,1558930872.3926668,+1.57063590E+00,+1.95804230E+00,+5.08866400E-03
496,-3.08052000E-05,1558930872.601,+1.57062840E+00,+1.95803440E+00,+5.08884600E-03
497,-3.11855000E-05,1558930872.8093333,+1.57061970E+00,+1.95803170E+00,+5.08866400E-03
498,-3.08453000E-05,1558930873.0176668,+1.57061730E+00,+1.95803170E+00,+5.08866400E-03
499,-3.06517000E-05,1558930873.226,+1.57062100E+00,+1.95802510E+00,+5.08874200E-03
500,-3.03782000E-05,1558930876.827,+1.57062350E+00,+1.96171680E+00,+5.08857300E-03
501,-3.03648000E-05,1558930877.0353332,+1.57062720E+00,+1.98279790E+00,+5.08835200E-03
502,-3.04716000E-05,1558930877.2436666,+1.57062590E+00,+1.98281110E+00,+5.08841700E-03
503,-3.06049000E-05,1558930877.452,+1.57062590E+00,+1.98545600E+00,+5.08897600E-03
504,-3.06450000E-05,1558930877.6603332,+1.57062350E+00,+1.99815860E+00,+5.08843000E-03
505,-3.04582000E-05,1558930877.8686666,+1.57061970E+00,+1.99815860E+00,+5.08900200E-03
506,-3.03848000E-05,1558930878.077,+1.57061970E+00,+2.02843930E+00,+5.08869000E-03
507,-3.01913000E-05,1558930878.2853332,+1.57061970E+00,+2.02767400E+00,+5.08876800E-03
508,-3.07784000E-05,1558930878.4936666,+1.57062470E+00,+2.02757620E+00,+5.08936600E-03
509,-3.03314000E-05,1558930878.702,+1.57062100E+00,+2.04402440E+00,+5.08831300E-03
510,-3.10455000E-05,1558930878.9103332,+1.57062350E+00,+2.04400860E+00,+5.08843000E-03
511,-3.03114000E-05,1558930879.1186666,+1.57062840E+00,+2.04402570E+00,+5.08820900E-03
512,-3.01913000E-05,1558930879.327,+1.57062590E+00,+2.06048060E+00,+5.08839100E-03
513,-3.04449000E-05,1558930879.5353332,+1.57063340E+00,+2.06048980E+00,+5.08785800E-03
514,-3.04182000E-05,1558930879.7436666,+1.57063590E+00,+2.06049510E+00,+5.08856000E-03
515,-3.06784000E-05,1558930879.952,+1.57063830E+00,+2.06053480E+00,+5.08845600E-03
516,-3.03782000E-05,1558930880.1603332,+1.57063460E+00,+2.06055860E+00,+5.08832600E-03
517,-2.99910000E-05,1558930880.3686666,+1.57063590E+00,+2.06054010E+00,+5.08824800E-03
518,-3.01780000E-05,1558930880.577,+1.57063340E+00,+2.06054010E+00,+5.08811800E-03
519,-3.02780000E-05,1558930880.7853332,+1.57063090E+00,+2.06054800E+00,+5.08824800E-03
520,-3.02581000E-05,1558930880.9936666,+1.57063090E+00,+2.06052420E+00,+5.08840400E-03
521,-3.00111000E-05,1558930881.202,+1.57061850E+00,+2.06053210E+00,+5.08822200E-03
522,-3.03515000E-05,1558930881.4103332,+1.57062100E+00,+2.06052690E+00,+5.08848200E-03
523,-3.00243000E-05,1558930881.6186666,+1.57061480E+00,+2.06053740E+00,+5.08809200E-03
524,-3.00711000E-05,1558930881.827,+1.57061730E+00,+2.06054540E+00,+5.08830000E-03
525,-2.99443000E-05,1558930885.548,+1.57061600E+00,+2.07494220E+00,+5.08866400E-03
526,-2.98310000E-05,1558930885.7563334,+1.57061850E+00,+2.08415500E+00,+5.08830000E-03
527,-3.00044000E-05,1558930885.9646668,+1.57061600E+00,+2.08414580E+00,+5.08848200E-03
528,-3.01846000E-05,1558930886.173,+1.57061600E+00,+2.09455740E+00,+5.08884600E-03
529,-2.99110000E-05,1558930886.3813334,+1.57061350E+00,+2.10053200E+00,+5.08853400E-03
530,-2.97242000E-05,1558930886.5896668,+1.57061230E+00,+2.10055840E+00,+5.08897600E-03
531,-2.96306000E-05,1558930886.798,+1.57061480E+00,+2.11763320E+00,+5.08884600E-03
532,-2.97575000E-05,1558930887.0063334,+1.57062100E+00,+2.12414430E+00,+5.08919700E-03
533,-2.97242000E-05,1558930887.2146668,+1.57061970E+00,+2.12414820E+00,+5.08876800E-03
534,-2.97042000E-05,1558930887.423,+1.57062590E+00,+2.13646060E+00,+5.08895000E-03
535,-2.94304000E-05,1558930887.6313334,+1.57063460E+00,+2.14058980E+00,+5.08900200E-03
536,-2.93571000E-05,1558930887.8396668,+1.57063090E+00,+2.14059510E+00,+5.08875500E-03
537,-2.94505000E-05,1558930888.048,+1.57063090E+00,+2.16030950E+00,+5.08884600E-03
538,-2.93103000E-05,1558930888.2563334,+1.57063210E+00,+2.16420740E+00,+5.08884600E-03
539,-2.97575000E-05,1558930888.4646668,+1.57062970E+00,+2.16420210E+00,+5.08863800E-03
540,-2.93437000E-05,1558930888.673,+1.57062470E+00,+2.16420870E+00,+5.08944500E-03
541,-2.95707000E-05,1558930888.8813334,+1.57062840E+00,+2.16418360E+00,+5.08893700E-03
542,-2.91568000E-05,1558930889.0896668,+1.57062720E+00,+2.16419690E+00,+5.08905400E-03
543,-2.93304000E-05,1558930889.298,+1.57062220E+00,+2.16419950E+00,+5.08914500E-03
544,-2.95239000E-05,1558930889.5063334,+1.57062720E+00,+2.16422060E+00,+5.08926200E-03
545,-2.93436000E-05,1558930889.7146668,+1.57062220E+00,+2.16422200E+00,+5.08928800E-03
546,-2.92103000E-05,1558930889.923,+1.57062350E+00,+2.16421540E+00,+5.08919700E-03
547,-2.91568000E-05,1558930890.1313334,+1.57061730E+00,+2.16425500E+00,+5.08911900E-03
548,-2.90835000E-05,1558930890.3396668,+1.57061350E+00,+2.16424580E+00,+5.08909300E-03
549,-2.90034000E-05,1558930890.548,+1.57061350E+00,+2.16426820E+00,+5.08918400E-03
550,-2.90301000E-05,1558930894.226,+1.57061350E+00,+2.16636320E+00,+5.08911900E-03
551,-2.84629000E-05,1558930894.4343333,+1.57061480E+00,+2.18068470E+00,+5.08836500E-03
