,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
123,-2.42561700E-05,1558921726.1836667,+1.56976320E+00,+4.87521940E-01,+4.51672300E-03
124,-2.41499900E-05,1558921726.392,+1.56976450E+00,+4.87521540E-01,+4.51676200E-03
125,-2.45773900E-05,1558921729.991,+1.56976450E+00,+4.13650450E-01,+4.51678800E-03
126,-2.45540200E-05,1558921730.1993332,+1.56976450E+00,+5.04500020E-01,+4.51695700E-03
127,-2.45473500E-05,1558921730.4076667,+1.56976320E+00,+5.04812240E-01,+4.51651500E-03
128,-2.43817200E-05,1558921730.616,+1.56976570E+00,+5.09220120E-01,+4.51699600E-03
129,-2.48685600E-05,1558921730.8243332,+1.56976450E+00,+5.24717940E-01,+4.51615100E-03
130,-2.47056300E-05,1558921731.0326667,+1.56976450E+00,+5.24726530E-01,+4.51687900E-03
131,-2.47750800E-05,1558921731.241,+1.56976200E+00,+5.29358790E-01,+4.51697000E-03
132,-2.46094500E-05,1558921731.4493332,+1.56976450E+00,+5.43945300E-01,+4.51647600E-03
133,-2.50121600E-05,1558921731.6576667,+1.56976570E+00,+5.43954020E-01,+4.51656700E-03
134,-2.47924400E-05,1558921731.866,+1.56976320E+00,+5.50211470E-01,+4.51652800E-03
135,-2.48425100E-05,1558921732.0743332,+1.56976700E+00,+5.63161230E-01,+4.51641100E-03
136,-2.48525400E-05,1558921732.2826667,+1.56976320E+00,+5.63173380E-01,+4.51674900E-03
137,-2.49032900E-05,1558921732.491,+1.56976320E+00,+5.70056300E-01,+4.51674900E-03
138,-2.49507100E-05,1558921732.6993332,+1.56976450E+00,+5.82954010E-01,+4.51645000E-03
139,-2.49700700E-05,1558921732.9076667,+1.56976700E+00,+5.82967880E-01,+4.51617700E-03
140,-2.49614000E-05,1558921733.116,+1.56976570E+00,+5.82971310E-01,+4.51654100E-03
141,-2.50922900E-05,1558921733.3243332,+1.56976320E+00,+5.82987160E-01,+4.51656700E-03
142,-2.50295100E-05,1558921733.5326667,+1.56976320E+00,+5.82992050E-01,+4.51628100E-03
143,-2.51016400E-05,1558921733.741,+1.56976320E+00,+5.83000500E-01,+4.51647600E-03
144,-2.51731000E-05,1558921733.9493332,+1.56976320E+00,+5.83008420E-01,+4.51617700E-03
145,-2.50348500E-05,1558921734.1576667,+1.56976570E+00,+5.83027970E-01,+4.51589100E-03
146,-2.52098200E-05,1558921734.366,+1.56976320E+00,+5.83036950E-01,+4.51661900E-03
147,-2.52058200E-05,1558921734.5743332,+1.56976570E+00,+5.83047390E-01,+4.51633300E-03
148,-2.52251900E-05,1558921734.7826667,+1.56976570E+00,+5.83055840E-01,+4.51616400E-03
149,-2.52518900E-05,1558921734.991,+1.56976700E+00,+5.83067590E-01,+4.51615100E-03
150,-2.52505600E-05,1558921738.592,+1.56976200E+00,+5.85731730E-01,+4.51620300E-03
151,-2.52625800E-05,1558921738.8003333,+1.56976450E+00,+6.02332500E-01,+4.51633300E-03
152,-2.53300200E-05,1558921739.0086668,+1.56976820E+00,+6.02347160E-01,+4.51628100E-03
153,-2.53013200E-05,1558921739.217,+1.56976450E+00,+6.05449770E-01,+4.51669700E-03
154,-2.53954800E-05,1558921739.4253333,+1.56976200E+00,+6.21574400E-01,+4.51656700E-03
155,-2.54555800E-05,1558921739.6336668,+1.56975700E+00,+6.21589060E-01,+4.51638500E-03
156,-2.55170200E-05,1558921739.842,+1.56976570E+00,+6.26473450E-01,+4.51664500E-03
157,-2.53393800E-05,1558921740.0503333,+1.56976700E+00,+6.41383320E-01,+4.51643700E-03
158,-2.56539300E-05,1558921740.2586668,+1.56976200E+00,+6.41398900E-01,+4.51617700E-03
159,-2.56385700E-05,1558921740.467,+1.56976320E+00,+6.46559190E-01,+4.51630700E-03
160,-2.54442400E-05,1558921740.6753333,+1.56976080E+00,+6.60632120E-01,+4.51643700E-03
161,-2.55951600E-05,1558921740.8836668,+1.56976450E+00,+6.60657080E-01,+4.51645000E-03
162,-2.57467600E-05,1558921741.092,+1.56976570E+00,+6.67267380E-01,+4.51635900E-03
163,-2.56432400E-05,1558921741.3003333,+1.56976450E+00,+6.79293300E-01,+4.51656700E-03
164,-2.57066900E-05,1558921741.5086668,+1.56976320E+00,+6.79319710E-01,+4.51654100E-03
165,-2.56372300E-05,1558921741.717,+1.56976320E+00,+6.79339790E-01,+4.51628100E-03
166,-2.58015100E-05,1558921741.9253333,+1.56976450E+00,+6.79354840E-01,+4.51619000E-03
167,-2.57120200E-05,1558921742.1336668,+1.56976570E+00,+6.79369110E-01,+4.51617700E-03
168,-2.57253800E-05,1558921742.342,+1.56976320E+00,+6.79387330E-01,+4.51621600E-03
169,-2.56085100E-05,1558921742.5503333,+1.56976080E+00,+6.79398820E-01,+4.51635900E-03
170,-2.57280700E-05,1558921742.7586668,+1.56976200E+00,+6.79421280E-01,+4.51620300E-03
171,-2.58001700E-05,1558921742.967,+1.56976320E+00,+6.79436070E-01,+4.51620300E-03
172,-2.58442500E-05,1558921743.1753333,+1.56976200E+00,+6.79452970E-01,+4.51612500E-03
173,-2.57106900E-05,1558921743.3836668,+1.56976320E+00,+6.79477010E-01,+4.51665800E-03
174,-2.56465800E-05,1558921743.592,+1.56975950E+00,+6.79489420E-01,+4.51641100E-03
175,-2.58369100E-05,1558921747.191,+1.56976200E+00,+6.82376540E-01,+4.51648900E-03
176,-2.57387500E-05,1558921747.3993332,+1.56976080E+00,+6.99326060E-01,+4.51641100E-03
177,-2.57688000E-05,1558921747.6076667,+1.56976200E+00,+6.99345740E-01,+4.51612500E-03
178,-2.58135300E-05,1558921747.816,+1.56976320E+00,+7.02563290E-01,+4.51633300E-03
179,-2.58335800E-05,1558921748.0243332,+1.56976200E+00,+7.18595990E-01,+4.51630700E-03
180,-2.57354100E-05,1558921748.2326667,+1.56976320E+00,+7.18616590E-01,+4.51641100E-03
181,-2.58282300E-05,1558921748.441,+1.56976450E+00,+7.23473650E-01,+4.51643700E-03
182,-2.58268900E-05,1558921748.6493332,+1.56976450E+00,+7.37856800E-01,+4.51619000E-03
183,-2.58636300E-05,1558921748.8576667,+1.56976700E+00,+7.37883350E-01,+4.51632000E-03
184,-2.57253800E-05,1558921749.066,+1.56976320E+00,+7.43332740E-01,+4.51650200E-03
185,-2.57714700E-05,1558921749.2743332,+1.56975700E+00,+7.57732790E-01,+4.51586500E-03
186,-2.59263900E-05,1558921749.4826667,+1.56976200E+00,+7.57749040E-01,+4.51643700E-03
187,-2.59651300E-05,1558921749.691,+1.56976200E+00,+7.64689380E-01,+4.51596900E-03
188,-2.58476000E-05,1558921749.8993332,+1.56976320E+00,+7.77018720E-01,+4.51643700E-03
189,-2.58275600E-05,1558921750.1076667,+1.56976200E+00,+7.77040110E-01,+4.51651500E-03
