,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
148,-3.67552200E-05,1558928596.5606668,+1.57077960E+00,+5.85438270E-01,+4.51300400E-03
149,-3.66383400E-05,1558928596.769,+1.57077960E+00,+5.85439720E-01,+4.51308200E-03
150,-3.67345200E-05,1558928600.368,+1.57077470E+00,+5.88239540E-01,+4.51335500E-03
151,-3.66490200E-05,1558928600.5763333,+1.57077590E+00,+6.04786780E-01,+4.51330300E-03
152,-3.67325000E-05,1558928600.7846668,+1.57077100E+00,+6.04796150E-01,+4.51287400E-03
153,-3.68019700E-05,1558928600.993,+1.57077220E+00,+6.08051580E-01,+4.51332900E-03
154,-3.66644000E-05,1558928601.2013333,+1.57076970E+00,+6.24098150E-01,+4.51347200E-03
155,-3.67011300E-05,1558928601.4096668,+1.57077100E+00,+6.24117300E-01,+4.51336800E-03
156,-3.66176400E-05,1558928601.618,+1.57077340E+00,+6.29204460E-01,+4.51353700E-03
157,-3.66563800E-05,1558928601.8263333,+1.57076970E+00,+6.43974690E-01,+4.51342000E-03
158,-3.68073000E-05,1558928602.0346668,+1.57076970E+00,+6.43986970E-01,+4.51339400E-03
159,-3.66790800E-05,1558928602.243,+1.57076970E+00,+6.49409680E-01,+4.51362800E-03
160,-3.66543800E-05,1558928602.4513333,+1.57076970E+00,+6.63280410E-01,+4.51384900E-03
161,-3.66076200E-05,1558928602.6596668,+1.57076850E+00,+6.63294410E-01,+4.51369300E-03
162,-3.66817500E-05,1558928602.868,+1.57076720E+00,+6.70207150E-01,+4.51361500E-03
163,-3.66350000E-05,1558928603.0763333,+1.57076350E+00,+6.81997500E-01,+4.51357600E-03
164,-3.66891000E-05,1558928603.2846668,+1.57076850E+00,+6.82008060E-01,+4.51383600E-03
165,-3.67351800E-05,1558928603.493,+1.57076480E+00,+6.82029590E-01,+4.51357600E-03
166,-3.66236600E-05,1558928603.7013333,+1.57076350E+00,+6.82029860E-01,+4.51436900E-03
167,-3.66690700E-05,1558928603.9096668,+1.57076350E+00,+6.82038040E-01,+4.51404400E-03
168,-3.66971100E-05,1558928604.118,+1.57076230E+00,+6.82051380E-01,+4.51423900E-03
169,-3.66697400E-05,1558928604.3263333,+1.57076480E+00,+6.82060230E-01,+4.51444800E-03
170,-3.68366900E-05,1558928604.5346668,+1.57076350E+00,+6.82068420E-01,+4.51405700E-03
171,-3.66677300E-05,1558928604.743,+1.57076600E+00,+6.82089290E-01,+4.51410900E-03
172,-3.68827600E-05,1558928604.9513333,+1.57076100E+00,+6.82102760E-01,+4.51442200E-03
173,-3.66470200E-05,1558928605.1596668,+1.57076350E+00,+6.82118870E-01,+4.51438200E-03
174,-3.67772500E-05,1558928605.368,+1.57076480E+00,+6.82135910E-01,+4.51348500E-03
175,-3.67285000E-05,1558928608.969,+1.57076100E+00,+6.85558800E-01,+4.51478600E-03
176,-3.67271700E-05,1558928609.1773334,+1.57076350E+00,+7.02053860E-01,+4.51464300E-03
177,-3.67552100E-05,1558928609.3856668,+1.57076480E+00,+7.02074860E-01,+4.51447400E-03
178,-3.66977700E-05,1558928609.594,+1.57076350E+00,+7.05812910E-01,+4.51490300E-03
179,-3.67204800E-05,1558928609.8023334,+1.57076350E+00,+7.21402640E-01,+4.51465600E-03
180,-3.67104700E-05,1558928610.0106668,+1.57076600E+00,+7.21422180E-01,+4.51417400E-03
181,-3.66136200E-05,1558928610.219,+1.57076350E+00,+7.25628010E-01,+4.51464300E-03
182,-3.65782300E-05,1558928610.4273334,+1.57076480E+00,+7.40737940E-01,+4.51486400E-03
183,-3.67325000E-05,1558928610.6356668,+1.57076230E+00,+7.40766730E-01,+4.51460400E-03
184,-3.68146500E-05,1558928610.844,+1.57076480E+00,+7.46881530E-01,+4.51464300E-03
185,-3.67057900E-05,1558928611.0523334,+1.57076600E+00,+7.60714030E-01,+4.51490300E-03
186,-3.69528900E-05,1558928611.2606668,+1.57076600E+00,+7.60738340E-01,+4.51464300E-03
187,-3.68186500E-05,1558928611.469,+1.57076720E+00,+7.67098540E-01,+4.51495500E-03
188,-3.68306900E-05,1558928611.6773334,+1.57076600E+00,+7.80079730E-01,+4.51486400E-03
189,-3.68106400E-05,1558928611.8856668,+1.57076600E+00,+7.80108790E-01,+4.51463000E-03
190,-3.68306900E-05,1558928612.094,+1.57076350E+00,+7.80121200E-01,+4.51465600E-03
191,-3.67084700E-05,1558928612.3023334,+1.57076350E+00,+7.80147880E-01,+4.51474700E-03
192,-3.68460400E-05,1558928612.5106668,+1.57076600E+00,+7.80151840E-01,+4.51491600E-03
193,-3.67578800E-05,1558928612.719,+1.57076720E+00,+7.80176140E-01,+4.51464300E-03
194,-3.68200000E-05,1558928612.9273334,+1.57076480E+00,+7.80197270E-01,+4.51478600E-03
195,-3.69215100E-05,1558928613.1356668,+1.57076970E+00,+7.80214050E-01,+4.51470800E-03
196,-3.68159900E-05,1558928613.344,+1.57076480E+00,+7.80230690E-01,+4.51473400E-03
197,-3.68674000E-05,1558928613.5523334,+1.57076480E+00,+7.80250500E-01,+4.51482500E-03
198,-3.68233400E-05,1558928613.7606668,+1.57076720E+00,+7.80271630E-01,+4.51477300E-03
199,-3.68607300E-05,1558928613.969,+1.57076600E+00,+7.80284440E-01,+4.51448700E-03
200,-3.68393600E-05,1558928617.568,+1.57076350E+00,+7.82814530E-01,+4.51463000E-03
201,-3.68300100E-05,1558928617.7763333,+1.57076350E+00,+7.99601790E-01,+4.51470800E-03
202,-3.68059800E-05,1558928617.9846668,+1.57076230E+00,+7.99621070E-01,+4.51470800E-03
203,-3.68213300E-05,1558928618.193,+1.57076350E+00,+8.03608570E-01,+4.51463000E-03
204,-3.67565400E-05,1558928618.4013333,+1.57076230E+00,+8.17796600E-01,+4.51453900E-03
205,-3.66977800E-05,1558928618.6096668,+1.57076480E+00,+8.17820900E-01,+4.51478600E-03
206,-3.67385300E-05,1558928618.818,+1.57076100E+00,+8.23672770E-01,+4.51455200E-03
207,-3.68246700E-05,1558928619.0263333,+1.57076350E+00,+8.41805810E-01,+4.51485100E-03
208,-3.67225000E-05,1558928619.2346668,+1.57076350E+00,+8.41823240E-01,+4.51486400E-03
209,-3.67391900E-05,1558928619.443,+1.57076480E+00,+8.47079550E-01,+4.51487700E-03
210,-3.67184800E-05,1558928619.6513333,+1.57076720E+00,+8.57640810E-01,+4.51442200E-03
211,-3.68493700E-05,1558928619.8596668,+1.57076600E+00,+8.57658370E-01,+4.51478600E-03
212,-3.68694100E-05,1558928620.068,+1.57076600E+00,+8.62472930E-01,+4.51481200E-03
213,-3.68293500E-05,1558928620.2763333,+1.57076720E+00,+8.74046880E-01,+4.51489000E-03
214,-3.67979500E-05,1558928620.4846668,+1.57076720E+00,+8.74055860E-01,+4.51473400E-03
215,-3.67845900E-05,1558928620.693,+1.57076480E+00,+8.74065100E-01,+4.51463000E-03
216,-3.68320100E-05,1558928620.9013333,+1.57076600E+00,+8.74069590E-01,+4.51485100E-03
217,-3.67004500E-05,1558928621.1096668,+1.57076720E+00,+8.74075930E-01,+4.51512400E-03
218,-3.67765900E-05,1558928621.318,+1.57076850E+00,+8.74071180E-01,+4.51431700E-03
219,-3.67612300E-05,1558928621.5263333,+1.57076480E+00,+8.74067220E-01,+4.51452600E-03
220,-3.67759100E-05,1558928621.7346668,+1.57076720E+00,+8.74064310E-01,+4.51487700E-03
221,-3.68700800E-05,1558928621.943,+1.57076720E+00,+8.74050840E-01,+4.51447400E-03
222,-3.67799200E-05,1558928622.1513333,+1.57076720E+00,+8.74046880E-01,+4.51473400E-03
223,-3.68373600E-05,1558928622.3596668,+1.57076720E+00,+8.74049250E-01,+4.51473400E-03
224,-3.68153200E-05,1558928622.568,+1.57076600E+00,+8.74049520E-01,+4.51476000E-03
225,-3.67218300E-05,1558928626.169,+1.57076480E+00,+8.77853960E-01,+4.51483800E-03
226,-3.68640600E-05,1558928626.3773332,+1.57076230E+00,+8.98073630E-01,+4.51446100E-03
227,-3.69161600E-05,1558928626.5856667,+1.57076350E+00,+8.98089740E-01,+4.51455200E-03
228,-3.69181600E-05,1558928626.794,+1.57076600E+00,+9.00958200E-01,+4.51468200E-03
229,-3.68694100E-05,1558928627.0023332,+1.57076350E+00,+9.13911670E-01,+4.51455200E-03
230,-3.69488800E-05,1558928627.2106667,+1.57076230E+00,+9.13915900E-01,+4.51463000E-03
231,-3.68113000E-05,1558928627.419,+1.57076350E+00,+9.20376160E-01,+4.51404400E-03
232,-3.68660700E-05,1558928627.6273332,+1.57076720E+00,+9.37897330E-01,+4.51444800E-03
233,-3.69969600E-05,1558928627.8356667,+1.57076600E+00,+9.37940260E-01,+4.51439600E-03
234,-3.69235000E-05,1558928628.044,+1.57076720E+00,+9.42634600E-01,+4.51414800E-03
235,-3.68480500E-05,1558928628.2523332,+1.57076600E+00,+9.53794940E-01,+4.51468200E-03
236,-3.69382000E-05,1558928628.4606667,+1.57076600E+00,+9.53792300E-01,+4.51421300E-03
237,-3.69114900E-05,1558928628.669,+1.57076480E+00,+9.61439780E-01,+4.51489000E-03
238,-3.69662500E-05,1558928628.8773332,+1.57076350E+00,+9.77733230E-01,+4.51486400E-03
239,-3.69435400E-05,1558928629.0856667,+1.57076480E+00,+9.77738110E-01,+4.51465600E-03
240,-3.69161600E-05,1558928629.294,+1.57076600E+00,+9.77759510E-01,+4.51434300E-03
