,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
88,-3.45357000E-05,1558921170.0503333,+1.56980660E+00,+3.70749900E-01,+5.55742800E-03
89,-3.45357000E-05,1558921170.2586668,+1.56980660E+00,+3.70750690E-01,+5.55784500E-03
90,-3.47159000E-05,1558921170.467,+1.56980410E+00,+3.70755710E-01,+5.55755800E-03
91,-3.48093000E-05,1558921170.6753333,+1.56980790E+00,+3.70753200E-01,+5.55805300E-03
92,-3.47425000E-05,1558921170.8836668,+1.56980660E+00,+3.70758750E-01,+5.55735000E-03
93,-3.46825000E-05,1558921171.092,+1.56980660E+00,+3.70758350E-01,+5.55740200E-03
94,-3.48092000E-05,1558921171.3003333,+1.56980410E+00,+3.70759670E-01,+5.55750600E-03
95,-3.48828000E-05,1558921171.5086668,+1.56981030E+00,+3.70760990E-01,+5.55779300E-03
96,-3.50029000E-05,1558921171.717,+1.56980790E+00,+3.70764160E-01,+5.55748000E-03
97,-3.49828000E-05,1558921171.9253333,+1.56981160E+00,+3.70768790E-01,+5.55742800E-03
98,-3.50161000E-05,1558921172.1336668,+1.56980660E+00,+3.70767470E-01,+5.55748000E-03
99,-3.49695000E-05,1558921172.342,+1.56981160E+00,+3.70768650E-01,+5.55781900E-03
100,-3.48561000E-05,1558921176.021,+1.56980910E+00,+3.72822890E-01,+5.55753200E-03
101,-3.50095000E-05,1558921176.2293332,+1.56980790E+00,+3.90102230E-01,+5.55774000E-03
102,-3.50028000E-05,1558921176.4376667,+1.56980660E+00,+3.90104600E-01,+5.55727200E-03
103,-3.50561000E-05,1558921176.646,+1.56980790E+00,+3.93921860E-01,+5.55763600E-03
104,-3.49962000E-05,1558921176.8543332,+1.56981030E+00,+4.10005540E-01,+5.55768800E-03
105,-3.51096000E-05,1558921177.0626667,+1.56981280E+00,+4.10010830E-01,+5.55716800E-03
106,-3.52230000E-05,1558921177.271,+1.56981160E+00,+4.14164070E-01,+5.55745400E-03
107,-3.52898000E-05,1558921177.4793332,+1.56980910E+00,+4.29317970E-01,+5.55701200E-03
