,SQUID_Volt(V),timestamp,MOD_CURR(A)
458,-2.75353000E-05,1558932902.9606667,+1.82242740E+00
459,-2.82562000E-05,1558932903.169,+1.84228060E+00
460,-2.80692000E-05,1558932903.3773332,+1.84602120E+00
461,-2.75354000E-05,1558932903.5856667,+1.84600270E+00
462,-2.76555000E-05,1558932903.794,+1.86028060E+00
463,-2.85230000E-05,1558932904.0023332,+1.86251440E+00
464,-2.82227000E-05,1558932904.2106667,+1.86253550E+00
465,-2.75021000E-05,1558932904.419,+1.86252230E+00
466,-2.68547000E-05,1558932904.6273332,+1.86253680E+00
467,-2.76356000E-05,1558932904.8356667,+1.86253820E+00
468,-2.80226000E-05,1558932905.044,+1.86254610E+00
469,-2.83896000E-05,1558932905.2523332,+1.86254870E+00
470,-2.87701000E-05,1558932905.4606667,+1.86253820E+00
471,-2.81227000E-05,1558932905.669,+1.86253680E+00
472,-2.78291000E-05,1558932905.8773332,+1.86252100E+00
473,-2.77956000E-05,1558932906.0856667,+1.86251970E+00
474,-2.76555000E-05,1558932906.294,+1.86253020E+00
475,-2.86900000E-05,1558932909.895,+1.87829250E+00
476,-2.78356000E-05,1558932910.1033332,+1.88610820E+00
477,-2.85632000E-05,1558932910.3116667,+1.88608960E+00
478,-2.81627000E-05,1558932910.52,+1.89751400E+00
479,-2.83495000E-05,1558932910.7283332,+1.90259100E+00
480,-2.80225000E-05,1558932910.9366667,+1.90259230E+00
481,-2.74019000E-05,1558932911.145,+1.91458610E+00
482,-2.79158000E-05,1558932911.3533332,+1.91795270E+00
483,-2.78757000E-05,1558932911.5616667,+1.91793420E+00
484,-2.77956000E-05,1558932911.77,+1.93795120E+00
485,-2.76154000E-05,1558932911.9783332,+1.94273870E+00
486,-2.74820000E-05,1558932912.1866667,+1.94273080E+00
487,-2.75421000E-05,1558932912.395,+1.95642310E+00
488,-2.79958000E-05,1558932912.6033332,+1.95803970E+00
489,-2.75486000E-05,1558932912.8116667,+1.95805820E+00
490,-2.80827000E-05,1558932913.02,+1.95805820E+00
491,-2.83096000E-05,1558932913.2283332,+1.95806080E+00
492,-2.97910000E-05,1558932913.4366667,+1.95805290E+00
493,-2.93173000E-05,1558932913.645,+1.95806080E+00
494,-3.04249000E-05,1558932913.8533332,+1.95804630E+00
495,-2.94574000E-05,1558932914.0616667,+1.95804230E+00
496,-2.73084000E-05,1558932914.27,+1.95803700E+00
497,-2.74353000E-05,1558932914.4783332,+1.95804100E+00
498,-2.78023000E-05,1558932914.6866667,+1.95804230E+00
499,-2.79757000E-05,1558932914.895,+1.95804490E+00
500,-2.70882000E-05,1558932918.494,+1.97369090E+00
501,-2.76755000E-05,1558932918.7023332,+1.98280320E+00
502,-2.76355000E-05,1558932918.9106667,+1.98281780E+00
503,-2.81494000E-05,1558932919.119,+1.99388930E+00
504,-2.82295000E-05,1558932919.3273332,+1.99816520E+00
505,-2.76489000E-05,1558932919.5356667,+1.99816920E+00
506,-2.72085000E-05,1558932919.744,+2.02878030E+00
507,-2.79424000E-05,1558932919.9523332,+2.02800440E+00
508,-2.75688000E-05,1558932920.1606667,+2.02793310E+00
509,-2.73419000E-05,1558932920.369,+2.04435490E+00
510,-2.86098000E-05,1558932920.5773332,+2.04432840E+00
511,-2.79558000E-05,1558932920.7856667,+2.04431790E+00
512,-2.85765000E-05,1558932920.994,+2.06080050E+00
513,-2.85831000E-05,1558932921.2023332,+2.06078590E+00
514,-2.84362000E-05,1558932921.4106667,+2.06079650E+00
515,-2.83428000E-05,1558932921.619,+2.06077930E+00
516,-2.82361000E-05,1558932921.8273332,+2.06079650E+00
517,-2.75754000E-05,1558932922.0356667,+2.06080440E+00
518,-2.74220000E-05,1558932922.244,+2.06081500E+00
519,-2.83963000E-05,1558932922.4523332,+2.06083480E+00
520,-2.92838000E-05,1558932922.6606667,+2.06082290E+00
521,-3.05652000E-05,1558932922.869,+2.06083480E+00
522,-3.01114000E-05,1558932923.0773332,+2.06080180E+00
523,-2.78491000E-05,1558932923.2856667,+2.06078200E+00
524,-2.71816000E-05,1558932923.494,+2.06078860E+00
525,-2.87968000E-05,1558932927.19,+2.06283070E+00
526,-2.95709000E-05,1558932927.3983333,+2.08436780E+00
527,-2.89568000E-05,1558932927.6066668,+2.08435720E+00
528,-2.82829000E-05,1558932927.815,+2.08617070E+00
529,-2.73952000E-05,1558932928.0233333,+2.10072230E+00
530,-2.80893000E-05,1558932928.2316668,+2.10075930E+00
531,-3.00247000E-05,1558932928.44,+2.10546350E+00
532,-3.17330000E-05,1558932928.6483333,+2.12437290E+00
533,-3.14795000E-05,1558932928.8566668,+2.12438880E+00
534,-3.12793000E-05,1558932929.065,+2.12805670E+00
535,-3.17463000E-05,1558932929.2733333,+2.14085290E+00
536,-3.16729000E-05,1558932929.4816668,+2.14085160E+00
537,-3.08120000E-05,1558932929.69,+2.14817290E+00
538,-2.98711000E-05,1558932929.8983333,+2.16445720E+00
539,-2.85298000E-05,1558932930.1066668,+2.16442550E+00
540,-2.80093000E-05,1558932930.315,+2.16443340E+00
541,-2.83429000E-05,1558932930.5233333,+2.16443480E+00
542,-2.99446000E-05,1558932930.7316668,+2.16445460E+00
543,-3.17664000E-05,1558932930.94,+2.16444930E+00
544,-3.18666000E-05,1558932931.1483333,+2.16444670E+00
545,-3.17664000E-05,1558932931.3566668,+2.16444670E+00
546,-3.14994000E-05,1558932931.565,+2.16442820E+00
547,-3.20334000E-05,1558932931.7733333,+2.16443610E+00
548,-3.14994000E-05,1558932931.9816668,+2.16444270E+00
549,-3.17531000E-05,1558932932.19,+2.16445330E+00
550,-2.86232000E-05,1558932935.694,+2.17569770E+00
551,-2.92839000E-05,1558932935.9023333,+2.18095170E+00
552,-2.96375000E-05,1558932936.1106668,+2.18092790E+00
553,-3.00113000E-05,1558932936.319,+2.19265080E+00
554,-3.14327000E-05,1558932936.5273333,+2.19744760E+00
555,-3.19000000E-05,1558932936.7356668,+2.19747800E+00
556,-3.01715000E-05,1558932936.944,+2.21473950E+00
557,-3.08254000E-05,1558932937.1523333,+2.22099420E+00
558,-3.08788000E-05,1558932937.3606668,+2.22099420E+00
559,-3.15262000E-05,1558932937.569,+2.23455700E+00
560,-3.08387000E-05,1558932937.7773333,+2.23751380E+00
561,-3.00980000E-05,1558932937.9856668,+2.23753760E+00
562,-3.02383000E-05,1558932938.194,+2.25736160E+00
563,-2.96242000E-05,1558932938.4023333,+2.26100970E+00
564,-3.02915000E-05,1558932938.6106668,+2.26100710E+00
565,-3.13594000E-05,1558932938.819,+2.26100310E+00
566,-3.09655000E-05,1558932939.0273333,+2.26098460E+00
567,-3.16328000E-05,1558932939.2356668,+2.26099920E+00
568,-3.12793000E-05,1558932939.444,+2.26097410E+00
569,-3.13526000E-05,1558932939.6523333,+2.26096080E+00
570,-3.10391000E-05,1558932939.8606668,+2.26096480E+00
571,-3.08655000E-05,1558932940.069,+2.26098330E+00
572,-3.16531000E-05,1558932940.2773333,+2.26099920E+00
573,-3.13459000E-05,1558932940.4856668,+2.26095950E+00
574,-3.10658000E-05,1558932940.694,+2.26096750E+00
575,-2.95108000E-05,1558932944.295,+2.27168710E+00
576,-2.99045000E-05,1558932944.5033333,+2.27754390E+00
577,-3.11524000E-05,1558932944.7116668,+2.27752670E+00
578,-3.08188000E-05,1558932944.92,+2.29479710E+00
579,-3.03383000E-05,1558932945.1283333,+2.30105180E+00
580,-2.98444000E-05,1558932945.3366668,+2.30102800E+00
581,-2.99445000E-05,1558932945.545,+2.31359960E+00
582,-3.05852000E-05,1558932945.7533333,+2.31755310E+00
583,-3.00580000E-05,1558932945.9616668,+2.31754650E+00
584,-3.09657000E-05,1558932946.17,+2.33055680E+00
585,-3.15128000E-05,1558932946.3783333,+2.33411100E+00
586,-3.11191000E-05,1558932946.5866668,+2.33410570E+00
587,-3.09924000E-05,1558932946.795,+2.35472820E+00
588,-3.09390000E-05,1558932947.0033333,+2.35772860E+00
589,-3.07052000E-05,1558932947.2116668,+2.35772070E+00
590,-3.07921000E-05,1558932947.42,+2.35771270E+00
591,-3.08188000E-05,1558932947.6283333,+2.35769030E+00
592,-3.09723000E-05,1558932947.8366668,+2.35769820E+00
593,-3.15463000E-05,1558932948.045,+2.35767310E+00
594,-3.10056000E-05,1558932948.2533333,+2.35769560E+00
595,-3.02314000E-05,1558932948.4616668,+2.35771140E+00
596,-3.04784000E-05,1558932948.67,+2.35770740E+00
597,-3.10791000E-05,1558932948.8783333,+2.35770610E+00
598,-3.11859000E-05,1558932949.0866668,+2.35770350E+00
599,-3.10323000E-05,1558932949.295,+2.35773390E+00
