,SQUID_Volt(V),timestamp,MOD_CURR(A)
349,-2.81223000E-05,1558935221.114,+1.37176690E+00
350,-2.97039000E-05,1558935224.623,+1.38812930E+00
351,-2.98641000E-05,1558935224.8313332,+1.39655430E+00
352,-3.09385000E-05,1558935225.0396667,+1.39655430E+00
353,-2.98842000E-05,1558935225.248,+1.40707040E+00
354,-3.00910000E-05,1558935225.4563332,+1.41190150E+00
355,-3.02913000E-05,1558935225.6646667,+1.41190410E+00
356,-2.99509000E-05,1558935225.873,+1.43103560E+00
357,-3.07650000E-05,1558935226.0813332,+1.43663600E+00
358,-2.98507000E-05,1558935226.2896667,+1.43662800E+00
359,-3.02111000E-05,1558935226.498,+1.44887830E+00
360,-3.07651000E-05,1558935226.7063332,+1.45198050E+00
361,-3.05382000E-05,1558935226.9146667,+1.45199110E+00
362,-3.05115000E-05,1558935227.123,+1.46668930E+00
363,-3.02645000E-05,1558935227.3313332,+1.46854250E+00
364,-2.91835000E-05,1558935227.5396667,+1.46854250E+00
365,-2.96707000E-05,1558935227.748,+1.46854380E+00
366,-2.85561000E-05,1558935227.9563332,+1.46853720E+00
367,-2.85228000E-05,1558935228.1646667,+1.46853460E+00
368,-2.70279000E-05,1558935228.373,+1.46853590E+00
369,-2.70746000E-05,1558935228.5813332,+1.46853460E+00
370,-2.71413000E-05,1558935228.7896667,+1.46853460E+00
371,-2.82357000E-05,1558935228.998,+1.46854910E+00
372,-2.83627000E-05,1558935229.2063332,+1.46855310E+00
373,-2.91835000E-05,1558935229.4146667,+1.46854520E+00
374,-3.08918000E-05,1558935229.623,+1.46854380E+00
375,-3.03046000E-05,1558935233.223,+1.48334910E+00
376,-3.06582000E-05,1558935233.4313333,+1.49212040E+00
377,-3.04180000E-05,1558935233.6396668,+1.49212040E+00
378,-3.06316000E-05,1558935233.848,+1.50401250E+00
379,-3.04781000E-05,1558935234.0563333,+1.50870480E+00
380,-3.08852000E-05,1558935234.2646668,+1.50870880E+00
381,-3.06315000E-05,1558935234.473,+1.52622240E+00
382,-3.12122000E-05,1558935234.6813333,+1.53231840E+00
383,-3.05850000E-05,1558935234.8896668,+1.53232640E+00
384,-3.12121000E-05,1558935235.098,+1.54601340E+00
385,-3.05382000E-05,1558935235.3063333,+1.54882750E+00
386,-3.12856000E-05,1558935235.5146668,+1.54883540E+00
387,-3.10654000E-05,1558935235.723,+1.56898330E+00
388,-3.07117000E-05,1558935235.9313333,+1.57242390E+00
389,-3.13123000E-05,1558935236.1396668,+1.57243450E+00
390,-3.12323000E-05,1558935236.348,+1.57243710E+00
391,-3.03114000E-05,1558935236.5563333,+1.57242390E+00
392,-3.10920000E-05,1558935236.7646668,+1.57244770E+00
393,-2.98374000E-05,1558935236.973,+1.57244770E+00
394,-2.97573000E-05,1558935237.1813333,+1.57244240E+00
395,-3.00310000E-05,1558935237.3896668,+1.57245830E+00
396,-3.12122000E-05,1558935237.598,+1.57246490E+00
397,-3.15858000E-05,1558935237.8063333,+1.57246880E+00
398,-3.14525000E-05,1558935238.0146668,+1.57246090E+00
399,-3.09719000E-05,1558935238.223,+1.57244770E+00
400,-3.17328000E-05,1558935241.823,+1.58329970E+00
401,-3.16326000E-05,1558935242.0313332,+1.58896220E+00
402,-3.16194000E-05,1558935242.2396667,+1.58896750E+00
403,-3.13791000E-05,1558935242.448,+1.60020790E+00
404,-3.10054000E-05,1558935242.6563332,+1.60543820E+00
405,-3.10921000E-05,1558935242.8646667,+1.60544350E+00
406,-3.12322000E-05,1558935243.073,+1.62367090E+00
407,-3.10520000E-05,1558935243.2813332,+1.62909280E+00
