,Temp(V),timestamp
5721,+1.55593380E+00,1558911871.502
5722,+1.55592890E+00,1558911871.7103333
5723,+1.55592270E+00,1558911871.9186668
5724,+1.55593510E+00,1558911872.127
5725,+1.55591650E+00,1558911875.727
5726,+1.55593140E+00,1558911875.9353333
5727,+1.55592270E+00,1558911876.1436667
5728,+1.55591650E+00,1558911876.352
5729,+1.55592390E+00,1558911876.5603333
5730,+1.55591400E+00,1558911876.7686667
5731,+1.55591770E+00,1558911876.977
5732,+1.55592020E+00,1558911877.1853333
5733,+1.55590530E+00,1558911877.3936667
5734,+1.55591900E+00,1558911877.602
5735,+1.55591280E+00,1558911877.8103333
5736,+1.55591030E+00,1558911878.0186667
5737,+1.55591400E+00,1558911878.227
5738,+1.55590410E+00,1558911878.4353333
5739,+1.55590290E+00,1558911878.6436667
5740,+1.55590780E+00,1558911878.852
5741,+1.55590040E+00,1558911879.0603333
5742,+1.55590530E+00,1558911879.2686667
5743,+1.55590160E+00,1558911879.477
5744,+1.55589290E+00,1558911879.6853333
5745,+1.55589790E+00,1558911879.8936667
5746,+1.55589290E+00,1558911880.102
5747,+1.55589170E+00,1558911880.3103333
5748,+1.55590290E+00,1558911880.5186667
5749,+1.55589790E+00,1558911880.727
5750,+1.55589420E+00,1558911884.327
5751,+1.55588800E+00,1558911884.5353332
5752,+1.55588550E+00,1558911884.7436666
5753,+1.55589170E+00,1558911884.952
5754,+1.55588430E+00,1558911885.1603332
5755,+1.55588430E+00,1558911885.3686666
5756,+1.55587930E+00,1558911885.577
5757,+1.55587930E+00,1558911885.7853332
5758,+1.55588430E+00,1558911885.9936666
5759,+1.55588180E+00,1558911886.202
5760,+1.55587310E+00,1558911886.4103332
5761,+1.55587930E+00,1558911886.6186666
5762,+1.55587190E+00,1558911886.827
5763,+1.55587060E+00,1558911887.0353332
5764,+1.55587680E+00,1558911887.2436666
5765,+1.55587060E+00,1558911887.452
5766,+1.55586940E+00,1558911887.6603332
5767,+1.55586690E+00,1558911887.8686666
5768,+1.55586320E+00,1558911888.077
5769,+1.55586570E+00,1558911888.2853332
5770,+1.55586320E+00,1558911888.4936666
5771,+1.55586070E+00,1558911888.702
5772,+1.55586690E+00,1558911888.9103332
5773,+1.55586200E+00,1558911889.1186666
5774,+1.55585580E+00,1558911889.327
5775,+1.55585450E+00,1558911892.928
5776,+1.55585080E+00,1558911893.1363332
5777,+1.55585950E+00,1558911893.3446667
5778,+1.55584830E+00,1558911893.553
5779,+1.55585080E+00,1558911893.7613332
5780,+1.55584960E+00,1558911893.9696667
5781,+1.55584460E+00,1558911894.178
5782,+1.55584960E+00,1558911894.3863332
5783,+1.55584580E+00,1558911894.5946667
5784,+1.55584210E+00,1558911894.803
5785,+1.55584340E+00,1558911895.0113332
5786,+1.55583840E+00,1558911895.2196667
5787,+1.55583840E+00,1558911895.428
5788,+1.55584210E+00,1558911895.6363332
5789,+1.55583590E+00,1558911895.8446667
5790,+1.55583720E+00,1558911896.053
5791,+1.55583590E+00,1558911896.2613332
5792,+1.55582970E+00,1558911896.4696667
5793,+1.55583470E+00,1558911896.678
5794,+1.55583220E+00,1558911896.8863332
5795,+1.55583100E+00,1558911897.0946667
5796,+1.55583220E+00,1558911897.303
5797,+1.55582480E+00,1558911897.5113332
5798,+1.55582230E+00,1558911897.7196667
5799,+1.55582480E+00,1558911897.928
5800,+1.55581730E+00,1558911901.527
5801,+1.55582230E+00,1558911901.7353332
5802,+1.55581860E+00,1558911901.9436667
5803,+1.55581860E+00,1558911902.152
5804,+1.55581730E+00,1558911902.3603332
5805,+1.55581240E+00,1558911902.5686667
5806,+1.55581610E+00,1558911902.777
5807,+1.55581490E+00,1558911902.9853332
5808,+1.55580740E+00,1558911903.1936667
5809,+1.55580990E+00,1558911903.402
