,SQUID_Volt(V),timestamp
198,-2.91304000E-05,1558933359.7666667
199,-2.88968000E-05,1558933359.975
200,-2.98779000E-05,1558933360.175
201,-2.96577000E-05,1558933360.3833332
202,-2.89970000E-05,1558933360.5916667
203,-2.90237000E-05,1558933360.8
204,-2.87300000E-05,1558933361.0083332
205,-2.85298000E-05,1558933361.2166667
206,-2.85699000E-05,1558933361.425
207,-2.90704000E-05,1558933361.6333332
208,-2.96509000E-05,1558933361.8416667
209,-3.02715000E-05,1558933362.05
210,-2.93305000E-05,1558933362.2583332
211,-2.83295000E-05,1558933362.4666667
212,-2.79359000E-05,1558933362.675
213,-2.81026000E-05,1558933362.8833332
214,-2.82894000E-05,1558933363.0916667
215,-2.79892000E-05,1558933363.3
216,-2.80091000E-05,1558933363.5083332
217,-2.90303000E-05,1558933363.7166667
218,-2.93106000E-05,1558933363.925
219,-2.95841000E-05,1558933364.1333332
220,-2.97176000E-05,1558933364.3416667
221,-2.92238000E-05,1558933364.55
222,-2.93839000E-05,1558933364.7583332
223,-2.85832000E-05,1558933364.9666667
224,-2.84363000E-05,1558933365.175
225,-2.76422000E-05,1558933365.375
226,-2.81827000E-05,1558933365.5833333
227,-2.84430000E-05,1558933365.7916667
228,-2.88301000E-05,1558933366.0
229,-2.86766000E-05,1558933366.2083333
230,-2.89169000E-05,1558933366.4166667
231,-2.89634000E-05,1558933366.625
232,-2.82694000E-05,1558933366.8333333
233,-2.80893000E-05,1558933367.0416667
234,-2.75421000E-05,1558933367.25
235,-2.81761000E-05,1558933367.4583333
236,-2.81627000E-05,1558933367.6666667
237,-2.80759000E-05,1558933367.875
238,-2.81426000E-05,1558933368.0833333
239,-2.86165000E-05,1558933368.2916667
240,-2.84364000E-05,1558933368.5
241,-2.79358000E-05,1558933368.7083333
242,-2.76287000E-05,1558933368.9166667
243,-2.77757000E-05,1558933369.125
244,-2.83429000E-05,1558933369.3333333
245,-2.81828000E-05,1558933369.5416667
246,-2.91972000E-05,1558933369.75
247,-2.84830000E-05,1558933369.9583333
248,-2.84430000E-05,1558933370.1666667
249,-2.81427000E-05,1558933370.375
250,-2.71684000E-05,1558933370.575
251,-2.75154000E-05,1558933370.7833333
252,-2.78223000E-05,1558933370.9916668
253,-2.81961000E-05,1558933371.2
254,-2.78890000E-05,1558933371.4083333
255,-2.77357000E-05,1558933371.6166668
256,-2.78558000E-05,1558933371.825
257,-2.82028000E-05,1558933372.0333333
258,-2.87434000E-05,1558933372.2416668
259,-2.88900000E-05,1558933372.45
260,-2.83361000E-05,1558933372.6583333
261,-2.84631000E-05,1558933372.8666668
262,-2.93906000E-05,1558933373.075
263,-3.00179000E-05,1558933373.2833333
264,-2.95507000E-05,1558933373.4916668
265,-2.88634000E-05,1558933373.7
266,-2.89369000E-05,1558933373.9083333
267,-2.86965000E-05,1558933374.1166668
268,-2.93773000E-05,1558933374.325
269,-2.93172000E-05,1558933374.5333333
270,-2.87567000E-05,1558933374.7416668
271,-2.95040000E-05,1558933374.95
272,-2.86766000E-05,1558933375.1583333
273,-2.87633000E-05,1558933375.3666668
274,-2.87699000E-05,1558933375.575
275,-2.87099000E-05,1558933375.776
276,-2.81293000E-05,1558933375.9843333
277,-2.83762000E-05,1558933376.1926668
278,-2.85832000E-05,1558933376.401
279,-2.85031000E-05,1558933376.6093333
280,-2.83896000E-05,1558933376.8176668
281,-2.84029000E-05,1558933377.026
282,-2.85363000E-05,1558933377.2343333
283,-2.81026000E-05,1558933377.4426668
284,-2.82961000E-05,1558933377.651
285,-2.85164000E-05,1558933377.8593333
286,-2.90504000E-05,1558933378.0676668
287,-2.81695000E-05,1558933378.276
288,-2.87967000E-05,1558933378.4843333
289,-2.88968000E-05,1558933378.6926668
290,-2.80225000E-05,1558933378.901
291,-2.81826000E-05,1558933379.1093333
292,-2.81227000E-05,1558933379.3176668
293,-2.79959000E-05,1558933379.526
294,-2.81426000E-05,1558933379.7343333
295,-2.87099000E-05,1558933379.9426668
296,-2.84163000E-05,1558933380.151
297,-2.90036000E-05,1558933380.3593333
298,-2.92705000E-05,1558933380.5676668
299,-2.96241000E-05,1558933380.776
300,-2.88101000E-05,1558933380.976
301,-2.83428000E-05,1558933381.1843333
302,-2.85164000E-05,1558933381.3926668
303,-2.85764000E-05,1558933381.601
304,-2.84496000E-05,1558933381.8093333
305,-2.95708000E-05,1558933382.0176668
306,-2.92237000E-05,1558933382.226
307,-2.91970000E-05,1558933382.4343333
308,-2.89502000E-05,1558933382.6426668
309,-2.93973000E-05,1558933382.851
310,-2.87098000E-05,1558933383.0593333
311,-2.89236000E-05,1558933383.2676668
312,-2.91971000E-05,1558933383.476
313,-2.94506000E-05,1558933383.6843333
314,-2.95174000E-05,1558933383.8926668
315,-2.85430000E-05,1558933384.101
316,-2.89770000E-05,1558933384.3093333
317,-2.91104000E-05,1558933384.5176668
318,-2.92104000E-05,1558933384.726
319,-2.95175000E-05,1558933384.9343333
320,-3.03849000E-05,1558933385.1426668
321,-3.01247000E-05,1558933385.351
322,-2.98310000E-05,1558933385.5593333
323,-2.92038000E-05,1558933385.7676668
324,-2.96108000E-05,1558933385.976
325,-2.83094000E-05,1558933386.175
326,-2.84898000E-05,1558933386.3833332
327,-2.81360000E-05,1558933386.5916667
328,-2.86231000E-05,1558933386.8
329,-2.81494000E-05,1558933387.0083332
330,-2.82694000E-05,1558933387.2166667
331,-2.87099000E-05,1558933387.425
332,-2.84097000E-05,1558933387.6333332
333,-2.78489000E-05,1558933387.8416667
334,-2.75888000E-05,1558933388.05
335,-2.78423000E-05,1558933388.2583332
336,-2.71951000E-05,1558933388.4666667
337,-2.75955000E-05,1558933388.675
338,-2.80292000E-05,1558933388.8833332
339,-2.83363000E-05,1558933389.0916667
340,-2.86298000E-05,1558933389.3
341,-2.81160000E-05,1558933389.5083332
342,-2.75488000E-05,1558933389.7166667
343,-2.74887000E-05,1558933389.925
344,-2.81360000E-05,1558933390.1333332
345,-2.77489000E-05,1558933390.3416667
346,-2.78089000E-05,1558933390.55
347,-2.85698000E-05,1558933390.7583332
348,-2.83963000E-05,1558933390.9666667
349,-2.77956000E-05,1558933391.175
350,-2.76288000E-05,1558933391.375
351,-2.83828000E-05,1558933391.5833333
352,-2.77222000E-05,1558933391.7916667
353,-2.86633000E-05,1558933392.0
354,-2.89835000E-05,1558933392.2083333
355,-2.84097000E-05,1558933392.4166667
356,-2.87033000E-05,1558933392.625
357,-2.84229000E-05,1558933392.8333333
358,-2.79557000E-05,1558933393.0416667
359,-2.77022000E-05,1558933393.25
360,-2.80492000E-05,1558933393.4583333
361,-2.75820000E-05,1558933393.6666667
362,-2.77156000E-05,1558933393.875
363,-2.91703000E-05,1558933394.0833333
364,-2.87300000E-05,1558933394.2916667
365,-2.82694000E-05,1558933394.5
366,-2.76355000E-05,1558933394.7083333
367,-2.78490000E-05,1558933394.9166667
368,-2.77355000E-05,1558933395.125
369,-2.78890000E-05,1558933395.3333333
370,-2.85966000E-05,1558933395.5416667
371,-2.83495000E-05,1558933395.75
372,-2.80693000E-05,1558933395.9583333
373,-2.81160000E-05,1558933396.1666667
374,-2.80159000E-05,1558933396.375
375,-2.73485000E-05,1558933396.575
376,-2.75753000E-05,1558933396.7833333
377,-2.86232000E-05,1558933396.9916668
378,-2.84230000E-05,1558933397.2
379,-2.80225000E-05,1558933397.4083333
380,-2.75688000E-05,1558933397.6166668
381,-2.77088000E-05,1558933397.825
382,-2.75754000E-05,1558933398.0333333
383,-2.77757000E-05,1558933398.2416668
384,-2.83896000E-05,1558933398.45
385,-2.78024000E-05,1558933398.6583333
386,-2.73552000E-05,1558933398.8666668
387,-2.80759000E-05,1558933399.075
388,-2.71883000E-05,1558933399.2833333
389,-2.76154000E-05,1558933399.4916668
390,-2.76823000E-05,1558933399.7
391,-2.80559000E-05,1558933399.9083333
392,-2.87834000E-05,1558933400.1166668
393,-2.91704000E-05,1558933400.325
394,-2.81960000E-05,1558933400.5333333
395,-2.81026000E-05,1558933400.7416668
396,-2.78691000E-05,1558933400.95
397,-2.76754000E-05,1558933401.1583333
398,-2.81628000E-05,1558933401.3666668
399,-2.84230000E-05,1558933401.575
400,-2.94173000E-05,1558933401.775
401,-2.96109000E-05,1558933401.9833333
402,-2.96842000E-05,1558933402.1916668
403,-2.98645000E-05,1558933402.4
404,-2.94574000E-05,1558933402.6083333
405,-2.93305000E-05,1558933402.8166668
406,-2.96775000E-05,1558933403.025
407,-2.94173000E-05,1558933403.2333333
408,-2.89701000E-05,1558933403.4416668
409,-2.86498000E-05,1558933403.65
410,-2.82160000E-05,1558933403.8583333
411,-2.80426000E-05,1558933404.0666668
412,-2.82895000E-05,1558933404.275
413,-2.77956000E-05,1558933404.4833333
414,-2.81560000E-05,1558933404.6916668
415,-2.90502000E-05,1558933404.9
416,-2.85764000E-05,1558933405.1083333
417,-2.81894000E-05,1558933405.3166668
418,-2.82494000E-05,1558933405.525
419,-2.88701000E-05,1558933405.7333333
420,-2.88433000E-05,1558933405.9416668
421,-2.84963000E-05,1558933406.15
422,-2.92772000E-05,1558933406.3583333
423,-2.96642000E-05,1558933406.5666668
424,-2.93973000E-05,1558933406.775
425,-2.95242000E-05,1558933406.975
426,-2.90903000E-05,1558933407.1833332
427,-2.88834000E-05,1558933407.3916667
428,-2.94574000E-05,1558933407.6
429,-2.97910000E-05,1558933407.8083332
430,-2.94574000E-05,1558933408.0166667
431,-2.92839000E-05,1558933408.225
432,-2.90502000E-05,1558933408.4333332
433,-2.83963000E-05,1558933408.6416667
434,-2.86766000E-05,1558933408.85
435,-2.90769000E-05,1558933409.0583332
436,-2.85965000E-05,1558933409.2666667
437,-2.81360000E-05,1558933409.475
438,-2.77021000E-05,1558933409.6833332
439,-2.72150000E-05,1558933409.8916667
440,-2.78089000E-05,1558933410.1
441,-2.79492000E-05,1558933410.3083332
442,-2.86098000E-05,1558933410.5166667
443,-2.87766000E-05,1558933410.725
444,-2.89502000E-05,1558933410.9333332
445,-2.90703000E-05,1558933411.1416667
446,-2.99045000E-05,1558933411.35
