,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A)
857,-4.25309000E-05,1558931839.4223332,+1.57062100E+00,,
858,-4.24842000E-05,1558931839.6306667,+1.57060980E+00,,
859,-4.20704000E-05,1558931839.839,+1.57062720E+00,,
860,-4.35319000E-05,1558931840.0473332,+1.57062970E+00,,
861,-4.17567000E-05,1558931840.2556667,+1.57062840E+00,,
862,-4.25976000E-05,1558931840.464,+1.57062720E+00,,
863,-4.37187000E-05,1558931840.6723332,+1.57062840E+00,,
864,-4.24374000E-05,1558931840.8806667,+1.57062970E+00,,
865,-4.27845000E-05,1558931841.089,+1.57062840E+00,,
866,-4.32850000E-05,1558931841.2973332,+1.57063340E+00,,
867,-4.25308000E-05,1558931841.5056667,+1.57063210E+00,,
868,-4.28645000E-05,1558931841.714,+1.57063340E+00,,
869,-4.27979000E-05,1558931841.9223332,+1.57063090E+00,,
870,-4.27111000E-05,1558931842.1306667,+1.57063090E+00,,
871,-4.25510000E-05,1558931842.339,+1.57062970E+00,,
872,-4.22172000E-05,1558931842.5473332,+1.57062970E+00,,
873,-4.31182000E-05,1558931842.7556667,+1.57062840E+00,,
874,-4.29780000E-05,1558931842.964,+1.57063210E+00,,
875,-4.26043000E-05,1558931846.564,+1.57063830E+00,,
876,-4.29045000E-05,1558931846.7723331,+1.57064080E+00,,
877,-4.32316000E-05,1558931846.9806666,+1.57064080E+00,,
878,-4.23173000E-05,1558931847.189,+1.57063210E+00,,
879,-4.27044000E-05,1558931847.3973331,+1.57062590E+00,,
880,-4.22505000E-05,1558931847.6056666,+1.57062970E+00,,
881,-4.17767000E-05,1558931847.814,+1.57063090E+00,,
882,-4.22371000E-05,1558931848.0223331,+1.57062970E+00,,
883,-4.25576000E-05,1558931848.2306666,+1.57063090E+00,,
884,-4.31114000E-05,1558931848.439,+1.57062840E+00,,
885,-4.24975000E-05,1558931848.6473331,+1.57063590E+00,,
886,-4.13696000E-05,1558931848.8556666,+1.57063590E+00,,
887,-4.33250000E-05,1558931849.064,+1.57064210E+00,,
888,-4.22707000E-05,1558931849.2723331,+1.57063830E+00,,
889,-4.27845000E-05,1558931849.4806666,+1.57063090E+00,,
890,-4.24575000E-05,1558931849.689,+1.57062590E+00,,
891,-4.32116000E-05,1558931849.8973331,+1.57063340E+00,,
892,-4.16901000E-05,1558931850.1056666,+1.57062840E+00,,
893,-4.28580000E-05,1558931850.314,+1.57062840E+00,,
894,-4.25976000E-05,1558931850.5223331,+1.57063210E+00,,
895,-4.24175000E-05,1558931850.7306666,+1.57063460E+00,,
896,-4.25842000E-05,1558931850.939,+1.57063210E+00,,
897,-4.19635000E-05,1558931851.1473331,+1.57062970E+00,,
898,-4.25576000E-05,1558931851.3556666,+1.57062970E+00,,
899,-4.24642000E-05,1558931851.564,+1.57063210E+00,,
900,-4.19502000E-05,1558931855.164,+1.57063210E+00,,
901,-4.28313000E-05,1558931855.3723333,+1.57062840E+00,,
902,-4.28978000E-05,1558931855.5806668,+1.57062970E+00,,
903,-4.23172000E-05,1558931855.789,+1.57062840E+00,,
904,-4.19370000E-05,1558931855.9973333,+1.57062970E+00,,
905,-4.22306000E-05,1558931856.2056668,+1.57063710E+00,,
906,-4.26777000E-05,1558931856.414,+1.57062720E+00,,
907,-4.27978000E-05,1558931856.6223333,+1.57062470E+00,,
908,-4.27044000E-05,1558931856.8306668,+1.57062220E+00,,
909,-4.29581000E-05,1558931857.039,+1.57062100E+00,,
910,-4.13965000E-05,1558931857.2473333,+1.57062100E+00,,
911,-4.28646000E-05,1558931857.4556668,+1.57062220E+00,,
912,-4.26777000E-05,1558931857.664,+1.57062720E+00,,
913,-4.21304000E-05,1558931857.8723333,+1.57061970E+00,,
914,-4.23107000E-05,1558931858.0806668,+1.57062350E+00,,
915,-4.24175000E-05,1558931858.289,+1.57062220E+00,,
916,-4.34451000E-05,1558931858.4973333,+1.57061850E+00,,
917,-4.23775000E-05,1558931858.7056668,+1.57062350E+00,,
918,-4.38456000E-05,1558931858.914,+1.57062350E+00,,
919,-4.21506000E-05,1558931859.1223333,+1.57062350E+00,,
920,-4.11828000E-05,1558931859.3306668,+1.57062220E+00,,
921,-4.26644000E-05,1558931859.539,+1.57062220E+00,,
922,-4.19236000E-05,1558931859.7473333,+1.57062100E+00,,
923,-4.21704000E-05,1558931859.9556668,+1.57062350E+00,,
924,-4.18970000E-05,1558931860.164,+1.57062590E+00,,
925,-4.23907000E-05,1558931863.764,+1.57062220E+00,,
926,-4.19502000E-05,1558931863.9723332,+1.57062470E+00,,
927,-4.22173000E-05,1558931864.1806667,+1.57062100E+00,,
928,-4.26510000E-05,1558931864.389,+1.57062470E+00,,
929,-4.26109000E-05,1558931864.5973332,+1.57062220E+00,,
930,-4.24041000E-05,1558931864.8056667,+1.57062220E+00,,
931,-4.19235000E-05,1558931865.014,+1.57062350E+00,,
932,-4.22639000E-05,1558931865.2223332,+1.57062470E+00,,
933,-4.16967000E-05,1558931865.4306667,+1.57062100E+00,,
934,-4.20104000E-05,1558931865.639,+1.57062350E+00,,
935,-4.20437000E-05,1558931865.8473332,+1.57062470E+00,,
936,-4.25910000E-05,1558931866.0556667,+1.57062840E+00,,
937,-4.23775000E-05,1558931866.264,+1.57062470E+00,,
938,-4.24575000E-05,1558931866.4723332,+1.57062590E+00,,
939,-4.18502000E-05,1558931866.6806667,+1.57062470E+00,,
940,-4.19502000E-05,1558931866.889,+1.57062470E+00,,
941,-4.25242000E-05,1558931867.0973332,+1.57062470E+00,,
942,-4.17968000E-05,1558931867.3056667,+1.57062350E+00,,
943,-4.19636000E-05,1558931867.514,+1.57062590E+00,,
944,-4.26442000E-05,1558931867.7223332,+1.57062470E+00,,
945,-4.12429000E-05,1558931867.9306667,+1.57062590E+00,,
946,-4.23039000E-05,1558931868.139,+1.57062720E+00,,
947,-4.25109000E-05,1558931868.3473332,+1.57062720E+00,,
948,-4.18836000E-05,1558931868.5556667,+1.57062720E+00,,
949,-4.21105000E-05,1558931868.764,+1.57062590E+00,,
950,-4.24842000E-05,1558931872.364,+1.57062470E+00,,
951,-4.21239000E-05,1558931872.5723333,+1.57062720E+00,,
952,-4.18301000E-05,1558931872.7806668,+1.57062720E+00,,
953,-4.21571000E-05,1558931872.989,+1.57062470E+00,,
954,-4.29112000E-05,1558931873.1973333,+1.57062220E+00,,
955,-4.19303000E-05,1558931873.4056668,+1.57062590E+00,,
956,-4.22305000E-05,1558931873.614,+1.57062590E+00,,
957,-4.21439000E-05,1558931873.8223333,+1.57062470E+00,,
958,-4.17568000E-05,1558931874.0306668,+1.57062720E+00,,
959,-4.24775000E-05,1558931874.239,+1.57062470E+00,,
960,-4.19436000E-05,1558931874.4473333,+1.57062840E+00,,
961,-4.20770000E-05,1558931874.6556668,+1.57062840E+00,,
962,-4.13429000E-05,1558931874.864,+1.57062720E+00,,
963,-4.24508000E-05,1558931875.0723333,+1.57062840E+00,,
964,-4.17634000E-05,1558931875.2806668,+1.57062840E+00,,
965,-4.22707000E-05,1558931875.489,+1.57062840E+00,,
966,-4.22373000E-05,1558931875.6973333,+1.57062840E+00,,
967,-4.21172000E-05,1558931875.9056668,+1.57062470E+00,,
968,-4.20437000E-05,1558931876.114,+1.57062590E+00,,
969,-4.23307000E-05,1558931876.3223333,+1.57063460E+00,,
970,-4.24174000E-05,1558931876.5306668,+1.57063710E+00,,
971,-4.20837000E-05,1558931876.739,+1.57063590E+00,,
972,-4.15832000E-05,1558931876.9473333,+1.57063340E+00,,
973,-4.22306000E-05,1558931877.1556668,+1.57063090E+00,,
974,-4.16100000E-05,1558931877.364,+1.57062970E+00,,
975,-4.19636000E-05,1558931880.964,+1.57062970E+00,,
976,-4.25976000E-05,1558931881.1723332,+1.57063090E+00,,
977,-4.22105000E-05,1558931881.3806667,+1.57063210E+00,,
978,-4.25175000E-05,1558931881.589,+1.57063090E+00,,
979,-4.14631000E-05,1558931881.7973332,+1.57063090E+00,,
980,-4.24775000E-05,1558931882.0056667,+1.57062470E+00,,
981,-4.20437000E-05,1558931882.214,+1.57063340E+00,,
982,-4.22439000E-05,1558931882.4223332,+1.57063590E+00,,
983,-4.23707000E-05,1558931882.6306667,+1.57063340E+00,,
984,-4.23908000E-05,1558931882.839,+1.57063590E+00,,
985,-4.25910000E-05,1558931883.0473332,+1.57063710E+00,,
986,-4.24508000E-05,1558931883.2556667,+1.57062970E+00,,
987,-4.21104000E-05,1558931883.464,+1.57063210E+00,,
988,-4.28246000E-05,1558931883.6723332,+1.57063340E+00,,
989,-4.15631000E-05,1558931883.8806667,+1.57063340E+00,,
990,-4.19769000E-05,1558931884.089,+1.57063210E+00,,
991,-4.23040000E-05,1558931884.2973332,+1.57063460E+00,,
992,-4.25041000E-05,1558931884.5056667,+1.57063460E+00,,
993,-4.24241000E-05,1558931884.714,+1.57063210E+00,,
994,-4.22973000E-05,1558931884.9223332,+1.57063710E+00,,
995,-4.25510000E-05,1558931885.1306667,+1.57063710E+00,,
996,-4.22105000E-05,1558931885.339,+1.57063090E+00,,
997,-4.22505000E-05,1558931885.5473332,+1.57063960E+00,,
998,-4.19303000E-05,1558931885.7556667,+1.57064080E+00,,
999,-4.24041000E-05,1558931885.964,+1.57062970E+00,,
1000,-4.23173000E-05,1558931889.565,+1.57062840E+00,,
1001,-4.24909000E-05,1558931889.7733333,+1.57063210E+00,,
1002,-4.21706000E-05,1558931889.9816668,+1.57062470E+00,,
1003,-4.24107000E-05,1558931890.19,+1.57062720E+00,,
1004,-4.18035000E-05,1558931890.3983333,+1.57062720E+00,,
1005,-4.22573000E-05,1558931890.6066668,+1.57062840E+00,,
1006,-4.20036000E-05,1558931890.815,+1.57062840E+00,,
1007,-4.26310000E-05,1558931891.0233333,+1.57062720E+00,,
1008,-4.24240000E-05,1558931891.2316668,+1.57062350E+00,,
1009,-4.23373000E-05,1558931891.44,+1.57062720E+00,,
1010,-4.18902000E-05,1558931891.6483333,+1.57062590E+00,,
1011,-4.22639000E-05,1558931891.8566668,+1.57062840E+00,,
1012,-4.23040000E-05,1558931892.065,+1.57062720E+00,,
1013,-4.20503000E-05,1558931892.2733333,+1.57062840E+00,,
1014,-4.29447000E-05,1558931892.4816668,+1.57062720E+00,,
1015,-4.24908000E-05,1558931892.69,+1.57062590E+00,,
1016,-4.22439000E-05,1558931892.8983333,+1.57063090E+00,,
1017,-4.22839000E-05,1558931893.1066668,+1.57063090E+00,,
1018,-4.26043000E-05,1558931893.315,+1.57062720E+00,,
1019,-4.23107000E-05,1558931893.5233333,+1.57062840E+00,,
1020,-4.19636000E-05,1558931893.7316668,+1.57062590E+00,,
1021,-4.19303000E-05,1558931893.94,+1.57063090E+00,,
1022,-4.25643000E-05,1558931894.1483333,+1.57062720E+00,,
1023,-4.19904000E-05,1558931894.3566668,+1.57062470E+00,,
1024,-4.23507000E-05,1558931894.565,+1.57063590E+00,,
1025,-4.16166000E-05,1558931898.164,+1.57062970E+00,,
1026,-4.17901000E-05,1558931898.3723333,+1.57063340E+00,,
1027,-4.23907000E-05,1558931898.5806668,+1.57062720E+00,,
1028,-4.26643000E-05,1558931898.789,+1.57062220E+00,,
1029,-4.27377000E-05,1558931898.9973333,+1.57062350E+00,,
1030,-4.27177000E-05,1558931899.2056668,+1.57062720E+00,,
1031,-4.14031000E-05,1558931899.414,+1.57062590E+00,,
1032,-4.25442000E-05,1558931899.6223333,+1.57062470E+00,,
1033,-4.24642000E-05,1558931899.8306668,+1.57062350E+00,,
1034,-4.28378000E-05,1558931900.039,+1.57062470E+00,,
1035,-4.19970000E-05,1558931900.2473333,+1.57062350E+00,,
1036,-4.29913000E-05,1558931900.4556668,+1.57062100E+00,,
1037,-4.21972000E-05,1558931900.664,+1.57062350E+00,,
1038,-4.22840000E-05,1558931900.8723333,+1.57062350E+00,,
1039,-4.21772000E-05,1558931901.0806668,+1.57062100E+00,,
1040,-4.22105000E-05,1558931901.289,+1.57061850E+00,,
1041,-4.23640000E-05,1558931901.4973333,+1.57062220E+00,,
1042,-4.19769000E-05,1558931901.7056668,+1.57062840E+00,,
1043,-4.23574000E-05,1558931901.914,+1.57063460E+00,,
1044,-4.23374000E-05,1558931902.1223333,+1.57063210E+00,,
1045,-4.23106000E-05,1558931902.3306668,+1.57063590E+00,,
1046,-4.17633000E-05,1558931902.539,+1.57063590E+00,,
1047,-4.24174000E-05,1558931902.7473333,+1.57062220E+00,,
1048,-4.23107000E-05,1558931902.9556668,+1.57062220E+00,,
1049,-4.20437000E-05,1558931903.164,+1.57062220E+00,,
1050,-4.24642000E-05,1558931906.764,+1.57062350E+00,,
1051,-4.26310000E-05,1558931906.9723332,+1.57062220E+00,,
1052,-4.25642000E-05,1558931907.1806667,+1.57062720E+00,,
1053,-4.24041000E-05,1558931907.389,+1.57062350E+00,,
1054,-4.26510000E-05,1558931907.5973332,+1.57062720E+00,,
1055,-4.26310000E-05,1558931907.8056667,+1.57062720E+00,,
1056,-4.24108000E-05,1558931908.014,+1.57063460E+00,,
1057,-4.32582000E-05,1558931908.2223332,+1.57063590E+00,,
1058,-4.20971000E-05,1558931908.4306667,+1.57062840E+00,,
1059,-4.16767000E-05,1558931908.639,+1.57063340E+00,,
1060,-4.22306000E-05,1558931908.8473332,+1.57062720E+00,,
1061,-4.26376000E-05,1558931909.0556667,+1.57062720E+00,,
1062,-4.23306000E-05,1558931909.264,+1.57062720E+00,,
1063,-4.26177000E-05,1558931909.4723332,+1.57062590E+00,,
1064,-4.23707000E-05,1558931909.6806667,+1.57062350E+00,,
1065,-4.21638000E-05,1558931909.889,+1.57062720E+00,,
1066,-4.25908000E-05,1558931910.0973332,+1.57062590E+00,,
1067,-4.19769000E-05,1558931910.3056667,+1.57063090E+00,,
1068,-4.16298000E-05,1558931910.514,+1.57062970E+00,,
1069,-4.24842000E-05,1558931910.7223332,+1.57062840E+00,,
1070,-4.20303000E-05,1558931910.9306667,+1.57062720E+00,,
1071,-4.24041000E-05,1558931911.139,+1.57062720E+00,,
1072,-4.21571000E-05,1558931911.3473332,+1.57062970E+00,,
1073,-4.20170000E-05,1558931911.5556667,+1.57062590E+00,,
1074,-4.22573000E-05,1558931911.764,+1.57062720E+00,,
1075,-4.26110000E-05,1558931915.364,+1.57062590E+00,,
1076,-4.27177000E-05,1558931915.5723333,+1.57062840E+00,,
1077,-4.27911000E-05,1558931915.7806668,+1.57062720E+00,,
1078,-4.27911000E-05,1558931915.989,+1.57062590E+00,,
1079,-4.29714000E-05,1558931916.1973333,+1.57062720E+00,,
1080,-4.14298000E-05,1558931916.4056668,+1.57062720E+00,,
1081,-4.27845000E-05,1558931916.614,+1.57062720E+00,,
1082,-4.18835000E-05,1558931916.8223333,+1.57062350E+00,,
1083,-4.23107000E-05,1558931917.0306668,+1.57062590E+00,,
1084,-4.22905000E-05,1558931917.239,+1.57062720E+00,,
1085,-4.26910000E-05,1558931917.4473333,+1.57062970E+00,,
1086,-4.25777000E-05,1558931917.6556668,+1.57062720E+00,,
1087,-4.22238000E-05,1558931917.864,+1.57062970E+00,,
1088,-4.24241000E-05,1558931918.0723333,+1.57062840E+00,,
1089,-4.20971000E-05,1558931918.2806668,+1.57062720E+00,,
1090,-4.22772000E-05,1558931918.489,+1.57062720E+00,,
1091,-4.23039000E-05,1558931918.6973333,+1.57062970E+00,,
1092,-4.20437000E-05,1558931918.9056668,+1.57062840E+00,,
1093,-4.22238000E-05,1558931919.114,+1.57063210E+00,,
1094,-4.22706000E-05,1558931919.3223333,+1.57062970E+00,,
1095,-4.23573000E-05,1558931919.5306668,+1.57062840E+00,,
1096,-4.26578000E-05,1558931919.739,+1.57063460E+00,,
1097,-4.18769000E-05,1558931919.9473333,+1.57063590E+00,,
1098,-4.19769000E-05,1558931920.1556668,+1.57062840E+00,,
1099,-4.29647000E-05,1558931920.364,+1.57062220E+00,,
1100,-4.31248000E-05,1558931923.964,+1.57062350E+00,,
1101,-4.22773000E-05,1558931924.1723332,+1.57062590E+00,,
1102,-4.20236000E-05,1558931924.3806667,+1.57062220E+00,,
1103,-4.21972000E-05,1558931924.589,+1.57062470E+00,,
1104,-4.19637000E-05,1558931924.7973332,+1.57062100E+00,,
1105,-4.29445000E-05,1558931925.0056667,+1.57062590E+00,,
1106,-4.15698000E-05,1558931925.214,+1.57062470E+00,,
1107,-4.24040000E-05,1558931925.4223332,+1.57062720E+00,,
1108,-4.25777000E-05,1558931925.6306667,+1.57062470E+00,,
1109,-4.22039000E-05,1558931925.839,+1.57062470E+00,,
1110,-4.23440000E-05,1558931926.0473332,+1.57062350E+00,,
1111,-4.29112000E-05,1558931926.2556667,+1.57062220E+00,,
1112,-4.24107000E-05,1558931926.464,+1.57062720E+00,,
1113,-4.27111000E-05,1558931926.6723332,+1.57062590E+00,,
1114,-4.23107000E-05,1558931926.8806667,+1.57062220E+00,,
1115,-4.23707000E-05,1558931927.089,+1.57063830E+00,,
1116,-4.18969000E-05,1558931927.2973332,+1.57063710E+00,,
1117,-4.21838000E-05,1558931927.5056667,+1.57063340E+00,,
1118,-4.24775000E-05,1558931927.714,+1.57062970E+00,,
1119,-4.25376000E-05,1558931927.9223332,+1.57062840E+00,,
1120,-4.27377000E-05,1558931928.1306667,+1.57062590E+00,,
1121,-4.22974000E-05,1558931928.339,+1.57063210E+00,,
1122,-4.23774000E-05,1558931928.5473332,+1.57062720E+00,,
1123,-4.21772000E-05,1558931928.7556667,+1.57062970E+00,,
1124,-4.27777000E-05,1558931928.964,+1.57063460E+00,,
1125,-4.28178000E-05,1558931932.564,+1.57062720E+00,,
1126,-4.24841000E-05,1558931932.7723331,+1.57062840E+00,,
1127,-4.23507000E-05,1558931932.9806666,+1.57062970E+00,,
1128,-4.22773000E-05,1558931933.189,+1.57062970E+00,,
1129,-4.29379000E-05,1558931933.3973331,+1.57062470E+00,,
1130,-4.23173000E-05,1558931933.6056666,+1.57062100E+00,,
1131,-4.24641000E-05,1558931933.814,+1.57062590E+00,,
1132,-4.24442000E-05,1558931934.0223331,+1.57062350E+00,,
1133,-4.25910000E-05,1558931934.2306666,+1.57062220E+00,,
1134,-4.26778000E-05,1558931934.439,+1.57062470E+00,,
1135,-4.25777000E-05,1558931934.6473331,+1.57062840E+00,,
1136,-4.24842000E-05,1558931934.8556666,+1.57063210E+00,,
1137,-4.24642000E-05,1558931935.064,+1.57063090E+00,,
1138,-4.24576000E-05,1558931935.2723331,+1.57063090E+00,,
1139,-4.27377000E-05,1558931935.4806666,+1.57063340E+00,,
1140,-4.24374000E-05,1558931935.689,+1.57063590E+00,,
1141,-4.22439000E-05,1558931935.8973331,+1.57063960E+00,,
1142,-4.25776000E-05,1558931936.1056666,+1.57063590E+00,,
1143,-4.23974000E-05,1558931936.314,+1.57063210E+00,,
1144,-4.27779000E-05,1558931936.5223331,+1.57062350E+00,,
1145,-4.27111000E-05,1558931936.7306666,+1.57063710E+00,,
1146,-4.20704000E-05,1558931936.939,+1.57064330E+00,,
1147,-4.24508000E-05,1558931937.1473331,+1.57063340E+00,,
1148,-4.25243000E-05,1558931937.3556666,+1.57062220E+00,,
1149,-4.27712000E-05,1558931937.564,+1.57062220E+00,,
1150,-4.27911000E-05,1558931941.164,+1.57062100E+00,,
1151,-4.26176000E-05,1558931941.3723333,+1.57062220E+00,,
1152,-4.23573000E-05,1558931941.5806668,+1.57062470E+00,,
1153,-4.21639000E-05,1558931941.789,+1.57062470E+00,,
1154,-4.29848000E-05,1558931941.9973333,+1.57062350E+00,,
1155,-4.26976000E-05,1558931942.2056668,+1.57062100E+00,,
1156,-4.25043000E-05,1558931942.414,+1.57062470E+00,,
1157,-4.24909000E-05,1558931942.6223333,+1.57062220E+00,,
1158,-4.27779000E-05,1558931942.8306668,+1.57062470E+00,,
1159,-4.24641000E-05,1558931943.039,+1.57061730E+00,,
1160,-4.21971000E-05,1558931943.2473333,+1.57062100E+00,,
1161,-4.24576000E-05,1558931943.4556668,+1.57062590E+00,,
1162,-4.21905000E-05,1558931943.664,+1.57062970E+00,,
1163,-4.24574000E-05,1558931943.8723333,+1.57061970E+00,,
1164,-4.21906000E-05,1558931944.0806668,+1.57062470E+00,,
1165,-4.21704000E-05,1558931944.289,+1.57061850E+00,,
1166,-4.26177000E-05,1558931944.4973333,+1.57062100E+00,,
1167,-4.21571000E-05,1558931944.7056668,+1.57062470E+00,,
1168,-4.30047000E-05,1558931944.914,+1.57062590E+00,,
1169,-4.24174000E-05,1558931945.1223333,+1.57062220E+00,,
1170,-4.21504000E-05,1558931945.3306668,+1.57062220E+00,,
1171,-4.22839000E-05,1558931945.539,+1.57061850E+00,,
1172,-4.21639000E-05,1558931945.7473333,+1.57062470E+00,,
1173,-4.29447000E-05,1558931945.9556668,+1.57062220E+00,,
1174,-4.20303000E-05,1558931946.164,+1.57062470E+00,,
1175,-4.16901000E-05,1558931949.764,+1.57062350E+00,,
1176,-4.22440000E-05,1558931949.9723332,+1.57062470E+00,,
1177,-4.20437000E-05,1558931950.1806667,+1.57062470E+00,,
1178,-4.18436000E-05,1558931950.389,+1.57062220E+00,,
1179,-4.23641000E-05,1558931950.5973332,+1.57062350E+00,,
1180,-4.23306000E-05,1558931950.8056667,+1.57062100E+00,,
1181,-4.21971000E-05,1558931951.014,+1.57062220E+00,,
1182,-4.22239000E-05,1558931951.2223332,+1.57062590E+00,,
1183,-4.18168000E-05,1558931951.4306667,+1.57062720E+00,,
1184,-4.27111000E-05,1558931951.639,+1.57062350E+00,,
1185,-4.24175000E-05,1558931951.8473332,+1.57062470E+00,,
1186,-4.24242000E-05,1558931952.0556667,+1.57062720E+00,,
1187,-4.19904000E-05,1558931952.264,+1.57062590E+00,,
1188,-4.24508000E-05,1558931952.4723332,+1.57062100E+00,,
1189,-4.24241000E-05,1558931952.6806667,+1.57062470E+00,,
1190,-4.22105000E-05,1558931952.889,+1.57062590E+00,,
1191,-4.24374000E-05,1558931953.0973332,+1.57062350E+00,,
1192,-4.22974000E-05,1558931953.3056667,+1.57062470E+00,,
1193,-4.23173000E-05,1558931953.514,+1.57062220E+00,,
1194,-4.23507000E-05,1558931953.7223332,+1.57062220E+00,,
1195,-4.22372000E-05,1558931953.9306667,+1.57061970E+00,,
1196,-4.24041000E-05,1558931954.139,+1.57062100E+00,,
1197,-4.14498000E-05,1558931954.3473332,+1.57062470E+00,,
1198,-4.24575000E-05,1558931954.5556667,+1.57062350E+00,,
1199,-4.22105000E-05,1558931954.764,+1.57061600E+00,,
1200,-4.19703000E-05,1558931958.364,+1.57062350E+00,,
1201,-4.21838000E-05,1558931958.5723333,+1.57062100E+00,,
1202,-4.16099000E-05,1558931958.7806668,+1.57061850E+00,,
1203,-4.23374000E-05,1558931958.989,+1.57061850E+00,,
1204,-4.23641000E-05,1558931959.1973333,+1.57061850E+00,,
1205,-4.23173000E-05,1558931959.4056668,+1.57061970E+00,,
1206,-4.21906000E-05,1558931959.614,+1.57063710E+00,,
1207,-4.18368000E-05,1558931959.8223333,+1.57063710E+00,,
1208,-4.22238000E-05,1558931960.0306668,+1.57064210E+00,,
1209,-4.20371000E-05,1558931960.239,+1.57063830E+00,,
1210,-4.21772000E-05,1558931960.4473333,+1.57063460E+00,,
1211,-4.22038000E-05,1558931960.6556668,+1.57063960E+00,,
1212,-4.18502000E-05,1558931960.864,+1.57064210E+00,,
1213,-4.23306000E-05,1558931961.0723333,+1.57063830E+00,,
1214,-4.21037000E-05,1558931961.2806668,+1.57064330E+00,,
1215,-4.20571000E-05,1558931961.489,+1.57064210E+00,,
1216,-4.20638000E-05,1558931961.6973333,+1.57064330E+00,,
1217,-4.16834000E-05,1558931961.9056668,+1.57064210E+00,,
1218,-4.21371000E-05,1558931962.114,+1.57064080E+00,,
1219,-4.19637000E-05,1558931962.3223333,+1.57064210E+00,,
1220,-4.22105000E-05,1558931962.5306668,+1.57063710E+00,,
1221,-4.22973000E-05,1558931962.739,+1.57063710E+00,,
1222,-4.22039000E-05,1558931962.9473333,+1.57063460E+00,,
1223,-4.19703000E-05,1558931963.1556668,+1.57063340E+00,,
1224,-4.21037000E-05,1558931963.364,+1.57063830E+00,,
1225,-4.27043000E-05,1558931966.964,+1.57062100E+00,,
1226,-4.14231000E-05,1558931967.1723332,+1.57062100E+00,,
1227,-4.22306000E-05,1558931967.3806667,+1.57062720E+00,,
1228,-4.26044000E-05,1558931967.589,+1.57062220E+00,,
1229,-4.18702000E-05,1558931967.7973332,+1.57063090E+00,,
1230,-4.13630000E-05,1558931968.0056667,+1.57063340E+00,,
1231,-4.20903000E-05,1558931968.214,+1.57063210E+00,,
1232,-4.20704000E-05,1558931968.4223332,+1.57063210E+00,,
1233,-4.25243000E-05,1558931968.6306667,+1.57063830E+00,,
1234,-4.23039000E-05,1558931968.839,+1.57063830E+00,,
1235,-4.25376000E-05,1558931969.0473332,+1.57064210E+00,,
1236,-4.21771000E-05,1558931969.2556667,+1.57064450E+00,,
1237,-4.26844000E-05,1558931969.464,+1.57063590E+00,,
1238,-4.20772000E-05,1558931969.6723332,+1.57063710E+00,,
1239,-4.21238000E-05,1558931969.8806667,+1.57063960E+00,,
1240,-4.19036000E-05,1558931970.089,+1.57063590E+00,,
1241,-4.24441000E-05,1558931970.2973332,+1.57063710E+00,,
1242,-4.23173000E-05,1558931970.5056667,+1.57063960E+00,,
1243,-4.22505000E-05,1558931970.714,+1.57063830E+00,,
1244,-4.23107000E-05,1558931970.9223332,+1.57064330E+00,,
1245,-4.24308000E-05,1558931971.1306667,+1.57063590E+00,,
1246,-4.21371000E-05,1558931971.339,+1.57064080E+00,,
1247,-4.23974000E-05,1558931971.5473332,+1.57064330E+00,,
1248,-4.19436000E-05,1558931971.7556667,+1.57063960E+00,,
1249,-4.23641000E-05,1558931971.964,+1.57062840E+00,,
1250,-4.19502000E-05,1558931975.564,+1.57062840E+00,,
1251,-4.20971000E-05,1558931975.7723331,+1.57062970E+00,,
1252,-4.17635000E-05,1558931975.9806666,+1.57062840E+00,,
1253,-4.15632000E-05,1558931976.189,+1.57062590E+00,,
1254,-4.20369000E-05,1558931976.3973331,+1.57062970E+00,,
1255,-4.20037000E-05,1558931976.6056666,+1.57062720E+00,,
1256,-4.19436000E-05,1558931976.814,+1.57062470E+00,,
1257,-4.21304000E-05,1558931977.0223331,+1.57062350E+00,,
1258,-4.22773000E-05,1558931977.2306666,+1.57062100E+00,,
1259,-4.19970000E-05,1558931977.439,+1.57062100E+00,,
1260,-4.21571000E-05,1558931977.6473331,+1.57062350E+00,,
1261,-4.27311000E-05,1558931977.8556666,+1.57061970E+00,,
1262,-4.24575000E-05,1558931978.064,+1.57062470E+00,,
1263,-4.16634000E-05,1558931978.2723331,+1.57062970E+00,,
1264,-4.19703000E-05,1558931978.4806666,+1.57063590E+00,,
1265,-4.20304000E-05,1558931978.689,+1.57063710E+00,,
1266,-4.22573000E-05,1558931978.8973331,+1.57063590E+00,,
1267,-4.18835000E-05,1558931979.1056666,+1.57063340E+00,,
1268,-4.23573000E-05,1558931979.314,+1.57063210E+00,,
1269,-4.23240000E-05,1558931979.5223331,+1.57063960E+00,,
1270,-4.21971000E-05,1558931979.7306666,+1.57063590E+00,,
1271,-4.19036000E-05,1558931979.939,+1.57062470E+00,,
1272,-4.22906000E-05,1558931980.1473331,+1.57063090E+00,,
1273,-4.21772000E-05,1558931980.3556666,+1.57063090E+00,,
1274,-4.19235000E-05,1558931980.564,+1.57062840E+00,,
1275,-4.23440000E-05,1558931984.164,+1.57063340E+00,,
1276,-4.23106000E-05,1558931984.3723333,+1.57063340E+00,,
1277,-4.25108000E-05,1558931984.5806668,+1.57062970E+00,,
1278,-4.19102000E-05,1558931984.789,+1.57063090E+00,,
1279,-4.28645000E-05,1558931984.9973333,+1.57063210E+00,,
