,SQUID_Volt(V),timestamp,Temp(V)
3821,+1.67557000E-06,1558937372.423,+6.10714510E-01
3822,+1.67156000E-06,1558937372.6313334,+6.10698280E-01
3823,+1.71698000E-06,1558937372.8396668,+6.10681560E-01
3824,+1.71164000E-06,1558937373.048,+6.10665210E-01
3825,+1.67825000E-06,1558937376.647,+6.10638590E-01
3826,+1.70029000E-06,1558937376.8553333,+6.10622240E-01
3827,+1.69027000E-06,1558937377.0636668,+6.10604280E-01
3828,+1.67491000E-06,1558937377.272,+6.10585950E-01
3829,+1.69293000E-06,1558937377.4803333,+6.10569720E-01
3830,+1.69560000E-06,1558937377.6886668,+6.10554370E-01
3831,+1.72099000E-06,1558937377.897,+6.10537770E-01
3832,+1.69494000E-06,1558937378.1053333,+6.10521050E-01
3833,+1.68960000E-06,1558937378.3136668,+6.10504830E-01
3834,+1.71097000E-06,1558937378.522,+6.10488730E-01
3835,+1.67423000E-06,1558937378.7303333,+6.10472620E-01
3836,+1.69427000E-06,1558937378.9386668,+6.10455530E-01
3837,+1.75505000E-06,1558937379.147,+6.10440180E-01
3838,+1.67357000E-06,1558937379.3553333,+6.10423580E-01
3839,+1.71364000E-06,1558937379.5636668,+6.10406980E-01
3840,+1.71164000E-06,1558937379.772,+6.10391750E-01
3841,+1.72766000E-06,1558937379.9803333,+6.10375530E-01
3842,+1.70496000E-06,1558937380.1886668,+6.10359670E-01
3843,+1.69427000E-06,1558937380.397,+6.10342950E-01
3844,+1.69961000E-06,1558937380.6053333,+6.10328090E-01
3845,+1.69494000E-06,1558937380.8136668,+6.10311740E-01
3846,+1.70830000E-06,1558937381.022,+6.10295390E-01
3847,+1.73501000E-06,1558937381.2303333,+6.10279790E-01
3848,+1.70763000E-06,1558937381.4386668,+6.10263810E-01
3849,+1.73769000E-06,1558937381.647,+6.10247830E-01
3850,+1.76373000E-06,1558937385.248,+6.10221830E-01
3851,+1.77976000E-06,1558937385.4563332,+6.10205110E-01
3852,+1.76573000E-06,1558937385.6646667,+6.10189250E-01
3853,+1.78377000E-06,1558937385.873,+6.10174510E-01
3854,+1.79245000E-06,1558937386.0813332,+6.10158170E-01
3855,+1.83051000E-06,1558937386.2896667,+6.10141940E-01
3856,+1.81916000E-06,1558937386.498,+6.10126580E-01
3857,+1.77975000E-06,1558937386.7063332,+6.10110850E-01
3858,+1.76773000E-06,1558937386.9146667,+6.10093760E-01
3859,+1.75839000E-06,1558937387.123,+6.10078780E-01
3860,+1.75237000E-06,1558937387.3313332,+6.10063540E-01
3861,+1.74770000E-06,1558937387.5396667,+6.10047070E-01
3862,+1.80313000E-06,1558937387.748,+6.10031470E-01
3863,+1.73901000E-06,1558937387.9563332,+6.10015980E-01
3864,+1.71631000E-06,1558937388.1646667,+6.09999510E-01
3865,+1.75838000E-06,1558937388.373,+6.09984280E-01
3866,+1.77175000E-06,1558937388.5813332,+6.09969170E-01
3867,+1.77442000E-06,1558937388.7896667,+6.09952940E-01
3868,+1.76172000E-06,1558937388.998,+6.09936350E-01
3869,+1.76573000E-06,1558937389.2063332,+6.09921860E-01
3870,+1.79111000E-06,1558937389.4146667,+6.09906620E-01
3871,+1.77775000E-06,1558937389.623,+6.09890770E-01
3872,+1.76172000E-06,1558937389.8313332,+6.09875780E-01
3873,+1.74903000E-06,1558937390.0396667,+6.09859810E-01
3874,+1.72766000E-06,1558937390.248,+6.09844080E-01
3875,+1.71297000E-06,1558937393.847,+6.09819180E-01
3876,+1.70830000E-06,1558937394.0553331,+6.09804200E-01
3877,+1.70696000E-06,1558937394.2636666,+6.09788590E-01
3878,+1.64886000E-06,1558937394.472,+6.09773360E-01
3879,+1.68425000E-06,1558937394.6803331,+6.09757880E-01
3880,+1.67891000E-06,1558937394.8886666,+6.09742270E-01
3881,+1.67958000E-06,1558937395.097,+6.09726050E-01
3882,+1.65888000E-06,1558937395.3053331,+6.09709700E-01
3883,+1.68158000E-06,1558937395.5136666,+6.09694710E-01
3884,+1.64085000E-06,1558937395.722,+6.09679230E-01
3885,+1.63751000E-06,1558937395.9303331,+6.09664120E-01
3886,+1.66956000E-06,1558937396.1386666,+6.09648640E-01
3887,+1.65553000E-06,1558937396.347,+6.09633040E-01
3888,+1.67825000E-06,1558937396.5553331,+6.09617930E-01
3889,+1.63150000E-06,1558937396.7636666,+6.09602320E-01
3890,+1.65687000E-06,1558937396.972,+6.09586720E-01
3891,+1.62615000E-06,1558937397.1803331,+6.09571850E-01
3892,+1.61948000E-06,1558937397.3886666,+6.09556500E-01
3893,+1.63083000E-06,1558937397.597,+6.09541010E-01
3894,+1.64085000E-06,1558937397.8053331,+6.09526150E-01
3895,+1.58208000E-06,1558937398.0136666,+6.09511540E-01
3896,+1.62482000E-06,1558937398.222,+6.09496800E-01
3897,+1.58876000E-06,1558937398.4303331,+6.09481440E-01
3898,+1.61347000E-06,1558937398.6386666,+6.09465710E-01
3899,+1.63484000E-06,1558937398.847,+6.09450350E-01
3900,+1.76506000E-06,1558937402.448,+6.09425460E-01
3901,+1.70763000E-06,1558937402.6563332,+6.09409730E-01
3902,+1.71430000E-06,1558937402.8646667,+6.09395610E-01
3903,+1.73835000E-06,1558937403.073,+6.09380010E-01
3904,+1.72833000E-06,1558937403.2813332,+6.09364030E-01
3905,+1.75304000E-06,1558937403.4896667,+6.09349170E-01
3906,+1.75305000E-06,1558937403.698,+6.09335050E-01
3907,+1.79244000E-06,1558937403.9063332,+6.09319070E-01
3908,+1.76440000E-06,1558937404.1146667,+6.09303960E-01
3909,+1.76573000E-06,1558937404.323,+6.09288980E-01
3910,+1.81916000E-06,1558937404.5313332,+6.09273870E-01
3911,+1.80713000E-06,1558937404.7396667,+6.09257890E-01
3912,+1.79445000E-06,1558937404.948,+6.09244390E-01
3913,+1.83051000E-06,1558937405.1563332,+6.09228410E-01
3914,+1.83585000E-06,1558937405.3646667,+6.09213180E-01
3915,+1.81915000E-06,1558937405.573,+6.09198070E-01
3916,+1.83452000E-06,1558937405.7813332,+6.09183950E-01
3917,+1.85388000E-06,1558937405.9896667,+6.09168840E-01
3918,+1.84053000E-06,1558937406.198,+6.09153230E-01
3919,+1.78710000E-06,1558937406.4063332,+6.09139120E-01
3920,+1.81515000E-06,1558937406.6146667,+6.09125120E-01
3921,+1.78242000E-06,1558937406.823,+6.09109520E-01
3922,+1.83452000E-06,1558937407.0313332,+6.09094650E-01
3923,+1.81115000E-06,1558937407.2396667,+6.09079790E-01
3924,+1.80246000E-06,1558937407.448,+6.09064800E-01
3925,+1.76907000E-06,1558937411.047,+6.09041150E-01
3926,+1.73634000E-06,1558937411.2553332,+6.09026040E-01
3927,+1.73501000E-06,1558937411.4636667,+6.09010930E-01
3928,+1.78042000E-06,1558937411.672,+6.08997430E-01
3929,+1.73168000E-06,1558937411.8803332,+6.08981580E-01
3930,+1.77174000E-06,1558937412.0886667,+6.08966840E-01
3931,+1.74436000E-06,1558937412.297,+6.08952840E-01
3932,+1.72433000E-06,1558937412.5053332,+6.08938100E-01
3933,+1.77575000E-06,1558937412.7136667,+6.08921760E-01
3934,+1.74903000E-06,1558937412.922,+6.08908380E-01
3935,+1.75104000E-06,1558937413.1303332,+6.08893150E-01
3936,+1.75037000E-06,1558937413.3386667,+6.08878280E-01
3937,+1.78577000E-06,1558937413.547,+6.08863550E-01
3938,+1.72900000E-06,1558937413.7553332,+6.08849300E-01
3939,+1.75371000E-06,1558937413.9636667,+6.08834070E-01
3940,+1.74302000E-06,1558937414.172,+6.08819080E-01
3941,+1.80246000E-06,1558937414.3803332,+6.08804720E-01
3942,+1.76039000E-06,1558937414.5886667,+6.08789980E-01
3943,+1.70763000E-06,1558937414.797,+6.08775120E-01
3944,+1.71164000E-06,1558937415.0053332,+6.08760500E-01
3945,+1.74369000E-06,1558937415.2136667,+6.08747130E-01
3946,+1.72633000E-06,1558937415.422,+6.08732510E-01
3947,+1.73300000E-06,1558937415.6303332,+6.08717770E-01
3948,+1.72499000E-06,1558937415.8386667,+6.08703530E-01
3949,+1.70897000E-06,1558937416.047,+6.08689040E-01
3950,+1.71030000E-06,1558937419.648,+6.08665260E-01
3951,+1.69695000E-06,1558937419.8563333,+6.08650770E-01
3952,+1.75905000E-06,1558937420.0646667,+6.08636770E-01
3953,+1.67891000E-06,1558937420.273,+6.08622160E-01
3954,+1.63149000E-06,1558937420.4813333,+6.08606930E-01
3955,+1.66489000E-06,1558937420.6896667,+6.08592930E-01
3956,+1.66422000E-06,1558937420.898,+6.08578560E-01
3957,+1.61213000E-06,1558937421.1063333,+6.08563330E-01
3958,+1.63885000E-06,1558937421.3146667,+6.08548470E-01
3959,+1.62282000E-06,1558937421.523,+6.08535340E-01
3960,+1.60144000E-06,1558937421.7313333,+6.08520230E-01
3961,+1.60011000E-06,1558937421.9396667,+6.08505990E-01
3962,+1.63484000E-06,1558937422.148,+6.08491500E-01
3963,+1.57339000E-06,1558937422.3563333,+6.08477130E-01
3964,+1.57674000E-06,1558937422.5646667,+6.08461900E-01
3965,+1.55804000E-06,1558937422.773,+6.08448640E-01
3966,+1.60613000E-06,1558937422.9813333,+6.08434650E-01
3967,+1.59610000E-06,1558937423.1896667,+6.08419410E-01
3968,+1.61815000E-06,1558937423.398,+6.08405050E-01
3969,+1.57941000E-06,1558937423.6063333,+6.08391550E-01
3970,+1.61814000E-06,1558937423.8146667,+6.08377800E-01
3971,+1.55604000E-06,1558937424.023,+6.08363560E-01
3972,+1.60546000E-06,1558937424.2313333,+6.08349190E-01
3973,+1.59944000E-06,1558937424.4396667,+6.08334820E-01
3974,+1.57340000E-06,1558937424.648,+6.08320460E-01
3975,+1.55937000E-06,1558937428.247,+6.08297550E-01
3976,+1.54802000E-06,1558937428.4553332,+6.08282810E-01
3977,+1.56271000E-06,1558937428.6636667,+6.08269060E-01
3978,+1.55270000E-06,1558937428.872,+6.08255810E-01
3979,+1.56605000E-06,1558937429.0803332,+6.08240570E-01
3980,+1.56538000E-06,1558937429.2886667,+6.08225340E-01
3981,+1.54869000E-06,1558937429.497,+6.08212460E-01
3982,+1.50194000E-06,1558937429.7053332,+6.08198340E-01
3983,+1.49125000E-06,1558937429.9136667,+6.08183110E-01
3984,+1.48057000E-06,1558937430.122,+6.08170060E-01
3985,+1.50594000E-06,1558937430.3303332,+6.08156440E-01
3986,+1.50661000E-06,1558937430.5386667,+6.08141450E-01
3987,+1.46454000E-06,1558937430.747,+6.08127460E-01
3988,+1.44518000E-06,1558937430.9553332,+6.08113460E-01
3989,+1.45519000E-06,1558937431.1636667,+6.08098970E-01
3990,+1.44985000E-06,1558937431.372,+6.08085100E-01
3991,+1.42514000E-06,1558937431.5803332,+6.08071720E-01
3992,+1.44451000E-06,1558937431.7886667,+6.08057480E-01
3993,+1.44718000E-06,1558937431.997,+6.08043110E-01
3994,+1.42914000E-06,1558937432.2053332,+6.08029490E-01
3995,+1.44050000E-06,1558937432.4136667,+6.08016110E-01
3996,+1.41445000E-06,1558937432.622,+6.08001500E-01
3997,+1.40044000E-06,1558937432.8303332,+6.07988250E-01
3998,+1.43983000E-06,1558937433.0386667,+6.07974000E-01
3999,+1.38707000E-06,1558937433.247,+6.07960380E-01
4000,+1.41913000E-06,1558937436.848,+6.07937840E-01
4001,+1.39710000E-06,1558937437.0563333,+6.07923970E-01
4002,+1.41580000E-06,1558937437.2646668,+6.07909970E-01
4003,+1.39442000E-06,1558937437.473,+6.07895730E-01
4004,+1.39174000E-06,1558937437.6813333,+6.07881490E-01
4005,+1.47656000E-06,1558937437.8896668,+6.07867120E-01
4006,+1.46788000E-06,1558937438.098,+6.07853130E-01
4007,+1.48925000E-06,1558937438.3063333,+6.07839130E-01
4008,+1.51062000E-06,1558937438.5146668,+6.07825380E-01
4009,+1.48123000E-06,1558937438.723,+6.07811640E-01
4010,+1.48525000E-06,1558937438.9313333,+6.07798010E-01
4011,+1.47122000E-06,1558937439.1396668,+6.07783890E-01
4012,+1.45118000E-06,1558937439.348,+6.07770270E-01
4013,+1.50127000E-06,1558937439.5563333,+6.07756890E-01
4014,+1.49660000E-06,1558937439.7646668,+6.07742280E-01
4015,+1.50861000E-06,1558937439.973,+6.07729150E-01
4016,+1.45920000E-06,1558937440.1813333,+6.07715530E-01
4017,+1.47122000E-06,1558937440.3896668,+6.07701530E-01
4018,+1.47590000E-06,1558937440.598,+6.07687540E-01
4019,+1.43316000E-06,1558937440.8063333,+6.07674280E-01
4020,+1.51597000E-06,1558937441.0146668,+6.07661160E-01
4021,+1.50594000E-06,1558937441.223,+6.07647780E-01
4022,+1.51062000E-06,1558937441.4313333,+6.07633910E-01
4023,+1.52397000E-06,1558937441.6396668,+6.07620040E-01
4024,+1.52598000E-06,1558937441.848,+6.07605790E-01
4025,+1.58609000E-06,1558937445.447,+6.07584370E-01
4026,+1.57072000E-06,1558937445.6553333,+6.07569630E-01
4027,+1.53200000E-06,1558937445.8636668,+6.07557000E-01
4028,+1.55336000E-06,1558937446.072,+6.07543250E-01
4029,+1.55871000E-06,1558937446.2803333,+6.07529130E-01
4030,+1.56606000E-06,1558937446.4886668,+6.07514890E-01
4031,+1.53533000E-06,1558937446.697,+6.07502750E-01
4032,+1.56004000E-06,1558937446.9053333,+6.07488880E-01
4033,+1.55938000E-06,1558937447.1136668,+6.07475010E-01
4034,+1.54268000E-06,1558937447.322,+6.07462130E-01
4035,+1.56605000E-06,1558937447.5303333,+6.07448380E-01
4036,+1.55937000E-06,1558937447.7386668,+6.07434630E-01
4037,+1.56538000E-06,1558937447.947,+6.07421880E-01
4038,+1.54935000E-06,1558937448.1553333,+6.07408380E-01
4039,+1.56071000E-06,1558937448.3636668,+6.07394630E-01
4040,+1.53199000E-06,1558937448.572,+6.07380140E-01
4041,+1.56738000E-06,1558937448.7803333,+6.07367380E-01
4042,+1.60345000E-06,1558937448.9886668,+6.07353010E-01
4043,+1.54802000E-06,1558937449.197,+6.07339390E-01
4044,+1.54267000E-06,1558937449.4053333,+6.07326630E-01
4045,+1.55203000E-06,1558937449.6136668,+6.07314620E-01
4046,+1.57006000E-06,1558937449.822,+6.07300750E-01
4047,+1.58608000E-06,1558937450.0303333,+6.07286750E-01
4048,+1.57606000E-06,1558937450.2386668,+6.07273870E-01
4049,+1.55269000E-06,1558937450.447,+6.07260130E-01
4050,+1.62615000E-06,1558937454.048,+6.07238330E-01
4051,+1.60746000E-06,1558937454.2563334,+6.07225450E-01
4052,+1.60546000E-06,1558937454.4646668,+6.07211950E-01
4053,+1.65019000E-06,1558937454.673,+6.07198570E-01
4054,+1.63350000E-06,1558937454.8813334,+6.07185070E-01
4055,+1.70629000E-06,1558937455.0896668,+6.07171450E-01
4056,+1.66890000E-06,1558937455.298,+6.07158070E-01
4057,+1.64619000E-06,1558937455.5063334,+6.07145190E-01
4058,+1.64285000E-06,1558937455.7146668,+6.07130950E-01
4059,+1.67290000E-06,1558937455.923,+6.07118440E-01
4060,+1.61613000E-06,1558937456.1313334,+6.07104820E-01
4061,+1.61480000E-06,1558937456.3396668,+6.07090940E-01
4062,+1.66956000E-06,1558937456.548,+6.07078310E-01
4063,+1.60679000E-06,1558937456.7563334,+6.07065180E-01
4064,+1.66289000E-06,1558937456.9646668,+6.07051680E-01
4065,+1.63617000E-06,1558937457.173,+6.07037810E-01
4066,+1.61146000E-06,1558937457.3813334,+6.07025180E-01
4067,+1.58742000E-06,1558937457.5896668,+6.07012050E-01
4068,+1.58475000E-06,1558937457.798,+6.06998800E-01
4069,+1.57206000E-06,1558937458.0063334,+6.06986040E-01
4070,+1.59743000E-06,1558937458.2146668,+6.06972540E-01
4071,+1.59543000E-06,1558937458.423,+6.06959910E-01
4072,+1.56005000E-06,1558937458.6313334,+6.06946040E-01
4073,+1.58876000E-06,1558937458.8396668,+6.06932660E-01
4074,+1.58608000E-06,1558937459.048,+6.06920030E-01
4075,+1.61080000E-06,1558937462.647,+6.06898600E-01
4076,+1.57941000E-06,1558937462.8553333,+6.06884240E-01
4077,+1.61280000E-06,1558937463.0636668,+6.06872100E-01
4078,+1.61279000E-06,1558937463.272,+6.06859470E-01
4079,+1.62282000E-06,1558937463.4803333,+6.06845970E-01
4080,+1.67090000E-06,1558937463.6886668,+6.06832590E-01
4081,+1.58675000E-06,1558937463.897,+6.06820330E-01
4082,+1.61881000E-06,1558937464.1053333,+6.06806950E-01
4083,+1.64753000E-06,1558937464.3136668,+6.06793820E-01
4084,+1.57474000E-06,1558937464.522,+6.06781810E-01
4085,+1.63284000E-06,1558937464.7303333,+6.06767690E-01
4086,+1.64952000E-06,1558937464.9386668,+6.06753200E-01
4087,+1.68158000E-06,1558937465.147,+6.06741190E-01
4088,+1.65755000E-06,1558937465.3553333,+6.06728060E-01
4089,+1.69961000E-06,1558937465.5636668,+6.06713820E-01
4090,+1.68760000E-06,1558937465.772,+6.06700940E-01
4091,+1.68158000E-06,1558937465.9803333,+6.06688670E-01
4092,+1.68359000E-06,1558937466.1886668,+6.06674800E-01
4093,+1.64819000E-06,1558937466.397,+6.06661800E-01
4094,+1.67357000E-06,1558937466.6053333,+6.06649170E-01
4095,+1.63417000E-06,1558937466.8136668,+6.06636660E-01
4096,+1.61280000E-06,1558937467.022,+6.06623030E-01
4097,+1.59477000E-06,1558937467.2303333,+6.06611020E-01
4098,+1.60945000E-06,1558937467.4386668,+6.06598140E-01
4099,+1.56271000E-06,1558937467.647,+6.06584760E-01
4100,+1.59944000E-06,1558937471.248,+6.06563830E-01
4101,+1.67023000E-06,1558937471.4563332,+6.06549960E-01
4102,+1.66022000E-06,1558937471.6646667,+6.06537700E-01
4103,+1.71697000E-06,1558937471.873,+6.06525310E-01
4104,+1.69895000E-06,1558937472.0813332,+6.06511690E-01
4105,+1.72433000E-06,1558937472.2896667,+6.06499180E-01
4106,+1.72299000E-06,1558937472.498,+6.06486550E-01
4107,+1.70896000E-06,1558937472.7063332,+6.06473300E-01
4108,+1.74770000E-06,1558937472.9146667,+6.06459920E-01
4109,+1.75371000E-06,1558937473.123,+6.06447290E-01
4110,+1.76439000E-06,1558937473.3313332,+6.06434900E-01
4111,+1.69094000E-06,1558937473.5396667,+6.06421400E-01
4112,+1.75838000E-06,1558937473.748,+6.06409140E-01
4113,+1.74703000E-06,1558937473.9563332,+6.06396140E-01
4114,+1.74436000E-06,1558937474.1646667,+6.06383380E-01
4115,+1.80246000E-06,1558937474.373,+6.06378180E-01
4116,+1.75170000E-06,1558937474.5813332,+6.06364930E-01
4117,+1.78310000E-06,1558937474.7896667,+6.06352420E-01
4118,+1.73100000E-06,1558937474.998,+6.06339780E-01
4119,+1.76707000E-06,1558937475.2063332,+6.06326530E-01
4120,+1.71297000E-06,1558937475.4146667,+6.06314640E-01
4121,+1.68493000E-06,1558937475.623,+6.06302010E-01
4122,+1.70229000E-06,1558937475.8313332,+6.06288510E-01
4123,+1.71564000E-06,1558937476.0396667,+6.06275630E-01
4124,+1.69895000E-06,1558937476.248,+6.06264110E-01
4125,+1.70562000E-06,1558937479.847,+6.06243430E-01
4126,+1.67958000E-06,1558937480.0553331,+6.06229930E-01
4127,+1.71164000E-06,1558937480.2636666,+6.06217670E-01
4128,+1.70563000E-06,1558937480.472,+6.06204660E-01
4129,+1.72232000E-06,1558937480.6803331,+6.06191660E-01
4130,+1.73368000E-06,1558937480.8886666,+6.06179030E-01
4131,+1.72433000E-06,1558937481.097,+6.06166760E-01
4132,+1.70295000E-06,1558937481.3053331,+6.06153390E-01
4133,+1.74503000E-06,1558937481.5136666,+6.06141250E-01
4134,+1.69761000E-06,1558937481.722,+6.06128870E-01
4135,+1.67758000E-06,1558937481.9303331,+6.06115740E-01
4136,+1.70496000E-06,1558937482.1386666,+6.06102980E-01
4137,+1.76105000E-06,1558937482.347,+6.06091210E-01
4138,+1.74302000E-06,1558937482.5553331,+6.06078090E-01
4139,+1.72232000E-06,1558937482.7636666,+6.06064960E-01
4140,+1.73100000E-06,1558937482.972,+6.06052940E-01
4141,+1.69494000E-06,1558937483.1803331,+6.06040930E-01
4142,+1.70897000E-06,1558937483.3886666,+6.06027180E-01
4143,+1.69160000E-06,1558937483.597,+6.06014920E-01
4144,+1.69561000E-06,1558937483.8053331,+6.06002540E-01
4145,+1.68358000E-06,1558937484.0136666,+6.05990520E-01
4146,+1.67490000E-06,1558937484.222,+6.05977640E-01
4147,+1.67290000E-06,1558937484.4303331,+6.05964760E-01
4148,+1.67958000E-06,1558937484.6386666,+6.05952500E-01
4149,+1.65821000E-06,1558937484.847,+6.05939130E-01
4150,+1.65020000E-06,1558937488.448,+6.05919800E-01
4151,+1.69427000E-06,1558937488.6563332,+6.05907170E-01
4152,+1.66823000E-06,1558937488.8646667,+6.05894540E-01
4153,+1.65821000E-06,1558937489.073,+6.05882770E-01
4154,+1.70029000E-06,1558937489.2813332,+6.05870140E-01
4155,+1.70496000E-06,1558937489.4896667,+6.05857260E-01
4156,+1.69027000E-06,1558937489.698,+6.05844630E-01
4157,+1.72099000E-06,1558937489.9063332,+6.05832120E-01
4158,+1.69694000E-06,1558937490.1146667,+6.05819360E-01
4159,+1.69227000E-06,1558937490.323,+6.05807220E-01
4160,+1.73501000E-06,1558937490.5313332,+6.05794710E-01
4161,+1.69160000E-06,1558937490.7396667,+6.05782210E-01
4162,+1.72766000E-06,1558937490.948,+6.05769940E-01
4163,+1.72433000E-06,1558937491.1563332,+6.05758430E-01
4164,+1.68292000E-06,1558937491.3646667,+6.05745920E-01
4165,+1.71364000E-06,1558937491.573,+6.05733280E-01
4166,+1.77308000E-06,1558937491.7813332,+6.05721150E-01
4167,+1.78644000E-06,1558937491.9896667,+6.05709010E-01
4168,+1.78242000E-06,1558937492.198,+6.05695880E-01
4169,+1.76239000E-06,1558937492.4063332,+6.05683370E-01
4170,+1.76707000E-06,1558937492.6146667,+6.05671610E-01
4171,+1.78243000E-06,1558937492.823,+6.05659720E-01
4172,+1.78510000E-06,1558937493.0313332,+6.05647210E-01
4173,+1.79444000E-06,1558937493.2396667,+6.05634950E-01
4174,+1.84253000E-06,1558937493.448,+6.05623060E-01
4175,+1.88327000E-06,1558937497.047,+6.05602620E-01
4176,+1.86457000E-06,1558937497.2553332,+6.05590730E-01
4177,+1.89930000E-06,1558937497.4636667,+6.05577730E-01
4178,+1.92334000E-06,1558937497.672,+6.05566700E-01
4179,+1.92066000E-06,1558937497.8803332,+6.05553820E-01
4180,+1.91666000E-06,1558937498.0886667,+6.05542300E-01
4181,+1.91065000E-06,1558937498.297,+6.05530290E-01
4182,+1.92601000E-06,1558937498.5053332,+6.05517530E-01
4183,+1.97075000E-06,1558937498.7136667,+6.05506140E-01
4184,+1.96541000E-06,1558937498.922,+6.05494000E-01
4185,+1.99146000E-06,1558937499.1303332,+6.05481250E-01
4186,+1.94337000E-06,1558937499.3386667,+6.05469360E-01
4187,+1.96141000E-06,1558937499.547,+6.05457710E-01
4188,+1.96808000E-06,1558937499.7553332,+6.05445210E-01
4189,+1.96875000E-06,1558937499.9636667,+6.05432570E-01
4190,+1.96875000E-06,1558937500.172,+6.05420560E-01
4191,+1.95339000E-06,1558937500.3803332,+6.05409290E-01
4192,+1.96942000E-06,1558937500.5886667,+6.05395290E-01
4193,+1.99880000E-06,1558937500.797,+6.05384150E-01
4194,+1.94404000E-06,1558937501.0053332,+6.05372130E-01
4195,+1.99546000E-06,1558937501.2136667,+6.05360000E-01
4196,+1.98878000E-06,1558937501.422,+6.05347980E-01
4197,+1.97610000E-06,1558937501.6303332,+6.05335720E-01
4198,+1.99814000E-06,1558937501.8386667,+6.05323830E-01
4199,+1.95406000E-06,1558937502.047,+6.05310700E-01
4200,+1.88260000E-06,1558937505.648,+6.05291880E-01
4201,+1.86523000E-06,1558937505.8563333,+6.05279490E-01
4202,+1.90330000E-06,1558937506.0646667,+6.05267480E-01
4203,+1.91599000E-06,1558937506.273,+6.05255460E-01
4204,+1.87058000E-06,1558937506.4813333,+6.05243450E-01
4205,+1.96140000E-06,1558937506.6896667,+6.05230940E-01
4206,+1.91199000E-06,1558937506.898,+6.05219920E-01
4207,+1.89463000E-06,1558937507.1063333,+6.05207910E-01
4208,+1.90197000E-06,1558937507.3146667,+6.05195270E-01
4209,+1.89796000E-06,1558937507.523,+6.05183380E-01
4210,+1.89729000E-06,1558937507.7313333,+6.05171740E-01
4211,+1.87860000E-06,1558937507.9396667,+6.05158740E-01
4212,+1.88928000E-06,1558937508.148,+6.05147590E-01
4213,+1.89929000E-06,1558937508.3563333,+6.05136200E-01
4214,+1.88394000E-06,1558937508.5646667,+6.05124060E-01
4215,+1.89930000E-06,1558937508.773,+6.05111300E-01
4216,+1.91533000E-06,1558937508.9813333,+6.05100400E-01
4217,+1.88194000E-06,1558937509.1896667,+6.05088270E-01
4218,+1.84653000E-06,1558937509.398,+6.05076000E-01
4219,+1.85522000E-06,1558937509.6063333,+6.05063990E-01
4220,+1.86791000E-06,1558937509.8146667,+6.05052350E-01
4221,+1.81315000E-06,1558937510.023,+6.05040710E-01
4222,+1.78110000E-06,1558937510.2313333,+6.05028820E-01
4223,+1.80780000E-06,1558937510.4396667,+6.05016930E-01
4224,+1.84453000E-06,1558937510.648,+6.05005410E-01
4225,+1.83586000E-06,1558937514.248,+6.04985840E-01
4226,+1.82717000E-06,1558937514.4563332,+6.04974570E-01
4227,+1.82183000E-06,1558937514.6646667,+6.04962310E-01
4228,+1.84921000E-06,1558937514.873,+6.04950170E-01
4229,+1.88460000E-06,1558937515.0813332,+6.04938530E-01
4230,+1.85322000E-06,1558937515.2896667,+6.04926640E-01
4231,+1.88994000E-06,1558937515.498,+6.04915370E-01
4232,+1.83117000E-06,1558937515.7063332,+6.04902980E-01
4233,+1.81248000E-06,1558937515.9146667,+6.04891340E-01
4234,+1.82116000E-06,1558937516.123,+6.04879700E-01
4235,+1.85255000E-06,1558937516.3313332,+6.04867690E-01
4236,+1.78310000E-06,1558937516.5396667,+6.04856040E-01
4237,+1.78243000E-06,1558937516.748,+6.04844530E-01
4238,+1.80180000E-06,1558937516.9563332,+6.04832390E-01
4239,+1.83185000E-06,1558937517.1646667,+6.04820620E-01
4240,+1.81649000E-06,1558937517.373,+6.04809100E-01
4241,+1.84387000E-06,1558937517.5813332,+6.04797830E-01
4242,+1.83518000E-06,1558937517.7896667,+6.04785200E-01
4243,+1.82851000E-06,1558937517.998,+6.04773680E-01
4244,+1.83452000E-06,1558937518.2063332,+6.04762410E-01
4245,+1.83251000E-06,1558937518.4146667,+6.04751020E-01
4246,+1.84186000E-06,1558937518.623,+6.04739750E-01
4247,+1.84120000E-06,1558937518.8313332,+6.04727860E-01
4248,+1.84855000E-06,1558937519.0396667,+6.04716090E-01
4249,+1.82250000E-06,1558937519.248,+6.04704450E-01
4250,+1.67157000E-06,1558937522.848,+6.04686240E-01
4251,+1.67357000E-06,1558937523.0563333,+6.04673730E-01
4252,+1.85055000E-06,1558937523.2646668,+6.04662960E-01
4253,+1.87258000E-06,1558937523.473,+6.04651190E-01
4254,+1.87860000E-06,1558937523.6813333,+6.04640540E-01
4255,+1.87792000E-06,1558937523.8896668,+6.04628530E-01
4256,+1.90731000E-06,1558937524.098,+6.04617510E-01
4257,+1.90130000E-06,1558937524.3063333,+6.04604630E-01
4258,+1.91599000E-06,1558937524.5146668,+6.04591500E-01
4259,+1.97677000E-06,1558937524.723,+6.04579480E-01
4260,+1.79912000E-06,1558937524.9313333,+6.04566110E-01
4261,+2.17978000E-06,1558937525.1396668,+6.04551620E-01
4262,+1.95739000E-06,1558937525.348,+6.04537620E-01
4263,+2.05691000E-06,1558937525.5563333,+6.04523500E-01
4264,+1.97877000E-06,1558937525.7646668,+6.04509510E-01
4265,+2.03085000E-06,1558937525.973,+6.04494890E-01
4266,+2.04087000E-06,1558937526.1813333,+6.04481390E-01
