,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
42,+4.56239900E-05,1559291749.6576667,+1.57097800E+00,,1.9211008762322017e-05,5.159490640394089e-05
43,+4.56299900E-05,1559291749.866,+1.57097670E+00,,1.9211775465498357e-05,5.159439408866995e-05
44,+4.55558700E-05,1559291750.0743332,+1.57097420E+00,,1.921268674698795e-05,5.1596059113300496e-05
45,+4.55946000E-05,1559291750.2826667,+1.57097050E+00,,1.9213569550930995e-05,5.159708374384237e-05
46,+4.55926100E-05,1559291750.491,+1.57097300E+00,,1.9214408543263963e-05,5.159823645320197e-05
47,+4.55912600E-05,1559291750.6993332,+1.57097050E+00,,1.921507447973713e-05,5.159618719211823e-05
48,+4.56286700E-05,1559291750.9076667,+1.57097050E+00,,1.9215623220153342e-05,5.159580295566503e-05
49,+4.55498600E-05,1559291751.116,+1.57097180E+00,,1.921640525739321e-05,5.159400985221675e-05
50,+4.56086300E-05,1559291754.717,+1.57097180E+00,,1.9545385542168673e-05,5.1597980295566504e-05
51,+4.56253200E-05,1559291754.9253333,+1.57097420E+00,,2.130899452354874e-05,5.159477832512316e-05
52,+4.56433600E-05,1559291755.1336668,+1.57097180E+00,,2.130992004381161e-05,5.159695566502463e-05
