,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
18,+4.59932800E-05,1559293787.76,+1.57665530E+00,,2.2066201533406352e-05,5.146065024630542e-05
19,+4.61261700E-05,1559293787.9683332,+1.57663670E+00,,2.206649069003286e-05,5.145629556650246e-05
20,+4.59725700E-05,1559293788.1766667,+1.57661320E+00,,2.2066663745892662e-05,5.1460137931034485e-05
21,+4.59351800E-05,1559293788.385,+1.57658840E+00,,2.2066924424972618e-05,5.146090640394089e-05
22,+4.58089600E-05,1559293788.5933332,+1.57656110E+00,,2.20671412924425e-05,5.146141871921182e-05
23,+4.58256500E-05,1559293788.8016667,+1.57653880E+00,,2.206747426067908e-05,5.145962561576355e-05
24,+4.57455200E-05,1559293789.01,+1.57651520E+00,,2.206760460021906e-05,5.145757635467981e-05
25,+4.60987800E-05,1559293793.03,+1.57647310E+00,,2.2068038335158818e-05,5.145885714285715e-05
26,+4.60206500E-05,1559293793.2383332,+1.57645080E+00,,2.2068327491785324e-05,5.145655172413794e-05
27,+4.64874600E-05,1559293793.4466667,+1.57642720E+00,,2.2068863088718512e-05,5.145629556650246e-05
28,+4.58523700E-05,1559293793.655,+1.57640490E+00,,2.206883351588171e-05,5.145808866995074e-05
29,+4.60974700E-05,1559293793.8633332,+1.57638140E+00,,2.2069196056955093e-05,5.145808866995074e-05
30,+4.60967800E-05,1559293794.0716667,+1.57635160E+00,,2.2069398685651697e-05,5.145655172413794e-05
31,+4.60994500E-05,1559293794.28,+1.57632560E+00,,2.206960021905805e-05,5.145655172413794e-05
32,+4.61669000E-05,1559293794.4883332,+1.57630450E+00,,2.207000547645126e-05,5.1457064039408866e-05
33,+4.60300100E-05,1559293794.6966667,+1.57627600E+00,,2.2070641840087623e-05,5.145911330049261e-05
34,+4.63846200E-05,1559293794.905,+1.57625120E+00,,2.2070685651697698e-05,5.146065024630542e-05
35,+4.60446900E-05,1559293795.1133332,+1.57623140E+00,,2.20708587075575e-05,5.145885714285715e-05
36,+4.61542100E-05,1559293795.3216667,+1.57621030E+00,,2.207087404162103e-05,5.145757635467981e-05
37,+4.61295100E-05,1559293795.53,+1.57618680E+00,,2.207123548740416e-05,5.145860098522168e-05
38,+4.60533900E-05,1559293795.7383332,+1.57616320E+00,,2.2071336254107338e-05,5.1458344827586204e-05
39,+4.60794100E-05,1559293795.9466667,+1.57614090E+00,,2.207148083242059e-05,5.1460394088669946e-05
40,+4.59779200E-05,1559293796.155,+1.57611360E+00,,2.2072030668127053e-05,5.1457064039408866e-05
41,+4.61943000E-05,1559293796.3633332,+1.57608390E+00,,2.20719156626506e-05,5.145860098522168e-05
42,+4.61836100E-05,1559293796.5716667,+1.57606900E+00,,2.2072233296823657e-05,5.146218719211823e-05
43,+4.59251600E-05,1559293796.78,+1.57604420E+00,,2.2072233296823657e-05,5.145616748768473e-05
44,+4.59478700E-05,1559293796.9883332,+1.57602190E+00,,2.2072204819277107e-05,5.14568078817734e-05
45,+4.58911000E-05,1559293797.1966667,+1.57599710E+00,,2.207256626506024e-05,5.1456039408866995e-05
46,+4.59632200E-05,1559293797.405,+1.57597230E+00,,2.207281161007667e-05,5.1459369458128075e-05
47,+4.59752500E-05,1559293797.6133332,+1.57595120E+00,,2.2073116100766703e-05,5.145821674876847e-05
48,+4.59391700E-05,1559293797.8216667,+1.57593020E+00,,2.207340525739321e-05,5.145770443349754e-05
