,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
125,+3.70724400E-05,1559289888.494,+1.57095810E+00,5.153439211391019e-05,5.169316256157636e-05
126,+3.70096600E-05,1559289888.7023332,+1.57095570E+00,5.3386794085432636e-05,5.169329064039409e-05
127,+3.70884600E-05,1559289888.9106667,+1.57095690E+00,5.3387243154435926e-05,5.169098522167488e-05
128,+3.70357100E-05,1559289889.119,+1.57095690E+00,5.563687294633078e-05,5.169047290640394e-05
129,+3.71158600E-05,1559289889.3273332,+1.57095810E+00,5.562326067907996e-05,5.169239408866995e-05
130,+3.71158600E-05,1559289889.5356667,+1.57095570E+00,5.562318838992334e-05,5.169200985221675e-05
131,+3.71131900E-05,1559289889.744,+1.57095570E+00,5.779980941949617e-05,5.1692778325123155e-05
132,+3.70864600E-05,1559289889.9523332,+1.57095940E+00,5.780102519167579e-05,5.168650246305418e-05
133,+3.71245300E-05,1559289890.1606667,+1.57095810E+00,5.780219605695509e-05,5.1691753694581284e-05
134,+3.70156700E-05,1559289890.369,+1.57095810E+00,5.9915677984665945e-05,5.169290640394089e-05
135,+3.70517500E-05,1559289890.5773332,+1.57096060E+00,5.9917355969331874e-05,5.168970443349754e-05
136,+3.71572600E-05,1559289890.7856667,+1.57096190E+00,5.9918339539978095e-05,5.1696502463054184e-05
137,+3.70403900E-05,1559289890.994,+1.57095320E+00,6.203161664841182e-05,5.169316256157636e-05
138,+3.70483900E-05,1559289891.2023332,+1.57095940E+00,6.203300547645126e-05,5.169675862068965e-05
139,+3.70924700E-05,1559289891.4106667,+1.57095440E+00,6.203289047097481e-05,5.169008866995074e-05
140,+3.70918000E-05,1559289891.619,+1.57095810E+00,6.203445235487404e-05,5.169316256157636e-05
141,+3.71258800E-05,1559289891.8273332,+1.57095690E+00,6.203477108433735e-05,5.169611822660099e-05
142,+3.70570700E-05,1559289892.0356667,+1.57095440E+00,6.203530558598028e-05,5.169188177339902e-05
143,+3.71011600E-05,1559289892.244,+1.57095690E+00,6.20359134720701e-05,5.1689320197044334e-05
144,+3.70904700E-05,1559289892.4523332,+1.57095690E+00,6.203601423877327e-05,5.1692137931034486e-05
145,+3.70951500E-05,1559289892.6606667,+1.57095810E+00,6.203686856516977e-05,5.169111330049261e-05
146,+3.70924700E-05,1559289892.869,+1.57095320E+00,6.203698357064622e-05,5.1697014778325126e-05
147,+3.71065000E-05,1559289893.0773332,+1.57095940E+00,6.203814129244249e-05,5.169739901477833e-05
148,+3.70577400E-05,1559289893.2856667,+1.57095940E+00,6.203730230010952e-05,5.1694059113300494e-05
149,+3.71011600E-05,1559289893.494,+1.57096060E+00,6.203744687842278e-05,5.1692778325123155e-05
150,+3.72026700E-05,1559289897.231,+1.57096060E+00,6.31799748083242e-05,5.169495566502463e-05
151,+3.71646000E-05,1559289897.4393332,+1.57095810E+00,6.421711719605695e-05,5.169457142857142e-05
152,+3.71746100E-05,1559289897.6476667,+1.57096060E+00,6.421759474260679e-05,5.169611822660099e-05
153,+3.71906400E-05,1559289897.856,+1.57095570E+00,6.538364512595839e-05,5.1695083743842365e-05
154,+3.72540800E-05,1559289898.0643332,+1.57095940E+00,6.633756955093099e-05,5.169226600985221e-05
155,+3.71692800E-05,1559289898.2726667,+1.57095810E+00,6.633840854326397e-05,5.169098522167488e-05
156,+3.71445700E-05,1559289898.481,+1.57096190E+00,6.768692880613362e-05,5.169124137931034e-05
157,+3.71332200E-05,1559289898.6893332,+1.57095810E+00,6.845550383351589e-05,5.169714285714286e-05
158,+3.71485800E-05,1559289898.8976667,+1.57095810E+00,6.845544578313253e-05,5.1692650246305415e-05
159,+3.70430500E-05,1559289899.106,+1.57095690E+00,6.989304490690032e-05,5.1694059113300494e-05
160,+3.69983000E-05,1559289899.3143332,+1.57095690E+00,7.063177984665936e-05,5.169060098522167e-05
161,+3.70150100E-05,1559289899.5226667,+1.57095690E+00,7.06322278203724e-05,5.169418719211823e-05
162,+3.69769500E-05,1559289899.731,+1.57095570E+00,7.221147535596934e-05,5.16895763546798e-05
163,+3.70009800E-05,1559289899.9393332,+1.57095810E+00,7.27460273822563e-05,5.1691625615763544e-05
164,+3.70003200E-05,1559289900.1476667,+1.57095570E+00,7.274682365826945e-05,5.168624630541872e-05
165,+3.70898000E-05,1559289900.356,+1.57095940E+00,7.27475761226725e-05,5.16895763546798e-05
166,+3.69322000E-05,1559289900.5643332,+1.57095940E+00,7.274835706462212e-05,5.1689832512315276e-05
167,+3.69702700E-05,1559289900.7726667,+1.57096060E+00,7.274887732749179e-05,5.1689320197044334e-05
168,+3.69996500E-05,1559289900.981,+1.57096190E+00,7.274934063526834e-05,5.1689320197044334e-05
169,+3.70070000E-05,1559289901.1893332,+1.57095940E+00,7.27496878422782e-05,5.168650246305418e-05
170,+3.70717800E-05,1559289901.3976667,+1.57096060E+00,7.275030996714129e-05,5.1689320197044334e-05
171,+3.69722700E-05,1559289901.606,+1.57095810E+00,7.274973055859804e-05,5.168727093596059e-05
172,+3.70503900E-05,1559289901.8143332,+1.57095810E+00,7.275054107338445e-05,5.168944827586207e-05
173,+3.70363800E-05,1559289902.0226667,+1.57096060E+00,7.275090251916759e-05,5.169124137931034e-05
174,+3.70664400E-05,1559289902.231,+1.57095690E+00,7.275153888280395e-05,5.168586206896552e-05
175,+3.70350400E-05,1559289905.894,+1.57095940E+00,7.296558707557503e-05,5.168829556650246e-05
176,+3.68340300E-05,1559289906.1023333,+1.57095810E+00,7.480247097480833e-05,5.1684581280788174e-05
177,+3.68780900E-05,1559289906.3106668,+1.57096060E+00,7.480328148959474e-05,5.1689320197044334e-05
178,+3.68106500E-05,1559289906.519,+1.57095570E+00,7.521964512595838e-05,5.1689832512315276e-05
179,+3.68961400E-05,1559289906.7273333,+1.57096060E+00,7.698276670317635e-05,5.168944827586207e-05
180,+3.67525500E-05,1559289906.9356668,+1.57095570E+00,7.698484994523548e-05,5.168445320197044e-05
181,+3.68540600E-05,1559289907.144,+1.57096060E+00,7.74378269441402e-05,5.168791133004926e-05
182,+3.66951200E-05,1559289907.3523333,+1.57095940E+00,7.910017853231106e-05,5.1686374384236455e-05
183,+3.67799300E-05,1559289907.5606668,+1.57095940E+00,7.910090142387733e-05,5.168867980295567e-05
184,+3.66316700E-05,1559289907.769,+1.57095810E+00,7.973765279299014e-05,5.168855172413793e-05
185,+3.66998000E-05,1559289907.9773333,+1.57096310E+00,8.12161752464403e-05,5.169047290640394e-05
186,+3.67091500E-05,1559289908.1856668,+1.57096190E+00,8.121786856516977e-05,5.168816748768473e-05
187,+3.65982900E-05,1559289908.394,+1.57096430E+00,8.192809200438117e-05,5.168765517241379e-05
188,+3.66323300E-05,1559289908.6023333,+1.57095940E+00,8.340086966046003e-05,5.168970443349754e-05
189,+3.65542000E-05,1559289908.8106668,+1.57096060E+00,8.340254764512596e-05,5.168765517241379e-05
190,+3.65816000E-05,1559289909.019,+1.57096190E+00,8.340413800657175e-05,5.168816748768473e-05
191,+3.63932600E-05,1559289909.2273333,+1.57095940E+00,8.340594633077765e-05,5.169021674876847e-05
192,+3.64700700E-05,1559289909.4356668,+1.57096060E+00,8.340792880613362e-05,5.168778325123152e-05
193,+3.64066200E-05,1559289909.644,+1.57096310E+00,8.340951916757941e-05,5.168586206896552e-05
194,+3.64540400E-05,1559289909.8523333,+1.57096310E+00,8.341072070098575e-05,5.1691369458128076e-05
195,+3.63785700E-05,1559289910.0606668,+1.57095810E+00,8.341207995618839e-05,5.168688669950739e-05
196,+3.63418300E-05,1559289910.269,+1.57096060E+00,8.341336692223439e-05,5.168944827586207e-05
197,+3.63478500E-05,1559289910.4773333,+1.57095810E+00,8.341527710843373e-05,5.168791133004926e-05
198,+3.63638800E-05,1559289910.6856668,+1.57096060E+00,8.341501642935377e-05,5.169188177339902e-05
199,+3.64306600E-05,1559289910.894,+1.57095570E+00,8.3416e-05,5.168727093596059e-05
200,+3.62670500E-05,1559289914.493,+1.57095320E+00,8.368312267250821e-05,5.169021674876847e-05
201,+3.61802300E-05,1559289914.7013333,+1.57095570E+00,8.553558707557502e-05,5.169060098522167e-05
202,+3.61495000E-05,1559289914.9096668,+1.57095440E+00,8.553684556407448e-05,5.169072906403941e-05
203,+3.61041000E-05,1559289915.118,+1.57095940E+00,8.59849769989047e-05,5.168829556650246e-05
204,+3.61922500E-05,1559289915.3263333,+1.57095440E+00,8.764983461117196e-05,5.168470935960591e-05
205,+3.59939000E-05,1559289915.5346668,+1.57095810E+00,8.765097809419497e-05,5.168765517241379e-05
206,+3.59585100E-05,1559289915.743,+1.57095810E+00,8.812131325301205e-05,5.1684581280788174e-05
207,+3.59097500E-05,1559289915.9513333,+1.57096190E+00,8.964005366922233e-05,5.168534975369458e-05
208,+3.59050800E-05,1559289916.1596668,+1.57095940E+00,8.964132639649507e-05,5.16884236453202e-05
209,+3.57841900E-05,1559289916.368,+1.57096190E+00,9.049148630887186e-05,5.168714285714286e-05
210,+3.57875400E-05,1559289916.5763333,+1.57095940E+00,9.226847973713034e-05,5.1687399014778326e-05
211,+3.57862000E-05,1559289916.7846668,+1.57096190E+00,9.22700569550931e-05,5.1690344827586205e-05
212,+3.55317600E-05,1559289916.993,+1.57095440E+00,9.287253669222345e-05,5.168944827586207e-05
213,+3.55584800E-05,1559289917.2013333,+1.57096310E+00,9.400204709748083e-05,5.1689832512315276e-05
214,+3.56412900E-05,1559289917.4096668,+1.57095940E+00,9.400343592552026e-05,5.168816748768473e-05
215,+3.56279400E-05,1559289917.618,+1.57096190E+00,9.400378313253013e-05,5.1689064039408866e-05
216,+3.54509700E-05,1559289917.8263333,+1.57096060E+00,9.400410186199343e-05,5.168714285714286e-05
217,+3.55083900E-05,1559289918.0346668,+1.57096310E+00,9.400446330777656e-05,5.168829556650246e-05
218,+3.55438000E-05,1559289918.243,+1.57095940E+00,9.400465060240964e-05,5.169149753694581e-05
219,+3.54936900E-05,1559289918.4513333,+1.57096060E+00,9.400544687842278e-05,5.169226600985221e-05
220,+3.54456200E-05,1559289918.6596668,+1.57096060E+00,9.400601095290252e-05,5.168573399014778e-05
221,+3.55030500E-05,1559289918.868,+1.57096190E+00,9.400715334063527e-05,5.168855172413793e-05
222,+3.55077300E-05,1559289919.0763333,+1.57095810E+00,9.40066330777656e-05,5.169303448275862e-05
223,+3.55157500E-05,1559289919.2846668,+1.57096190E+00,9.400686418400877e-05,5.1688039408866995e-05
224,+3.55070600E-05,1559289919.493,+1.57096060E+00,9.400686418400877e-05,5.168893596059113e-05
225,+3.54322600E-05,1559289923.093,+1.57095690E+00,9.427174808324206e-05,5.169239408866995e-05
226,+3.52472800E-05,1559289923.3013332,+1.57095940E+00,9.580206900328588e-05,5.168970443349754e-05
227,+3.51965200E-05,1559289923.5096667,+1.57095690E+00,9.580253231106243e-05,5.169072906403941e-05
228,+3.52405900E-05,1559289923.718,+1.57096190E+00,9.625607338444687e-05,5.169457142857142e-05
229,+3.52546200E-05,1559289923.9263332,+1.57095810E+00,9.843044140197151e-05,5.1694059113300494e-05
230,+3.49828200E-05,1559289924.1346667,+1.57096060E+00,9.843081818181819e-05,5.169072906403941e-05
231,+3.49360600E-05,1559289924.343,+1.57095690E+00,9.888216319824752e-05,5.169111330049261e-05
232,+3.48893100E-05,1559289924.5513332,+1.57095940E+00,0.0001001644008762322,5.16891921182266e-05
233,+3.48612800E-05,1559289924.7596667,+1.57095690E+00,0.00010016577437020811,5.169124137931034e-05
234,+3.47196900E-05,1559289924.968,+1.57095940E+00,0.00010091238882803943,5.169303448275862e-05
235,+3.46876300E-05,1559289925.1763332,+1.57095940E+00,0.00010279235049288061,5.168599014778325e-05
236,+3.46903100E-05,1559289925.3846667,+1.57095810E+00,0.00010279382584884995,5.168867980295567e-05
237,+3.45133400E-05,1559289925.593,+1.57095940E+00,0.00010343933296823658,5.169303448275862e-05
238,+3.44766100E-05,1559289925.8013332,+1.57095810E+00,0.00010452651588170866,5.168867980295567e-05
239,+3.44178400E-05,1559289926.0096667,+1.57095690E+00,0.00010452706462212487,5.169098522167488e-05
240,+3.44138300E-05,1559289926.218,+1.57095570E+00,0.0001045275421686747,5.168893596059113e-05
241,+3.42622300E-05,1559289926.4263332,+1.57095940E+00,0.00010452806352683462,5.16891921182266e-05
242,+3.42248400E-05,1559289926.6346667,+1.57095690E+00,0.0001045287426067908,5.169098522167488e-05
243,+3.42121500E-05,1559289926.843,+1.57096060E+00,0.00010452926396495072,5.168791133004926e-05
244,+3.42916200E-05,1559289927.0513332,+1.57095690E+00,0.00010452943702081052,5.169021674876847e-05
245,+3.42028000E-05,1559289927.2596667,+1.57095810E+00,0.000104531,5.168611822660099e-05
246,+3.41714100E-05,1559289927.468,+1.57095690E+00,0.00010453062322015333,5.168599014778325e-05
247,+3.41520400E-05,1559289927.6763332,+1.57095440E+00,0.00010453059474260678,5.16891921182266e-05
248,+3.42555600E-05,1559289927.8846667,+1.57095690E+00,0.00010453149178532311,5.169072906403941e-05
249,+3.41780900E-05,1559289928.093,+1.57095440E+00,0.0001045321708652793,5.168650246305418e-05
250,+3.42315200E-05,1559289931.693,+1.57095690E+00,0.00010498127163198248,5.169072906403941e-05
251,+3.38528600E-05,1559289931.9013333,+1.57096060E+00,0.00010715880613362541,5.1694059113300494e-05
252,+3.39837500E-05,1559289932.1096668,+1.57096190E+00,0.00010716003614457831,5.168867980295567e-05
253,+3.42014600E-05,1559289932.318,+1.57095320E+00,0.00010751063964950713,5.16884236453202e-05
254,+3.39577100E-05,1559289932.5263333,+1.57095940E+00,0.00010895577546549835,5.168765517241379e-05
255,+3.38268100E-05,1559289932.7346668,+1.57095570E+00,0.00010895607886089814,5.16891921182266e-05
256,+3.38628600E-05,1559289932.943,+1.57095810E+00,9.297930668127054e-05,5.169021674876847e-05
257,+3.38722200E-05,1559289933.1513333,+1.57095690E+00,0.00011154778751369113,5.168675862068965e-05
258,+3.39216400E-05,1559289933.3596668,+1.57095940E+00,0.0001115383351588171,5.1691369458128076e-05
259,+3.37146200E-05,1559289933.568,+1.57095810E+00,0.00011232539978094195,5.1688039408866995e-05
260,+3.37780600E-05,1559289933.7763333,+1.57095690E+00,0.00011411847754654982,5.168573399014778e-05
261,+3.37072700E-05,1559289933.9846668,+1.57095440E+00,0.00011411872946330777,5.168816748768473e-05
262,+3.34428100E-05,1559289934.193,+1.57095570E+00,0.00011471476451259584,5.169329064039409e-05
