,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
62,+3.07517000E-05,1559292604.93,+1.57095940E+00,,3.002510952902519e-05,5.153995073891626e-05
63,+3.06117000E-05,1559292605.1383333,+1.57096060E+00,,3.0025918948521358e-05,5.153764532019705e-05
64,+3.05648000E-05,1559292605.3466668,+1.57096810E+00,,3.002665717415115e-05,5.153713300492611e-05
65,+3.17861000E-05,1559292605.555,+1.57096190E+00,,3.0026932092004383e-05,5.153380295566503e-05
66,+3.10187000E-05,1559292605.7633333,+1.57096430E+00,,3.0027395399780943e-05,5.154468965517242e-05
67,+3.17995000E-05,1559292605.9716668,+1.57096430E+00,,3.002723548740416e-05,5.153866995073892e-05
68,+3.13057000E-05,1559292606.18,+1.57097050E+00,,3.002807447973713e-05,5.1539310344827584e-05
69,+3.09453000E-05,1559292606.3883333,+1.57096930E+00,,3.0028060240963857e-05,5.1543536945812815e-05
70,+3.11855000E-05,1559292606.5966668,+1.57097300E+00,,3.002817634173056e-05,5.153995073891626e-05
71,+3.10188000E-05,1559292606.805,+1.57097670E+00,,3.0028248630887184e-05,5.154315270935961e-05
72,+3.05582000E-05,1559292607.0133333,+1.57098170E+00,,3.0028132530120482e-05,5.15352118226601e-05
73,+3.10721000E-05,1559292607.2216668,+1.57098290E+00,,3.0028768893756845e-05,5.153828571428571e-05
74,+3.12923000E-05,1559292607.43,+1.57098040E+00,,3.002879846659365e-05,5.1543665024630536e-05
75,+3.08519000E-05,1559292611.152,+1.57097420E+00,,3.130964512595838e-05,5.1542e-05
76,+3.07383000E-05,1559292611.3603332,+1.57097550E+00,,3.214435596933187e-05,5.153995073891626e-05
77,+3.02313000E-05,1559292611.5686667,+1.57098040E+00,,3.214489156626506e-05,5.1542e-05
78,+3.09320000E-05,1559292611.777,+1.57097300E+00,,3.3455383351588176e-05,5.154148768472906e-05
79,+3.06582000E-05,1559292611.9853332,+1.57097420E+00,,3.423224534501643e-05,5.154148768472906e-05
80,+3.05048000E-05,1559292612.1936667,+1.57097180E+00,,3.423279518072289e-05,5.154046305418719e-05
81,+3.10587000E-05,1559292612.402,+1.57096930E+00,,3.579001095290252e-05,5.1541743842364534e-05
82,+3.05583000E-05,1559292612.6103332,+1.57097050E+00,,3.641281489594742e-05,5.154148768472906e-05
83,+3.09854000E-05,1559292612.8186667,+1.57097050E+00,,3.641304600219058e-05,5.1541359605911326e-05
84,+3.08719000E-05,1559292613.027,+1.57096680E+00,,3.797444249726177e-05,5.1539310344827584e-05
85,+3.03179000E-05,1559292613.2353332,+1.57096560E+00,,3.8529416210295724e-05,5.154097536945813e-05
86,+3.00376000E-05,1559292613.4436667,+1.57096810E+00,,3.852960460021906e-05,5.154097536945813e-05
87,+2.99776000E-05,1559292613.652,+1.57096680E+00,,4.024986527929902e-05,5.154289655172414e-05
88,+2.97373000E-05,1559292613.8603332,+1.57096310E+00,,4.0615078860898135e-05,5.1540078817733994e-05
89,+3.01578000E-05,1559292614.0686667,+1.57096430E+00,,4.0615426067907995e-05,5.154520197044335e-05
90,+3.09987000E-05,1559292614.277,+1.57096060E+00,,4.0615426067907995e-05,5.1541743842364534e-05
91,+3.08319000E-05,1559292614.4853332,+1.57096190E+00,,4.061522343921139e-05,5.1541103448275865e-05
92,+3.03180000E-05,1559292614.6936667,+1.57096060E+00,,4.061531106243154e-05,5.1546354679802954e-05
93,+3.05916000E-05,1559292614.902,+1.57096060E+00,,4.061609200438116e-05,5.1544561576354686e-05
94,+3.03246000E-05,1559292615.1103332,+1.57095810E+00,,4.061577327491785e-05,5.1544049261083744e-05
95,+3.00577000E-05,1559292615.3186667,+1.57095810E+00,,4.0616062431544355e-05,5.153943842364532e-05
96,+3.09386000E-05,1559292615.527,+1.57095810E+00,,4.061678641840088e-05,5.153892610837439e-05
97,+3.11922000E-05,1559292615.7353332,+1.57095810E+00,,4.061580284775466e-05,5.1541103448275865e-05
98,+2.97307000E-05,1559292615.9436667,+1.57095940E+00,,4.061629463307776e-05,5.1539310344827584e-05
99,+3.17595000E-05,1559292616.152,+1.57095810E+00,,4.061643921139102e-05,5.15408472906404e-05
100,+3.06518000E-05,1559292619.83,+1.57096060E+00,,4.085173713033954e-05,5.1541743842364534e-05
101,+3.06985000E-05,1559292620.0383332,+1.57096060E+00,,4.273386746987952e-05,5.153918226600985e-05
102,+3.05716000E-05,1559292620.2466667,+1.57096310E+00,,4.2734648411829134e-05,5.153790147783251e-05
103,+3.07918000E-05,1559292620.455,+1.57096190E+00,,4.3165203723986856e-05,5.154148768472906e-05
104,+3.19064000E-05,1559292620.6633332,+1.57096430E+00,,4.4915087623220155e-05,5.1544049261083744e-05
105,+3.04381000E-05,1559292620.8716667,+1.57096310E+00,,4.4915043811610074e-05,5.1541103448275865e-05
106,+3.22200000E-05,1559292621.08,+1.57096310E+00,,4.538318072289156e-05,5.1546866995073896e-05
107,+3.12857000E-05,1559292621.2883332,+1.57096190E+00,,4.703071960569551e-05,5.1541743842364534e-05
108,+3.18997000E-05,1559292621.4966667,+1.57095940E+00,,4.7030777656078864e-05,5.153662068965518e-05
109,+3.17663000E-05,1559292621.705,+1.57096190E+00,,4.767144906900329e-05,5.153841379310345e-05
110,+3.16128000E-05,1559292621.9133332,+1.57096190E+00,,4.9114731653888284e-05,5.153854187192118e-05
111,+3.09054000E-05,1559292622.1216667,+1.57096430E+00,,4.9115035049288063e-05,5.1535339901477834e-05
112,+3.07118000E-05,1559292622.33,+1.57096060E+00,,4.9847303395399785e-05,5.153239408866995e-05
113,+3.15327000E-05,1559292622.5383332,+1.57096430E+00,,5.1327475355969334e-05,5.1538798029556655e-05
114,+3.00912000E-05,1559292622.7466667,+1.57096310E+00,,5.132804052573932e-05,5.153380295566503e-05
115,+3.12256000E-05,1559292622.955,+1.57096310E+00,,5.132779408543264e-05,5.153815763546798e-05
116,+3.06050000E-05,1559292623.1633332,+1.57095940E+00,,5.1328054764512594e-05,5.153687684729064e-05
117,+3.06317000E-05,1559292623.3716667,+1.57096310E+00,,5.132798247535597e-05,5.153418719211823e-05
118,+3.11455000E-05,1559292623.58,+1.57096430E+00,,5.1328257393209205e-05,5.1536364532019705e-05
119,+3.09119000E-05,1559292623.7883332,+1.57096560E+00,,5.132804052573932e-05,5.153149753694581e-05
120,+3.03247000E-05,1559292623.9966667,+1.57096060E+00,,5.13281412924425e-05,5.1532266009852214e-05
121,+3.16394000E-05,1559292624.205,+1.57096310E+00,,5.1328054764512594e-05,5.1532266009852214e-05
122,+3.16394000E-05,1559292624.4133332,+1.57096060E+00,,5.132857502738226e-05,5.1531241379310344e-05
123,+3.11455000E-05,1559292624.6216667,+1.57095810E+00,,5.132867688937569e-05,5.153444334975369e-05
124,+3.12790000E-05,1559292624.83,+1.57095810E+00,,5.132892223439211e-05,5.15348275862069e-05
125,+3.05850000E-05,1559292628.431,+1.57096310E+00,,5.158558598028478e-05,5.153354679802955e-05
126,+3.10389000E-05,1559292628.6393332,+1.57096310E+00,,5.341179079956188e-05,5.153367487684729e-05
127,+3.19265000E-05,1559292628.8476667,+1.57096560E+00,,5.341199342825849e-05,5.1540719211822663e-05
128,+3.06317000E-05,1559292629.056,+1.57096560E+00,,5.568372727272727e-05,5.153995073891626e-05
129,+3.10921000E-05,1559292629.2643332,+1.57096430E+00,,5.566810405257393e-05,5.153713300492611e-05
130,+3.09453000E-05,1559292629.4726667,+1.57096310E+00,,5.566685980284776e-05,5.1537389162561576e-05
131,+3.09120000E-05,1559292629.681,+1.57095940E+00,,5.78440021905805e-05,5.153790147783251e-05
132,+3.16328000E-05,1559292629.8893332,+1.57096060E+00,,5.7844841182913476e-05,5.1530985221674876e-05
133,+3.12124000E-05,1559292630.0976667,+1.57096060E+00,,5.7845361445783134e-05,5.1534059113300495e-05
134,+3.17862000E-05,1559292630.306,+1.57096060E+00,,5.9960116100766705e-05,5.153277832512316e-05
135,+3.08587000E-05,1559292630.5143332,+1.57096060E+00,,5.996023220153341e-05,5.1533034482758624e-05
136,+3.12923000E-05,1559292630.7226667,+1.57096060E+00,,5.996063745892662e-05,5.1536364532019705e-05
137,+3.15660000E-05,1559292630.931,+1.57096190E+00,,6.20743483023001e-05,5.153815763546798e-05
138,+3.13725000E-05,1559292631.1393332,+1.57096560E+00,,6.207475355969333e-05,5.153790147783251e-05
139,+3.17862000E-05,1559292631.3476667,+1.57096190E+00,,6.207547645125958e-05,5.153610837438424e-05
140,+3.10656000E-05,1559292631.556,+1.57096560E+00,,6.20757513691128e-05,5.153969458128079e-05
141,+3.21599000E-05,1559292631.7643332,+1.57096560E+00,,6.207660569550931e-05,5.153918226600985e-05
142,+3.20465000E-05,1559292631.9726667,+1.57096560E+00,,6.207706790799561e-05,5.1534059113300495e-05
143,+3.18128000E-05,1559292632.181,+1.57096930E+00,,6.207780613362541e-05,5.153649261083744e-05
144,+3.21399000E-05,1559292632.3893332,+1.57096680E+00,,6.207745892661555e-05,5.15352118226601e-05
145,+3.17928000E-05,1559292632.5976667,+1.57096430E+00,,6.207815334063527e-05,5.153316256157636e-05
146,+3.19131000E-05,1559292632.806,+1.57096310E+00,,6.207763198247535e-05,5.1536364532019705e-05
147,+3.15459000E-05,1559292633.0143332,+1.57096810E+00,,6.207796495071194e-05,5.153790147783251e-05
148,+3.09053000E-05,1559292633.2226667,+1.57096430E+00,,6.207782037239868e-05,5.1536364532019705e-05
149,+3.13858000E-05,1559292633.431,+1.57096680E+00,,6.207758926615553e-05,5.153764532019705e-05
150,+3.10788000E-05,1559292637.168,+1.57096190E+00,,6.320039978094194e-05,5.153085714285715e-05
151,+3.13591000E-05,1559292637.3763332,+1.57096190E+00,,6.425818510405258e-05,5.153610837438424e-05
152,+3.26404000E-05,1559292637.5846667,+1.57095690E+00,,6.425889375684557e-05,5.153610837438424e-05
153,+3.23068000E-05,1559292637.793,+1.57095940E+00,,6.540281161007667e-05,5.153111330049261e-05
154,+3.26071000E-05,1559292638.0013332,+1.57096060E+00,,6.637902847754656e-05,5.153495566502463e-05
155,+3.13659000E-05,1559292638.2096667,+1.57096560E+00,,6.63795925520263e-05,5.153418719211823e-05
156,+3.26270000E-05,1559292638.418,+1.57096310E+00,,6.770615334063527e-05,5.15367487684729e-05
157,+3.16395000E-05,1559292638.6263332,+1.57096810E+00,,6.849719277108434e-05,5.1535596059113295e-05
158,+3.14659000E-05,1559292638.8346667,+1.57096680E+00,,6.849752573932093e-05,5.15348275862069e-05
159,+3.23001000E-05,1559292639.043,+1.57096190E+00,,6.991346987951807e-05,5.153213793103448e-05
160,+3.15126000E-05,1559292639.2513332,+1.57096810E+00,,7.067435268346112e-05,5.153418719211823e-05
161,+3.23735000E-05,1559292639.4596667,+1.57096430E+00,,7.067514786418401e-05,5.1532650246305416e-05
162,+3.20265000E-05,1559292639.668,+1.57096560E+00,,7.223496714129245e-05,5.1535083743842366e-05
163,+3.14525000E-05,1559292639.8763332,+1.57096560E+00,,7.278987294633078e-05,5.1530985221674876e-05
164,+3.27538000E-05,1559292640.0846667,+1.57096680E+00,,7.278926615553122e-05,5.15291921182266e-05
165,+3.32411000E-05,1559292640.293,+1.57096430E+00,,7.278980065717414e-05,5.1539822660098526e-05
166,+3.09653000E-05,1559292640.5013332,+1.57096560E+00,,7.278993099671413e-05,5.153713300492611e-05
167,+3.25537000E-05,1559292640.7096667,+1.57096430E+00,,7.279001752464403e-05,5.153188177339902e-05
168,+3.31477000E-05,1559292640.918,+1.57096680E+00,,7.278971412924425e-05,5.152791133004926e-05
169,+3.24335000E-05,1559292641.1263332,+1.57096560E+00,,7.278904819277109e-05,5.153213793103448e-05
170,+3.21333000E-05,1559292641.3346667,+1.57096310E+00,,7.278880284775466e-05,5.1530729064039415e-05
171,+3.21466000E-05,1559292641.543,+1.57096430E+00,,7.27885717415115e-05,5.153354679802955e-05
172,+3.24737000E-05,1559292641.7513332,+1.57095810E+00,,7.278871631982475e-05,5.1531753694581286e-05
173,+3.30409000E-05,1559292641.9596667,+1.57095690E+00,,7.278851369112815e-05,5.153431527093596e-05
174,+3.22667000E-05,1559292642.168,+1.57095940E+00,,7.278919277108433e-05,5.153021674876847e-05
175,+3.35482000E-05,1559292645.831,+1.57096190E+00,,7.309998795180722e-05,5.1533290640394085e-05
176,+3.33145000E-05,1559292646.0393333,+1.57096190E+00,,7.483773822562978e-05,5.1531753694581286e-05
177,+3.23468000E-05,1559292646.2476668,+1.57096060E+00,,7.483932968236583e-05,5.153047290640394e-05
178,+3.26537000E-05,1559292646.456,+1.57096190E+00,,7.521990580503833e-05,5.153021674876847e-05
179,+3.24002000E-05,1559292646.6643333,+1.57096060E+00,,7.701908981380066e-05,5.152483743842365e-05
180,+3.22132000E-05,1559292646.8726668,+1.57096190E+00,,7.701963964950711e-05,5.1529320197044335e-05
181,+3.29140000E-05,1559292647.081,+1.57096060E+00,,7.757248740416211e-05,5.1530985221674876e-05
182,+3.34213000E-05,1559292647.2893333,+1.57096190E+00,,7.913589375684556e-05,5.15288078817734e-05
183,+3.33679000E-05,1559292647.4976668,+1.57096060E+00,,7.9136573932092e-05,5.152867980295566e-05
184,+3.46626000E-05,1559292647.706,+1.57096310E+00,,7.973729025191675e-05,5.153149753694581e-05
185,+3.36416000E-05,1559292647.9143333,+1.57096430E+00,,8.125158817086528e-05,5.152778325123153e-05
186,+3.27205000E-05,1559292648.1226668,+1.57096430E+00,,8.125180503833516e-05,5.1530729064039415e-05
187,+3.34545000E-05,1559292648.331,+1.57096190E+00,,8.20573713033954e-05,5.152739901477832e-05
188,+3.29673000E-05,1559292648.5393333,+1.57096310E+00,,8.343422672508214e-05,5.152509359605911e-05
189,+3.37881000E-05,1559292648.7476668,+1.57096430E+00,,8.343458817086528e-05,5.15284236453202e-05
190,+3.35679000E-05,1559292648.956,+1.57096190E+00,,8.343483461117196e-05,5.152970443349753e-05
191,+3.32342000E-05,1559292649.1643333,+1.57096190E+00,,8.343497918948522e-05,5.152688669950739e-05
192,+3.45356000E-05,1559292649.3726668,+1.57096560E+00,,8.34346604600219e-05,5.152867980295566e-05
193,+3.35748000E-05,1559292649.581,+1.57096430E+00,,8.343512376779846e-05,5.152765517241379e-05
194,+3.43356000E-05,1559292649.7893333,+1.57096430E+00,,8.343547097480832e-05,5.153021674876847e-05
195,+3.39886000E-05,1559292649.9976668,+1.57096680E+00,,8.343544249726178e-05,5.153021674876847e-05
196,+3.34079000E-05,1559292650.206,+1.57096560E+00,,8.343619386637459e-05,5.15220197044335e-05
197,+3.32743000E-05,1559292650.4143333,+1.57096430E+00,,8.34367152245345e-05,5.152944827586207e-05
198,+3.33410000E-05,1559292650.6226668,+1.57096310E+00,,8.343706243154436e-05,5.152342857142857e-05
199,+3.37950000E-05,1559292650.831,+1.57096310E+00,,8.343740963855422e-05,5.152688669950739e-05
200,+3.42287000E-05,1559292654.431,+1.57095940E+00,,8.365196385542168e-05,5.152509359605911e-05
201,+3.35946000E-05,1559292654.6393332,+1.57095810E+00,,8.555338006571741e-05,5.1523556650246305e-05
202,+3.45690000E-05,1559292654.8476667,+1.57095810E+00,,8.555421905805037e-05,5.152586206896552e-05
203,+3.46826000E-05,1559292655.056,+1.57095940E+00,,8.595238554216867e-05,5.152611822660099e-05
204,+3.46091000E-05,1559292655.2643332,+1.57096310E+00,,8.766759912376781e-05,5.1524197044334974e-05
205,+3.41885000E-05,1559292655.4726667,+1.57095810E+00,,8.766726615553121e-05,5.153021674876847e-05
206,+3.27739000E-05,1559292655.681,+1.57095940E+00,,8.808588718510405e-05,5.152432512315271e-05
207,+3.37348000E-05,1559292655.8893332,+1.57096190E+00,,8.965626944140198e-05,5.152688669950739e-05
208,+3.43821000E-05,1559292656.0976667,+1.57096060E+00,,8.965679079956188e-05,5.1522532019704434e-05
209,+3.44288000E-05,1559292656.306,+1.57095690E+00,,9.043952573932093e-05,5.152573399014779e-05
210,+3.38349000E-05,1559292656.5143332,+1.57095940E+00,,9.228144140197153e-05,5.152778325123153e-05
211,+3.40219000E-05,1559292656.7226667,+1.57096060E+00,,9.228131106243154e-05,5.152663054187192e-05
212,+3.50629000E-05,1559292656.931,+1.57095940E+00,,9.283723986856517e-05,5.1529960591133005e-05
213,+3.41219000E-05,1559292657.1393332,+1.57095940E+00,,9.401314238773276e-05,5.1532266009852214e-05
214,+3.34812000E-05,1559292657.3476667,+1.57095810E+00,,9.401395290251918e-05,5.1532266009852214e-05
215,+3.41618000E-05,1559292657.556,+1.57096060E+00,,9.401403943044907e-05,5.1530729064039415e-05
216,+3.46558000E-05,1559292657.7643332,+1.57096060E+00,,9.401337349397591e-05,5.153213793103448e-05
217,+3.46691000E-05,1559292657.9726667,+1.57096060E+00,,9.40141982475356e-05,5.153316256157636e-05
218,+3.33144000E-05,1559292658.181,+1.57095940E+00,,9.401398138006572e-05,5.1533290640394085e-05
219,+3.46757000E-05,1559292658.3893332,+1.57095940E+00,,9.401424205914567e-05,5.153764532019705e-05
220,+3.46758000E-05,1559292658.5976667,+1.57095810E+00,,9.401473384446879e-05,5.1535083743842366e-05
221,+3.53165000E-05,1559292658.806,+1.57095690E+00,,9.401516757940855e-05,5.153469950738916e-05
222,+3.30742000E-05,1559292659.0143332,+1.57095940E+00,,9.40153417305586e-05,5.153252216748768e-05
223,+3.56569000E-05,1559292659.2226667,+1.57095940E+00,,9.401508105147864e-05,5.153354679802955e-05
224,+3.42755000E-05,1559292659.431,+1.57096060E+00,,9.401555859802847e-05,5.1529960591133005e-05
225,+3.47492000E-05,1559292663.032,+1.57095690E+00,,9.422513910186199e-05,5.15291921182266e-05
226,+3.47092000E-05,1559292663.2403333,+1.57095810E+00,,9.580991018619935e-05,5.1531753694581286e-05
227,+3.40219000E-05,1559292663.4486668,+1.57095690E+00,,9.581129901423878e-05,5.1531241379310344e-05
228,+3.46092000E-05,1559292663.657,+1.57095810E+00,,9.634591894852136e-05,5.1533290640394085e-05
229,+3.45825000E-05,1559292663.8653333,+1.57095940E+00,,9.843930887185104e-05,5.1532009852216754e-05
230,+3.34614000E-05,1559292664.0736668,+1.57095940E+00,,9.843954107338444e-05,5.153136945812808e-05
231,+3.48428000E-05,1559292664.282,+1.57096190E+00,,9.883258926615553e-05,5.1536364532019705e-05
232,+3.43156000E-05,1559292664.4903333,+1.57095810E+00,,0.00010017270317634173,5.1531753694581286e-05
233,+3.50829000E-05,1559292664.6986668,+1.57096060E+00,,0.00010017218291347206,5.1534059113300495e-05
234,+3.36082000E-05,1559292664.907,+1.57096190E+00,,0.00010099650711938664,5.1530344827586206e-05
235,+3.27805000E-05,1559292665.1153333,+1.57095810E+00,,0.00010279698028477547,5.153188177339902e-05
236,+3.39819000E-05,1559292665.3236668,+1.57095940E+00,,0.00010279716757940855,5.153316256157636e-05
237,+3.41887000E-05,1559292665.532,+1.57095940E+00,,0.00010338375575027383,5.1530600985221674e-05
238,+3.48695000E-05,1559292665.7403333,+1.57096430E+00,,0.00010452867031763416,5.153790147783251e-05
239,+3.43022000E-05,1559292665.9486668,+1.57096310E+00,,0.00010452864184008762,5.1535083743842366e-05
240,+3.38216000E-05,1559292666.157,+1.57096430E+00,,0.00010452924972617744,5.1535083743842366e-05
241,+3.40152000E-05,1559292666.3653333,+1.57096560E+00,,0.00010452991456736035,5.1531753694581286e-05
242,+3.53900000E-05,1559292666.5736668,+1.57096560E+00,,0.00010452940854326396,5.1531241379310344e-05
243,+3.54100000E-05,1559292666.782,+1.57096810E+00,,0.00010452943702081052,5.152970443349753e-05
244,+3.47826000E-05,1559292666.9903333,+1.57096310E+00,,0.0001045284830230011,5.1530729064039415e-05
245,+3.56435000E-05,1559292667.1986668,+1.57096310E+00,,0.00010452888718510405,5.152970443349753e-05
246,+3.45357000E-05,1559292667.407,+1.57096310E+00,,0.00010452881489594743,5.153662068965518e-05
247,+3.39817000E-05,1559292667.6153333,+1.57096560E+00,,0.00010452749945235488,5.1530729064039415e-05
248,+3.48293000E-05,1559292667.8236668,+1.57096430E+00,,0.00010452880065717415,5.1528935960591134e-05
249,+3.43356000E-05,1559292668.032,+1.57096190E+00,,0.00010452897480832422,5.152816748768473e-05
250,+3.51897000E-05,1559292671.631,+1.57095810E+00,,0.00010488329572836801,5.153021674876847e-05
251,+3.59639000E-05,1559292671.8393333,+1.57096190E+00,,0.00010715660788608982,5.1531241379310344e-05
252,+3.37281000E-05,1559292672.0476668,+1.57096190E+00,,0.00010715666593647316,5.1523556650246305e-05
253,+3.49896000E-05,1559292672.256,+1.57096060E+00,,0.00010744010514786419,5.152483743842365e-05
254,+3.41821000E-05,1559292672.4643333,+1.57096190E+00,,0.00010895299780941949,5.1532009852216754e-05
255,+3.42354000E-05,1559292672.6726668,+1.57096310E+00,,0.00010895377875136911,5.153021674876847e-05
256,+3.44557000E-05,1559292672.881,+1.57096430E+00,,0.00011151912376779847,5.153047290640394e-05
257,+3.49228000E-05,1559292673.0893333,+1.57096060E+00,,0.00011148980284775466,5.1528551724137925e-05
258,+3.40352000E-05,1559292673.2976668,+1.57096060E+00,,0.00011148449069003286,5.152867980295566e-05
259,+3.56302000E-05,1559292673.506,+1.57096190E+00,,0.00011406845564074479,5.152867980295566e-05
260,+3.53299000E-05,1559292673.7143333,+1.57096310E+00,,0.00011406981380065719,5.152970443349753e-05
261,+3.60574000E-05,1559292673.9226668,+1.57096190E+00,,0.0001140687951807229,5.152944827586207e-05
262,+3.45290000E-05,1559292674.131,+1.57096190E+00,,0.00011587026286966047,5.152791133004926e-05
263,+3.57770000E-05,1559292674.3393333,+1.57095940E+00,,0.00011587016429353779,5.153341871921182e-05
264,+3.47826000E-05,1559292674.5476668,+1.57095940E+00,,0.00011586984665936474,5.15284236453202e-05
265,+3.42555000E-05,1559292674.756,+1.57095570E+00,,0.000115870569550931,5.1530729064039415e-05
266,+3.42221000E-05,1559292674.9643333,+1.57095940E+00,,0.00011587232201533407,5.1532009852216754e-05
267,+3.54567000E-05,1559292675.1726668,+1.57095810E+00,,0.00011587272727272726,5.1532266009852214e-05
268,+3.51163000E-05,1559292675.381,+1.57095940E+00,,0.00011587175246440307,5.153149753694581e-05
269,+3.49962000E-05,1559292675.5893333,+1.57095810E+00,,0.00011586929901423878,5.1531625615763545e-05
270,+3.52899000E-05,1559292675.7976668,+1.57096060E+00,,0.00011586854326396495,5.152816748768473e-05
271,+3.54167000E-05,1559292676.006,+1.57096060E+00,,0.00011586898138006571,5.1531753694581286e-05
272,+3.44424000E-05,1559292676.2143333,+1.57096190E+00,,0.00011586900328587076,5.153047290640394e-05
273,+3.53099000E-05,1559292676.4226668,+1.57096190E+00,,0.00011587024096385542,5.1531753694581286e-05
274,+3.48427000E-05,1559292676.631,+1.57096190E+00,,0.00011587047097480833,5.1535339901477834e-05
275,+3.51028000E-05,1559292680.369,+1.57095810E+00,,0.00011722101861993427,5.153431527093596e-05
276,+3.57836000E-05,1559292680.5773332,+1.57096060E+00,,0.00011845447973713033,5.1533034482758624e-05
277,+3.53766000E-05,1559292680.7856667,+1.57095940E+00,,0.00011845444687842278,5.1532266009852214e-05
278,+3.50295000E-05,1559292680.994,+1.57096060E+00,,0.00011944335158817086,5.1535083743842366e-05
279,+3.50562000E-05,1559292681.2023332,+1.57096060E+00,,0.00012026385542168674,5.152944827586207e-05
280,+3.50495000E-05,1559292681.4106667,+1.57095940E+00,,0.00012026391018619936,5.153277832512316e-05
281,+3.46024000E-05,1559292681.619,+1.57095690E+00,,0.00012189744797371304,5.153444334975369e-05
282,+3.51162000E-05,1559292681.8273332,+1.57095810E+00,,0.00012284161007667033,5.153239408866995e-05
283,+3.58302000E-05,1559292682.0356667,+1.57096190E+00,,0.00012284166484118292,5.153444334975369e-05
284,+3.51296000E-05,1559292682.244,+1.57095940E+00,,0.00012402807228915663,5.153316256157636e-05
285,+3.45956000E-05,1559292682.4523332,+1.57096190E+00,,0.00012464718510405258,5.153431527093596e-05
286,+3.60706000E-05,1559292682.6606667,+1.57096060E+00,,0.00012464750273822562,5.1535596059113295e-05
287,+3.51295000E-05,1559292682.869,+1.57096060E+00,,0.00012656598028477545,5.153252216748768e-05
288,+3.51630000E-05,1559292683.0773332,+1.57096060E+00,,0.00012722798466593648,5.15367487684729e-05
289,+3.50629000E-05,1559292683.2856667,+1.57095810E+00,,0.00012722864184008763,5.1535083743842366e-05
290,+3.50695000E-05,1559292683.494,+1.57096060E+00,,0.00012723021905805039,5.153623645320197e-05
291,+3.54500000E-05,1559292683.7023332,+1.57096060E+00,,0.00012723002190580504,5.153662068965518e-05
292,+3.54099000E-05,1559292683.9106667,+1.57095810E+00,,0.00012722967141292441,5.1535596059113295e-05
293,+3.45023000E-05,1559292684.119,+1.57095940E+00,,0.00012722796276013143,5.1535980295566504e-05
294,+3.55700000E-05,1559292684.3273332,+1.57096060E+00,,0.0001272264074479737,5.153585221674877e-05
