,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
210,+4.56059300E-05,1559292997.6453333,+1.57246660E+00,,2.2143143483023004e-05,5.149575369458128e-05
211,+4.53408100E-05,1559292997.8536668,+1.57247780E+00,,2.2142854326396498e-05,5.149626600985222e-05
212,+4.55832300E-05,1559292998.062,+1.57249270E+00,,2.214291237677985e-05,5.149536945812808e-05
213,+4.56346500E-05,1559292998.2703333,+1.57251130E+00,,2.2143129244249727e-05,5.1495881773399015e-05
214,+4.37013100E-05,1559292998.4786668,+1.57252860E+00,,2.2143143483023004e-05,5.149332019704433e-05
215,+4.33620500E-05,1559292998.687,+1.57253980E+00,,2.2143317634173058e-05,5.1494216748768475e-05
216,+4.37814400E-05,1559292998.8953333,+1.57254840E+00,,2.2143346111719608e-05,5.149613793103448e-05
217,+4.30762000E-05,1559292999.1036668,+1.57256830E+00,,2.2143636363636365e-05,5.149434482758621e-05
218,+4.37780900E-05,1559292999.312,+1.57258070E+00,,2.2143621029572837e-05,5.150062068965517e-05
219,+4.41627700E-05,1559292999.5203333,+1.57259800E+00,,2.2143809419496168e-05,5.1498571428571427e-05
220,+4.41654500E-05,1559292999.7286668,+1.57260790E+00,,2.214370865279299e-05,5.149729064039409e-05
221,+4.42315600E-05,1559292999.937,+1.57262410E+00,,2.2143650602409638e-05,5.1498571428571427e-05
222,+4.43871600E-05,1559293000.1453333,+1.57263650E+00,,2.2143853231106246e-05,5.1495241379310346e-05
223,+4.44566000E-05,1559293000.3536668,+1.57265380E+00,,2.214395399780942e-05,5.149729064039409e-05
224,+4.51431400E-05,1559293000.562,+1.57266500E+00,,2.214444578313253e-05,5.149703448275862e-05
225,+4.45601300E-05,1559293004.162,+1.57268980E+00,,2.2144792990142386e-05,5.149472906403941e-05
226,+4.53494900E-05,1559293004.3703332,+1.57270460E+00,,2.2144821467688936e-05,5.1497546798029556e-05
227,+4.51137400E-05,1559293004.5786667,+1.57271700E+00,,2.2144619934282586e-05,5.149511330049261e-05
228,+4.54122700E-05,1559293004.787,+1.57273440E+00,,2.214472070098576e-05,5.149729064039409e-05
229,+4.52954000E-05,1559293004.9953332,+1.57274550E+00,,2.2144431544359255e-05,5.149869950738917e-05
230,+4.52259400E-05,1559293005.2036667,+1.57276160E+00,,2.214453231106243e-05,5.149613793103448e-05
231,+4.52833700E-05,1559293005.412,+1.57278020E+00,,2.214476451259584e-05,5.14988275862069e-05
232,+4.52640100E-05,1559293005.6203332,+1.57279510E+00,,2.2144981380065717e-05,5.150074876847291e-05
233,+4.51645100E-05,1559293005.8286667,+1.57281000E+00,,2.2144619934282586e-05,5.1497546798029556e-05
234,+4.48726600E-05,1559293006.037,+1.57282360E+00,,2.214409857612267e-05,5.149741871921182e-05
235,+4.39443900E-05,1559293006.2453332,+1.57283970E+00,,2.2143578313253013e-05,5.1491142857142855e-05
236,+4.47985300E-05,1559293006.4536667,+1.57285460E+00,,2.2143548740416213e-05,5.149575369458128e-05
237,+4.48539500E-05,1559293006.662,+1.57286850E+00,,2.214330339539978e-05,5.149741871921182e-05
238,+4.53521600E-05,1559293006.8703332,+1.57288470E+00,,2.2142723986856518e-05,5.1497546798029556e-05
239,+4.54035800E-05,1559293007.0786667,+1.57289950E+00,,2.214210295728368e-05,5.1496650246305425e-05
240,+4.54035800E-05,1559293007.287,+1.57291190E+00,,2.2142001095290253e-05,5.149498522167488e-05
241,+4.56974300E-05,1559293007.4953332,+1.57293550E+00,,2.214163964950712e-05,5.1497546798029556e-05
242,+4.56567000E-05,1559293007.7036667,+1.57295040E+00,,2.214166812705367e-05,5.149703448275862e-05
243,+4.54924000E-05,1559293007.912,+1.57296520E+00,,2.214218948521358e-05,5.1497546798029556e-05
244,+4.57829100E-05,1559293008.1203332,+1.57298130E+00,,2.2142637458926616e-05,5.149805911330049e-05
245,+4.55518400E-05,1559293008.3286667,+1.57300240E+00,,2.2143447973713034e-05,5.149869950738917e-05
246,+4.54216200E-05,1559293008.537,+1.57301480E+00,,2.214395399780942e-05,5.149434482758621e-05
247,+4.54697100E-05,1559293008.7453332,+1.57303090E+00,,2.2144676889375683e-05,5.149869950738917e-05
248,+4.54824000E-05,1559293008.9536667,+1.57304700E+00,,2.2145573932092002e-05,5.149562561576354e-05
249,+4.53995900E-05,1559293009.162,+1.57306440E+00,,2.2146412924424974e-05,5.1493192118226604e-05
250,+4.36017800E-05,1559293012.762,+1.57308550E+00,,2.2147266155531215e-05,5.149626600985222e-05
251,+4.36478800E-05,1559293012.9703333,+1.57310410E+00,,2.214787404162103e-05,5.149434482758621e-05
