,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
254,+3.58990900E-05,1559382504.0723333,+1.57106470E+00,,,3.0321032858707556e-05,4.8758246305418725e-05
255,+3.60894200E-05,1559382504.2806668,+1.57106100E+00,,,3.0321076670317634e-05,4.87604236453202e-05
256,+3.62163100E-05,1559382504.489,+1.57106350E+00,,,3.032136582694414e-05,4.875888669950739e-05
257,+3.57467600E-05,1559382504.6973333,+1.57105730E+00,,,3.0321408543263967e-05,4.875658128078818e-05
258,+3.58616400E-05,1559382504.9056668,+1.57105850E+00,,,3.0321480832420592e-05,4.876093596059113e-05
259,+3.56612900E-05,1559382505.114,+1.57106350E+00,,,3.0321133625410734e-05,4.875709359605912e-05
260,+3.58028600E-05,1559382505.3223333,+1.57105980E+00,,,3.0321553121577217e-05,4.8758246305418725e-05
261,+3.57821600E-05,1559382505.5306668,+1.57105980E+00,,,3.0321408543263967e-05,4.875555665024631e-05
262,+3.58235600E-05,1559382505.739,+1.57105980E+00,,,3.032120591456736e-05,4.875530049261084e-05
263,+3.58229100E-05,1559382505.9473333,+1.57106350E+00,,,3.0321032858707556e-05,4.875491625615764e-05
264,+3.57340800E-05,1559382506.1556668,+1.57106970E+00,,,3.032096056955093e-05,4.875530049261084e-05
265,+3.58082000E-05,1559382506.364,+1.57106720E+00,,,3.0321336254107342e-05,4.875734975369458e-05
266,+3.56425800E-05,1559382506.5723333,+1.57106850E+00,,,3.0321351588170866e-05,4.875530049261084e-05
267,+3.56425800E-05,1559382506.7806668,+1.57106600E+00,,,3.0321336254107342e-05,4.875568472906404e-05
268,+3.58376000E-05,1559382506.989,+1.57106470E+00,,,3.032142387732749e-05,4.876016748768473e-05
269,+3.59865100E-05,1559382507.1973333,+1.57106850E+00,,,3.0321380065717413e-05,4.8756837438423645e-05
270,+3.58509400E-05,1559382507.4056668,+1.57106970E+00,,,3.0321568455640747e-05,4.875542857142857e-05
271,+3.57167100E-05,1559382507.614,+1.57106720E+00,,,3.0321480832420592e-05,4.875491625615764e-05
272,+3.57093700E-05,1559382507.8223333,+1.57106350E+00,,,3.0321596933187294e-05,4.8755044334975364e-05
273,+3.58175600E-05,1559382508.0306668,+1.57106350E+00,,,3.0321713033953997e-05,4.874966502463054e-05
274,+3.59023700E-05,1559382508.239,+1.57106100E+00,,,3.032182803943045e-05,4.875337931034483e-05
275,+3.56285700E-05,1559382511.84,+1.57106600E+00,,,3.0321799561883902e-05,4.8752738916256155e-05
276,+3.57801500E-05,1559382512.0483332,+1.57106600E+00,,,3.0322060240963854e-05,4.875939901477833e-05
277,+3.56432600E-05,1559382512.2566667,+1.57106470E+00,,,3.0321813800657176e-05,4.8761192118226604e-05
278,+3.56232200E-05,1559382512.465,+1.57106350E+00,,,3.032169769989047e-05,4.875606896551725e-05
279,+3.56319000E-05,1559382512.6733332,+1.57105850E+00,,,3.0321683461117196e-05,4.875632512315271e-05
280,+3.57120500E-05,1559382512.8816667,+1.57106470E+00,,,3.0321510405257396e-05,4.875658128078818e-05
281,+3.57554600E-05,1559382513.09,+1.57106230E+00,,,3.0321683461117196e-05,4.8756453201970444e-05
282,+3.56152100E-05,1559382513.2983332,+1.57106720E+00,,,3.0321713033953997e-05,4.875530049261084e-05
283,+3.57200600E-05,1559382513.5066667,+1.57106970E+00,,,3.0322030668127053e-05,4.875696551724138e-05
284,+3.57394100E-05,1559382513.715,+1.57107090E+00,,,3.032220481927711e-05,4.8761192118226604e-05
285,+3.56118700E-05,1559382513.9233332,+1.57107090E+00,,,3.0321813800657176e-05,4.875914285714286e-05
286,+3.55277200E-05,1559382514.1316667,+1.57106970E+00,,,3.032220481927711e-05,4.875594088669951e-05
287,+3.56018400E-05,1559382514.34,+1.57106230E+00,,,3.03218860898138e-05,4.875939901477833e-05
288,+3.57234000E-05,1559382514.5483332,+1.57106970E+00,,,3.032182803943045e-05,4.875606896551725e-05
289,+3.57487700E-05,1559382514.7566667,+1.57106720E+00,,,3.0321625410733845e-05,4.875760591133005e-05
290,+3.59464500E-05,1559382514.965,+1.57106850E+00,,,3.0321799561883902e-05,4.8754788177339903e-05
291,+3.58476000E-05,1559382515.1733332,+1.57107090E+00,,,3.0321510405257396e-05,4.8754788177339903e-05
292,+3.58997000E-05,1559382515.3816667,+1.57107090E+00,,,3.0321857612267253e-05,4.875863054187192e-05
293,+3.56252200E-05,1559382515.59,+1.57107090E+00,,,3.0321944140197152e-05,4.875632512315271e-05
294,+3.55377400E-05,1559382515.7983332,+1.57106230E+00,,,3.032182803943045e-05,4.875888669950739e-05
295,+3.55016800E-05,1559382516.0066667,+1.57106470E+00,,,3.0321654983570646e-05,4.875491625615764e-05
296,+3.57581200E-05,1559382516.215,+1.57106470E+00,,,3.0321640744797372e-05,4.8757477832512315e-05
297,+3.57093800E-05,1559382516.4233332,+1.57106470E+00,,,3.032195837897043e-05,4.8751073891625614e-05
298,+3.58723200E-05,1559382516.6316667,+1.57106230E+00,,,3.032198795180723e-05,4.875555665024631e-05
299,+3.59023700E-05,1559382516.84,+1.57106350E+00,,,3.0322002190580503e-05,4.875670935960591e-05
300,+3.58275600E-05,1559382520.439,+1.57106230E+00,,,3.0321944140197152e-05,4.875414778325123e-05
301,+3.56566100E-05,1559382520.6473331,+1.57105980E+00,,,3.032220481927711e-05,4.875542857142857e-05
302,+3.57541000E-05,1559382520.8556666,+1.57106230E+00,,,3.0322161007667033e-05,4.8754788177339903e-05
303,+3.60639800E-05,1559382521.064,+1.57106350E+00,,,3.032207447973713e-05,4.87532512315271e-05
