,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
134,+2.91914000E-05,1559384003.055,+1.57107090E+00,,,5.915125082146769e-05,4.8798600985221674e-05
135,+2.93737300E-05,1559384003.2633333,+1.57106230E+00,,,5.916561445783133e-05,4.8794246305418716e-05
136,+2.92154500E-05,1559384003.4716668,+1.57106100E+00,,,5.917297809419496e-05,4.8796167487684724e-05
137,+2.91466400E-05,1559384003.68,+1.57106350E+00,,,6.126683023001095e-05,4.879655172413793e-05
138,+2.90484700E-05,1559384003.8883333,+1.57106350E+00,,,6.127532201533407e-05,4.879783251231527e-05
139,+2.92935900E-05,1559384004.0966668,+1.57106350E+00,,,6.12827426067908e-05,4.879732019704433e-05
140,+2.91533100E-05,1559384004.305,+1.57106350E+00,,,6.128962760131434e-05,4.879539901477833e-05
141,+2.90925400E-05,1559384004.5133333,+1.57106470E+00,,,6.129454654983572e-05,4.879475862068966e-05
142,+2.91165900E-05,1559384004.7216668,+1.57106350E+00,,,6.129804709748083e-05,4.879885714285714e-05
143,+2.93096200E-05,1559384004.93,+1.57106470E+00,,,6.130138882803943e-05,4.87975763546798e-05
144,+2.91239400E-05,1559384005.1383333,+1.57106350E+00,,,6.130426725082147e-05,4.8805261083743835e-05
145,+2.90718300E-05,1559384005.3466668,+1.57106600E+00,,,6.130804271631982e-05,4.879783251231527e-05
146,+2.90431200E-05,1559384005.555,+1.57106470E+00,,,6.131073384446879e-05,4.8800906403940884e-05
147,+2.92061000E-05,1559384005.7633333,+1.57106350E+00,,,6.13142343921139e-05,4.879847290640394e-05
148,+2.91159200E-05,1559384005.9716668,+1.57106230E+00,,,6.131767688937568e-05,4.879911330049261e-05
149,+2.89910300E-05,1559384006.18,+1.57106350E+00,,,6.132006352683462e-05,4.879821674876848e-05
150,+2.89883600E-05,1559384009.917,+1.57106600E+00,,,6.239565936473165e-05,4.880218719211822e-05
151,+2.91019000E-05,1559384010.1253333,+1.57106230E+00,,,6.34770843373494e-05,4.880116256157635e-05
152,+2.90945500E-05,1559384010.3336668,+1.57106100E+00,,,6.347866155531215e-05,4.8798985221674876e-05
153,+2.90397900E-05,1559384010.542,+1.57106850E+00,,,6.471230887185104e-05,4.879360591133005e-05
154,+2.90484700E-05,1559384010.7503333,+1.57105980E+00,,,6.557823986856517e-05,4.879911330049261e-05
155,+2.91052300E-05,1559384010.9586668,+1.57106350E+00,,,6.558022124863089e-05,4.880077832512315e-05
156,+2.91593300E-05,1559384011.167,+1.57105980E+00,,,6.686572946330778e-05,4.8799369458128084e-05
157,+2.90451300E-05,1559384011.3753333,+1.57105850E+00,,,6.767564512595838e-05,4.879885714285714e-05
158,+2.91880700E-05,1559384011.5836668,+1.57105980E+00,,,6.767781489594743e-05,4.880205911330049e-05
159,+2.92628700E-05,1559384011.792,+1.57105850E+00,,,6.905447207009858e-05,4.8798600985221674e-05
160,+2.91319500E-05,1559384012.0003333,+1.57105850E+00,,,6.983409748083242e-05,4.8799369458128084e-05
161,+2.91132400E-05,1559384012.2086668,+1.57105980E+00,,,6.983625191675793e-05,4.8799625615763545e-05
162,+2.92441700E-05,1559384012.417,+1.57105730E+00,,,7.136040416210296e-05,4.880013793103448e-05
163,+2.92107800E-05,1559384012.6253333,+1.57105850E+00,,,7.192965498357064e-05,4.880026600985222e-05
164,+2.91005600E-05,1559384012.8336668,+1.57106350E+00,,,7.193379299014239e-05,4.879885714285714e-05
165,+2.91526800E-05,1559384013.042,+1.57106230E+00,,,7.193764074479736e-05,4.879552709359606e-05
166,+2.92789000E-05,1559384013.2503333,+1.57105980E+00,,,7.193996933187295e-05,4.879514285714285e-05
167,+2.92742200E-05,1559384013.4586668,+1.57106350E+00,,,7.194248630887184e-05,4.879629556650246e-05
168,+2.92615400E-05,1559384013.667,+1.57106100E+00,,,7.194545235487403e-05,4.879988177339901e-05
169,+2.92869100E-05,1559384013.8753333,+1.57106230E+00,,,7.195000876232202e-05,4.879501477832512e-05
170,+2.92889100E-05,1559384014.0836668,+1.57105850E+00,,,7.195252573932093e-05,4.879732019704433e-05
171,+2.92889100E-05,1559384014.292,+1.57105850E+00,,,7.195630120481927e-05,4.8799369458128084e-05
172,+2.92000900E-05,1559384014.5003333,+1.57106230E+00,,,7.19598882803943e-05,4.880013793103448e-05
173,+2.92575200E-05,1559384014.7086668,+1.57105730E+00,,,7.196415553121577e-05,4.879591133004926e-05
174,+2.92588500E-05,1559384014.917,+1.57105850E+00,,,7.196884337349398e-05,4.880013793103448e-05
175,+2.92081100E-05,1559384018.581,+1.57105980E+00,,,7.228998028477546e-05,4.879911330049261e-05
176,+2.92902400E-05,1559384018.7893333,+1.57105980E+00,,,7.400886746987953e-05,4.879988177339901e-05
177,+2.93169700E-05,1559384018.9976668,+1.57106100E+00,,,7.401427820372399e-05,4.8800906403940884e-05
