,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
115,-3.03313000E-05,1559281843.033,+1.57115270E+00,5.3441228915662656e-05,4.9592729064039414e-05
116,-3.00977000E-05,1559281843.2413332,+1.57115270E+00,5.3441271631982476e-05,4.958914285714286e-05
117,-3.03512000E-05,1559281843.4496667,+1.57115270E+00,5.344135925520263e-05,4.959285714285714e-05
118,-3.02112000E-05,1559281843.658,+1.57115270E+00,5.344193756845564e-05,4.9591320197044335e-05
119,-3.02712000E-05,1559281843.8663332,+1.57115150E+00,5.34422847754655e-05,4.9589527093596054e-05
120,-3.05782000E-05,1559281844.0746667,+1.57115150E+00,5.344303723986856e-05,4.9591320197044335e-05
121,-3.03513000E-05,1559281844.283,+1.57115400E+00,5.344328258488499e-05,4.958888669950739e-05
122,-3.00844000E-05,1559281844.4913332,+1.57115400E+00,5.344386089813801e-05,4.9590551724137925e-05
123,-3.03046000E-05,1559281844.6996667,+1.57115030E+00,5.344444030668127e-05,4.9590551724137925e-05
124,-3.02112000E-05,1559281844.908,+1.57115400E+00,5.3445062431544364e-05,4.9589527093596054e-05
125,-2.71279000E-05,1559281848.508,+1.57115400E+00,4.56316286966046e-05,4.959349753694581e-05
126,-3.00711000E-05,1559281848.7163332,+1.57115030E+00,5.5705222343921143e-05,4.959157635467981e-05
127,-3.00311000E-05,1559281848.9246666,+1.57115520E+00,5.5699002190580504e-05,4.958875862068966e-05
128,-3.00844000E-05,1559281849.133,+1.57115150E+00,5.6148926615553125e-05,4.959336945812808e-05
129,-3.04581000E-05,1559281849.3413332,+1.57115270E+00,5.7873541073384454e-05,4.959093596059113e-05
130,-3.01778000E-05,1559281849.5496666,+1.57115270E+00,5.78735991237678e-05,4.959349753694581e-05
131,-3.04114000E-05,1559281849.758,+1.57115270E+00,5.8367730558598024e-05,4.9590039408866996e-05
132,-3.00443000E-05,1559281849.9663332,+1.57115150E+00,5.9988150054764515e-05,4.95911921182266e-05
133,-3.01979000E-05,1559281850.1746666,+1.57115270E+00,5.998875794085433e-05,4.958978325123153e-05
134,-3.01178000E-05,1559281850.383,+1.57115030E+00,6.053866922234392e-05,4.9579665024630546e-05
135,-3.00845000E-05,1559281850.5913332,+1.57115270E+00,6.210401752464402e-05,4.9589655172413794e-05
136,-3.03513000E-05,1559281850.7996666,+1.57115030E+00,6.210466812705367e-05,4.958927093596059e-05
137,-3.02847000E-05,1559281851.008,+1.57115030E+00,6.286881599123767e-05,4.9589014778325125e-05
138,-3.01378000E-05,1559281851.2163332,+1.57115270E+00,6.428485980284776e-05,4.958978325123153e-05
139,-3.03179000E-05,1559281851.4246666,+1.57115030E+00,6.428637897042716e-05,4.958875862068966e-05
140,-3.02913000E-05,1559281851.633,+1.57115400E+00,6.428687075575027e-05,4.9589655172413794e-05
141,-3.01510000E-05,1559281851.8413332,+1.57115150E+00,6.428672617743702e-05,4.9589527093596054e-05
142,-3.03180000E-05,1559281852.0496666,+1.57115030E+00,6.428704381161008e-05,4.959183251231527e-05
143,-3.02111000E-05,1559281852.258,+1.57115270E+00,6.428679846659365e-05,4.9589014778325125e-05
144,-3.02580000E-05,1559281852.4663332,+1.57115270E+00,6.428714567360351e-05,4.9590551724137925e-05
145,-3.04114000E-05,1559281852.6746666,+1.57115400E+00,6.4286856516977e-05,4.9589527093596054e-05
146,-3.05716000E-05,1559281852.883,+1.57115400E+00,6.428733296823658e-05,4.9589527093596054e-05
147,-3.05716000E-05,1559281853.0913332,+1.57115030E+00,6.428791237677984e-05,4.9591320197044335e-05
148,-3.06783000E-05,1559281853.2996666,+1.57115150E+00,6.428808543263965e-05,4.95911921182266e-05
149,-3.04514000E-05,1559281853.508,+1.57115270E+00,6.428892442497262e-05,4.959183251231527e-05
150,-3.03245000E-05,1559281857.107,+1.57115400E+00,6.46356560788609e-05,4.958914285714286e-05
151,-3.05448000E-05,1559281857.3153334,+1.57115150E+00,6.641065060240964e-05,4.958837438423645e-05
152,-3.05850000E-05,1559281857.5236669,+1.57115270E+00,6.641134501642935e-05,4.958747783251231e-05
153,-3.02512000E-05,1559281857.732,+1.57115400E+00,6.681616976998905e-05,4.959157635467981e-05
154,-3.04381000E-05,1559281857.9403334,+1.57115150E+00,6.852945125958378e-05,4.9587221674876844e-05
155,-3.02914000E-05,1559281858.1486669,+1.57115400E+00,6.852953888280395e-05,4.959183251231527e-05
156,-3.01378000E-05,1559281858.357,+1.57115150E+00,6.900456516976998e-05,4.9590551724137925e-05
157,-3.04248000E-05,1559281858.5653334,+1.57115150E+00,7.07079704271632e-05,4.958927093596059e-05
158,-3.02246000E-05,1559281858.7736669,+1.57115520E+00,7.070843373493976e-05,4.959093596059113e-05
159,-3.03646000E-05,1559281858.982,+1.57115150E+00,7.136371631982475e-05,4.9590551724137925e-05
160,-3.01712000E-05,1559281859.1903334,+1.57115150E+00,7.28247064622125e-05,4.959670935960592e-05
161,-3.01444000E-05,1559281859.3986669,+1.57115270E+00,7.282587842278203e-05,4.9591320197044335e-05
162,-3.02512000E-05,1559281859.607,+1.57115030E+00,7.351722453450165e-05,4.959285714285714e-05
163,-3.02446000E-05,1559281859.8153334,+1.57115520E+00,7.487672289156626e-05,4.959183251231527e-05
164,-3.00310000E-05,1559281860.0236669,+1.57115150E+00,7.48774895947426e-05,4.9592729064039414e-05
165,-3.02246000E-05,1559281860.232,+1.57115400E+00,7.487830010952902e-05,4.9591704433497536e-05
166,-3.02113000E-05,1559281860.4403334,+1.57115030E+00,7.48793417305586e-05,4.9589527093596054e-05
167,-3.00910000E-05,1559281860.6486669,+1.57115150E+00,7.487971741511501e-05,4.958888669950739e-05
168,-3.01178000E-05,1559281860.857,+1.57115400E+00,7.487961664841183e-05,4.959260098522168e-05
169,-3.02645000E-05,1559281861.0653334,+1.57115150E+00,7.488013691128148e-05,4.959260098522168e-05
170,-2.99442000E-05,1559281861.2736669,+1.57115150E+00,7.488139539978094e-05,4.959530049261084e-05
171,-3.00444000E-05,1559281861.482,+1.57115150E+00,7.488197480832421e-05,4.9590295566502464e-05
172,-2.97774000E-05,1559281861.6903334,+1.57115270E+00,7.488269769989046e-05,4.959106403940887e-05
173,-3.00711000E-05,1559281861.8986669,+1.57115270E+00,7.488342059145674e-05,4.958875862068966e-05
174,-3.01912000E-05,1559281862.107,+1.57114900E+00,7.488362322015335e-05,4.9586709359605915e-05
175,-2.90367000E-05,1559281865.708,+1.57115270E+00,7.521582694414019e-05,4.959016748768473e-05
176,-2.99442000E-05,1559281865.9163332,+1.57115400E+00,7.706310952902519e-05,4.958760591133005e-05
177,-2.98308000E-05,1559281866.1246667,+1.57115520E+00,7.706413581599125e-05,4.9585300492610836e-05
178,-2.98107000E-05,1559281866.333,+1.57115150E+00,7.74465355969332e-05,4.9590039408866996e-05
179,-2.99575000E-05,1559281866.5413332,+1.57115270E+00,7.918189485213582e-05,4.958619704433497e-05
180,-2.98107000E-05,1559281866.7496667,+1.57115400E+00,7.918347207009858e-05,4.9590679802955665e-05
181,-2.97707000E-05,1559281866.958,+1.57115150E+00,7.975532968236582e-05,4.959221674876847e-05
182,-2.99310000E-05,1559281867.1663332,+1.57115270E+00,8.129990251916758e-05,4.9586709359605915e-05
183,-2.96439000E-05,1559281867.3746667,+1.57115400E+00,8.129763198247536e-05,4.958696551724138e-05
184,-2.94171000E-05,1559281867.583,+1.57115150E+00,8.194552245345016e-05,4.9588630541871923e-05
185,-2.97440000E-05,1559281867.7913332,+1.57115150E+00,8.34770887185104e-05,4.9589014778325125e-05
186,-2.94704000E-05,1559281867.9996667,+1.57115400E+00,8.347797152245344e-05,4.959221674876847e-05
187,-2.95771000E-05,1559281868.208,+1.57115770E+00,8.416502190580504e-05,4.958504433497537e-05
188,-2.95305000E-05,1559281868.4163332,+1.57115770E+00,8.559582146768894e-05,4.9587221674876844e-05
189,-2.94771000E-05,1559281868.6246667,+1.57115400E+00,8.55964008762322e-05,4.9587990147783254e-05
190,-2.93970000E-05,1559281868.833,+1.57115650E+00,8.559826615553121e-05,4.959183251231527e-05
191,-2.94638000E-05,1559281869.0413332,+1.57115150E+00,8.560049397590362e-05,4.9590039408866996e-05
192,-2.96573000E-05,1559281869.2496667,+1.57115030E+00,8.56007404162103e-05,4.958850246305418e-05
193,-2.96505000E-05,1559281869.458,+1.57115650E+00,8.56030547645126e-05,4.9590551724137925e-05
194,-2.98175000E-05,1559281869.6663332,+1.57115270E+00,8.560241840087624e-05,4.958619704433497e-05
195,-2.95905000E-05,1559281869.8746667,+1.57115270E+00,8.560207119386638e-05,4.958619704433497e-05
196,-2.93903000E-05,1559281870.083,+1.57115150E+00,8.560311281489595e-05,4.958760591133005e-05
197,-2.92835000E-05,1559281870.2913332,+1.57115400E+00,8.5602143483023e-05,4.958453201970444e-05
198,-2.93904000E-05,1559281870.4996667,+1.57115270E+00,8.560338773274917e-05,4.958658128078818e-05
199,-2.92702000E-05,1559281870.708,+1.57115150E+00,8.560463198247536e-05,4.9587733990147786e-05
200,-2.95305000E-05,1559281874.307,+1.57115270E+00,8.589800876232201e-05,4.958991133004926e-05
201,-2.94771000E-05,1559281874.5153332,+1.57115150E+00,8.771775136911282e-05,4.9587733990147786e-05
202,-2.91969000E-05,1559281874.7236667,+1.57115520E+00,8.771987732749177e-05,4.958786206896552e-05
203,-2.92102000E-05,1559281874.932,+1.57115520E+00,8.805254435925521e-05,4.9587733990147786e-05
204,-2.92101000E-05,1559281875.1403332,+1.57115150E+00,8.971326396495071e-05,4.95851724137931e-05
205,-2.91900000E-05,1559281875.3486667,+1.57115150E+00,8.971449397590361e-05,4.958696551724138e-05
206,-2.89833000E-05,1559281875.557,+1.57115270E+00,9.039280175246441e-05,4.9587990147783254e-05
207,-2.91767000E-05,1559281875.7653332,+1.57115150E+00,9.234247207009858e-05,4.958914285714286e-05
208,-2.93370000E-05,1559281875.9736667,+1.57115400E+00,9.234397590361446e-05,4.958760591133005e-05
209,-2.93102000E-05,1559281876.182,+1.57115400E+00,9.283878751369112e-05,4.958837438423645e-05
210,-2.90767000E-05,1559281876.3903332,+1.57115150E+00,9.407547535596933e-05,4.958875862068966e-05
211,-2.90900000E-05,1559281876.5986667,+1.57115650E+00,9.40743461117196e-05,4.958850246305418e-05
212,-2.89432000E-05,1559281876.807,+1.57115150E+00,9.475083570646222e-05,4.9584916256157634e-05
213,-2.91301000E-05,1559281877.0153332,+1.57115650E+00,9.587130230010952e-05,4.9588630541871923e-05
214,-2.87964000E-05,1559281877.2236667,+1.57115030E+00,9.587266155531217e-05,4.9588630541871923e-05
215,-2.89900000E-05,1559281877.432,+1.57115400E+00,9.587225629791894e-05,4.958683743842365e-05
216,-2.88432000E-05,1559281877.6403332,+1.57115150E+00,9.587266155531217e-05,4.958606896551724e-05
217,-2.89031000E-05,1559281877.8486667,+1.57115400E+00,9.587344249726177e-05,4.9590295566502464e-05
218,-2.89299000E-05,1559281878.057,+1.57115270E+00,9.58740799561884e-05,4.958747783251231e-05
219,-2.87697000E-05,1559281878.2653332,+1.57115270E+00,9.587486089813801e-05,4.958645320197044e-05
220,-2.86963000E-05,1559281878.4736667,+1.57115270E+00,9.587410843373494e-05,4.958927093596059e-05
221,-2.86296000E-05,1559281878.682,+1.57115270E+00,9.58743691128149e-05,4.958363546798029e-05
222,-2.86228000E-05,1559281878.8903332,+1.57115270E+00,9.587396385542169e-05,4.958542857142857e-05
223,-2.87363000E-05,1559281879.0986667,+1.57115400E+00,9.587412267250822e-05,4.958734975369458e-05
224,-2.87497000E-05,1559281879.307,+1.57114900E+00,9.587580065717416e-05,4.958504433497537e-05
225,-2.85561000E-05,1559281882.908,+1.57115150E+00,9.620807667031763e-05,4.958658128078818e-05
226,-2.83825000E-05,1559281883.1163332,+1.57115270E+00,9.850378203723987e-05,4.958619704433497e-05
227,-2.83558000E-05,1559281883.3246667,+1.57115270E+00,9.850394194961664e-05,4.9585300492610836e-05
228,-2.83826000E-05,1559281883.533,+1.57115520E+00,9.88801960569551e-05,4.958619704433497e-05
229,-2.82357000E-05,1559281883.7413332,+1.57115520E+00,0.00010023707557502739,4.958606896551724e-05
230,-2.82692000E-05,1559281883.9496667,+1.57115520E+00,0.00010023727820372398,4.958606896551724e-05
231,-2.81958000E-05,1559281884.158,+1.57115650E+00,0.00010088118729463308,4.958760591133005e-05
232,-2.85161000E-05,1559281884.3663332,+1.57115030E+00,0.00010286703723986857,4.958453201970444e-05
233,-2.86763000E-05,1559281884.5746667,+1.57115650E+00,0.00010286890251916759,4.95847881773399e-05
