,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
115,+3.83820500E-05,1559372782.685,+1.55708160E+00,0.007317038,,1.2242935377875137e-08,4.813373399014778e-05
116,+3.82818700E-05,1559372782.8933332,+1.55700480E+00,0.0073170144,,1.2219824753559693e-08,4.813334975369458e-05
117,+3.83179300E-05,1559372783.1016667,+1.55701220E+00,0.0073156047000000005,,1.2274808324205914e-08,4.8137192118226604e-05
118,+3.82992400E-05,1559372783.31,+1.55703080E+00,0.0073158979,,1.2282037239868564e-08,4.8131034482758626e-05
119,+3.82952200E-05,1559372783.5183332,+1.55702460E+00,0.0073165092,,1.2237130339539979e-08,4.813501477832513e-05
120,+3.83593400E-05,1559372783.7266667,+1.55702710E+00,0.0073164725,,1.2269003285870756e-08,4.813322167487685e-05
121,+3.84454900E-05,1559372783.935,+1.55702340E+00,0.0073166675,,1.2242935377875137e-08,4.8132453201970444e-05
122,+3.83146000E-05,1559372784.1433332,+1.55702340E+00,0.0073176374,,1.2205366922234393e-08,4.813090640394089e-05
123,+3.82852100E-05,1559372784.3516667,+1.55702210E+00,0.0073166113,,1.2242935377875137e-08,4.813411822660098e-05
124,+3.82979000E-05,1559372784.56,+1.55702590E+00,0.007315678000000001,,1.2269003285870756e-08,4.813052216748768e-05
125,+3.82678500E-05,1559372788.159,+1.55702710E+00,0.0073162146999999995,,1.2264622124863088e-08,4.813629556650247e-05
126,+3.83486500E-05,1559372788.3673332,+1.55659330E+00,0.0077707701,,1.234709748083242e-08,4.813334975369458e-05
127,+3.83493100E-05,1559372788.5756667,+1.55659080E+00,0.0077724180000000006,,1.2373055859802848e-08,4.813039408866995e-05
128,+3.83005800E-05,1559372788.784,+1.55658460E+00,0.0077727478,,1.2300766703176343e-08,4.8133477832512315e-05
129,+3.83520000E-05,1559372788.9923332,+1.55659200E+00,0.0077723696,,1.2312376779846658e-08,4.8131546798029554e-05
130,+3.82852200E-05,1559372789.2006667,+1.55659580E+00,0.0077720528,,1.2335487404162102e-08,4.813411822660098e-05
131,+3.84100900E-05,1559372789.409,+1.55658710E+00,0.007774449399999999,,1.2310952902519169e-08,4.812898522167488e-05
132,+3.84441600E-05,1559372789.6173332,+1.55636020E+00,0.008275788400000001,,1.233263964950712e-08,4.812988177339902e-05
133,+3.83593400E-05,1559372789.8256667,+1.55636520E+00,0.008272760899999999,,1.2321029572836803e-08,4.8128600985221675e-05
134,+3.86218000E-05,1559372790.034,+1.55636150E+00,0.0082723879,,1.234709748083242e-08,4.813232512315271e-05
135,+3.86197900E-05,1559372790.2423332,+1.55637260E+00,0.008274497799999999,,1.2293537787513691e-08,4.8136423645320194e-05
136,+3.86051100E-05,1559372790.4506667,+1.55637390E+00,0.0082780751,,1.2349945235487404e-08,4.813360591133005e-05
137,+3.86478500E-05,1559372790.659,+1.55637140E+00,0.0083869676,,1.2373055859802848e-08,4.813552709359606e-05
138,+3.86351500E-05,1559372790.8673332,+1.55635280E+00,0.008835525399999999,,1.2280503833515883e-08,4.8128729064039416e-05
139,+3.86565200E-05,1559372791.0756667,+1.55636520E+00,0.0088344599,,1.2344140197152247e-08,4.812949753694581e-05
140,+3.86718800E-05,1559372791.284,+1.55637390E+00,0.0088358617,,1.2309419496166484e-08,4.812949753694581e-05
141,+3.90278300E-05,1559372791.4923332,+1.55636640E+00,0.008835757,,1.2289266155531216e-08,4.813181280788177e-05
142,+3.89810900E-05,1559372791.7006667,+1.55636770E+00,0.0088370319,,1.2355750273822562e-08,4.813077832512316e-05
143,+3.89203100E-05,1559372791.909,+1.55636150E+00,0.0088374507,,1.2371631982475357e-08,4.813013793103448e-05
144,+3.90031200E-05,1559372792.1173332,+1.55635400E+00,0.0088384167,,1.2336911281489595e-08,4.813334975369458e-05
145,+3.89270000E-05,1559372792.3256667,+1.55637260E+00,0.008835524,,1.2351369112814897e-08,4.813463054187192e-05
146,+3.89610500E-05,1559372792.534,+1.55636150E+00,0.0088352295,,1.2323877327491785e-08,4.813181280788177e-05
147,+3.89450200E-05,1559372792.7423332,+1.55637140E+00,0.0088348657,,1.2309419496166484e-08,4.813334975369458e-05
148,+3.90338500E-05,1559372792.9506667,+1.55637260E+00,0.0088338827,,1.2338335158817086e-08,4.813000985221675e-05
149,+3.89844300E-05,1559372793.159,+1.55636640E+00,0.0088369285,,1.2355750273822562e-08,4.8126295566502466e-05
150,+3.89089600E-05,1559372796.76,+1.55636640E+00,0.0088359167,,1.2292113910186198e-08,4.813527093596059e-05
151,+3.92756000E-05,1559372796.9683332,+1.55619790E+00,0.0094067371,,1.2370208105147864e-08,4.813360591133005e-05
152,+3.92488900E-05,1559372797.1766667,+1.55619410E+00,0.0094075565,,1.2312376779846658e-08,4.813000985221675e-05
153,+3.93056500E-05,1559372797.385,+1.55620280E+00,0.0094076049,,1.2323877327491785e-08,4.813090640394089e-05
154,+3.93009800E-05,1559372797.5933332,+1.55618170E+00,0.009407362800000001,,1.2349945235487404e-08,4.8132837438423646e-05
155,+3.92735900E-05,1559372797.8016667,+1.55617430E+00,0.0094069046,,1.2318181818181819e-08,4.813232512315271e-05
156,+3.92689200E-05,1559372798.01,+1.55617560E+00,0.0094352358,,1.2338335158817086e-08,4.813167487684729e-05
157,+3.93497300E-05,1559372798.2183332,+1.55594380E+00,0.0099581992,,1.2315224534501642e-08,4.812975369458129e-05
158,+3.92155000E-05,1559372798.4266667,+1.55594870E+00,0.0099588824,,1.2349945235487404e-08,4.8130266009852216e-05
159,+3.96535800E-05,1559372798.635,+1.55595000E+00,0.0099602214,,1.233263964950712e-08,4.813232512315271e-05
160,+3.96836400E-05,1559372798.8433332,+1.55594750E+00,0.0099587659,,1.2367250821467689e-08,4.8132068965517236e-05
161,+3.96749700E-05,1559372799.0516667,+1.55594750E+00,0.009961159899999999,,1.2344140197152247e-08,4.813488669950739e-05
162,+3.96235300E-05,1559372799.26,+1.55592020E+00,0.010040165,,1.2386089813800658e-08,4.812911330049261e-05
163,+3.97243900E-05,1559372799.4683332,+1.55566490E+00,0.010490695999999999,,1.2342716319824754e-08,4.8125527093596056e-05
164,+3.97056800E-05,1559372799.6766667,+1.55565250E+00,0.010491661,,1.2367250821467689e-08,4.812898522167488e-05
165,+3.96796300E-05,1559372799.885,+1.55566730E+00,0.010489755,,1.2329682365826944e-08,4.812847290640394e-05
166,+3.98726400E-05,1559372800.0933332,+1.55567350E+00,0.0104907,,1.2362979189485214e-08,4.812898522167488e-05
167,+3.98212100E-05,1559372800.3016667,+1.55566110E+00,0.010490305,,1.2370208105147864e-08,4.812898522167488e-05
168,+3.98606100E-05,1559372800.51,+1.55566730E+00,0.010488784,,1.2376013143483022e-08,4.813039408866995e-05
169,+3.98298900E-05,1559372800.7183332,+1.55565870E+00,0.010490157,,1.231960569550931e-08,4.813039408866995e-05
170,+3.98265600E-05,1559372800.9266667,+1.55564500E+00,0.010491976,,1.2338335158817086e-08,4.8136039408867e-05
171,+3.98539300E-05,1559372801.135,+1.55566610E+00,0.010489966,,1.2338335158817086e-08,4.8126807881773394e-05
172,+3.98225400E-05,1559372801.3433332,+1.55567350E+00,0.010488915,,1.2341292442497263e-08,4.8132453201970444e-05
173,+3.98071800E-05,1559372801.5516667,+1.55566490E+00,0.010489813,,1.2300766703176343e-08,4.8132197044334977e-05
174,+3.98045200E-05,1559372801.76,+1.55567850E+00,0.010491051,,1.2358598028477546e-08,4.813258128078818e-05
175,+3.96582700E-05,1559372805.359,+1.55571320E+00,0.010476799,,1.2352792990142388e-08,4.813258128078818e-05
176,+3.95848100E-05,1559372805.5673332,+1.55545790E+00,0.010961033,,1.2316648411829135e-08,4.813514285714286e-05
177,+3.95480600E-05,1559372805.7756667,+1.55559170E+00,0.010956159,,1.234709748083242e-08,4.813141871921182e-05
178,+3.96128400E-05,1559372805.984,+1.55554960E+00,0.010956378999999999,,1.2357174151150054e-08,4.813181280788177e-05
179,+3.95941600E-05,1559372806.1923332,+1.55560780E+00,0.010951658999999999,,1.2373055859802848e-08,4.8126807881773394e-05
180,+3.96462300E-05,1559372806.4006667,+1.55573060E+00,0.010942624,,1.2349945235487404e-08,4.813065024630542e-05
181,+3.96462300E-05,1559372806.609,+1.55562020E+00,0.010986757,,1.2328258488499452e-08,4.813090640394089e-05
182,+3.96495800E-05,1559372806.8173332,+1.55555700E+00,0.011455128,,1.2364403066812707e-08,4.813898522167487e-05
183,+3.96061700E-05,1559372807.0256667,+1.55551740E+00,0.011452707,,1.2352792990142388e-08,4.813116256157635e-05
184,+3.96429000E-05,1559372807.234,+1.55563260E+00,0.011448284999999999,,1.2338335158817086e-08,4.813437438423645e-05
185,+3.96228700E-05,1559372807.4423332,+1.55576900E+00,0.011443367999999999,,1.2328258488499452e-08,4.813039408866995e-05
186,+3.96362300E-05,1559372807.6506667,+1.55578390E+00,0.011443535000000001,,1.2248740416210296e-08,4.813488669950739e-05
187,+3.96809700E-05,1559372807.859,+1.55574920E+00,0.011532698,,1.2348521358159912e-08,4.8130266009852216e-05
188,+3.95968300E-05,1559372808.0673332,+1.55555830E+00,0.011951161,,1.233986856516977e-08,4.813296551724137e-05
189,+3.96475700E-05,1559372808.2756667,+1.55545660E+00,0.011953667,,1.2355750273822562e-08,4.813167487684729e-05
190,+3.95687600E-05,1559372808.484,+1.55544300E+00,0.011953222,,1.2378860898138006e-08,4.8131546798029554e-05
191,+3.97738000E-05,1559372808.6923332,+1.55534140E+00,0.011957269,,1.2335487404162102e-08,4.8131290640394087e-05
192,+3.96576000E-05,1559372808.9006667,+1.55540210E+00,0.011955993,,1.2387513691128147e-08,4.813013793103448e-05
193,+3.97390800E-05,1559372809.109,+1.55531780E+00,0.011956208,,1.2323877327491785e-08,4.813309359605911e-05
194,+3.97844900E-05,1559372809.3173332,+1.55542070E+00,0.011954483,,1.2344140197152247e-08,4.812936945812808e-05
195,+3.96903100E-05,1559372809.5256667,+1.55545540E+00,0.011953868,,1.2338335158817086e-08,4.8130266009852216e-05
196,+3.97337300E-05,1559372809.734,+1.55540080E+00,0.011955775,,1.2364403066812707e-08,4.812667980295566e-05
197,+3.97337200E-05,1559372809.9423332,+1.55538100E+00,0.011954743,,1.2336911281489595e-08,4.813167487684729e-05
