,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
167,+3.22401000E-05,1559292312.4306667,+1.57087380E+00,,7.47283921139102e-05,5.1572108374384235e-05
168,+3.15794000E-05,1559292312.639,+1.57086890E+00,,7.472845016429354e-05,5.157274876847291e-05
169,+3.16195000E-05,1559292312.8473332,+1.57087380E+00,,7.472917415115007e-05,5.157556650246305e-05
170,+3.20199000E-05,1559292313.0556667,+1.57087630E+00,,7.472931872946331e-05,5.156852216748768e-05
171,+3.22534000E-05,1559292313.264,+1.57087510E+00,,7.472943373493975e-05,5.157492610837439e-05
172,+3.26003000E-05,1559292313.4723332,+1.57087010E+00,,7.473109748083242e-05,5.15723645320197e-05
173,+3.19331000E-05,1559292313.6806667,+1.57087380E+00,,7.4730852135816e-05,5.157057142857143e-05
174,+3.13792000E-05,1559292313.889,+1.57087510E+00,,7.473231325301205e-05,5.157428571428571e-05
175,+3.13258000E-05,1559292317.489,+1.57086890E+00,,7.497769331872946e-05,5.157262068965517e-05
176,+3.12390000E-05,1559292317.6973333,+1.57087510E+00,,7.691088280394305e-05,5.1573389162561574e-05
177,+3.17129000E-05,1559292317.9056668,+1.57087140E+00,,7.691218510405257e-05,5.157377339901478e-05
178,+3.09253000E-05,1559292318.114,+1.57087010E+00,,7.73343691128149e-05,5.157018719211823e-05
179,+3.16260000E-05,1559292318.3223333,+1.57087010E+00,,7.902686637458927e-05,5.157377339901478e-05
180,+3.22467000E-05,1559292318.5306668,+1.57087260E+00,,7.902863198247535e-05,5.1571467980295566e-05
181,+3.11656000E-05,1559292318.739,+1.57087140E+00,,7.949993866374588e-05,5.157133990147783e-05
182,+3.09922000E-05,1559292318.9473333,+1.57086890E+00,,8.114258926615553e-05,5.1570443349753695e-05
183,+3.11724000E-05,1559292319.1556668,+1.57087380E+00,,8.114410843373494e-05,5.15712118226601e-05
184,+3.15594000E-05,1559292319.364,+1.57086890E+00,,8.181612814895948e-05,5.15712118226601e-05
185,+3.13926000E-05,1559292319.5723333,+1.57087380E+00,,8.332414348302299e-05,5.157505418719212e-05
186,+3.12858000E-05,1559292319.7806668,+1.57086890E+00,,8.332586527929901e-05,5.157300492610838e-05
187,+3.14259000E-05,1559292319.989,+1.57087140E+00,,8.402733734939759e-05,5.156724137931035e-05
188,+3.22801000E-05,1559292320.1973333,+1.57086640E+00,,8.544170536692224e-05,5.157364532019704e-05
189,+3.10989000E-05,1559292320.4056668,+1.57086890E+00,,8.544235596933188e-05,5.157069950738917e-05
190,+3.09054000E-05,1559292320.614,+1.57086890E+00,,8.544357064622125e-05,5.157018719211823e-05
191,+3.06384000E-05,1559292320.8223333,+1.57086520E+00,,8.544443921139102e-05,5.157069950738917e-05
192,+3.07384000E-05,1559292321.0306668,+1.57086760E+00,,8.54454512595838e-05,5.156954679802956e-05
193,+3.09120000E-05,1559292321.239,+1.57086520E+00,,8.544694194961665e-05,5.156596059113301e-05
194,+3.05249000E-05,1559292321.4473333,+1.57086760E+00,,8.5448286966046e-05,5.157057142857143e-05
195,+3.14592000E-05,1559292321.6556668,+1.57087010E+00,,8.544958926615554e-05,5.1568137931034485e-05
