,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
136,+3.46121700E-05,1559367426.6086667,5.9942467688937575e-05,4.833421674876848e-05
137,+3.47116700E-05,1559367426.817,6.205633844468785e-05,4.833203940886699e-05
138,+3.46836400E-05,1559367427.0253332,6.205739539978094e-05,4.833588177339901e-05
139,+3.46308800E-05,1559367427.2336667,6.205738006571742e-05,4.833396059113301e-05
140,+3.48218700E-05,1559367427.442,6.205850821467688e-05,4.833306403940887e-05
141,+3.48338800E-05,1559367427.6503332,6.206098247535597e-05,4.8334344827586205e-05
142,+3.47864800E-05,1559367427.8586667,6.206050492880612e-05,4.8336650246305415e-05
143,+3.47764500E-05,1559367428.067,6.206183570646222e-05,4.8330886699507384e-05
144,+3.47784700E-05,1559367428.2753332,6.20611708652793e-05,4.8333704433497536e-05
145,+3.47250300E-05,1559367428.4836667,6.20613439211391e-05,4.832730049261084e-05
146,+3.46929800E-05,1559367428.692,6.206169112814896e-05,4.83328078817734e-05
147,+3.46529100E-05,1559367428.9003332,6.206190799561884e-05,4.833485714285714e-05
148,+3.46762900E-05,1559367429.1086667,6.206206681270537e-05,4.833536945812808e-05
149,+3.47063400E-05,1559367429.317,6.206250164293538e-05,4.833024630541872e-05
150,+3.48359000E-05,1559367433.061,6.37871412924425e-05,4.8335113300492615e-05
151,+3.48365700E-05,1559367433.2693334,6.424198357064622e-05,4.833485714285714e-05
152,+3.48024900E-05,1559367433.4776669,6.424236035049288e-05,4.833498522167488e-05
153,+3.48445800E-05,1559367433.686,6.610569989047097e-05,4.833588177339901e-05
154,+3.50743100E-05,1559367433.8943334,6.636294304490691e-05,4.833178325123153e-05
155,+3.50015100E-05,1559367434.1026669,6.636391128148959e-05,4.833216748768473e-05
156,+3.49721300E-05,1559367434.311,6.827615881708654e-05,4.83324236453202e-05
157,+3.50716400E-05,1559367434.5193334,6.84818882803943e-05,4.833652216748769e-05
158,+3.51297300E-05,1559367434.7276669,6.848264074479737e-05,4.833114285714286e-05
159,+3.51277400E-05,1559367434.936,7.063753669222344e-05,4.8336650246305415e-05
160,+3.51090400E-05,1559367435.1443334,7.066010405257393e-05,4.8334344827586205e-05
161,+3.50943500E-05,1559367435.3526669,7.066130449069003e-05,4.833293596059114e-05
162,+3.52419400E-05,1559367435.561,7.276334282584885e-05,4.832870935960591e-05
163,+3.52325800E-05,1559367435.7693334,7.277643483023e-05,4.833075862068966e-05
164,+3.52098700E-05,1559367435.9776669,7.27769408543264e-05,4.833063054187192e-05
165,+3.52172300E-05,1559367436.186,7.277749069003286e-05,4.833011822660099e-05
166,+3.53828400E-05,1559367436.3943334,7.277819934282584e-05,4.8336394088669954e-05
167,+3.53414300E-05,1559367436.6026669,7.277906790799562e-05,4.833421674876848e-05
168,+3.53588100E-05,1559367436.811,7.27804556407448e-05,4.833216748768473e-05
169,+3.54362700E-05,1559367437.0193334,7.27813964950712e-05,4.833255172413793e-05
170,+3.53347600E-05,1559367437.2276669,7.278115005476452e-05,4.833255172413793e-05
171,+3.53881900E-05,1559367437.436,7.278278532311063e-05,4.833101477832512e-05
172,+3.53247400E-05,1559367437.6443334,7.278232201533407e-05,4.833293596059114e-05
173,+3.53654900E-05,1559367437.8526669,7.278292990142387e-05,4.833229556650246e-05
174,+3.52579600E-05,1559367438.061,7.278307447973714e-05,4.8334088669950744e-05
175,+3.53541200E-05,1559367441.717,7.380467031763418e-05,4.8330886699507384e-05
176,+3.55164200E-05,1559367441.9253333,7.48351774370208e-05,4.833191133004927e-05
177,+3.54249200E-05,1559367442.1336668,7.483556845564075e-05,4.8331399014778326e-05
178,+3.54135600E-05,1559367442.342,7.597453669222343e-05,4.83328078817734e-05
179,+3.55357700E-05,1559367442.5503333,7.70177743702081e-05,4.8327940886699505e-05
180,+3.56947200E-05,1559367442.7586668,7.701917743702081e-05,4.833203940886699e-05
181,+3.55731700E-05,1559367442.967,7.830876341730558e-05,4.833063054187192e-05
182,+3.54930300E-05,1559367443.1753333,7.913655969331873e-05,4.8331655172413794e-05
183,+3.56005500E-05,1559367443.3836668,7.913722453450164e-05,4.8334088669950744e-05
184,+3.55564700E-05,1559367443.592,8.047913691128149e-05,4.8331655172413794e-05
185,+3.55524800E-05,1559367443.8003333,8.125343921139101e-05,4.833472906403941e-05
186,+3.55872000E-05,1559367444.0086668,8.125429244249725e-05,4.833101477832512e-05
187,+3.56726700E-05,1559367444.217,8.26950909090909e-05,4.833101477832512e-05
188,+3.56813700E-05,1559367444.4253333,8.343865388828039e-05,4.8330886699507384e-05
189,+3.56653300E-05,1559367444.6336668,8.344102628696604e-05,4.833383251231527e-05
190,+3.56679900E-05,1559367444.842,8.344355750273822e-05,4.832845320197045e-05
191,+3.57681700E-05,1559367445.0503333,8.344445454545455e-05,4.832781280788177e-05
192,+3.58349500E-05,1559367445.2586668,8.344639211391019e-05,4.833191133004927e-05
193,+3.57334500E-05,1559367445.467,8.344723110624315e-05,4.8331399014778326e-05
194,+3.57695100E-05,1559367445.6753333,8.344798357064622e-05,4.833191133004927e-05
195,+3.58523200E-05,1559367445.8836668,8.344812814895947e-05,4.83324236453202e-05
