,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
248,+3.05650800E-05,1559380803.2146668,+1.57099660E+00,,0.00010454325191675794,4.8678817733990145e-05
249,+3.05497300E-05,1559380803.423,+1.57100280E+00,,0.00010454403285870756,4.867446305418719e-05
250,+3.08188800E-05,1559380807.023,+1.57099900E+00,,0.0001048840909090909,4.8680108374384236e-05
251,+3.04181600E-05,1559380807.2313333,+1.57100150E+00,,0.00010717117415115005,4.867138916256158e-05
252,+3.04041300E-05,1559380807.4396667,+1.57099900E+00,,0.00010717265060240964,4.867241379310345e-05
253,+3.04495600E-05,1559380807.648,+1.57099530E+00,,0.00010756948630887185,4.867292610837438e-05
254,+3.05457100E-05,1559380807.8563333,+1.57099780E+00,,0.00010896961883899233,4.867369458128079e-05
255,+3.03607400E-05,1559380808.0646667,+1.57099660E+00,,0.00010896930120481927,4.8670748768472904e-05
256,+3.02792600E-05,1559380808.273,+1.57099530E+00,,9.294814786418401e-05,4.867010837438424e-05
257,+3.02819400E-05,1559380808.4813333,+1.57099530E+00,,0.00011155282584884995,4.867446305418719e-05
258,+3.02311800E-05,1559380808.6896667,+1.57100030E+00,,0.00011154244249726177,4.867190147783251e-05
259,+3.01650500E-05,1559380808.898,+1.57100520E+00,,0.00011226028477546551,4.8677793103448274e-05
260,+3.00441900E-05,1559380809.1063333,+1.57100770E+00,,0.00011412214676889375,4.867856157635468e-05
261,+3.00722300E-05,1559380809.3146667,+1.57101270E+00,,0.00011412128148959474,4.8680108374384236e-05
262,+3.00194800E-05,1559380809.523,+1.57101020E+00,,0.00011479213581599125,4.8677793103448274e-05
263,+2.99867500E-05,1559380809.7313333,+1.57101140E+00,,0.00011592604600219057,4.867907389162561e-05
264,+2.98465100E-05,1559380809.9396667,+1.57100770E+00,,0.000115925991237678,4.867856157635468e-05
265,+2.98932600E-05,1559380810.148,+1.57101140E+00,,0.00011592717415115005,4.86763842364532e-05
266,+2.98972700E-05,1559380810.3563333,+1.57100770E+00,,0.00011592737130339541,4.867804926108374e-05
267,+2.98358300E-05,1559380810.5646667,+1.57100770E+00,,0.00011592734939759036,4.8677280788177345e-05
268,+2.97162900E-05,1559380810.773,+1.57100150E+00,,0.00011592807228915664,4.8677280788177345e-05
269,+2.96962500E-05,1559380810.9813333,+1.57100030E+00,,0.00011592648411829135,4.867215763546798e-05
270,+2.98378200E-05,1559380811.1896667,+1.57100030E+00,,0.00011592889375684557,4.8676512315270935e-05
271,+2.97683800E-05,1559380811.398,+1.57099900E+00,,0.00011592959474260679,4.867933004926109e-05
272,+2.96889100E-05,1559380811.6063333,+1.57099660E+00,,0.00011592884994523548,4.867945812807882e-05
273,+2.96147700E-05,1559380811.8146667,+1.57100030E+00,,0.00011592969331872948,4.8679586206896555e-05
274,+2.97784000E-05,1559380812.023,+1.57100150E+00,,0.0001159293756845564,4.867804926108374e-05
275,+2.98418400E-05,1559380815.624,+1.57100150E+00,,0.00011625937568455641,4.868318226600985e-05
276,+2.96114400E-05,1559380815.8323333,+1.57100150E+00,,0.00011851289156626506,4.868190147783251e-05
277,+2.95633600E-05,1559380816.0406668,+1.57100280E+00,,0.00011851320920043811,4.868331034482759e-05
278,+2.97757200E-05,1559380816.249,+1.57100900E+00,,0.00011891201533406353,4.868369458128079e-05
279,+2.96982600E-05,1559380816.4573333,+1.57100150E+00,,0.00012032493975903613,4.8679586206896555e-05
280,+2.95012300E-05,1559380816.6656668,+1.57100520E+00,,0.0001203264074479737,4.867625615763547e-05
281,+2.95052500E-05,1559380816.874,+1.57100400E+00,,0.00012096909090909091,4.8678817733990145e-05
282,+2.97076000E-05,1559380817.0823333,+1.57100650E+00,,0.00012290756845564075,4.867625615763547e-05
283,+2.96054300E-05,1559380817.2906668,+1.57100770E+00,,0.00012290796276013145,4.867702463054187e-05
284,+2.94264500E-05,1559380817.499,+1.57100770E+00,,0.00012341265060240964,4.8678817733990145e-05
285,+2.94211100E-05,1559380817.7073333,+1.57100520E+00,,0.00012471478641840088,4.8675103448275856e-05
286,+2.95727000E-05,1559380817.9156668,+1.57100150E+00,,0.00012471389923329683,4.868318226600985e-05
287,+2.93837000E-05,1559380818.124,+1.57100030E+00,,0.00012567366922234394,4.86799802955665e-05
288,+2.93122500E-05,1559380818.3323333,+1.57100030E+00,,0.00012729608981380065,4.868292610837438e-05
289,+2.93002300E-05,1559380818.5406668,+1.57099660E+00,,0.00012729682365826943,4.868420689655172e-05
290,+2.95319600E-05,1559380818.749,+1.57099410E+00,,0.0001272973165388828,4.8685487684729066e-05
291,+2.92888700E-05,1559380818.9573333,+1.57099280E+00,,0.00012729835706462212,4.8682541871921187e-05
292,+2.92321100E-05,1559380819.1656668,+1.57099280E+00,,0.0001272991237677985,4.868279802955665e-05
293,+2.92494700E-05,1559380819.374,+1.57099280E+00,,0.00012730106243154436,4.8681773399014777e-05
294,+2.93890500E-05,1559380819.5823333,+1.57099410E+00,,0.00012730098576122672,4.86799802955665e-05
295,+2.92621600E-05,1559380819.7906668,+1.57100520E+00,,0.00012730098576122672,4.868151724137931e-05
296,+2.92000500E-05,1559380819.999,+1.57100900E+00,,0.00012730226725082147,4.868215763546798e-05
297,+2.92407800E-05,1559380820.2073333,+1.57100900E+00,,0.0001273015443592552,4.868100492610837e-05
298,+2.94938900E-05,1559380820.4156668,+1.57100520E+00,,0.0001273022343921139,4.868164532019704e-05
299,+2.93135800E-05,1559380820.624,+1.57100770E+00,,0.00012730209200438115,4.868164532019704e-05
300,+2.94184200E-05,1559380824.223,+1.57100770E+00,,0.0001275340635268346,4.868190147783251e-05
301,+2.93683500E-05,1559380824.4313333,+1.57100650E+00,,0.00012911235487404163,4.868497536945813e-05
302,+2.93770300E-05,1559380824.6396668,+1.57100520E+00,,0.000129113713033954,4.869650246305419e-05
303,+2.94905600E-05,1559380824.848,+1.57101140E+00,,0.00012937979189485212,4.8712384236453205e-05
304,+2.94698500E-05,1559380825.0563333,+1.57100900E+00,,0.0001307953669222344,4.8715201970443344e-05
305,+2.94671800E-05,1559380825.2646668,+1.57100900E+00,,0.00013079488499452357,4.871417733990147e-05
306,+2.94571700E-05,1559380825.473,+1.57100650E+00,,0.00013352039430449068,4.870674876847291e-05
307,+2.93549800E-05,1559380825.6813333,+1.57099780E+00,,0.0001335212595837897,4.872378325123153e-05
308,+2.93402900E-05,1559380825.8896668,+1.57099780E+00,,0.00013351995618838993,4.872391133004926e-05
309,+2.91139100E-05,1559380826.098,+1.57099280E+00,,0.00013532745892661554,4.872288669950739e-05
310,+2.91285900E-05,1559380826.3063333,+1.57098660E+00,,0.0001353281818181818,4.8708157635467974e-05
311,+2.91285900E-05,1559380826.5146668,+1.57098660E+00,,0.00013533006571741512,4.87071330049261e-05
312,+2.90498000E-05,1559380826.723,+1.57098420E+00,,0.00013791140197152245,4.870841379310345e-05
313,+2.90377700E-05,1559380826.9313333,+1.57098540E+00,,0.00013791284775465499,4.870495566502463e-05
314,+2.91820200E-05,1559380827.1396668,+1.57098420E+00,,0.00013791372398685653,4.871110344827586e-05
315,+2.90972100E-05,1559380827.348,+1.57098290E+00,,0.00013791328587075576,4.8710591133004925e-05
316,+2.88821600E-05,1559380827.5563333,+1.57098420E+00,,0.00013791328587075576,4.871110344827586e-05
317,+2.89516300E-05,1559380827.7646668,+1.57098790E+00,,0.000137914008762322,4.870982266009852e-05
318,+2.89235700E-05,1559380827.973,+1.57098790E+00,,0.00013791372398685653,4.870457142857143e-05
319,+2.89569700E-05,1559380828.1813333,+1.57098290E+00,,0.00013791545454545454,4.870623645320197e-05
320,+2.88414400E-05,1559380828.3896668,+1.57098290E+00,,0.0001379171960569551,4.870777339901478e-05
321,+2.89543000E-05,1559380828.598,+1.57098170E+00,,0.0001379171960569551,4.869970443349754e-05
322,+2.89823500E-05,1559380828.8063333,+1.57098420E+00,,0.00013791864184008762,4.8698295566502466e-05
323,+2.89449400E-05,1559380829.0146668,+1.57098420E+00,,0.0001379180613362541,4.8702906403940886e-05
324,+2.89649800E-05,1559380829.223,+1.57098540E+00,,0.00013791835706462212,4.8712384236453205e-05
325,+2.90324200E-05,1559380832.923,+1.57098660E+00,,0.00013928848849945237,4.87187881773399e-05
326,+2.99253600E-05,1559380833.1313334,+1.57098660E+00,,0.00013972599123767798,4.8715201970443344e-05
327,+2.88321300E-05,1559380833.3396668,+1.57098790E+00,,0.00013972685651697698,4.871827586206897e-05
328,+2.92000900E-05,1559380833.548,+1.57099040E+00,,0.00014175658269441403,4.871417733990147e-05
329,+2.92254600E-05,1559380833.7563334,+1.57099280E+00,,0.00014230642935377877,4.871071921182266e-05
330,+2.89490000E-05,1559380833.9646668,+1.57099280E+00,,0.00014230759036144578,4.8716995073891625e-05
331,+2.88247700E-05,1559380834.173,+1.57099040E+00,,0.0001439006790799562,4.871007881773399e-05
332,+2.91046000E-05,1559380834.3813334,+1.57098790E+00,,0.00014411710843373495,4.8713408866995076e-05
333,+2.90598500E-05,1559380834.5896668,+1.57098790E+00,,0.00014411913472070096,4.8716995073891625e-05
334,+2.88501500E-05,1559380834.798,+1.57099160E+00,,0.0001456470755750274,4.8712896551724134e-05
335,+2.89169400E-05,1559380835.0063334,+1.57099040E+00,,0.00014580184008762323,4.8713665024630544e-05
336,+2.88648400E-05,1559380835.2146668,+1.57098790E+00,,0.00014580169769989047,4.87071330049261e-05
337,+2.90859000E-05,1559380835.423,+1.57099160E+00,,0.00014833710843373493,4.8703931034482756e-05
338,+2.89977400E-05,1559380835.6313334,+1.57099040E+00,,0.00014850547645125958,4.869970443349754e-05
339,+2.89389700E-05,1559380835.8396668,+1.57098910E+00,,0.00014850591456736035,4.869599014778325e-05
340,+2.90464800E-05,1559380836.048,+1.57098660E+00,,0.00014850721796276012,4.870572413793104e-05
341,+2.91373100E-05,1559380836.2563334,+1.57098660E+00,,0.00014850779846659366,4.869739901477833e-05
342,+2.90738800E-05,1559380836.4646668,+1.57099410E+00,,0.00014850677984665938,4.869599014778325e-05
343,+2.88548200E-05,1559380836.673,+1.57099160E+00,,0.00014850852135815993,4.869061083743843e-05
344,+2.90157600E-05,1559380836.8813334,+1.57099040E+00,,0.00014850591456736035,4.868574384236453e-05
345,+2.90044100E-05,1559380837.0896668,+1.57099160E+00,,0.0001485073603504929,4.8691891625615766e-05
346,+2.90611900E-05,1559380837.298,+1.57099530E+00,,0.00014850765607886092,4.868625615763546e-05
347,+2.87767000E-05,1559380837.5063334,+1.57100150E+00,,0.00014850823658269443,4.8693556650246306e-05
348,+2.88267800E-05,1559380837.7146668,+1.57100280E+00,,0.00014850765607886092,4.868971428571428e-05
349,+2.89469900E-05,1559380837.923,+1.57099900E+00,,0.00014850910186199343,4.869137931034483e-05
350,+2.89429900E-05,1559380841.623,+1.57100030E+00,,0.0001487204709748083,4.868945812807882e-05
351,+2.90171100E-05,1559380841.8313332,+1.57099280E+00,,0.0001501887951807229,4.869342857142857e-05
352,+2.89797100E-05,1559380842.0396667,+1.57099410E+00,,0.0001501887951807229,4.8691123152709356e-05
353,+2.90217800E-05,1559380842.248,+1.57099410E+00,,0.0001507815005476451,4.869035467980296e-05
354,+2.90418200E-05,1559380842.4563332,+1.57099040E+00,,0.00015290010952902518,4.869073891625616e-05
355,+2.89530000E-05,1559380842.6646667,+1.57099280E+00,,0.00015289952902519167,4.8691507389162564e-05
356,+2.91019200E-05,1559380842.873,+1.57099280E+00,,0.0001533150273822563,4.869304433497537e-05
357,+2.90291200E-05,1559380843.0813332,+1.57099410E+00,,0.00015458208105147866,4.8691123152709356e-05
358,+2.90812100E-05,1559380843.2896667,+1.57100030E+00,,0.0001545810733844469,4.869330049261083e-05
359,+2.91226300E-05,1559380843.498,+1.57099900E+00,,0.0001553278094194962,4.869061083743843e-05
360,+2.91112700E-05,1559380843.7063332,+1.57099660E+00,,0.00015729079956188389,4.869137931034483e-05
361,+2.91399900E-05,1559380843.9146667,+1.57100150E+00,,0.0001572913691128149,4.8687280788177347e-05
362,+2.92962500E-05,1559380844.123,+1.57099780E+00,,0.00015791056955093098,4.869035467980296e-05
363,+2.91593500E-05,1559380844.3313332,+1.57099410E+00,,0.0001589701642935378,4.869701477832512e-05
364,+2.91887500E-05,1559380844.5396667,+1.57099040E+00,,0.0001589713253012048,4.869470935960591e-05
365,+2.92000900E-05,1559380844.748,+1.57098790E+00,,0.00015897219058050383,4.869342857142857e-05
366,+2.92748900E-05,1559380844.9563332,+1.57098910E+00,,0.00015897248630887184,4.869752709359606e-05
367,+2.92294900E-05,1559380845.1646667,+1.57098420E+00,,0.0001589734939759036,4.8696118226600984e-05
368,+2.92201400E-05,1559380845.373,+1.57098420E+00,,0.00015897219058050383,4.869470935960591e-05
369,+2.92328100E-05,1559380845.5813332,+1.57098540E+00,,0.00015897363636363637,4.86931724137931e-05
370,+2.92381600E-05,1559380845.7896667,+1.57099280E+00,,0.00015897393209200438,4.8699576354679805e-05
371,+2.92595300E-05,1559380845.998,+1.57099040E+00,,0.00015897305585980286,4.8700857142857144e-05
372,+2.93016100E-05,1559380846.2063332,+1.57099160E+00,,0.00015897363636363637,4.870047290640394e-05
373,+2.93016000E-05,1559380846.4146667,+1.57099410E+00,,0.00015897277108433737,4.870111330049262e-05
374,+2.93610300E-05,1559380846.623,+1.57099280E+00,,0.00015897277108433737,4.870341871921183e-05
375,+2.94251500E-05,1559380850.223,+1.57100030E+00,,0.0001591945673603505,4.869932019704434e-05
376,+2.94505200E-05,1559380850.4313333,+1.57099160E+00,,0.00016078128148959474,4.870021674876847e-05
377,+2.94812500E-05,1559380850.6396668,+1.57099040E+00,,0.00016078301204819275,4.870021674876847e-05
378,+2.95613900E-05,1559380850.848,+1.57099040E+00,,0.00016134345016429355,4.869983251231527e-05
379,+2.96047900E-05,1559380851.0563333,+1.57099280E+00,,0.00016336578313253013,4.870175369458128e-05
380,+2.97343500E-05,1559380851.2646668,+1.57098910E+00,,0.00016336549835706463,4.8700088669950734e-05
381,+2.97316800E-05,1559380851.473,+1.57098660E+00,,0.00016381009857612268,4.8700600985221676e-05
382,+2.97537200E-05,1559380851.6813333,+1.57098420E+00,,0.00016518066812705367,4.870162561576355e-05
383,+2.97684000E-05,1559380851.8896668,+1.57098540E+00,,0.00016518008762322014,4.870367487684729e-05
384,+2.98438900E-05,1559380852.098,+1.57098540E+00,,0.000165886286966046,4.8697270935960595e-05
385,+2.98492200E-05,1559380852.3063333,+1.57098540E+00,,0.00016776530120481928,4.86984236453202e-05
386,+2.98412000E-05,1559380852.5146668,+1.57098290E+00,,0.00016776602409638555,4.870316256157636e-05
387,+2.99507200E-05,1559380852.723,+1.57098540E+00,,0.0001684290909090909,4.870469950738916e-05
388,+2.99747700E-05,1559380852.9313333,+1.57098290E+00,,0.00016957598028477546,4.870136945812808e-05
389,+3.00188500E-05,1559380853.1396668,+1.57098170E+00,,0.00016957627601314347,4.8626935960591134e-05
390,+3.00241900E-05,1559380853.348,+1.57098420E+00,,0.00016957569550930996,4.862424630541872e-05
391,+3.00943100E-05,1559380853.5563333,+1.57098790E+00,,0.000169576560788609,4.862872906403941e-05
392,+3.05597900E-05,1559380853.7646668,+1.57098170E+00,,0.00016957539978094193,4.8630394088669955e-05
393,+3.00121700E-05,1559380853.973,+1.57098420E+00,,0.00016957467688937569,4.862783251231527e-05
394,+3.00943000E-05,1559380854.1813333,+1.57098790E+00,,0.00016957424972617743,4.862988177339901e-05
395,+3.01490700E-05,1559380854.3896668,+1.57098790E+00,,0.00016957453450164292,4.8631931034482754e-05
396,+3.01083300E-05,1559380854.598,+1.57098660E+00,,0.00016957598028477546,4.862988177339901e-05
397,+3.01430600E-05,1559380854.8063333,+1.57099160E+00,,0.00016957511500547646,4.8633339901477834e-05
398,+3.01210200E-05,1559380855.0146668,+1.57099040E+00,,0.00016957627601314347,4.863205911330049e-05
399,+3.00489000E-05,1559380855.223,+1.57099160E+00,,0.00016957627601314347,4.863257142857143e-05
400,+3.00335400E-05,1559380858.823,+1.57098290E+00,,0.00016989578313253014,4.863180295566502e-05
401,+3.02138500E-05,1559380859.0313332,+1.57099160E+00,,0.0001721587404162103,4.863180295566502e-05
402,+3.01517500E-05,1559380859.2396667,+1.57098790E+00,,0.00017215990142387732,4.863052216748768e-05
403,+3.01777900E-05,1559380859.448,+1.57098910E+00,,0.00017254906900328586,4.86324433497537e-05
404,+3.01297100E-05,1559380859.6563332,+1.57098420E+00,,0.00017396495071193868,4.863026600985222e-05
405,+3.03273800E-05,1559380859.8646667,+1.57099040E+00,,0.00017396553121577218,4.863437438423646e-05
406,+3.02105100E-05,1559380860.073,+1.57098910E+00,,0.0001744068017524644,4.8630906403940884e-05
407,+3.02919900E-05,1559380860.2813332,+1.57098910E+00,,0.000175771139101862,4.863410837438423e-05
408,+3.03307200E-05,1559380860.4896667,+1.57098910E+00,,0.00017577157721796274,4.86484630541872e-05
409,+3.03293900E-05,1559380860.698,+1.57099160E+00,,0.00017648082146768892,4.86332118226601e-05
410,+3.05036900E-05,1559380860.9063332,+1.57099040E+00,,0.00017835882803943044,4.8671261083743846e-05
411,+3.04696300E-05,1559380861.1146667,+1.57099160E+00,,0.00017836055859802848,4.8635142857142854e-05
412,+3.02692900E-05,1559380861.323,+1.57099280E+00,,0.00017902072289156627,4.8634630541871925e-05
413,+3.09230800E-05,1559380861.5313332,+1.57099280E+00,,0.00018016690032858707,4.8636167487684725e-05
414,+3.05056900E-05,1559380861.7396667,+1.57099280E+00,,0.00018016820372398684,4.863231527093596e-05
415,+3.05050200E-05,1559380861.948,+1.57098660E+00,,0.00018016732749178533,4.86335960591133e-05
416,+3.05978500E-05,1559380862.1563332,+1.57098540E+00,,0.00018016878422782038,4.863167487684729e-05
417,+3.05998600E-05,1559380862.3646667,+1.57098170E+00,,0.00018016762322015334,4.862988177339901e-05
418,+3.05731300E-05,1559380862.573,+1.57098420E+00,,0.00018016660460021906,4.8629625615763545e-05
419,+3.05965200E-05,1559380862.7813332,+1.57098290E+00,,0.00018016762322015334,4.863103448275862e-05
420,+3.05444300E-05,1559380862.9896667,+1.57098040E+00,,0.00018016530120481929,4.8634630541871925e-05
421,+3.05404200E-05,1559380863.198,+1.57098290E+00,,0.0001801655969331873,4.863437438423646e-05
422,+3.05210500E-05,1559380863.4063332,+1.57098540E+00,,0.00018016690032858707,4.863218719211823e-05
423,+3.04829900E-05,1559380863.6146667,+1.57098660E+00,,0.0001801658817086528,4.863282758620689e-05
424,+3.05384100E-05,1559380863.823,+1.57099160E+00,,0.00018016704271631983,4.863129064039409e-05
425,+3.04422600E-05,1559380867.424,+1.57098910E+00,,0.000180476856516977,4.863385221674877e-05
426,+3.06339200E-05,1559380867.6323333,+1.57099040E+00,,0.00018274791894852137,4.863052216748768e-05
427,+3.05911800E-05,1559380867.8406668,+1.57099040E+00,,0.00018274834611171963,4.8634630541871925e-05
428,+3.05804800E-05,1559380868.049,+1.57098540E+00,,0.00018313272727272728,4.8635655172413796e-05
429,+3.05491000E-05,1559380868.2573333,+1.57098540E+00,,0.00018455672508214678,4.863591133004926e-05
430,+3.06813200E-05,1559380868.4656668,+1.57098290E+00,,0.00018455672508214678,4.8635270935960595e-05
431,+3.06933600E-05,1559380868.674,+1.57098040E+00,,0.0001851798247535597,4.863936945812808e-05
432,+3.06880200E-05,1559380868.8823333,+1.57098290E+00,,0.0001871419386637459,4.8632955665024625e-05
433,+3.06820000E-05,1559380869.0906668,+1.57098540E+00,,0.0001871419386637459,4.8637960591133006e-05
434,+3.08549700E-05,1559380869.299,+1.57098170E+00,,0.00018763112814895947,4.863501477832512e-05
435,+3.08369300E-05,1559380869.5073333,+1.57098290E+00,,0.00018894944140197153,4.863591133004926e-05
436,+3.08923600E-05,1559380869.7156668,+1.57098290E+00,,0.00018895117196056956,4.863437438423646e-05
437,+3.09738400E-05,1559380869.924,+1.57098290E+00,,0.00018955545454545455,4.8633724137931035e-05
438,+3.10079000E-05,1559380870.1323333,+1.57098040E+00,,0.00019062561883899232,4.86368078817734e-05
439,+3.10499600E-05,1559380870.3406668,+1.57097800E+00,,0.00019062533406352685,4.863231527093596e-05
440,+3.09571500E-05,1559380870.549,+1.57098040E+00,,0.00019062489594742605,4.8639625615763546e-05
441,+3.11053900E-05,1559380870.7573333,+1.57097800E+00,,0.0001906266374589266,4.8634886699507386e-05
442,+3.10766700E-05,1559380870.9656668,+1.57098040E+00,,0.0001906266374589266,4.862949753694581e-05
443,+3.10626700E-05,1559380871.174,+1.57098170E+00,,0.00019062721796276013,4.8634630541871925e-05
444,+3.09705000E-05,1559380871.3823333,+1.57098170E+00,,0.00019062808324205914,4.863437438423646e-05
445,+3.10152400E-05,1559380871.5906668,+1.57098660E+00,,0.0001906279408543264,4.8635142857142854e-05
446,+3.10466300E-05,1559380871.799,+1.57098790E+00,,0.00019062619934282586,4.86335960591133e-05
447,+3.10038900E-05,1559380872.0073333,+1.57099160E+00,,0.00019062779846659367,4.8635655172413796e-05
448,+3.09517900E-05,1559380872.2156668,+1.57099280E+00,,0.00019062330777656078,4.8637576354679804e-05
449,+3.09197500E-05,1559380872.424,+1.57098790E+00,,0.00019062403066812705,4.863282758620689e-05
450,+3.08362700E-05,1559380876.023,+1.57098660E+00,,0.0001909438335158817,4.8635270935960595e-05
451,+3.07915100E-05,1559380876.2313333,+1.57098170E+00,,0.00019333664841182912,4.8634886699507386e-05
452,+3.07708100E-05,1559380876.4396667,+1.57098170E+00,,0.00019333564074479735,4.8635142857142854e-05
453,+3.08169100E-05,1559380876.648,+1.57098540E+00,,0.00019368946330777657,4.863501477832512e-05
454,+3.07968600E-05,1559380876.8563333,+1.57098540E+00,,0.00019501935377875138,4.8633339901477834e-05
455,+3.08796700E-05,1559380877.0646667,+1.57098290E+00,,0.0001950199342825849,4.863282758620689e-05
456,+3.08723200E-05,1559380877.273,+1.57098660E+00,,0.00019566883899233296,4.8637192118226596e-05
457,+3.09604900E-05,1559380877.4813333,+1.57098660E+00,,0.0001977338882803943,4.8633339901477834e-05
458,+3.08783400E-05,1559380877.6896667,+1.57098910E+00,,0.0001977366374589266,4.8635655172413796e-05
459,+3.10720000E-05,1559380877.898,+1.57098790E+00,,0.00019833917853231107,4.86368078817734e-05
460,+3.11180900E-05,1559380878.1063333,+1.57098660E+00,,0.0001995486199342826,4.863834482758621e-05
461,+3.11454700E-05,1559380878.3146667,+1.57098660E+00,,0.00019954832420591455,4.8635655172413796e-05
462,+3.12376300E-05,1559380878.523,+1.57098420E+00,,0.0002004777765607886,4.863847290640394e-05
463,+3.12182600E-05,1559380878.7313333,+1.57098540E+00,,0.00020213006571741512,4.863744827586207e-05
464,+3.12389700E-05,1559380878.9396667,+1.57098540E+00,,0.00020213152245345017,4.864103448275862e-05
465,+3.12803800E-05,1559380879.148,+1.57098290E+00,,0.0002021319496166484,4.864282758620689e-05
466,+3.14393200E-05,1559380879.3563333,+1.57098660E+00,,0.00020213311062431544,4.8636295566502466e-05
467,+3.13885500E-05,1559380879.5646667,+1.57099040E+00,,0.0002021335487404162,4.863539901477833e-05
468,+3.12135900E-05,1559380879.773,+1.57099280E+00,,0.0002021326725082147,4.863744827586207e-05
469,+3.13932300E-05,1559380879.9813333,+1.57099780E+00,,0.00020213253012048193,4.864410837438423e-05
470,+3.14373100E-05,1559380880.1896667,+1.57100150E+00,,0.00020213282584884994,4.865832512315271e-05
471,+3.14299700E-05,1559380880.398,+1.57100280E+00,,0.0002021316648411829,4.866793103448276e-05
472,+3.14773800E-05,1559380880.6063333,+1.57100150E+00,,0.00020213209200438116,4.86699802955665e-05
473,+3.15328000E-05,1559380880.8146667,+1.57099530E+00,,0.0002021323877327492,4.867062068965517e-05
474,+3.14105900E-05,1559380881.023,+1.57099040E+00,,0.00020213339539978093,4.8668443349753694e-05
475,+3.14927400E-05,1559380884.623,+1.57099040E+00,,0.00020234331872946332,4.867497536945813e-05
476,+3.15788900E-05,1559380884.8313332,+1.57098790E+00,,0.00020394074479737132,4.867702463054187e-05
477,+3.16276300E-05,1559380885.0396667,+1.57098420E+00,,0.00020393727272727271,4.867894581280788e-05
478,+3.15995900E-05,1559380885.248,+1.57098910E+00,,0.00020447105147864184,4.867971428571428e-05
479,+3.16136100E-05,1559380885.4563332,+1.57098910E+00,,0.00020651612267250823,4.867664039408867e-05
480,+3.17158000E-05,1559380885.6646667,+1.57098540E+00,,0.00020651742606790798,4.867843349753695e-05
481,+3.17244700E-05,1559380885.873,+1.57098910E+00,,0.00020694395399780942,4.867907389162561e-05
482,+3.17398200E-05,1559380886.0813332,+1.57098540E+00,,0.0002083262431544359,4.867817733990148e-05
483,+3.17091200E-05,1559380886.2896667,+1.57098660E+00,,0.00020832798466593647,4.8679586206896555e-05
484,+3.18213200E-05,1559380886.498,+1.57099280E+00,,0.0002088805805038335,4.868113300492611e-05
485,+3.18179700E-05,1559380886.7063332,+1.57100150E+00,,0.00021000706462212485,4.868100492610837e-05
486,+3.18066200E-05,1559380886.9146667,+1.57099660E+00,,0.00021000995618838993,4.868241379310345e-05
487,+3.18740700E-05,1559380887.123,+1.57099780E+00,,0.00021097082146768892,4.8678305418719216e-05
488,+3.18313200E-05,1559380887.3313332,+1.57099410E+00,,0.00021271924424972618,4.868241379310345e-05
489,+3.18506800E-05,1559380887.5396667,+1.57098910E+00,,0.0002127204052573932,4.8686e-05
490,+3.18039500E-05,1559380887.748,+1.57098910E+00,,0.00021271837897042717,4.8677793103448274e-05
491,+3.19335100E-05,1559380887.9563332,+1.57099040E+00,,0.00021272098576122672,4.867971428571428e-05
492,+3.19388500E-05,1559380888.1646667,+1.57099160E+00,,0.00021272070098576123,4.8684847290640396e-05
493,+3.18847500E-05,1559380888.373,+1.57099160E+00,,0.0002127195399780942,4.868523152709359e-05
494,+3.19408500E-05,1559380888.5813332,+1.57099280E+00,,0.00021272070098576123,4.8684847290640396e-05
495,+3.19228200E-05,1559380888.7896667,+1.57098910E+00,,0.0002127204052573932,4.8682541871921187e-05
496,+3.18927700E-05,1559380888.998,+1.57099040E+00,,0.00021272012048192772,4.86856157635468e-05
497,+3.18433400E-05,1559380889.2063332,+1.57099280E+00,,0.00021272156626506023,4.8683822660098525e-05
498,+3.18340100E-05,1559380889.4146667,+1.57098910E+00,,0.00021272156626506023,4.8687408866995074e-05
499,+3.18587100E-05,1559380889.623,+1.57099160E+00,,0.00021272127053669222,4.868535960591133e-05
500,+3.16837400E-05,1559380893.223,+1.57099410E+00,,0.0002129084665936473,4.86803645320197e-05
501,+3.18012700E-05,1559380893.4313333,+1.57099160E+00,,0.00021439514786418401,4.8687408866995074e-05
502,+3.17338100E-05,1559380893.6396668,+1.57099040E+00,,0.00021439485213581598,4.868574384236453e-05
503,+3.17324900E-05,1559380893.848,+1.57098910E+00,,0.00021495179627601313,4.868292610837438e-05
504,+3.17965900E-05,1559380894.0563333,+1.57098540E+00,,0.00021710906900328588,4.868164532019704e-05
505,+3.18620400E-05,1559380894.2646668,+1.57098910E+00,,0.0002171096495071194,4.8686e-05
506,+3.18246500E-05,1559380894.473,+1.57099160E+00,,0.00021750415115005478,4.868292610837438e-05
507,+3.17845700E-05,1559380894.6813333,+1.57099280E+00,,0.00021879006571741514,4.868151724137931e-05
508,+3.17859200E-05,1559380894.8896668,+1.57099780E+00,,0.00021879093099671414,4.868523152709359e-05
509,+3.18827400E-05,1559380895.098,+1.57100030E+00,,0.0002221168127053669,4.868753694581281e-05
510,+3.18466800E-05,1559380895.3063333,+1.57100030E+00,,0.00022204051478641842,4.8687152709359606e-05
511,+3.18059500E-05,1559380895.5146668,+1.57100520E+00,,0.00022202980284775467,4.868510344827586e-05
512,+3.13591700E-05,1559380895.723,+1.57100650E+00,,0.00022382831325301207,4.8689073891625614e-05
