,SQUID_Volt(V),timestamp,MOD_CURR(A)
232,+4.71585900E-05,1559360011.7563334,0.00010199597152245346
233,+4.71238800E-05,1559360011.9646668,0.0001020093373493976
234,+4.71599400E-05,1559360012.173,0.00010340473055859803
235,+4.71619300E-05,1559360012.3813334,0.00010372534720700985
236,+4.71459200E-05,1559360012.5896668,0.00010374030449069003
237,+4.71512600E-05,1559360012.798,0.00010592909309967141
238,+4.71612800E-05,1559360013.0063334,0.00010635269003285871
239,+4.71592700E-05,1559360013.2146668,0.00010637194414019715
240,+4.71913300E-05,1559360013.423,0.00010633210514786418
241,+4.71666100E-05,1559360013.6313334,0.00010631387951807229
242,+4.71793100E-05,1559360013.8396668,0.00010633767469879517
243,+4.72293800E-05,1559360014.048,0.00010634600766703176
244,+4.72273900E-05,1559360014.2563334,0.00010636479846659365
245,+4.72127000E-05,1559360014.4646668,0.00010639390251916758
246,+4.72374100E-05,1559360014.673,0.0001064178291347207
247,+4.72334000E-05,1559360014.8813334,0.00010638318400876232
248,+4.72287200E-05,1559360015.0896668,0.00010635757940854326
249,+4.72707900E-05,1559360015.298,0.0001063290821467689
250,+4.72240400E-05,1559360018.897,0.0001074660273822563
251,+4.72915100E-05,1559360019.1053333,0.00010807982365826943
252,+4.72728100E-05,1559360019.3136668,0.0001080839748083242
253,+4.72247200E-05,1559360019.522,0.00011160647316538883
254,+4.72133600E-05,1559360019.7303333,0.00011156798466593647
255,+4.72414200E-05,1559360019.9386668,0.00011156475355969333
256,+4.72728000E-05,1559360020.147,0.00011414720700985762
257,+4.72601100E-05,1559360020.3553333,0.00011414824753559694
258,+4.72193700E-05,1559360020.5636668,0.00011414648411829135
259,+4.71846400E-05,1559360020.772,0.00011594924424972617
260,+4.72240400E-05,1559360020.9803333,0.00011594956188389924
261,+4.72033500E-05,1559360021.1886668,0.00011594903614457831
262,+4.71853200E-05,1559360021.397,0.00011853360350492881
263,+4.72187100E-05,1559360021.6053333,0.00011853575027382256
264,+4.72460800E-05,1559360021.8136668,0.00011853501642935378
265,+4.72080200E-05,1559360022.022,0.00011853577217962762
266,+4.72374000E-05,1559360022.2303333,0.00011853453450164292
267,+4.72233900E-05,1559360022.4386668,0.00011853199342825847
268,+4.72046800E-05,1559360022.647,0.00011853315443592553
269,+4.72180500E-05,1559360022.8553333,0.00011853161007667033
270,+4.71973300E-05,1559360023.0636668,0.00011853095290251916
271,+4.72327300E-05,1559360023.272,0.00011853170865279299
272,+4.72187100E-05,1559360023.4803333,0.0001185319386637459
273,+4.72667900E-05,1559360023.6886668,0.00011853049288061335
274,+4.72354100E-05,1559360023.897,0.00011853070098576122
275,+4.72033500E-05,1559360027.61,0.00011853067907995619
276,+4.71799700E-05,1559360027.8183331,0.00012034081051478641
277,+4.71619400E-05,1559360028.0266666,0.0001203409090909091
278,+4.71378900E-05,1559360028.235,0.00012046828039430448
279,+4.71926600E-05,1559360028.4433331,0.0001229236035049288
280,+4.71392300E-05,1559360028.6516666,0.00012292463307776562
281,+4.71960000E-05,1559360028.86,0.00012306630887185102
282,+4.71545900E-05,1559360029.0683331,0.00012473281489594742
283,+4.71472500E-05,1559360029.2766666,0.0001247335377875137
284,+4.71619400E-05,1559360029.485,0.000125168269441402
285,+4.71419100E-05,1559360029.6933331,0.0001273133187294633
286,+4.71552600E-05,1559360029.9016666,0.0001273144030668127
287,+4.71365600E-05,1559360030.11,0.00012767295728368017
288,+4.71652700E-05,1559360030.3183331,0.00012912603504928807
289,+4.71839800E-05,1559360030.5266666,0.00012912509309967143
290,+4.71980000E-05,1559360030.735,0.00012912499452354874
291,+4.71786500E-05,1559360030.9433331,0.00012912612267250822
292,+4.71399100E-05,1559360031.1516666,0.00012912409638554217
293,+4.71385700E-05,1559360031.36,0.00012912539978094195
294,+4.71218800E-05,1559360031.5683331,0.0001291241730558598
295,+4.71525800E-05,1559360031.7766666,0.00012912481927710841
296,+4.71499200E-05,1559360031.985,0.00012912435925520265
297,+4.71726300E-05,1559360032.1933331,0.00012912664841182914
298,+4.71679400E-05,1559360032.4016666,0.00012912773274917854
299,+4.71245400E-05,1559360032.61,0.00012912475355969332
300,+4.70844600E-05,1559360036.098,0.00013021385542168675
301,+4.70464100E-05,1559360036.3063333,0.00013080497261774369
302,+4.70370600E-05,1559360036.5146668,0.0001308041621029573
303,+4.70737900E-05,1559360036.723,0.00013352966046002192
304,+4.70390600E-05,1559360036.9313333,0.00013353066812705369
305,+4.70410700E-05,1559360037.1396668,0.00013353066812705369
306,+4.70550900E-05,1559360037.348,0.0001353375903614458
307,+4.70263800E-05,1559360037.5563333,0.00013534019715224536
308,+4.70357300E-05,1559360037.7646668,0.00013533947426067907
309,+4.69936500E-05,1559360037.973,0.00013792299014238774
310,+4.70163600E-05,1559360038.1813333,0.00013792327491785324
311,+4.70003200E-05,1559360038.3896668,0.0001379215334063527
312,+4.69883000E-05,1559360038.598,0.0001397306243154436
313,+4.69682600E-05,1559360038.8063333,0.00013972888280394305
314,+4.69876400E-05,1559360039.0146668,0.00013972859802847756
315,+4.69883100E-05,1559360039.223,0.00013972801752464405
316,+4.69843000E-05,1559360039.4313333,0.00013972859802847756
317,+4.70237000E-05,1559360039.6396668,0.0001397303395399781
318,+4.69936600E-05,1559360039.848,0.00013972801752464405
319,+4.70036700E-05,1559360040.0563333,0.0001397287404162103
320,+4.69682800E-05,1559360040.2646668,0.00013972715224534502
321,+4.69702800E-05,1559360040.473,0.00013972657174151149
322,+4.70103500E-05,1559360040.6813333,0.00013972685651697698
323,+4.70397300E-05,1559360040.8896668,0.00013972627601314348
324,+4.70424000E-05,1559360041.098,0.00013972715224534502
325,+4.69502300E-05,1559360044.772,0.00014024384446878423
326,+4.69221900E-05,1559360044.9803333,0.00014230686746987951
327,+4.69081800E-05,1559360045.1886668,0.00014230889375684558
328,+4.69155200E-05,1559360045.397,0.00014283384446878424
329,+4.69188500E-05,1559360045.6053333,0.0001441166812705367
330,+4.69061700E-05,1559360045.8136668,0.0001441172617743702
331,+4.69095100E-05,1559360046.022,0.00014465523548740417
332,+4.69014900E-05,1559360046.2303333,0.00014579706462212487
333,+4.68948200E-05,1559360046.4386668,0.00014579706462212487
334,+4.68974700E-05,1559360046.647,0.00014673779846659365
335,+4.69435600E-05,1559360046.8553333,0.0001485033077765608
336,+4.69689500E-05,1559360047.0636668,0.0001485041730558598
337,+4.69335500E-05,1559360047.272,0.00014924339539978094
338,+4.69148500E-05,1559360047.4803333,0.00015018314348302298
339,+4.69395600E-05,1559360047.6886668,0.00015018300109529025
340,+4.69809600E-05,1559360047.897,0.00015018141292442498
341,+4.69188500E-05,1559360048.1053333,0.0001501841621029573
342,+4.69181900E-05,1559360048.3136668,0.000150182573932092
343,+4.69261900E-05,1559360048.522,0.00015018199342825848
344,+4.69375500E-05,1559360048.7303333,0.00015018155531215774
345,+4.69408900E-05,1559360048.9386668,0.00015018314348302298
346,+4.69295400E-05,1559360049.147,0.0001501806900328587
347,+4.69455600E-05,1559360049.3553333,0.00015018155531215774
348,+4.69582600E-05,1559360049.5636668,0.00015018227820372398
349,+4.69268600E-05,1559360049.772,0.00015018386637458925
350,+4.69575900E-05,1559360053.298,0.00015190739320920045
351,+4.70170200E-05,1559360053.5063334,0.00015289373493975904
352,+4.69696100E-05,1559360053.7146668,0.00015289403066812704
353,+4.69863100E-05,1559360053.923,0.00015411677984665935
354,+4.69582500E-05,1559360054.1313334,0.00015457383351588172
355,+4.69869600E-05,1559360054.3396668,0.00015457311062431545
356,+4.70317200E-05,1559360054.548,0.00015661730558598028
357,+4.70070000E-05,1559360054.7563334,0.00015727863088718508
358,+4.70130100E-05,1559360054.9646668,0.00015727748083242058
359,+4.70417300E-05,1559360055.173,0.00015859273822562978
360,+4.70377300E-05,1559360055.3813334,0.000158956560788609
361,+4.70437400E-05,1559360055.5896668,0.0001589568455640745
362,+4.70350500E-05,1559360055.798,0.00016054443592552025
363,+4.70103500E-05,1559360056.0063334,0.000160770569550931
364,+4.70063300E-05,1559360056.2146668,0.00016076998904709748
365,+4.69896500E-05,1559360056.423,0.00016077013143483024
366,+4.69662700E-05,1559360056.6313334,0.00016076984665936475
367,+4.70143600E-05,1559360056.8396668,0.0001607668017524644
368,+4.70116900E-05,1559360057.048,0.00016076419496166485
369,+4.69916400E-05,1559360057.2563334,0.00016076477546549835
370,+4.70450700E-05,1559360057.4646668,0.0001607637677984666
371,+4.70243700E-05,1559360057.673,0.00016076477546549835
372,+4.70370600E-05,1559360057.8813334,0.00016076449069003286
373,+4.70517500E-05,1559360058.0896668,0.00016076477546549835
374,+4.70323800E-05,1559360058.298,0.00016076419496166485
375,+4.70190300E-05,1559360061.898,0.00016239493975903614
376,+4.70737900E-05,1559360062.1063333,0.00016334610076670317
377,+4.70544100E-05,1559360062.3146667,0.00016334552026286964
378,+4.70978300E-05,1559360062.523,0.00016465629791894852
379,+4.70784500E-05,1559360062.7313333,0.00016515851040525739
380,+4.70190200E-05,1559360062.9396667,0.00016515778751369114
381,+4.70784500E-05,1559360063.148,0.00016710427163198248
382,+4.70464100E-05,1559360063.3563333,0.00016774373493975904
383,+4.70591000E-05,1559360063.5646667,0.00016774358159912377
384,+4.70798000E-05,1559360063.773,0.0001692710843373494
385,+4.70597600E-05,1559360063.9813333,0.0001695513691128149
386,+4.70477500E-05,1559360064.1896667,0.00016955078860898137
387,+4.70290400E-05,1559360064.398,0.00017180548740416211
388,+4.70844600E-05,1559360064.6063333,0.00017213441401971522
389,+4.70758000E-05,1559360064.8146667,0.00017213441401971522
390,+4.70671100E-05,1559360065.023,0.00017213499452354872
391,+4.70924800E-05,1559360065.2313333,0.00017213470974808325
392,+4.70697800E-05,1559360065.4396667,0.00017213499452354872
393,+4.70791300E-05,1559360065.648,0.0001721326834611172
394,+4.70557600E-05,1559360065.8563333,0.0001721329682365827
395,+4.70571000E-05,1559360066.0646667,0.00017213441401971522
396,+4.70110100E-05,1559360066.273,0.00017213585980284775
397,+4.70651000E-05,1559360066.4813333,0.0001721335487404162
398,+4.70838000E-05,1559360066.6896667,0.0001721335487404162
399,+4.70490700E-05,1559360066.898,0.0001721332530120482
400,+4.69569200E-05,1559360070.498,0.00017326366922234393
401,+4.69856300E-05,1559360070.7063332,0.00017393917853231108
402,+4.69489000E-05,1559360070.9146667,0.0001739375903614458
403,+4.69535900E-05,1559360071.123,0.00017523157721796275
404,+4.69669300E-05,1559360071.3313332,0.00017574233296823659
405,+4.69482400E-05,1559360071.5396667,0.00017574377875136912
406,+4.69195200E-05,1559360071.748,0.00017767694414019716
407,+4.69375500E-05,1559360071.9563332,0.00017833334063526834
408,+4.69068300E-05,1559360072.1646667,0.00017833508214676889
409,+4.69081700E-05,1559360072.373,0.00017985071193866374
410,+4.68821200E-05,1559360072.5813332,0.00018014170865279298
411,+4.68941500E-05,1559360072.7896667,0.00018014084337349397
412,+4.69068300E-05,1559360072.998,0.0001823790361445783
413,+4.69228600E-05,1559360073.2063332,0.00018271997809419496
414,+4.69088300E-05,1559360073.4146667,0.00018272070098576123
415,+4.69181900E-05,1559360073.623,0.00018271997809419496
416,+4.68961400E-05,1559360073.8313332,0.000182721708652793
417,+4.68934700E-05,1559360074.0396667,0.000182720843373494
418,+4.69075000E-05,1559360074.248,0.00018272026286966046
419,+4.68948100E-05,1559360074.4563332,0.000182722004381161
420,+4.69061700E-05,1559360074.6646667,0.0001827214238773275
421,+4.68968200E-05,1559360074.873,0.0001827205585980285
422,+4.69101700E-05,1559360075.0813332,0.0001827222891566265
423,+4.68948000E-05,1559360075.2896667,0.0001827205585980285
424,+4.68834600E-05,1559360075.498,0.00018271881708652792
425,+4.69088400E-05,1559360079.098,0.00018384501642935378
426,+4.68674400E-05,1559360079.3063333,0.00018452473165388828
427,+4.69148500E-05,1559360079.5146668,0.00018452545454545455
428,+4.69282000E-05,1559360079.723,0.00018637420591456735
429,+4.68928100E-05,1559360079.9313333,0.0001871112486308872
430,+4.68861300E-05,1559360080.1396668,0.00018710864184008763
431,+4.69048300E-05,1559360080.348,0.00018845343921139102
432,+4.69155200E-05,1559360080.5563333,0.00018891498357064622
433,+4.68901300E-05,1559360080.7646668,0.00018891324205914568
434,+4.69241900E-05,1559360080.973,0.00019031319824753558
435,+4.68754400E-05,1559360081.1813333,0.0001905863855421687
436,+4.69422300E-05,1559360081.3896668,0.0001905875465498357
437,+4.69135100E-05,1559360081.598,0.0001929349069003286
438,+4.68861300E-05,1559360081.8063333,0.00019329958378970426
439,+4.69001500E-05,1559360082.0146668,0.0001933010405257393
440,+4.69101700E-05,1559360082.223,0.00019329843373493976
441,+4.68881300E-05,1559360082.4313333,0.0001932969769989047
442,+4.68747800E-05,1559360082.6396668,0.0001932966922234392
443,+4.68714400E-05,1559360082.848,0.00019329611171960568
444,+4.68627600E-05,1559360083.0563333,0.00019329524644030668
445,+4.68474000E-05,1559360083.2646668,0.00019329785323110625
446,+4.68607500E-05,1559360083.473,0.00019329654983570645
447,+4.68026600E-05,1559360083.6813333,0.00019329640744797372
448,+4.68307000E-05,1559360083.8896668,0.00019329437020810513
449,+4.68273600E-05,1559360084.098,0.00019329234392113912
450,+4.67665900E-05,1559360087.698,0.0001944404052573932
451,+4.67879600E-05,1559360087.9063332,0.00019497244249726178
452,+4.68133400E-05,1559360088.1146667,0.000194972004381161
453,+4.68019900E-05,1559360088.323,0.00019690346111719606
454,+4.68113300E-05,1559360088.5313332,0.00019768075575027382
455,+4.68300300E-05,1559360088.7396667,0.00019768104052573932
456,+4.67993200E-05,1559360088.948,0.00019902192771084338
457,+4.68373700E-05,1559360089.1563332,0.00019948969331872945
458,+4.68821300E-05,1559360089.3646667,0.00019948780941949617
459,+4.68273600E-05,1559360089.573,0.0002016382803943045
460,+4.68226800E-05,1559360089.7813332,0.00020206824753559694
461,+4.68387200E-05,1559360089.9896667,0.0002020673822562979
462,+4.67866200E-05,1559360090.198,0.00020362499452354873
463,+4.68460600E-05,1559360090.4063332,0.00020387212486308872
464,+4.68654300E-05,1559360090.6146667,0.00020387198247535598
465,+4.68500700E-05,1559360090.823,0.0002038703943044907
466,+4.68827900E-05,1559360091.0313332,0.00020386821467688936
467,+4.68634200E-05,1559360091.2396667,0.00020386836801752464
468,+4.69021500E-05,1559360091.448,0.0002038672070098576
469,+4.68741000E-05,1559360091.6563332,0.00020386865279299016
470,+4.68794600E-05,1559360091.8646667,0.00020386518072289158
471,+4.68634100E-05,1559360092.073,0.00020386706462212486
472,+4.68353800E-05,1559360092.2813332,0.00020386430449069004
473,+4.68988200E-05,1559360092.4896667,0.00020386474260679078
474,+4.68654300E-05,1559360092.698,0.00020386301204819278
475,+4.68133300E-05,1559360096.298,0.00020561562979189485
476,+4.68086600E-05,1559360096.5063334,0.00020643924424972618
477,+4.67746000E-05,1559360096.7146668,0.00020643895947426068
478,+4.67866200E-05,1559360096.923,0.00020771979189485214
479,+4.68347000E-05,1559360097.1313334,0.0002082458926615553
480,+4.67886300E-05,1559360097.3396668,0.0002082458926615553
481,+4.67739300E-05,1559360097.548,0.0002094815334063527
482,+4.67659200E-05,1559360097.7563334,0.0002099181708652793
483,+4.67746000E-05,1559360097.9646668,0.0002099184665936473
484,+4.67839600E-05,1559360098.173,0.00021216606790799562
485,+4.68053100E-05,1559360098.3813334,0.00021262992332968237
486,+4.67792800E-05,1559360098.5896668,0.0002126307886089814
487,+4.67919600E-05,1559360098.798,0.00021406650602409638
488,+4.68454000E-05,1559360099.0063334,0.00021430480832420592
489,+4.68193500E-05,1559360099.2146668,0.00021430364731653888
490,+4.68307100E-05,1559360099.423,0.00021430133625410734
