,SQUID_Volt(V),timestamp,MAG_CURR(A)
686,+4.71953300E-05,1559363658.1366668,
687,+4.72120200E-05,1559363658.345,
688,+4.72647900E-05,1559363658.5533333,
689,+4.71318900E-05,1559363658.7616668,
690,+4.71759600E-05,1559363658.97,
691,+4.72233900E-05,1559363659.1783333,
692,+4.72414000E-05,1559363659.3866668,
693,+4.73442500E-05,1559363659.595,
694,+4.72567800E-05,1559363659.8033333,
695,+4.70918200E-05,1559363660.0116668,
696,+4.71566000E-05,1559363660.22,
697,+4.71672800E-05,1559363660.4283333,
698,+4.71879800E-05,1559363660.6366668,
699,+4.72040100E-05,1559363660.845,
700,+4.71920000E-05,1559363662.446,
701,+4.70631000E-05,1559363662.6543334,
702,+4.69869700E-05,1559363662.8626668,
703,+4.71145200E-05,1559363663.071,
704,+4.70958200E-05,1559363663.2793334,
705,+4.71572700E-05,1559363663.4876668,
706,+4.70651100E-05,1559363663.696,
707,+4.70343900E-05,1559363663.9043334,
708,+4.69682800E-05,1559363664.1126668,
709,+4.70030000E-05,1559363664.321,
710,+4.70123500E-05,1559363664.5293334,
711,+4.69756200E-05,1559363664.7376668,
712,+4.68727700E-05,1559363664.946,
713,+4.70818000E-05,1559363665.1543334,
714,+4.69829600E-05,1559363665.3626668,
715,+4.69502300E-05,1559363665.571,
716,+4.70484100E-05,1559363665.7793334,
717,+4.69983300E-05,1559363665.9876668,
718,+4.69956400E-05,1559363666.196,
719,+4.68667600E-05,1559363666.4043334,
720,+4.68246900E-05,1559363666.6126668,
721,+4.68079900E-05,1559363666.821,
722,+4.68861300E-05,1559363667.0293334,
723,+4.69168600E-05,1559363667.2376668,
724,+4.68126700E-05,1559363667.446,
725,+4.67665900E-05,1559363669.046,
726,+4.70363800E-05,1559363669.2543333,
727,+4.71105100E-05,1559363669.4626667,
728,+4.71833200E-05,1559363669.671,
729,+4.65515500E-05,1559363669.8793333,
730,+4.64333400E-05,1559363670.0876667,
731,+4.65989600E-05,1559363670.296,
732,+4.65375300E-05,1559363670.5043333,
733,+4.62530400E-05,1559363670.7126667,
734,+4.65882700E-05,1559363670.921,
735,+4.65401900E-05,1559363671.1293333,
736,+4.66797800E-05,1559363671.3376667,
737,+4.68393800E-05,1559363671.546,
738,+4.66336900E-05,1559363671.7543333,
739,+4.67278500E-05,1559363671.9626667,
740,+4.66724300E-05,1559363672.171,
741,+4.67539100E-05,1559363672.3793333,
742,+4.68286900E-05,1559363672.5876667,
743,+4.67011400E-05,1559363672.796,
744,+4.67425500E-05,1559363673.0043333,
745,+4.69569200E-05,1559363673.2126667,
746,+4.69302100E-05,1559363673.421,
747,+4.69936500E-05,1559363673.6293333,
748,+4.69021500E-05,1559363673.8376667,
749,+4.69235200E-05,1559363674.046,
750,+4.67438800E-05,1559363675.645,
751,+4.68126700E-05,1559363675.8533332,
752,+4.67866300E-05,1559363676.0616667,
753,+4.67572300E-05,1559363676.27,
754,+4.68467200E-05,1559363676.4783332,
755,+4.66497200E-05,1559363676.6866667,
756,+4.66664200E-05,1559363676.895,
757,+4.65956300E-05,1559363677.1033332,
758,+4.71272100E-05,1559363677.3116667,
759,+4.68961400E-05,1559363677.52,
760,+4.67565700E-05,1559363677.7283332,
761,+4.66563900E-05,1559363677.9366667,
762,+4.66163300E-05,1559363678.145,
763,+4.64206600E-05,1559363678.3533332,
764,+4.62570400E-05,1559363678.5616667,
765,+4.63044600E-05,1559363678.77,
766,+4.60380000E-05,1559363678.9783332,
767,+4.62911000E-05,1559363679.1866667,
768,+4.63017800E-05,1559363679.395,
769,+4.67438700E-05,1559363679.6033332,
770,+4.71025000E-05,1559363679.8116667,
771,+4.69482400E-05,1559363680.02,
772,+4.69121800E-05,1559363680.2283332,
773,+4.70136900E-05,1559363680.4366667,
774,+4.68727800E-05,1559363680.645,
775,+4.68300300E-05,1559363682.246,
776,+4.65428700E-05,1559363682.4543333,
777,+4.65001300E-05,1559363682.6626668,
778,+4.64573800E-05,1559363682.871,
779,+4.65315100E-05,1559363683.0793333,
780,+4.65208200E-05,1559363683.2876668,
781,+4.70363800E-05,1559363683.496,
782,+4.69896400E-05,1559363683.7043333,
783,+4.72440800E-05,1559363683.9126668,
784,+4.71606100E-05,1559363684.121,
785,+4.72127000E-05,1559363684.3293333,
786,+4.72721300E-05,1559363684.5376668,
787,+4.72106900E-05,1559363684.746,
788,+4.71766300E-05,1559363684.9543333,
789,+4.72380800E-05,1559363685.1626668,
790,+4.71846400E-05,1559363685.371,
791,+4.72521100E-05,1559363685.5793333,
792,+4.73863300E-05,1559363685.7876668,
793,+4.72741400E-05,1559363685.996,
794,+4.73355800E-05,1559363686.2043333,
795,+4.72561100E-05,1559363686.4126668,
796,+4.72641100E-05,1559363686.621,
797,+4.72367400E-05,1559363686.8293333,
798,+4.72748100E-05,1559363687.0376668,
799,+4.72273900E-05,1559363687.246,
800,+4.72541000E-05,1559363688.845,
801,+4.72814800E-05,1559363689.0533333,
802,+4.73195400E-05,1559363689.2616668,
803,+4.72941700E-05,1559363689.47,
804,+4.70557700E-05,1559363689.6783333,
805,+4.71205400E-05,1559363689.8866668,
806,+4.67719300E-05,1559363690.095,
807,+4.65341800E-05,1559363690.3033333,
808,+4.62370000E-05,1559363690.5116668,
809,+4.59478300E-05,1559363690.72,
810,+4.65869400E-05,1559363690.9283333,
811,+4.66069800E-05,1559363691.1366668,
812,+4.67031500E-05,1559363691.345,
813,+4.67645900E-05,1559363691.5533333,
814,+4.66330200E-05,1559363691.7616668,
815,+4.67418800E-05,1559363691.97,
816,+4.67692600E-05,1559363692.1783333,
817,+4.67932900E-05,1559363692.3866668,
818,+4.68707700E-05,1559363692.595,
819,+4.67111500E-05,1559363692.8033333,
820,+4.66864600E-05,1559363693.0116668,
821,+4.66804500E-05,1559363693.22,
822,+4.67305300E-05,1559363693.4283333,
823,+4.67311900E-05,1559363693.6366668,
824,+4.65535600E-05,1559363693.845,
825,+4.67111600E-05,1559363695.445,
826,+4.69255300E-05,1559363695.6533332,
827,+4.68460600E-05,1559363695.8616667,
828,+4.62824200E-05,1559363696.07,
829,+4.63037900E-05,1559363696.2783332,
830,+4.63986100E-05,1559363696.4866667,
831,+4.64634000E-05,1559363696.695,
832,+4.65508900E-05,1559363696.9033332,
833,+4.62497000E-05,1559363697.1116667,
834,+4.62163000E-05,1559363697.32,
835,+4.62343300E-05,1559363697.5283332,
836,+4.61081000E-05,1559363697.7366667,
837,+4.63251600E-05,1559363697.945,
838,+4.63652200E-05,1559363698.1533332,
839,+4.64059500E-05,1559363698.3616667,
840,+4.63692200E-05,1559363698.57,
841,+4.65482100E-05,1559363698.7783332,
842,+4.65976300E-05,1559363698.9866667,
843,+4.66684100E-05,1559363699.195,
844,+4.63658900E-05,1559363699.4033332,
845,+4.57962400E-05,1559363699.6116667,
846,+4.56933800E-05,1559363699.82,
847,+4.62236500E-05,1559363700.0283332,
848,+4.61428400E-05,1559363700.2366667,
849,+4.62804200E-05,1559363700.445,
850,+4.62062700E-05,1559363702.045,
851,+4.61501900E-05,1559363702.2533333,
852,+4.61234600E-05,1559363702.4616668,
853,+4.62871000E-05,1559363702.67,
854,+4.62249700E-05,1559363702.8783333,
855,+4.62937700E-05,1559363703.0866668,
856,+4.63492000E-05,1559363703.295,
857,+4.63064600E-05,1559363703.5033333,
858,+4.63498700E-05,1559363703.7116668,
859,+4.63846000E-05,1559363703.92,
860,+4.63184800E-05,1559363704.1283333,
861,+4.64133200E-05,1559363704.3366668,
862,+4.65001300E-05,1559363704.545,
863,+4.65695800E-05,1559363704.7533333,
864,+4.61441800E-05,1559363704.9616668,
865,+4.60359800E-05,1559363705.17,
866,+4.62683900E-05,1559363705.3783333,
867,+4.66811100E-05,1559363705.5866668,
868,+4.67104900E-05,1559363705.795,
869,+4.64166500E-05,1559363706.0033333,
870,+4.67298600E-05,1559363706.2116668,
871,+4.67572300E-05,1559363706.42,
872,+4.68253600E-05,1559363706.6283333,
873,+4.66630800E-05,1559363706.8366668,
874,+4.60780600E-05,1559363707.045,
875,+4.59571900E-05,1559363708.645,
876,+4.60286400E-05,1559363708.8533332,
877,+4.66791000E-05,1559363709.0616667,
878,+4.67178400E-05,1559363709.27,
879,+4.66370400E-05,1559363709.4783332,
880,+4.67091600E-05,1559363709.6866667,
881,+4.66817600E-05,1559363709.895,
882,+4.68059900E-05,1559363710.1033332,
883,+4.69903100E-05,1559363710.3116667,
884,+4.70677800E-05,1559363710.52,
885,+4.68400600E-05,1559363710.7283332,
886,+4.71452400E-05,1559363710.9366667,
887,+4.70377300E-05,1559363711.145,
888,+4.69135100E-05,1559363711.3533332,
889,+4.70190300E-05,1559363711.5616667,
890,+4.71526000E-05,1559363711.77,
891,+4.70624300E-05,1559363711.9783332,
892,+4.71305500E-05,1559363712.1866667,
893,+4.70838000E-05,1559363712.395,
894,+4.71065100E-05,1559363712.6033332,
895,+4.70998400E-05,1559363712.8116667,
896,+4.71004900E-05,1559363713.02,
897,+4.71405800E-05,1559363713.2283332,
898,+4.73509400E-05,1559363713.4366667,
899,+4.70477400E-05,1559363713.645,
900,+4.70570900E-05,1559363715.246,
901,+4.70257100E-05,1559363715.4543333,
902,+4.70363900E-05,1559363715.6626668,
903,+4.70437400E-05,1559363715.871,
904,+4.70804600E-05,1559363716.0793333,
905,+4.70203600E-05,1559363716.2876668,
906,+4.71773000E-05,1559363716.496,
907,+4.71692800E-05,1559363716.7043333,
908,+4.69435700E-05,1559363716.9126668,
909,+4.70417400E-05,1559363717.121,
910,+4.71973400E-05,1559363717.3293333,
911,+4.72520900E-05,1559363717.5376668,
912,+4.72841500E-05,1559363717.746,
913,+4.71612800E-05,1559363717.9543333,
914,+4.71312300E-05,1559363718.1626668,
915,+4.71793000E-05,1559363718.371,
916,+4.72253800E-05,1559363718.5793333,
917,+4.72694700E-05,1559363718.7876668,
918,+4.72935000E-05,1559363718.996,
919,+4.73469300E-05,1559363719.2043333,
920,+4.65174800E-05,1559363719.4126668,
921,+4.64400200E-05,1559363719.621,
922,+4.55731900E-05,1559363719.8293333,
923,+4.58129400E-05,1559363720.0376668,
924,+4.68934800E-05,1559363720.246,
925,+4.66917900E-05,1559363721.845,
926,+4.66236700E-05,1559363722.0533333,
927,+4.64674100E-05,1559363722.2616668,
928,+4.64493800E-05,1559363722.47,
929,+4.65181600E-05,1559363722.6783333,
930,+4.65368600E-05,1559363722.8866668,
931,+4.63405200E-05,1559363723.095,
932,+4.62804000E-05,1559363723.3033333,
933,+4.64921200E-05,1559363723.5116668,
934,+4.69889800E-05,1559363723.72,
935,+4.70036600E-05,1559363723.9283333,
936,+4.70163500E-05,1559363724.1366668,
937,+4.72153700E-05,1559363724.345,
938,+4.69168600E-05,1559363724.5533333,
939,+4.68360400E-05,1559363724.7616668,
940,+4.68667600E-05,1559363724.97,
941,+4.71098500E-05,1559363725.1783333,
942,+4.70397300E-05,1559363725.3866668,
943,+4.67899700E-05,1559363725.595,
944,+4.71011800E-05,1559363725.8033333,
945,+4.70851500E-05,1559363726.0116668,
946,+4.70009900E-05,1559363726.22,
947,+4.69595800E-05,1559363726.4283333,
948,+4.71966600E-05,1559363726.6366668,
949,+4.70036600E-05,1559363726.845,
950,+4.66016400E-05,1559363728.445,
951,+4.67332000E-05,1559363728.6533332,
952,+4.65495300E-05,1559363728.8616667,
953,+4.68073300E-05,1559363729.07,
954,+4.70424000E-05,1559363729.2783332,
955,+4.69255400E-05,1559363729.4866667,
956,+4.67926400E-05,1559363729.695,
957,+4.67245200E-05,1559363729.9033332,
958,+4.66604100E-05,1559363730.1116667,
959,+4.69028200E-05,1559363730.32,
960,+4.72260500E-05,1559363730.5283332,
961,+4.71552700E-05,1559363730.7366667,
