,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
259,+4.64113400E-05,1559364198.037,0.00011410654983570647,4.855340886699508e-05
260,+4.63879600E-05,1559364198.2453332,0.0001141083351588171,4.855456157635468e-05
261,+4.64627500E-05,1559364198.4536667,0.00011410802847754655,4.8556610837438425e-05
262,+4.64073300E-05,1559364198.662,0.00011591095290251917,4.855853201970443e-05
263,+4.64340500E-05,1559364198.8703332,0.00011591116100766703,4.855776354679803e-05
264,+4.64600800E-05,1559364199.0786667,0.0001159123329682366,4.855968472906404e-05
265,+4.64554000E-05,1559364199.287,0.00011591095290251917,4.8557123152709353e-05
266,+4.64854600E-05,1559364199.4953332,0.00011591129244249727,4.856416748768472e-05
267,+4.64674400E-05,1559364199.7036667,0.00011591151150054764,4.856147783251232e-05
268,+4.64821300E-05,1559364199.912,0.00011591115005476451,4.856019704433498e-05
269,+4.64881400E-05,1559364200.1203332,0.00011591182913472072,4.856327093596059e-05
270,+4.65041700E-05,1559364200.3286667,0.0001159127382256298,4.856275862068966e-05
271,+4.65362200E-05,1559364200.537,0.00011591238773274917,4.856339901477833e-05
272,+4.65055000E-05,1559364200.7453332,0.00011591188389923329,4.85648078817734e-05
273,+4.65148500E-05,1559364200.9536667,0.00011591296823658269,4.856327093596059e-05
274,+4.65115100E-05,1559364201.162,0.00011591223439211391,4.8560965517241376e-05
275,+4.65128500E-05,1559364204.89,0.00011591153340635269,4.856455172413793e-05
276,+4.65495700E-05,1559364205.0983334,0.00011849625410733844,4.8554305418719215e-05
277,+4.65555800E-05,1559364205.3066669,0.0001184968017524644,4.856070935960591e-05
278,+4.65769600E-05,1559364205.515,0.00011849715224534502,4.8557891625615763e-05
279,+4.65569200E-05,1559364205.7233334,0.00012030882803943044,4.856045320197045e-05
280,+4.65295400E-05,1559364205.9316669,0.0001203085104052574,4.855686699507389e-05
281,+4.65188500E-05,1559364206.14,0.00012030979189485213,4.8559556650246304e-05
282,+4.64734400E-05,1559364206.3483334,0.00012289138006571742,4.855904433497537e-05
283,+4.64934800E-05,1559364206.5566669,0.00012289122672508215,4.855853201970443e-05
284,+4.64641000E-05,1559364206.765,0.00012289192771084337,4.856070935960591e-05
285,+4.64594200E-05,1559364206.9733334,0.00012469811610076671,4.856083743842364e-05
286,+4.64120000E-05,1559364207.1816669,0.00012469859802847753,4.855968472906404e-05
287,+4.63739400E-05,1559364207.39,0.00012469833515881709,4.856173399014778e-05
288,+4.63572400E-05,1559364207.5983334,0.00012728056955093098,4.856147783251232e-05
289,+4.63492300E-05,1559364207.8066669,0.00012728107338444688,4.855917241379311e-05
290,+4.63846200E-05,1559364208.015,0.00012728176341730558,4.855866009852217e-05
291,+4.63392100E-05,1559364208.2233334,0.00012728215772179628,4.85580197044335e-05
292,+4.63298600E-05,1559364208.4316669,0.0001272818948521358,4.855942857142857e-05
293,+4.64847900E-05,1559364208.64,0.00012728283680175248,4.855366502463054e-05
294,+4.64620900E-05,1559364208.8483334,0.0001272819934282585,4.855456157635468e-05
295,+4.64620900E-05,1559364209.0566669,0.0001272822891566265,4.855494581280788e-05
296,+4.64554000E-05,1559364209.265,0.00012728176341730558,4.855776354679803e-05
297,+4.64854700E-05,1559364209.4733334,0.0001272818948521358,4.855686699507389e-05
298,+4.63719400E-05,1559364209.6816669,0.00012728186199342825,4.855238423645321e-05
299,+4.64206800E-05,1559364209.89,0.000127281412924425,4.855225615763547e-05
300,+4.65081600E-05,1559364213.361,0.0001281750930996714,4.854982266009852e-05
301,+4.65208600E-05,1559364213.5693333,0.00012909236582694415,4.8557891625615763e-05
302,+4.64841200E-05,1559364213.7776668,0.00012909152245345017,4.855225615763547e-05
303,+4.64834600E-05,1559364213.986,0.0001299643373493976,4.855507389162561e-05
304,+4.64734300E-05,1559364214.1943333,0.0001307731982475356,4.854969458128079e-05
305,+4.64440600E-05,1559364214.4026668,0.0001307730339539978,4.855097536945813e-05
306,+4.64493900E-05,1559364214.611,0.00013350070098576124,4.854508374384236e-05
307,+4.64320400E-05,1559364214.8193333,0.00013350128148959474,4.854841379310345e-05
308,+4.64607600E-05,1559364215.0276668,0.0001335030230010953,4.8549566502463055e-05
309,+4.64607600E-05,1559364215.236,0.00013530979189485214,4.854316256157636e-05
310,+4.64026500E-05,1559364215.4443333,0.00013530979189485214,4.855033497536946e-05
311,+4.64060000E-05,1559364215.6526668,0.00013531123767798468,4.854841379310345e-05
312,+4.63819400E-05,1559364215.861,0.00013789403066812706,4.854969458128079e-05
313,+4.64133400E-05,1559364216.0693333,0.0001378957721796276,4.85467487684729e-05
314,+4.63819500E-05,1559364216.2776668,0.0001378963417305586,4.8546620689655176e-05
315,+4.64273700E-05,1559364216.486,0.00013789403066812706,4.8544443349753694e-05
316,+4.63365400E-05,1559364216.6943333,0.0001378922891566265,4.854457142857143e-05
317,+4.63645800E-05,1559364216.9026668,0.00013789286966046002,4.854841379310345e-05
318,+4.63933100E-05,1559364217.111,0.0001378924424972618,4.8543802955665024e-05
319,+4.63639200E-05,1559364217.3193333,0.00013789461117196057,4.853905418719211e-05
320,+4.64160200E-05,1559364217.5276668,0.00013789374589266156,4.854418719211823e-05
321,+4.64019900E-05,1559364217.736,0.00013789547645125957,4.854572413793103e-05
322,+4.64246900E-05,1559364217.9443333,0.00013789533406352683,4.854700492610837e-05
323,+4.64474000E-05,1559364218.1526668,0.00013789316538882806,4.85459802955665e-05
324,+4.64587500E-05,1559364218.361,0.00013789561883899233,4.854802955665024e-05
