,SQUID_Volt(V),timestamp,MAG_CURR(A)
278,+4.74564500E-05,1559362592.361,
279,+4.73389100E-05,1559362592.5693333,
280,+4.73642900E-05,1559362592.7776668,
281,+4.73556200E-05,1559362592.986,
282,+4.73342500E-05,1559362593.1943333,
283,+4.70357300E-05,1559362593.4026668,
284,+4.69976500E-05,1559362593.611,
285,+4.71479200E-05,1559362593.8193333,
286,+4.72708000E-05,1559362594.0276668,
287,+4.71399100E-05,1559362594.236,
288,+4.71579400E-05,1559362594.4443333,
289,+4.70470700E-05,1559362594.6526668,
290,+4.69549100E-05,1559362594.861,
291,+4.69622700E-05,1559362595.0693333,
292,+4.70283800E-05,1559362595.2776668,
293,+4.70210300E-05,1559362595.486,
294,+4.71813200E-05,1559362595.6943333,
295,+4.72113500E-05,1559362595.9026668,
296,+4.72474300E-05,1559362596.111,
297,+4.69235300E-05,1559362596.3193333,
298,+4.69335500E-05,1559362596.5276668,
299,+4.69175100E-05,1559362596.736,
300,+4.69662700E-05,1559362598.336,
301,+4.68881400E-05,1559362598.5443332,
302,+4.68647500E-05,1559362598.7526667,
303,+4.69615900E-05,1559362598.961,
304,+4.69749500E-05,1559362599.1693332,
305,+4.69141700E-05,1559362599.3776667,
306,+4.71018400E-05,1559362599.586,
307,+4.70851300E-05,1559362599.7943332,
308,+4.71666100E-05,1559362600.0026667,
309,+4.70984900E-05,1559362600.211,
310,+4.71579300E-05,1559362600.4193332,
311,+4.71419100E-05,1559362600.6276667,
312,+4.70611000E-05,1559362600.836,
313,+4.68747800E-05,1559362601.0443332,
314,+4.68827800E-05,1559362601.2526667,
315,+4.68620800E-05,1559362601.461,
316,+4.68881400E-05,1559362601.6693332,
317,+4.66517200E-05,1559362601.8776667,
318,+4.70036600E-05,1559362602.086,
319,+4.70484000E-05,1559362602.2943332,
320,+4.68614200E-05,1559362602.5026667,
321,+4.69135100E-05,1559362602.711,
322,+4.69575900E-05,1559362602.9193332,
323,+4.69302100E-05,1559362603.1276667,
324,+4.68407200E-05,1559362603.336,
325,+4.70651000E-05,1559362604.936,
326,+4.70978300E-05,1559362605.1443334,
327,+4.70216900E-05,1559362605.3526669,
328,+4.70777800E-05,1559362605.561,
329,+4.71158600E-05,1559362605.7693334,
330,+4.68493900E-05,1559362605.9776669,
331,+4.69415500E-05,1559362606.186,
332,+4.69448900E-05,1559362606.3943334,
333,+4.67679200E-05,1559362606.6026669,
334,+4.68080000E-05,1559362606.811,
335,+4.68674200E-05,1559362607.0193334,
336,+4.69669300E-05,1559362607.2276669,
337,+4.70584300E-05,1559362607.436,
338,+4.66931300E-05,1559362607.6443334,
339,+4.66884400E-05,1559362607.8526669,
340,+4.67405500E-05,1559362608.061,
341,+4.66704200E-05,1559362608.2693334,
342,+4.66043100E-05,1559362608.4776669,
343,+4.62864300E-05,1559362608.686,
344,+4.63739000E-05,1559362608.8943334,
345,+4.62797500E-05,1559362609.1026669,
346,+4.63865900E-05,1559362609.311,
347,+4.67999800E-05,1559362609.5193334,
348,+4.67672600E-05,1559362609.7276669,
349,+4.67605700E-05,1559362609.936,
350,+4.67018100E-05,1559362611.536,
351,+4.66430500E-05,1559362611.7443333,
352,+4.66250100E-05,1559362611.9526668,
353,+4.65508700E-05,1559362612.161,
354,+4.65735800E-05,1559362612.3693333,
355,+4.61582100E-05,1559362612.5776668,
356,+4.65508800E-05,1559362612.786,
357,+4.65802700E-05,1559362612.9943333,
358,+4.66076500E-05,1559362613.2026668,
359,+4.68260200E-05,1559362613.411,
360,+4.68186800E-05,1559362613.6193333,
361,+4.69135100E-05,1559362613.8276668,
362,+4.65689100E-05,1559362614.036,
363,+4.63652300E-05,1559362614.2443333,
364,+4.66323500E-05,1559362614.4526668,
365,+4.62002800E-05,1559362614.661,
366,+4.62249800E-05,1559362614.8693333,
