,SQUID_Volt(V),timestamp
135,-2.56706400E-05,1558930421.6283333
136,-2.61474600E-05,1558930421.8366668
137,-2.59351100E-05,1558930422.045
138,-2.59043900E-05,1558930422.2533333
139,-2.59150600E-05,1558930422.4616668
140,-2.60599800E-05,1558930422.67
141,-2.53841500E-05,1558930422.8783333
142,-2.62423100E-05,1558930423.0866668
143,-2.56178800E-05,1558930423.295
144,-2.57674700E-05,1558930423.5033333
145,-2.58402800E-05,1558930423.7116668
146,-2.56966900E-05,1558930423.92
147,-2.56793300E-05,1558930424.1283333
148,-2.59457900E-05,1558930424.3366668
149,-2.54328900E-05,1558930424.545
150,-2.57681500E-05,1558930426.146
151,-2.57674700E-05,1558930426.3543332
152,-2.57374200E-05,1558930426.5626667
153,-2.58289100E-05,1558930426.771
154,-2.57447700E-05,1558930426.9793332
155,-2.58496200E-05,1558930427.1876667
156,-2.54522600E-05,1558930427.396
157,-2.57594600E-05,1558930427.6043332
158,-2.59070600E-05,1558930427.8126667
159,-2.57975400E-05,1558930428.021
160,-2.57601300E-05,1558930428.2293332
161,-2.58102300E-05,1558930428.4376667
162,-2.59771700E-05,1558930428.646
163,-2.61401200E-05,1558930428.8543332
164,-2.55798100E-05,1558930429.0626667
165,-2.60185900E-05,1558930429.271
166,-2.58643200E-05,1558930429.4793332
167,-2.63291100E-05,1558930429.6876667
168,-2.56359100E-05,1558930429.896
169,-2.60633200E-05,1558930430.1043332
170,-2.60726800E-05,1558930430.3126667
171,-2.61241000E-05,1558930430.521
172,-2.56759900E-05,1558930430.7293332
173,-2.59217400E-05,1558930430.9376667
174,-2.58376100E-05,1558930431.146
175,-2.58502800E-05,1558930432.745
176,-2.56152100E-05,1558930432.9533331
177,-2.60125700E-05,1558930433.1616666
178,-2.62623400E-05,1558930433.37
179,-2.57494400E-05,1558930433.5783331
180,-2.55871700E-05,1558930433.7866666
181,-2.61114100E-05,1558930433.995
182,-2.60573200E-05,1558930434.2033331
183,-2.62269400E-05,1558930434.4116666
184,-2.56886700E-05,1558930434.62
185,-2.58229100E-05,1558930434.8283331
186,-2.57795000E-05,1558930435.0366666
187,-2.55864900E-05,1558930435.245
188,-2.55163800E-05,1558930435.4533331
189,-2.57020300E-05,1558930435.6616666
190,-2.57367600E-05,1558930435.87
191,-2.55624500E-05,1558930436.0783331
192,-2.56753100E-05,1558930436.2866666
193,-2.58683200E-05,1558930436.495
194,-2.56552800E-05,1558930436.7033331
195,-2.59497900E-05,1558930436.9116666
196,-2.56065300E-05,1558930437.12
197,-2.56292400E-05,1558930437.3283331
198,-2.58162300E-05,1558930437.5366666
199,-2.57855100E-05,1558930437.745
200,-2.52452400E-05,1558930439.346
201,-2.57768300E-05,1558930439.5543332
202,-2.59591400E-05,1558930439.7626667
203,-2.56472600E-05,1558930439.971
204,-2.56025300E-05,1558930440.1793332
205,-2.51504100E-05,1558930440.3876667
206,-2.53667800E-05,1558930440.596
207,-2.54202200E-05,1558930440.8043332
208,-2.55557800E-05,1558930441.0126667
209,-2.54028400E-05,1558930441.221
210,-2.57708200E-05,1558930441.4293332
211,-2.54182000E-05,1558930441.6376667
212,-2.52338900E-05,1558930441.846
213,-2.56532800E-05,1558930442.0543332
214,-2.54963400E-05,1558930442.2626667
215,-2.55878300E-05,1558930442.471
216,-2.53654400E-05,1558930442.6793332
217,-2.51450600E-05,1558930442.8876667
218,-2.53273900E-05,1558930443.096
219,-2.59204000E-05,1558930443.3043332
220,-2.55444200E-05,1558930443.5126667
221,-2.50609200E-05,1558930443.721
222,-2.55631200E-05,1558930443.9293332
223,-2.51343800E-05,1558930444.1376667
224,-2.54475800E-05,1558930444.346
225,-2.52058300E-05,1558930445.945
226,-2.56693000E-05,1558930446.1533332
227,-2.53534300E-05,1558930446.3616667
228,-2.56045300E-05,1558930446.57
229,-2.58342500E-05,1558930446.7783332
230,-2.55444200E-05,1558930446.9866667
231,-2.58416000E-05,1558930447.195
232,-2.58749900E-05,1558930447.4033332
233,-2.57641300E-05,1558930447.6116667
234,-2.57501200E-05,1558930447.82
235,-2.55103600E-05,1558930448.0283332
236,-2.56018600E-05,1558930448.2366667
237,-2.51130000E-05,1558930448.445
238,-2.58108800E-05,1558930448.6533332
239,-2.55624600E-05,1558930448.8616667
240,-2.53594500E-05,1558930449.07
241,-2.59872000E-05,1558930449.2783332
242,-2.60212500E-05,1558930449.4866667
243,-2.56259000E-05,1558930449.695
244,-2.59831800E-05,1558930449.9033332
245,-2.58329300E-05,1558930450.1116667
246,-2.56986900E-05,1558930450.32
247,-2.58790000E-05,1558930450.5283332
248,-2.55965200E-05,1558930450.7366667
249,-2.56987000E-05,1558930450.945
250,-2.53307200E-05,1558930452.545
251,-2.58022100E-05,1558930452.7533333
252,-2.58783400E-05,1558930452.9616668
253,-2.57320800E-05,1558930453.17
254,-2.54602900E-05,1558930453.3783333
255,-2.55791600E-05,1558930453.5866668
256,-2.55731500E-05,1558930453.795
257,-2.51203500E-05,1558930454.0033333
258,-2.56352600E-05,1558930454.2116668
259,-2.56913500E-05,1558930454.42
260,-2.54155300E-05,1558930454.6283333
261,-2.60098900E-05,1558930454.8366668
262,-2.55050200E-05,1558930455.045
263,-2.57848300E-05,1558930455.2533333
264,-2.56486000E-05,1558930455.4616668
265,-2.55604600E-05,1558930455.67
266,-2.52025000E-05,1558930455.8783333
267,-2.51176800E-05,1558930456.0866668
268,-2.55758100E-05,1558930456.295
269,-2.54536000E-05,1558930456.5033333
270,-2.58416200E-05,1558930456.7116668
271,-2.58743400E-05,1558930456.92
272,-2.53253800E-05,1558930457.1283333
273,-2.54776300E-05,1558930457.3366668
274,-2.57968600E-05,1558930457.545
