Time (s),SQUID voltage (V),SQUID Loop Voltage (V),Calculated Squid Current (uA),Temp Probe Voltage (V)
1353.75900006,+8.57883100E-05,-1.50180600E-03,-14.7961182266,+9.00700000E-05
1355.92000008,+8.57847000E-05,-1.50144000E-03,-14.7925123153,+9.01480000E-05
1358.08099985,+8.57964600E-05,-1.50157100E-03,-14.7938029557,+9.00700000E-05
1360.24099994,+8.57941900E-05,-1.50157100E-03,-14.7938029557,+8.98100000E-05
1362.40299988,+8.58008700E-05,-1.50167600E-03,-14.7948374384,+9.05000000E-05
1364.56299996,+8.57923200E-05,-1.50136100E-03,-14.7917339901,+8.99270000E-05
1366.72399998,+8.57957900E-05,-1.50175400E-03,-14.7956059113,+9.03040000E-05
1368.88499999,+8.57892500E-05,-1.50128300E-03,-14.7909655172,+9.01090000E-05
1371.04500008,+8.57980600E-05,-1.50112600E-03,-14.7894187192,+9.02000000E-05
1373.20599985,+8.57903100E-05,-1.50167600E-03,-14.7948374384,+9.02000000E-05
1375.36599994,+8.57896500E-05,-1.50146600E-03,-14.7927684729,+9.06040000E-05
1377.52699995,+8.57871100E-05,-1.50146600E-03,-14.7927684729,+8.99790000E-05
1379.68899989,+8.57883100E-05,-1.50146600E-03,-14.7927684729,+9.03690000E-05
1381.8499999,+8.57831000E-05,-1.50162300E-03,-14.7943152709,+8.99010000E-05
1384.00999999,+8.57734800E-05,-1.50130900E-03,-14.7912216749,+8.99530000E-05
1386.17000008,+8.57773600E-05,-1.50164900E-03,-14.7945714286,+9.05000000E-05
1388.33099985,+8.57855100E-05,-1.50146600E-03,-14.7927684729,+9.02780000E-05
1390.49199986,+8.57804300E-05,-1.50154500E-03,-14.793546798,+8.99530000E-05
1392.65199995,+8.57831000E-05,-1.50146600E-03,-14.7927684729,+9.02910000E-05
1394.81200004,+8.57704100E-05,-1.50146600E-03,-14.7927684729,+9.02000000E-05
1396.97399998,+8.57756200E-05,-1.50136100E-03,-14.7917339901,+9.00960000E-05
1399.13499999,+8.57697400E-05,-1.50178000E-03,-14.795862069,+9.02650000E-05
1401.29500008,+8.57653400E-05,-1.50162300E-03,-14.7943152709,+9.03690000E-05
1403.45599985,+8.83044100E-05,-1.54589000E-03,-15.2304433498,+9.00700000E-05
1405.61699986,+8.82842400E-05,-1.54620400E-03,-15.2335369458,+9.00700000E-05
1407.77699995,+8.80265900E-05,-1.55598200E-03,-15.3298719212,+8.99140000E-05
1409.93799996,+9.14184800E-05,-1.60178000E-03,-15.7810837438,+9.02260000E-05
1412.09800005,+9.14645600E-05,-1.60172800E-03,-15.7805714286,+9.02260000E-05
1414.25900006,+9.14570800E-05,-1.60171500E-03,-15.7804433498,+9.02520000E-05
1416.42000008,+9.14667000E-05,-1.60161000E-03,-15.779408867,+9.01480000E-05
1418.58099985,+9.14570800E-05,-1.60146600E-03,-15.7779901478,+9.00180000E-05
1420.74099994,+9.14679000E-05,-1.60193700E-03,-15.7826305419,+9.02910000E-05
1422.90199995,+9.14569500E-05,-1.60149200E-03,-15.7782463054,+9.05260000E-05
1425.06200004,+9.14705700E-05,-1.60196300E-03,-15.7828866995,+9.02650000E-05
1427.22300005,+9.20630700E-05,-1.61216000E-03,-15.8833497537,+9.00700000E-05
1429.38400006,+9.44827300E-05,-1.65600800E-03,-16.3153497537,+9.04210000E-05
1431.54500008,+9.82210900E-05,-1.72119100E-03,-16.957546798,+9.05000000E-05
1433.70499992,+9.80434400E-05,-1.72134800E-03,-16.9590935961,+9.03560000E-05
1435.86599994,+9.83530500E-05,-1.72291900E-03,-16.9745714286,+9.04870000E-05
1438.02600002,+9.83672100E-05,-1.72307600E-03,-16.9761182266,+9.03950000E-05
1440.18700004,+9.83601300E-05,-1.72318100E-03,-16.9771527094,+9.02390000E-05
1442.34800005,+9.83660000E-05,-1.72315400E-03,-16.9768866995,+9.03820000E-05
1444.50900006,+9.83618600E-05,-1.72325900E-03,-16.9779211823,+9.04080000E-05
1446.66899991,+9.83646700E-05,-1.72323300E-03,-16.9776650246,+9.02520000E-05
1448.82999992,+9.83686800E-05,-1.72312800E-03,-16.9766305419,+9.00180000E-05
1450.99099994,+9.83539800E-05,-1.72318100E-03,-16.9771527094,+9.07080000E-05
1453.15100002,+9.83549200E-05,-1.72336400E-03,-16.978955665,+9.01480000E-05
1455.31200004,+9.83495800E-05,-1.72289300E-03,-16.9743152709,+9.03170000E-05
1457.47199988,+9.83433000E-05,-1.72312800E-03,-16.9766305419,+9.03170000E-05
1459.6329999,+9.83367500E-05,-1.72333800E-03,-16.9786995074,+9.04350000E-05
1461.79299998,+9.83330100E-05,-1.72362600E-03,-16.9815369458,+9.01480000E-05
1463.95300007,+9.83435700E-05,-1.72318100E-03,-16.9771527094,+9.00570000E-05
1466.11599994,+9.83412900E-05,-1.72341600E-03,-16.9794679803,+9.02520000E-05
1468.27600002,+9.83314100E-05,-1.72420200E-03,-16.9872118227,+9.03560000E-05
1470.43700004,+9.83324800E-05,-1.72354700E-03,-16.9807586207,+8.99660000E-05
1472.59699988,+9.83338100E-05,-1.72341600E-03,-16.9794679803,+9.05130000E-05
1474.7579999,+9.83288700E-05,-1.72344200E-03,-16.9797241379,+9.02260000E-05
1476.91799998,+9.83256700E-05,-1.72341600E-03,-16.9794679803,+9.05000000E-05
1479.07800007,+9.83356800E-05,-1.72339000E-03,-16.9792118227,+9.02260000E-05
1481.23900008,+9.83312800E-05,-1.72365200E-03,-16.9817931034,+9.00440000E-05
1483.39999986,+9.82833300E-05,-1.72384800E-03,-16.9837241379,+9.04870000E-05
1485.56099987,+9.81428200E-05,-1.72293200E-03,-16.9746995074,+9.04610000E-05
1487.72199988,+1.02468720E-04,-1.79611200E-03,-17.6956847291,+9.05390000E-05
1489.78900003,+1.02495700E-04,-1.79659700E-03,-17.7004630542,+9.08900000E-05
1491.85599995,+1.02524690E-04,-1.79695000E-03,-17.7039408867,+9.07080000E-05
1493.92299986,+1.02519750E-04,-1.79683200E-03,-17.7027783251,+9.08900000E-05
1495.99099994,+1.02542320E-04,-1.79716000E-03,-17.7060098522,+9.05000000E-05
1498.05800009,+1.02529630E-04,-1.79725100E-03,-17.7069064039,+9.02780000E-05
1500.125,+1.02526690E-04,-1.79706800E-03,-17.7051034483,+9.04350000E-05
1502.19400001,+1.02527760E-04,-1.79691100E-03,-17.7035566502,+9.06560000E-05
1504.25999999,+1.02525220E-04,-1.79708100E-03,-17.7052315271,+9.00570000E-05
1506.32800007,+1.02538310E-04,-1.79539300E-03,-17.6886009852,+9.04080000E-05
1508.39599991,+1.09648150E-04,-1.92253900E-03,-18.941270936,+9.02390000E-05
1510.46300006,+1.09632390E-04,-1.92252600E-03,-18.9411428571,+9.05390000E-05
1512.52999997,+1.09639060E-04,-1.92260400E-03,-18.94191133,+9.06690000E-05
1514.59699988,+1.09648150E-04,-1.92248700E-03,-18.9407586207,+9.04610000E-05
1516.66400003,+1.09644540E-04,-1.92274800E-03,-18.9433300493,+9.04610000E-05
1518.73300004,+1.09647880E-04,-1.92259100E-03,-18.9417832512,+9.08380000E-05
1520.79999995,+1.09638000E-04,-1.92274800E-03,-18.9433300493,+9.04870000E-05
1522.86699986,+1.09640670E-04,-1.92306300E-03,-18.9464334975,+9.05130000E-05
1524.93400002,+1.09651620E-04,-1.92277500E-03,-18.9435960591,+9.04350000E-05
1527.00099993,+1.09661500E-04,-1.92267000E-03,-18.9425615764,+9.02650000E-05
1529.06800008,+1.09659230E-04,-1.92282700E-03,-18.9441083744,+9.08510000E-05
1531.13599992,+1.14292070E-04,-2.06780300E-03,-20.3724433498,+9.06170000E-05
1533.2019999,+1.18012540E-04,-2.06966100E-03,-20.3907487685,+9.03430000E-05
1535.26799989,+1.17979280E-04,-2.06960900E-03,-20.3902364532,+9.06560000E-05
1537.33699989,+1.17987160E-04,-2.06955600E-03,-20.3897142857,+9.07990000E-05
1539.40400004,+1.17960980E-04,-2.06932100E-03,-20.3873990148,+9.05780000E-05
1541.47199988,+1.17963520E-04,-2.06946500E-03,-20.388817734,+9.04870000E-05
1543.53900003,+1.17963790E-04,-2.06968700E-03,-20.3910049261,+9.00570000E-05
1545.60699987,+1.17969400E-04,-2.06953000E-03,-20.3894581281,+9.08250000E-05
1547.67299986,+1.17987960E-04,-2.06963500E-03,-20.3904926108,+9.06690000E-05
1549.74099994,+1.17977950E-04,-2.06929500E-03,-20.3871428571,+9.04480000E-05
1551.80800009,+1.17796700E-04,-2.05314300E-03,-20.2280098522,+9.04480000E-05
1553.87699986,+1.24618940E-04,-2.18661100E-03,-21.5429655172,+9.04480000E-05
1555.94400001,+1.24660480E-04,-2.18703000E-03,-21.5470935961,+9.03950000E-05
1558.01200008,+1.24678510E-04,-2.18794600E-03,-21.5561182266,+9.06690000E-05
1560.079,+1.24711360E-04,-2.18789400E-03,-21.5556059113,+9.04080000E-05
1562.14599991,+1.24707220E-04,-2.18786800E-03,-21.5553497537,+9.08380000E-05
1564.21300006,+1.24702950E-04,-2.18826100E-03,-21.5592216749,+9.06040000E-05
1566.2809999,+1.24711760E-04,-2.18794600E-03,-21.5561182266,+9.05000000E-05
1568.34800005,+1.24701210E-04,-2.18836500E-03,-21.5602463054,+9.05000000E-05
1570.41599989,+1.24694270E-04,-2.18826100E-03,-21.5592216749,+9.06170000E-05
1572.48399997,+1.31554460E-04,-2.31682100E-03,-22.8258226601,+9.06690000E-05
1574.55099988,+1.32023670E-04,-2.31755400E-03,-22.833044335,+9.05910000E-05
1576.61800003,+1.32059600E-04,-2.31793300E-03,-22.8367783251,+9.03820000E-05
1578.68499994,+1.32032220E-04,-2.31718700E-03,-22.8294285714,+9.06820000E-05
1580.75199986,+1.31998430E-04,-2.31687300E-03,-22.8263349754,+9.09420000E-05
1582.81900001,+1.31976390E-04,-2.31695100E-03,-22.8271034483,+9.05650000E-05
1584.88599992,+1.31980260E-04,-2.31655900E-03,-22.8232413793,+9.06690000E-05
1586.954,+1.31938730E-04,-2.31603500E-03,-22.8180788177,+9.04080000E-05
1589.02200007,+1.31937520E-04,-2.31580000E-03,-22.8157635468,+9.05260000E-05
1591.08899999,+1.31824930E-04,-2.32358800E-03,-22.8924926108,+9.02780000E-05
1593.1559999,+1.37860370E-04,-2.42035400E-03,-23.8458522167,+9.02910000E-05
1595.22300005,+1.37761930E-04,-2.41799800E-03,-23.8226403941,+9.08380000E-05
1597.28999996,+1.37710770E-04,-2.41768400E-03,-23.819546798,+9.06040000E-05
1599.35800004,+1.37719720E-04,-2.41778900E-03,-23.8205812808,+9.07600000E-05
1601.42499995,+1.37708100E-04,-2.41812900E-03,-23.8239310345,+9.08380000E-05
1603.49199986,+1.37709970E-04,-2.41793300E-03,-23.822,+9.03950000E-05
1605.55900002,+1.37708370E-04,-2.41758000E-03,-23.8185221675,+9.03560000E-05
1607.62699986,+1.37705700E-04,-2.41767100E-03,-23.8194187192,+9.06560000E-05
1609.69499993,+1.37710240E-04,-2.41760600E-03,-23.8187783251,+9.08120000E-05
1611.76099992,+1.37713580E-04,-2.41793300E-03,-23.822,+9.06300000E-05
1613.82800007,+1.37381000E-04,-2.54989600E-03,-25.1221280788,+9.02650000E-05
1615.89599991,+1.49432460E-04,-2.62454300E-03,-25.8575665025,+9.04610000E-05
1617.96300006,+1.49456230E-04,-2.62494800E-03,-25.8615566502,+9.07600000E-05
1620.02999997,+1.49466520E-04,-2.62502700E-03,-25.8623349754,+9.04870000E-05
1622.09699988,+1.49450360E-04,-2.62492200E-03,-25.8613004926,+9.05390000E-05
1624.16499996,+1.49458900E-04,-2.62532800E-03,-25.8653004926,+9.04480000E-05
1626.23199987,+1.49456370E-04,-2.62470000E-03,-25.8591133005,+9.05390000E-05
1628.29999995,+1.49438070E-04,-2.62475200E-03,-25.8596256158,+9.06040000E-05
1630.36599994,+1.49436730E-04,-2.62484400E-03,-25.8605320197,+9.07080000E-05
1632.43400002,+1.62020330E-04,-2.90216000E-03,-28.5927093596,+9.04210000E-05
1634.50099993,+1.65223890E-04,-2.90256600E-03,-28.5967093596,+9.07340000E-05
1636.56900001,+1.65223630E-04,-2.90288000E-03,-28.5998029557,+9.06430000E-05
1638.63599992,+1.65267300E-04,-2.90354800E-03,-28.6063842365,+9.04610000E-05
1640.704,+1.65257950E-04,-2.90370500E-03,-28.6079310345,+9.05910000E-05
1642.77200007,+1.65261820E-04,-2.90369200E-03,-28.6078029557,+9.10720000E-05
1644.83899999,+1.65263560E-04,-2.90373100E-03,-28.6081871921,+9.05520000E-05
1646.90700006,+1.65264630E-04,-2.90361300E-03,-28.6070246305,+9.06300000E-05
1648.97399998,+1.65267030E-04,-2.90388800E-03,-28.6097339901,+9.06820000E-05
1651.04099989,+1.64558470E-04,-2.89633600E-03,-28.5353300493,+9.08120000E-05
1653.10800004,+1.78412420E-04,-3.13466000E-03,-30.8833497537,+9.08120000E-05
1655.17499995,+1.78517670E-04,-3.13596900E-03,-30.8962463054,+9.07340000E-05
1657.24300003,+1.78452220E-04,-3.13549800E-03,-30.8916059113,+9.04080000E-05
1659.31099987,+1.78371950E-04,-3.13463400E-03,-30.8830935961,+9.08380000E-05
1661.37800002,+1.78385440E-04,-3.13439800E-03,-30.8807684729,+9.07990000E-05
1663.44499993,+1.78389450E-04,-3.13502600E-03,-30.886955665,+9.06170000E-05
1665.51300001,+1.78389450E-04,-3.13464700E-03,-30.8832216749,+9.03820000E-05
1667.57999992,+1.78397590E-04,-3.13501300E-03,-30.8868275862,+9.05780000E-05
1669.64700007,+1.78435130E-04,-3.13579900E-03,-30.8945714286,+9.06430000E-05
1671.71499991,+1.78474130E-04,-3.13670200E-03,-30.9034679803,+9.06300000E-05
1673.78200006,+1.78485610E-04,-3.13655800E-03,-30.9020492611,+9.03170000E-05
1675.84899998,+1.78478800E-04,-3.13662300E-03,-30.9026896552,+9.07080000E-05
1677.91700006,+1.78467720E-04,-3.13674100E-03,-30.9038522167,+9.08640000E-05
1679.98399997,+1.78361000E-04,-3.14015700E-03,-30.9375073892,+9.06820000E-05
1682.05099988,+1.88551350E-04,-3.45017000E-03,-33.9918226601,+9.04870000E-05
1684.11800003,+2.12725620E-04,-3.74346800E-03,-36.8814581281,+9.07340000E-05
1686.18499994,+2.34058690E-04,-4.10694900E-03,-40.4625517241,+9.05130000E-05
1688.25199986,+2.33582800E-04,-4.10951500E-03,-40.4878325123,+9.10200000E-05
1690.31900001,+2.33593080E-04,-4.10757800E-03,-40.4687487685,+8.98750000E-05
1692.38499999,+2.33590010E-04,-4.10704100E-03,-40.4634581281,+9.04610000E-05
1694.45300007,+2.33589470E-04,-4.10715900E-03,-40.4646206897,+9.03560000E-05
1696.52099991,+2.33593210E-04,-4.10715900E-03,-40.4646206897,+9.08250000E-05
1698.58800006,+2.33605500E-04,-4.10721100E-03,-40.4651330049,+9.06430000E-05
1700.65499997,+2.33590810E-04,-4.10757800E-03,-40.4687487685,+9.05780000E-05
1702.72199988,+2.33593350E-04,-4.10708000E-03,-40.4638423645,+9.07340000E-05
1704.78999996,+2.33578390E-04,-4.10721100E-03,-40.4651330049,+9.07860000E-05
1706.85699987,+2.33584130E-04,-4.10709300E-03,-40.4639704433,+9.05130000E-05
1708.92499995,+2.33581190E-04,-4.10679200E-03,-40.4610049261,+9.04210000E-05
1710.99300003,+2.33574380E-04,-4.10684500E-03,-40.4615270936,+9.09030000E-05
1713.05999994,+2.33566630E-04,-4.10721100E-03,-40.4651330049,+9.09550000E-05
1715.12800002,+2.33478350E-04,-4.09213300E-03,-40.3165812808,+9.05520000E-05
1717.19499993,+2.53125690E-04,-4.89727800E-03,-48.249044335,+9.03170000E-05
1719.26200008,+2.80384110E-04,-4.92871700E-03,-48.5587881773,+9.02130000E-05
1721.329,+3.47515180E-04,-6.08990700E-03,-59.9990837438,+9.05260000E-05
1723.39599991,+3.46594920E-04,-6.09643800E-03,-60.0634285714,+9.06690000E-05
1725.46300006,+3.43963130E-04,-6.05553500E-03,-59.6604433498,+9.03300000E-05
1727.52999997,+3.44472020E-04,-6.05930500E-03,-59.6975862069,+9.03300000E-05
1729.59800005,+3.44504470E-04,-6.05992000E-03,-59.7036453202,+9.06430000E-05
1731.66499996,+3.44533990E-04,-6.06094100E-03,-59.7137044335,+9.06300000E-05
1733.73199987,+3.44575660E-04,-6.06158200E-03,-59.7200197044,+9.05130000E-05
1735.79900002,+3.44630420E-04,-6.06266900E-03,-59.730729064,+9.06170000E-05
1737.86699986,+3.44630960E-04,-6.06242000E-03,-59.7282758621,+9.03820000E-05
1739.93400002,+3.44616670E-04,-6.06243300E-03,-59.7284039409,+9.07470000E-05
1742.00099993,+3.44622140E-04,-6.06239400E-03,-59.7280197044,+9.02910000E-05
1744.06800008,+3.44633900E-04,-6.06265600E-03,-59.7306009852,+9.02650000E-05
1746.13599992,+3.44620010E-04,-6.06265600E-03,-59.7306009852,+9.04480000E-05
1748.20300007,+3.44620010E-04,-6.06270800E-03,-59.7311133005,+9.03430000E-05
1750.27099991,+3.44231330E-04,-6.04896500E-03,-59.5957142857,+9.01220000E-05
1752.33800006,+3.81468050E-04,-7.13540500E-03,-70.2995566502,+9.04080000E-05
1754.40499997,+4.03464150E-04,-7.09684500E-03,-69.9196551724,+9.00180000E-05
1756.47199988,+4.03024320E-04,-7.50129500E-03,-73.9043842365,+9.03300000E-05
1758.53999996,+5.12877530E-04,-9.02192200E-03,-88.8859310345,+9.04080000E-05
1760.60800004,+5.13826270E-04,-9.04727600E-03,-89.1357241379,+9.06170000E-05
1762.67499995,+5.13311610E-04,-9.03401600E-03,-89.0050837438,+9.02780000E-05
1764.74199986,+5.13432350E-04,-9.03488000E-03,-89.0135960591,+9.03040000E-05
1766.80999994,+5.13425280E-04,-9.03540400E-03,-89.0187586207,+9.04610000E-05
1768.87699986,+5.13464540E-04,-9.03543000E-03,-89.0190147783,+9.03820000E-05
1770.94400001,+5.13451990E-04,-9.03514200E-03,-89.0161773399,+9.04350000E-05
1773.01099992,+5.13452790E-04,-9.03541700E-03,-89.0188866995,+9.03560000E-05
1775.07800007,+5.13448920E-04,-9.03544300E-03,-89.0191428571,+9.03300000E-05
1777.14599991,+5.13446910E-04,-9.03531200E-03,-89.0178522167,+9.07990000E-05
1779.21300006,+5.13473490E-04,-9.03550900E-03,-89.0197931034,+9.01220000E-05
1781.2809999,+5.13464280E-04,-9.03552200E-03,-89.0199211823,+9.06430000E-05
1783.34800005,+5.13465880E-04,-9.03558700E-03,-89.0205615764,+9.05130000E-05
1785.41499996,+5.13469220E-04,-9.03553500E-03,-89.0200492611,+9.05650000E-05
1787.48199987,+5.13474030E-04,-9.03553500E-03,-89.0200492611,+9.06560000E-05
1789.54900002,+5.13479900E-04,-9.03561300E-03,-89.020817734,+9.02650000E-05
1791.61699986,+5.13450250E-04,-9.03545600E-03,-89.019270936,+9.06690000E-05
1793.68400002,+5.13444380E-04,-9.03543000E-03,-89.0190147783,+9.04870000E-05
1795.75099993,+5.13435030E-04,-9.03506400E-03,-89.015408867,+9.04080000E-05
1797.81800008,+5.13447710E-04,-9.03608500E-03,-89.0254679803,+9.06170000E-05
1799.88599992,+5.13434490E-04,-9.03587500E-03,-89.0233990148,+9.08640000E-05
1801.9519999,+5.13440770E-04,-9.03608500E-03,-89.0254679803,+9.07340000E-05
1804.01999998,+5.13438630E-04,-9.03611100E-03,-89.0257241379,+9.04480000E-05
1806.08599997,+5.13431550E-04,-9.03600600E-03,-89.0246896552,+9.05650000E-05
1808.15299988,+5.13427280E-04,-9.03582300E-03,-89.0228866995,+9.00830000E-05
1810.22000003,+5.19495710E-04,-9.08863700E-03,-89.5432216749,+9.04210000E-05
1812.28699994,+5.72364020E-04,-1.00732300E-02,-99.2436453202,+9.05780000E-05
1814.33800006,+5.72363360E-04,-1.00733870E-02,-99.2451921182,+9.02130000E-05
1816.38899994,+5.72359480E-04,-1.00735700E-02,-99.2469950739,+9.04480000E-05
1818.44000006,+5.72356010E-04,-1.00736360E-02,-99.2476453202,+9.04610000E-05
1820.49000001,+5.72331430E-04,-1.00734130E-02,-99.2454482759,+9.00700000E-05
1822.53999996,+5.72351340E-04,-1.00735960E-02,-99.2472512315,+9.02260000E-05
1824.58999991,+5.72351200E-04,-1.00731640E-02,-99.2429950739,+9.06300000E-05
1826.64100003,+5.72353210E-04,-1.00734000E-02,-99.245320197,+9.04740000E-05
1828.69099998,+5.72343590E-04,-1.00732170E-02,-99.2435172414,+9.00830000E-05
1830.74199986,+5.72338650E-04,-1.00733080E-02,-99.2444137931,+9.03170000E-05
1832.79200006,+5.72341990E-04,-1.00734130E-02,-99.2454482759,+9.04480000E-05
1834.84399986,+5.72327830E-04,-1.00730990E-02,-99.2423546798,+9.06820000E-05
1836.89299989,+5.72335580E-04,-1.00736880E-02,-99.2481576355,+9.02650000E-05
1838.94400001,+5.72317810E-04,-1.00735050E-02,-99.2463546798,+9.04210000E-05
1840.99399996,+5.72320350E-04,-1.00735440E-02,-99.2467389163,+9.08120000E-05
1843.04399991,+5.72300980E-04,-1.00735830E-02,-99.2471231527,+8.99010000E-05
1845.09399986,+5.72311800E-04,-1.00734790E-02,-99.2460985222,+9.00310000E-05
1847.14499998,+5.72300850E-04,-1.00730730E-02,-99.2420985222,+9.04080000E-05
1849.19499993,+3.47486470E-04,-4.97989500E-03,-49.0630049261,+8.99010000E-05
1851.26300001,+2.74936660E-04,-4.83674100E-03,-47.6526206897,+9.04080000E-05
1853.32999992,+2.74966850E-04,-4.83727800E-03,-47.65791133,+9.05390000E-05
1855.39700007,+2.74982740E-04,-4.83768300E-03,-47.6619014778,+9.03040000E-05
1857.46399999,+2.74970320E-04,-4.83771000E-03,-47.6621674877,+9.03560000E-05
1859.53200006,+2.74971250E-04,-4.83790600E-03,-47.6640985222,+9.03820000E-05
1861.5999999,+2.74979670E-04,-4.83761800E-03,-47.6612610837,+9.05650000E-05
1863.66700006,+2.74978470E-04,-4.83777500E-03,-47.6628078818,+9.03430000E-05
1865.73399997,+2.74981000E-04,-4.83825900E-03,-47.6675763547,+9.03560000E-05
1867.80099988,+2.74965910E-04,-4.83815500E-03,-47.6665517241,+9.05130000E-05
1869.86999989,+2.74970990E-04,-4.83793200E-03,-47.6643546798,+9.06560000E-05
1871.93700004,+2.74981810E-04,-4.83797100E-03,-47.6647389163,+9.05780000E-05
1874.00399995,+2.74959370E-04,-4.83820700E-03,-47.6670640394,+9.02130000E-05
1876.07099986,+2.74954690E-04,-4.83819400E-03,-47.6669359606,+9.03820000E-05
1878.13800001,+2.75136070E-04,-4.77589000E-03,-47.0531034483,+9.03560000E-05
1880.20499992,+2.19869350E-04,-3.86780000E-03,-38.1064039409,+9.04870000E-05
1882.27200007,+2.19989160E-04,-3.86999900E-03,-38.1280689655,+9.05390000E-05
1884.33899999,+2.19983950E-04,-3.87009100E-03,-38.1289753695,+8.95240000E-05
1886.40799999,+2.19951890E-04,-3.86965900E-03,-38.1247192118,+9.05000000E-05
1888.4749999,+2.19981680E-04,-3.87037900E-03,-38.1318128079,+9.02910000E-05
1890.54299998,+2.19984610E-04,-3.87001200E-03,-38.1281970443,+9.01610000E-05
1892.6099999,+2.19976870E-04,-3.87053600E-03,-38.1333596059,+9.04740000E-05
1894.67599988,+2.19991830E-04,-3.87056200E-03,-38.1336157635,+9.02520000E-05
1896.74300003,+2.20000780E-04,-3.87056200E-03,-38.1336157635,+9.04080000E-05
1898.81099987,+2.19991560E-04,-3.87065400E-03,-38.1345221675,+9.06040000E-05
1900.87800002,+2.19995430E-04,-3.87056200E-03,-38.1336157635,+9.03820000E-05
1902.94599986,+2.19986480E-04,-3.87051000E-03,-38.1331034483,+9.07990000E-05
1905.01399994,+2.19997570E-04,-3.87057500E-03,-38.1337438424,+9.05650000E-05
1907.08099985,+2.19993830E-04,-3.87044400E-03,-38.132453202,+9.07080000E-05
1909.148,+2.19989420E-04,-3.87039200E-03,-38.1319408867,+9.00310000E-05
1911.21499991,+2.19990090E-04,-3.87052300E-03,-38.1332315271,+9.06560000E-05
1913.28200006,+2.19977670E-04,-3.86986800E-03,-38.1267783251,+9.04480000E-05
1915.34899998,+1.77914990E-04,-3.11641400E-03,-30.7035862069,+9.05650000E-05
1917.41599989,+1.77026380E-04,-3.10875700E-03,-30.6281477833,+9.03690000E-05
1919.48300004,+1.76781560E-04,-3.10943700E-03,-30.6348472906,+9.02780000E-05
1921.55099988,+1.76798390E-04,-3.10967300E-03,-30.6371724138,+9.03170000E-05
1923.61800003,+1.77058710E-04,-3.11967300E-03,-30.7356945813,+9.04080000E-05
1925.68499994,+1.78249310E-04,-3.13820700E-03,-30.9182955665,+9.01740000E-05
1927.75199986,+1.82586200E-04,-3.21219900E-03,-31.6472807882,+9.03300000E-05
1929.81900001,+1.82600490E-04,-3.21201600E-03,-31.6454778325,+9.03040000E-05
1931.88599992,+1.82611840E-04,-3.21257900E-03,-31.6510246305,+9.01740000E-05
1933.95300007,+1.82619450E-04,-3.21227800E-03,-31.6480591133,+9.03820000E-05
1936.01999998,+1.82621720E-04,-3.21251300E-03,-31.6503743842,+8.99920000E-05
1938.08800006,+1.82618920E-04,-3.21253900E-03,-31.6506305419,+9.04080000E-05
1940.1559999,+1.82620390E-04,-3.21253900E-03,-31.6506305419,+9.02260000E-05
1942.22300005,+1.82625730E-04,-3.21240900E-03,-31.6493497537,+9.03560000E-05
1944.28999996,+1.82651510E-04,-3.21339000E-03,-31.6590147783,+9.00180000E-05
1946.35800004,+1.82700260E-04,-3.21390100E-03,-31.6640492611,+9.06040000E-05
1948.42499995,+1.82696120E-04,-3.21394000E-03,-31.6644334975,+9.05130000E-05
1950.49199986,+1.82565760E-04,-3.18383500E-03,-31.3678325123,+9.02260000E-05
1952.55900002,+1.91315090E-04,-3.36596900E-03,-33.1622561576,+9.01480000E-05
1954.62599993,+1.91301460E-04,-3.36609900E-03,-33.1635369458,+9.03690000E-05
1956.69499993,+1.91351020E-04,-3.36561500E-03,-33.1587684729,+9.02650000E-05
1958.76200008,+1.91354620E-04,-3.36662300E-03,-33.1686995074,+9.06560000E-05
1960.829,+1.91360900E-04,-3.36664900E-03,-33.168955665,+9.03560000E-05
1962.89700007,+1.91327780E-04,-3.36577200E-03,-33.1603152709,+9.00440000E-05
1964.96399999,+1.91320700E-04,-3.36596900E-03,-33.1622561576,+9.02000000E-05
1967.0309999,+1.91319360E-04,-3.36595500E-03,-33.1621182266,+9.03560000E-05
1969.09899998,+1.91357290E-04,-3.36704200E-03,-33.1728275862,+9.01480000E-05
1971.16599989,+1.91356630E-04,-3.36649200E-03,-33.167408867,+9.02260000E-05
1973.23399997,+1.91357960E-04,-3.36661000E-03,-33.1685714286,+9.05650000E-05
1975.30099988,+1.91349010E-04,-3.36662300E-03,-33.1686995074,+8.98750000E-05
1977.36899996,+1.91348610E-04,-3.36654400E-03,-33.1679211823,+9.02000000E-05
1979.43599987,+1.91361430E-04,-3.36691100E-03,-33.1715369458,+9.00700000E-05
1981.50399995,+1.91353690E-04,-3.36691100E-03,-33.1715369458,+9.02390000E-05
1983.57099986,+1.91359970E-04,-3.36695000E-03,-33.1719211823,+9.05000000E-05
1985.63800001,+1.91365580E-04,-3.36688500E-03,-33.1712807882,+9.02910000E-05
1987.70499992,+1.91368380E-04,-3.36684600E-03,-33.1708965517,+8.99400000E-05
1989.77200007,+1.91358900E-04,-3.36704200E-03,-33.1728275862,+8.99010000E-05
1991.83999991,+1.91346880E-04,-3.36719900E-03,-33.1743743842,+9.00050000E-05
1993.90799999,+1.91338330E-04,-3.36675400E-03,-33.1699901478,+9.05260000E-05
1995.9749999,+1.91343000E-04,-3.36672800E-03,-33.1697339901,+8.98230000E-05
1998.04200006,+1.91334590E-04,-3.36670200E-03,-33.1694778325,+9.02390000E-05
