Time (s),Temp Probe Voltage (V)
666.644999981,+1.35292680E+00
667.003000021,+1.35275030E+00
667.360999823,+1.35201190E+00
667.718999863,+1.35244010E+00
668.076999903,+1.35179520E+00
668.434999943,+1.35137730E+00
668.792999983,+1.35111900E+00
669.151000023,+1.35094510E+00
669.508999825,+1.35092440E+00
669.865999937,+1.35039880E+00
670.223999977,+1.35019370E+00
670.582000017,+1.34966810E+00
670.939999819,+1.34940340E+00
671.299000025,+1.34915290E+00
671.656999826,+1.34860260E+00
672.014999866,+1.34849360E+00
672.371999979,+1.34802380E+00
672.730000019,+1.34798880E+00
673.087999821,+1.34766950E+00
673.445999861,+1.34717640E+00
673.803999901,+1.34714270E+00
674.161999941,+1.34664430E+00
674.519999981,+1.34650160E+00
674.878999949,+1.34614210E+00
675.236999989,+1.34585010E+00
675.595000029,+1.34562690E+00
675.95299983,+1.34510910E+00
676.31099987,+1.34482870E+00
676.667999983,+1.34438230E+00
677.026000023,+1.34438490E+00
677.383999825,+1.34408900E+00
677.743000031,+1.34398650E+00
678.100999832,+1.34354650E+00
678.458999872,+1.34319350E+00
678.816999912,+1.34311830E+00
679.174999952,+1.34266020E+00
679.531999826,+1.34266020E+00
679.891000032,+1.34219560E+00
680.248999834,+1.34180490E+00
680.606999874,+1.34166480E+00
680.964999914,+1.34117290E+00
681.322999954,+1.34117550E+00
681.680999994,+1.34066290E+00
682.039000034,+1.34045780E+00
682.396999836,+1.34023720E+00
682.754999876,+1.33979340E+00
683.111999989,+1.33981290E+00
683.470000029,+1.33932620E+00
683.826999903,+1.33919250E+00
684.184999943,+1.33887070E+00
684.541999817,+1.33849430E+00
684.901000023,+1.33815430E+00
685.257999897,+1.33766250E+00
685.615999937,+1.33778440E+00
685.973999977,+1.33729130E+00
686.332999945,+1.33702530E+00
686.689999819,+1.33671640E+00
687.047999859,+1.33636730E+00
687.405999899,+1.33629200E+00
687.763999939,+1.33592340E+00
688.121000051,+1.33570670E+00
688.478999853,+1.33542250E+00
688.836999893,+1.33524860E+00
689.194999933,+1.33514220E+00
689.552999973,+1.33477880E+00
689.911000013,+1.33464770E+00
690.268999815,+1.33421690E+00
690.626999855,+1.33397810E+00
690.985999823,+1.33376790E+00
691.343999863,+1.33344470E+00
691.700999975,+1.33335130E+00
692.059000015,+1.33298140E+00
692.415999889,+1.33299700E+00
692.773999929,+1.33263360E+00
693.131999969,+1.33245970E+00
693.49000001,+1.33230270E+00
693.848999977,+1.33203010E+00
694.207999945,+1.33199640E+00
694.565999985,+1.33164080E+00
694.924000025,+1.33149290E+00
695.281999826,+1.33134620E+00
695.641000032,+1.33107370E+00
695.998999834,+1.33101400E+00
696.356999874,+1.33072330E+00
696.714999914,+1.33073760E+00
697.073999882,+1.33046110E+00
697.432999849,+1.33034690E+00
697.790999889,+1.33020420E+00
698.148999929,+1.32990570E+00
698.507999897,+1.33000430E+00
698.865999937,+1.32964610E+00
699.223999977,+1.32965650E+00
699.580999851,+1.32935540E+00
699.939999819,+1.32925680E+00
700.297999859,+1.32917890E+00
700.656999826,+1.32902710E+00
701.016000032,+1.32901410E+00
701.373999834,+1.32873120E+00
701.73300004,+1.32857680E+00
702.090999842,+1.32849110E+00
702.448999882,+1.32829000E+00
702.807999849,+1.32824710E+00
703.165999889,+1.32796030E+00
703.524999857,+1.32806930E+00
703.883999825,+1.32780850E+00
704.241999865,+1.32771900E+00
704.599999905,+1.32767740E+00
704.958999872,+1.32746720E+00
705.316999912,+1.32739710E+00
705.674999952,+1.32717780E+00
706.032999992,+1.32720370E+00
706.39199996,+1.32702200E+00
706.75,+1.32685200E+00
707.10800004,+1.32672360E+00
707.465999842,+1.32658210E+00
707.823999882,+1.32663920E+00
708.181999922,+1.32637450E+00
708.540999889,+1.32633810E+00
708.899999857,+1.32622780E+00
709.258999825,+1.32608380E+00
709.616999865,+1.32605260E+00
709.975999832,+1.32583590E+00
710.333999872,+1.32576840E+00
710.691999912,+1.32564640E+00
711.049999952,+1.32551660E+00
711.407999992,+1.32544660E+00
711.766000032,+1.32529600E+00
712.123999834,+1.32530250E+00
712.481999874,+1.32516360E+00
712.840999842,+1.32511430E+00
713.198999882,+1.32501960E+00
713.556999922,+1.32487420E+00
713.915999889,+1.32487680E+00
714.273999929,+1.32475740E+00
714.631999969,+1.32464840E+00
714.99000001,+1.32454980E+00
715.34800005,+1.32446030E+00
715.705999851,+1.32444340E+00
716.064999819,+1.32426300E+00
716.422999859,+1.32424740E+00
716.780999899,+1.32408780E+00
717.138999939,+1.32399570E+00
717.497999907,+1.32393080E+00
717.855999947,+1.32382300E+00
718.214999914,+1.32375040E+00
718.572999954,+1.32366730E+00
718.930999994,+1.32371140E+00
719.289000034,+1.32356350E+00
719.646999836,+1.32351940E+00
720.004999876,+1.32346490E+00
720.362999916,+1.32333250E+00
720.720999956,+1.32330910E+00
721.079999924,+1.32323910E+00
721.437999964,+1.32323130E+00
721.796999931,+1.32317160E+00
722.154999971,+1.32312740E+00
722.513999939,+1.32316120E+00
722.872999907,+1.32300030E+00
723.230999947,+1.32296520E+00
723.588999987,+1.32289640E+00
723.947000027,+1.32280170E+00
724.305999994,+1.32282510E+00
724.664000034,+1.32272640E+00
725.023000002,+1.32272900E+00
725.381999969,+1.32262130E+00
725.740999937,+1.32257330E+00
726.098999977,+1.32254990E+00
726.457999945,+1.32247600E+00
726.814999819,+1.32244870E+00
727.174000025,+1.32235010E+00
727.531999826,+1.32234100E+00
727.889999866,+1.32229170E+00
728.247999907,+1.32228650E+00
728.606999874,+1.32224760E+00
728.964999914,+1.32216450E+00
729.322999954,+1.32216970E+00
729.681999922,+1.32206330E+00
730.039999962,+1.32212040E+00
730.398000002,+1.32198020E+00
730.756000042,+1.32195950E+00
731.113999844,+1.32192570E+00
731.471999884,+1.32191790E+00
731.829999924,+1.32192440E+00
732.187000036,+1.32185430E+00
732.546999931,+1.32185430E+00
732.904999971,+1.32186470E+00
733.263000011,+1.32180760E+00
733.621999979,+1.32182190E+00
733.980000019,+1.32174920E+00
734.338999987,+1.32173100E+00
734.697000027,+1.32170900E+00
735.054999828,+1.32172460E+00
735.414000034,+1.32168950E+00
735.771999836,+1.32167260E+00
736.129999876,+1.32168040E+00
736.488999844,+1.32163630E+00
736.846999884,+1.32165970E+00
737.204999924,+1.32164930E+00
737.562999964,+1.32160000E+00
737.921999931,+1.32164930E+00
738.279999971,+1.32162070E+00
738.638000011,+1.32158960E+00
738.996000051,+1.32155070E+00
739.355000019,+1.32160520E+00
739.712999821,+1.32159740E+00
740.070999861,+1.32153510E+00
740.428999901,+1.32152990E+00
740.786999941,+1.32154290E+00
741.143999815,+1.32152210E+00
741.503000021,+1.32149360E+00
741.861999989,+1.32149610E+00
742.220000029,+1.32155580E+00
742.57799983,+1.32151690E+00
742.937000036,+1.32154810E+00
743.296999931,+1.32154030E+00
743.654999971,+1.32156360E+00
744.013999939,+1.32153900E+00
744.371999979,+1.32148060E+00
744.730000019,+1.32150650E+00
745.088999987,+1.32152210E+00
745.447000027,+1.32149870E+00
745.806999922,+1.32148840E+00
746.165999889,+1.32154290E+00
746.524999857,+1.32155580E+00
746.88499999,+1.32161040E+00
747.244999886,+1.32168040E+00
747.602999926,+1.32184910E+00
747.961999893,+1.32201790E+00
748.319999933,+1.32220470E+00
748.678999901,+1.32242280E+00
749.037999868,+1.32260440E+00
749.396999836,+1.32284840E+00
749.756999969,+1.32297170E+00
750.115999937,+1.32294320E+00
750.474999905,+1.32272380E+00
750.833999872,+1.32320270E+00
751.191999912,+1.32225020E+00
751.549999952,+1.32238250E+00
751.90899992,+1.32291980E+00
752.267999887,+1.32295610E+00
752.626999855,+1.32328840E+00
752.984999895,+1.32331950E+00
753.343999863,+1.32337660E+00
753.70299983,+1.32334160E+00
754.062000036,+1.32335840E+00
754.421999931,+1.32337400E+00
754.780999899,+1.32339220E+00
755.139999866,+1.32342070E+00
755.5,+1.32355310E+00
755.85800004,+1.32368810E+00
756.217000008,+1.32373480E+00
756.575000048,+1.32380230E+00
756.934000015,+1.32387240E+00
757.291999817,+1.32387110E+00
757.65199995,+1.32386070E+00
758.00999999,+1.32390220E+00
758.368000031,+1.32392430E+00
758.726999998,+1.32392040E+00
759.085999966,+1.32396580E+00
759.444999933,+1.32404760E+00
759.802999973,+1.32403200E+00
760.162999868,+1.32397100E+00
760.521999836,+1.32406310E+00
760.881999969,+1.32413580E+00
761.24000001,+1.32416700E+00
761.59800005,+1.32425520E+00
761.955999851,+1.32436420E+00
762.313999891,+1.32402810E+00
762.672999859,+1.32410470E+00
763.030999899,+1.32447710E+00
763.388999939,+1.32428890E+00
763.747999907,+1.32441610E+00
764.106999874,+1.32440570E+00
764.464999914,+1.32445770E+00
764.822999954,+1.32442390E+00
765.181999922,+1.32447580E+00
765.539999962,+1.32446800E+00
765.898000002,+1.32448750E+00
766.256000042,+1.32453940E+00
766.61500001,+1.32457840E+00
766.973999977,+1.32461210E+00
767.332000017,+1.32465620E+00
767.690999985,+1.32468740E+00
768.049000025,+1.32467440E+00
768.407999992,+1.32472630E+00
768.766000032,+1.32472890E+00
769.123999834,+1.32477040E+00
769.48300004,+1.32484310E+00
769.840999842,+1.32485610E+00
770.198999882,+1.32490410E+00
770.557999849,+1.32439540E+00
770.915999889,+1.32370370E+00
771.274999857,+1.32281210E+00
771.633999825,+1.32324680E+00
771.993999958,+1.32234490E+00
772.351999998,+1.32007120E+00
772.710999966,+1.32080830E+00
773.069999933,+1.32090310E+00
773.427999973,+1.32066560E+00
773.786999941,+1.32101860E+00
774.145999908,+1.31913810E+00
774.503999949,+1.32006340E+00
774.862999916,+1.32143130E+00
775.221999884,+1.32237080E+00
775.580999851,+1.32314560E+00
775.938999891,+1.32319230E+00
776.297999859,+1.32361020E+00
776.655999899,+1.32361540E+00
777.014999866,+1.32398140E+00
777.373999834,+1.32386200E+00
777.731999874,+1.32414620E+00
778.090999842,+1.32437720E+00
778.450999975,+1.32451610E+00
778.809999943,+1.32464580E+00
779.16899991,+1.32490020E+00
779.527999878,+1.32496380E+00
779.885999918,+1.32512080E+00
780.244999886,+1.32520520E+00
780.602999926,+1.32530380E+00
780.961999893,+1.32541280E+00
781.319999933,+1.32551660E+00
781.677999973,+1.32559710E+00
782.036000013,+1.32571910E+00
782.395999908,+1.32578920E+00
782.753999949,+1.32590600E+00
783.112999916,+1.32599940E+00
783.470000029,+1.32607340E+00
783.82799983,+1.32614480E+00
784.18599987,+1.32621220E+00
784.54399991,+1.32629400E+00
784.902999878,+1.32637710E+00
785.25999999,+1.32644450E+00
785.618999958,+1.32652760E+00
785.976999998,+1.32657430E+00
786.335000038,+1.32666390E+00
786.69299984,+1.32673650E+00
787.05099988,+1.32676770E+00
787.40899992,+1.32682610E+00
787.767999887,+1.32688190E+00
788.125999928,+1.32694680E+00
788.484999895,+1.32700780E+00
788.842999935,+1.32708170E+00
789.200999975,+1.32712460E+00
789.559999943,+1.32718430E+00
789.917999983,+1.32723100E+00
790.276000023,+1.32729850E+00
790.63499999,+1.32735040E+00
790.993000031,+1.32740750E+00
791.351999998,+1.32752950E+00
791.710000038,+1.32754250E+00
792.06799984,+1.32760220E+00
792.427000046,+1.32768000E+00
792.784999847,+1.32774750E+00
793.143999815,+1.32777860E+00
793.503000021,+1.32777860E+00
793.861999989,+1.32782540E+00
794.220000029,+1.32784870E+00
794.57799983,+1.32782800E+00
794.93599987,+1.32793440E+00
795.294999838,+1.32795770E+00
795.652999878,+1.32805120E+00
796.011999846,+1.32804080E+00
796.369999886,+1.32809270E+00
796.728999853,+1.32816150E+00
797.086999893,+1.32816280E+00
797.445999861,+1.32820300E+00
797.804999828,+1.32824710E+00
798.161999941,+1.32833540E+00
798.520999908,+1.32838210E+00
798.878999949,+1.32844440E+00
799.236999989,+1.32850150E+00
799.595000029,+1.32866240E+00
799.953999996,+1.32895700E+00
800.312000036,+1.32914000E+00
800.669999838,+1.32955530E+00
801.029000044,+1.33021980E+00
801.385999918,+1.33137610E+00
801.743999958,+1.37294390E+00
802.102999926,+1.39035350E+00
802.460999966,+1.39419100E+00
802.819000006,+1.39595850E+00
803.17599988,+1.39699280E+00
803.534999847,+1.39770660E+00
803.89199996,+1.39941060E+00
804.250999928,+1.40281200E+00
804.608999968,+1.41426100E+00
804.967999935,+1.42513240E+00
805.325999975,+1.43776740E+00
805.684000015,+1.44707370E+00
806.042999983,+1.44970300E+00
806.40199995,+1.46939290E+00
806.75999999,+1.49273060E+00
807.118000031,+1.49759080E+00
807.475999832,+1.49914550E+00
807.835000038,+1.50048610E+00
808.191999912,+1.50702040E+00
808.55099988,+1.50990920E+00
808.90899992,+1.51252160E+00
809.267999887,+1.51507950E+00
809.625999928,+1.51632280E+00
809.984999895,+1.51712480E+00
810.342999935,+1.51817470E+00
810.701999903,+1.51875220E+00
811.06099987,+1.51895990E+00
811.41899991,+1.51903510E+00
811.77699995,+1.51912340E+00
812.13499999,+1.52373300E+00
812.493999958,+1.52703720E+00
812.851999998,+1.52950940E+00
813.211999893,+1.53088760E+00
813.569999933,+1.53189990E+00
813.927999973,+1.53243850E+00
814.286000013,+1.53297830E+00
814.643999815,+1.53343130E+00
815.003000021,+1.53394390E+00
815.360999823,+1.53424110E+00
815.720000029,+1.53452010E+00
816.07799983,+1.53467970E+00
816.43599987,+1.53477840E+00
816.79399991,+1.53485880E+00
817.15199995,+1.53487310E+00
817.510999918,+1.53480950E+00
817.868999958,+1.53477060E+00
818.226999998,+1.53475760E+00
818.583999872,+1.53473680E+00
818.94299984,+1.53474980E+00
819.30099988,+1.53476280E+00
819.65899992,+1.53479390E+00
820.017999887,+1.53484450E+00
820.375,+1.53496520E+00
820.73300004,+1.53496000E+00
821.090999842,+1.53503270E+00
821.450000048,+1.53508200E+00
821.807999849,+1.53511580E+00
822.165999889,+1.53514690E+00
822.524999857,+1.53517030E+00
822.882999897,+1.53516510E+00
823.240999937,+1.53515990E+00
823.599999905,+1.53518070E+00
823.958999872,+1.53516510E+00
824.316999912,+1.53518590E+00
824.67599988,+1.53519100E+00
825.03399992,+1.53518840E+00
825.392999887,+1.53518840E+00
825.750999928,+1.53519100E+00
826.109999895,+1.53518970E+00
826.467999935,+1.53519880E+00
826.825999975,+1.53520660E+00
827.184999943,+1.53521180E+00
827.54399991,+1.53519620E+00
827.90199995,+1.53521180E+00
828.25999999,+1.53521440E+00
828.618999958,+1.53521960E+00
828.976999998,+1.53523000E+00
829.335000038,+1.53522350E+00
829.69299984,+1.53521440E+00
830.05099988,+1.53519880E+00
830.409999847,+1.53521960E+00
830.769999981,+1.53519620E+00
831.128999949,+1.53519880E+00
831.486999989,+1.53522480E+00
831.845000029,+1.53522480E+00
832.20299983,+1.53522480E+00
832.56099987,+1.53522480E+00
832.91899991,+1.53522480E+00
833.277999878,+1.53522480E+00
833.635999918,+1.53521700E+00
833.994999886,+1.53521960E+00
834.352999926,+1.53522350E+00
834.710999966,+1.53523000E+00
835.069999933,+1.53524810E+00
835.427999973,+1.53523650E+00
835.786000013,+1.53522480E+00
836.144999981,+1.53521570E+00
836.503999949,+1.53522350E+00
836.862999916,+1.53523780E+00
837.221999884,+1.53524560E+00
837.582000017,+1.53523780E+00
837.939999819,+1.53522740E+00
838.299000025,+1.53523260E+00
838.656999826,+1.53523650E+00
839.014999866,+1.53523260E+00
839.372999907,+1.53522740E+00
839.731999874,+1.53524040E+00
840.089999914,+1.53526370E+00
840.447999954,+1.53524040E+00
840.806999922,+1.53525330E+00
841.165999889,+1.53522740E+00
841.523999929,+1.53521960E+00
841.882999897,+1.53524810E+00
842.241999865,+1.53524040E+00
842.600999832,+1.53524300E+00
842.960000038,+1.53523520E+00
843.319000006,+1.53524300E+00
843.677000046,+1.53524040E+00
844.036000013,+1.53525070E+00
844.393999815,+1.53524040E+00
844.753000021,+1.53525200E+00
845.110999823,+1.53524170E+00
845.468999863,+1.53523000E+00
845.82799983,+1.53523390E+00
846.187000036,+1.53523520E+00
846.544999838,+1.53525590E+00
846.904999971,+1.53525330E+00
847.263999939,+1.53523260E+00
847.621999979,+1.53524940E+00
847.981999874,+1.53523000E+00
848.342000008,+1.53522480E+00
848.700999975,+1.53524430E+00
849.059999943,+1.53524300E+00
849.417999983,+1.53525330E+00
849.77699995,+1.53524430E+00
850.135999918,+1.53524810E+00
850.493999958,+1.53523260E+00
850.851999998,+1.53525070E+00
851.210999966,+1.53525070E+00
851.570999861,+1.53526370E+00
851.928999901,+1.53525070E+00
852.287999868,+1.53526110E+00
852.645999908,+1.53525070E+00
853.003999949,+1.53525070E+00
853.362999916,+1.53525720E+00
853.721999884,+1.53524810E+00
854.079999924,+1.53524300E+00
854.438999891,+1.53524300E+00
854.797999859,+1.53525590E+00
855.155999899,+1.53525200E+00
855.513999939,+1.53527930E+00
855.872999907,+1.53525460E+00
856.231999874,+1.53525850E+00
856.589999914,+1.53525590E+00
856.947999954,+1.53525070E+00
857.306999922,+1.53526110E+00
857.664999962,+1.53527150E+00
858.023000002,+1.53528710E+00
858.381000042,+1.53527800E+00
858.738999844,+1.53526760E+00
859.095999956,+1.53524940E+00
859.453999996,+1.53526110E+00
859.812999964,+1.53527150E+00
860.171000004,+1.53527150E+00
860.529999971,+1.53526890E+00
860.888000011,+1.53526630E+00
861.246999979,+1.53525200E+00
861.605000019,+1.53526240E+00
861.963999987,+1.53527800E+00
862.322999954,+1.53527020E+00
862.681999922,+1.53528970E+00
863.039999962,+1.53528450E+00
863.398999929,+1.53528190E+00
863.757999897,+1.53527410E+00
864.116999865,+1.53527930E+00
864.475999832,+1.53526370E+00
864.835000038,+1.53527670E+00
865.19299984,+1.53527930E+00
865.552000046,+1.53528060E+00
865.911000013,+1.53528190E+00
866.268999815,+1.53526370E+00
866.626999855,+1.53527930E+00
866.985999823,+1.53528060E+00
867.345000029,+1.53528450E+00
867.701999903,+1.53526890E+00
868.06099987,+1.53528840E+00
868.419999838,+1.53528580E+00
868.779000044,+1.53529230E+00
869.138000011,+1.53530520E+00
869.496999979,+1.53528450E+00
869.855000019,+1.53528320E+00
870.212999821,+1.53528190E+00
870.570999861,+1.53529230E+00
870.928999901,+1.53528450E+00
871.286999941,+1.53528970E+00
871.645999908,+1.53528970E+00
872.003999949,+1.53530270E+00
872.361999989,+1.53527670E+00
872.720000029,+1.53527800E+00
873.07799983,+1.53530270E+00
873.43599987,+1.53529620E+00
873.79399991,+1.53529750E+00
874.152999878,+1.53529490E+00
874.510999918,+1.53529620E+00
874.869999886,+1.53528970E+00
875.227999926,+1.53530140E+00
875.586999893,+1.53530010E+00
875.945999861,+1.53529490E+00
876.304999828,+1.53529750E+00
876.664000034,+1.53531040E+00
877.023000002,+1.53530520E+00
877.381999969,+1.53530270E+00
877.74000001,+1.53530780E+00
878.098999977,+1.53531690E+00
878.457000017,+1.53529490E+00
878.816999912,+1.53530400E+00
879.17599988,+1.53529880E+00
879.53399992,+1.53531560E+00
879.892999887,+1.53530270E+00
880.250999928,+1.53531430E+00
880.609999895,+1.53531040E+00
880.967999935,+1.53530780E+00
881.326999903,+1.53530780E+00
881.68599987,+1.53532080E+00
882.044999838,+1.53530010E+00
882.404000044,+1.53532080E+00
882.763000011,+1.53531950E+00
883.122999907,+1.53532730E+00
883.481999874,+1.53530010E+00
883.840999842,+1.53530400E+00
884.200000048,+1.53531040E+00
884.557999849,+1.53530910E+00
884.917999983,+1.53532730E+00
885.27699995,+1.53532730E+00
885.635999918,+1.53530780E+00
885.994999886,+1.53531430E+00
886.353999853,+1.53531040E+00
886.712999821,+1.53531300E+00
887.072000027,+1.53531560E+00
887.430999994,+1.53531560E+00
887.789000034,+1.53531170E+00
888.148000002,+1.53532990E+00
888.506000042,+1.53532210E+00
888.86500001,+1.53533770E+00
889.223999977,+1.53532860E+00
889.583999872,+1.53532860E+00
889.94299984,+1.53532470E+00
890.302000046,+1.53532470E+00
890.661000013,+1.53532600E+00
891.019999981,+1.53532470E+00
891.378999949,+1.53534160E+00
891.737999916,+1.53534160E+00
892.09800005,+1.53534030E+00
892.457000017,+1.53533250E+00
892.816999912,+1.53531820E+00
893.17599988,+1.53534290E+00
893.534999847,+1.53533380E+00
893.893999815,+1.53534420E+00
894.253000021,+1.53532990E+00
894.610999823,+1.53534420E+00
894.970000029,+1.53533250E+00
895.328999996,+1.53535070E+00
895.688999891,+1.53534940E+00
896.047999859,+1.53535200E+00
896.406999826,+1.53535070E+00
896.766000032,+1.53533900E+00
897.123999834,+1.53533380E+00
897.483999968,+1.53533900E+00
897.842000008,+1.53534030E+00
898.200999975,+1.53535590E+00
898.559999943,+1.53534290E+00
898.91899991,+1.53533380E+00
899.279000044,+1.53533510E+00
899.638000011,+1.53533120E+00
899.996999979,+1.53534160E+00
900.355999947,+1.53534940E+00
900.715999842,+1.53536110E+00
901.075000048,+1.53534550E+00
901.432999849,+1.53535070E+00
901.791999817,+1.53535460E+00
902.151000023,+1.53534550E+00
902.50999999,+1.53534420E+00
902.868000031,+1.53534810E+00
903.227999926,+1.53536620E+00
903.586999893,+1.53535590E+00
903.944999933,+1.53535850E+00
904.302999973,+1.53536110E+00
904.662999868,+1.53536490E+00
905.021999836,+1.53536230E+00
905.381000042,+1.53534550E+00
905.738999844,+1.53535070E+00
906.09800005,+1.53534420E+00
906.457000017,+1.53537010E+00
906.815999985,+1.53537790E+00
907.17599988,+1.53536750E+00
907.53399992,+1.53537010E+00
907.89199996,+1.53537010E+00
908.250999928,+1.53537010E+00
908.609999895,+1.53537530E+00
908.968999863,+1.53535590E+00
909.32799983,+1.53538050E+00
909.687000036,+1.53536230E+00
910.046000004,+1.53535980E+00
910.404999971,+1.53536360E+00
910.763000011,+1.53535720E+00
911.121999979,+1.53536880E+00
911.480999947,+1.53538570E+00
911.840999842,+1.53537400E+00
912.200000048,+1.53537400E+00
912.559000015,+1.53538310E+00
912.917999983,+1.53538570E+00
913.277999878,+1.53538440E+00
913.635999918,+1.53538050E+00
913.994999886,+1.53537400E+00
914.353999853,+1.53538050E+00
914.712999821,+1.53537660E+00
915.072000027,+1.53537400E+00
915.429999828,+1.53538050E+00
915.789000034,+1.53539090E+00
916.148999929,+1.53539740E+00
916.506999969,+1.53537400E+00
916.865999937,+1.53538570E+00
917.224999905,+1.53538310E+00
917.583999872,+1.53537790E+00
917.941999912,+1.53538440E+00
918.302000046,+1.53538050E+00
918.661000013,+1.53540000E+00
919.018999815,+1.53539220E+00
919.378999949,+1.53540130E+00
919.737999916,+1.53537920E+00
920.096999884,+1.53539350E+00
920.455999851,+1.53539870E+00
920.814999819,+1.53539610E+00
921.174000025,+1.53539740E+00
921.532999992,+1.53539220E+00
921.89199996,+1.53538700E+00
922.250999928,+1.53539350E+00
922.609999895,+1.53540520E+00
922.970000029,+1.53541430E+00
923.328999996,+1.53540650E+00
923.687999964,+1.53540130E+00
924.046000004,+1.53540390E+00
924.404999971,+1.53539480E+00
924.763000011,+1.53541430E+00
925.122999907,+1.53542200E+00
925.480999947,+1.53541690E+00
925.840999842,+1.53540520E+00
926.200000048,+1.53541040E+00
926.559000015,+1.53541430E+00
926.917999983,+1.53540650E+00
927.27699995,+1.53540520E+00
927.63499999,+1.53540910E+00
927.994999886,+1.53541430E+00
928.353999853,+1.53539480E+00
928.712999821,+1.53541560E+00
929.072000027,+1.53541560E+00
929.429999828,+1.53540390E+00
929.789000034,+1.53542590E+00
930.148000002,+1.53541950E+00
930.506000042,+1.53541690E+00
930.86500001,+1.53541170E+00
931.223999977,+1.53541040E+00
931.582999945,+1.53541690E+00
931.94299984,+1.53542720E+00
932.302000046,+1.53542070E+00
932.661999941,+1.53540000E+00
933.020999908,+1.53540520E+00
933.378999949,+1.53541170E+00
933.737999916,+1.53542200E+00
934.096999884,+1.53542720E+00
934.455999851,+1.53542070E+00
934.814999819,+1.53542850E+00
935.174000025,+1.53541820E+00
935.53399992,+1.53541820E+00
935.893999815,+1.53543890E+00
936.251999855,+1.53542070E+00
936.611999989,+1.53542200E+00
936.970999956,+1.53542720E+00
937.329999924,+1.53542330E+00
937.687999964,+1.53542590E+00
938.046999931,+1.53541560E+00
938.405999899,+1.53543890E+00
938.764999866,+1.53542330E+00
939.125,+1.53541950E+00
939.483999968,+1.53541820E+00
939.842999935,+1.53543110E+00
940.20299983,+1.53542330E+00
940.56099987,+1.53542850E+00
940.919999838,+1.53543760E+00
941.279000044,+1.53543890E+00
941.638000011,+1.53544020E+00
941.996000051,+1.53543110E+00
942.355999947,+1.53542850E+00
942.713999987,+1.53545320E+00
943.072999954,+1.53544150E+00
943.431999922,+1.53544280E+00
943.790999889,+1.53543630E+00
944.148999929,+1.53544800E+00
