Time (s),Temp Probe Voltage (V)
677.819000006,+6.39169410E-01
678.219000101,+6.39114590E-01
678.618999958,+6.39059370E-01
679.017999887,+6.39005980E-01
679.417999983,+6.38951280E-01
679.818000078,+6.38896720E-01
680.217000008,+6.38841500E-01
680.615999937,+6.38787330E-01
681.01699996,+6.38733670E-01
681.417000055,+6.38678850E-01
681.816999912,+6.38625450E-01
682.217000008,+6.38571800E-01
682.617000103,+6.38518660E-01
683.016000032,+6.38464880E-01
683.414999962,+6.38411220E-01
683.815000057,+6.38357960E-01
684.214999914,+6.38305210E-01
684.614000082,+6.38250780E-01
685.013999939,+6.38198160E-01
685.414000034,+6.38143990E-01
685.812999964,+6.38094100E-01
686.213000059,+6.38039020E-01
686.611999989,+6.37986660E-01
687.012000084,+6.37934050E-01
687.411000013,+6.37881950E-01
687.811000109,+6.37828160E-01
688.210000038,+6.37775030E-01
688.609999895,+6.37724750E-01
689.009000063,+6.37671880E-01
689.40899992,+6.37619650E-01
689.809000015,+6.37567040E-01
690.207999945,+6.37517410E-01
690.60800004,+6.37464140E-01
691.007999897,+6.37412830E-01
691.407000065,+6.37360080E-01
691.806999922,+6.37307720E-01
692.20600009,+6.37257970E-01
692.605999947,+6.37206520E-01
693.004999876,+6.37155720E-01
693.404999971,+6.37103760E-01
693.805000067,+6.37052310E-01
694.204999924,+6.37001640E-01
694.605000019,+6.36950590E-01
695.004999876,+6.36899790E-01
695.404000044,+6.36847820E-01
695.803999901,+6.36797810E-01
696.203000069,+6.36747790E-01
696.602999926,+6.36697510E-01
697.003000021,+6.36646330E-01
697.40199995,+6.36598390E-01
697.802000046,+6.36545900E-01
698.200999975,+6.36495360E-01
698.601999998,+6.36446910E-01
699.000999928,+6.36395330E-01
699.401000023,+6.36346220E-01
699.80099988,+6.36296720E-01
700.200999975,+6.36245930E-01
700.599999905,+6.36197990E-01
700.999000072,+6.36148880E-01
701.398999929,+6.36098340E-01
701.799000025,+6.36049110E-01
702.197999954,+6.36000910E-01
702.59800005,+6.35951280E-01
702.997999907,+6.35903600E-01
703.397000074,+6.35853710E-01
703.796000004,+6.35805770E-01
704.196000099,+6.35756540E-01
704.595999956,+6.35707820E-01
704.994999886,+6.35658710E-01
705.394999981,+6.35610770E-01
705.79399991,+6.35561530E-01
706.194000006,+6.35513730E-01
706.594000101,+6.35466570E-01
706.993000031,+6.35417070E-01
707.392999887,+6.35369910E-01
707.792999983,+6.35321580E-01
708.191999912,+6.35274160E-01
708.592000008,+6.35225440E-01
708.990999937,+6.35179060E-01
709.391000032,+6.35131770E-01
709.790999889,+6.35083190E-01
710.190000057,+6.35036810E-01
710.589999914,+6.34989130E-01
710.99000001,+6.34943010E-01
711.390000105,+6.34894680E-01
711.789000034,+6.34849990E-01
712.187999964,+6.34801400E-01
712.588000059,+6.34754760E-01
712.986999989,+6.34707730E-01
713.387000084,+6.34660440E-01
713.786999941,+6.34615360E-01
714.186000109,+6.34567160E-01
714.585000038,+6.34522730E-01
714.984999895,+6.34476090E-01
715.38499999,+6.34428410E-01
715.78399992,+6.34382680E-01
716.184000015,+6.34336950E-01
716.583999872,+6.34290700E-01
716.983999968,+6.34241600E-01
717.384000063,+6.34199110E-01
717.782999992,+6.34152340E-01
718.181999922,+6.34107650E-01
718.58100009,+6.34061400E-01
718.980999947,+6.34015670E-01
719.379999876,+6.33970070E-01
719.779999971,+6.33926030E-01
720.180000067,+6.33879650E-01
720.578999996,+6.33833920E-01
720.979000092,+6.33789230E-01
721.378999949,+6.33744410E-01
721.777999878,+6.33699590E-01
722.177999973,+6.33655290E-01
722.576999903,+6.33610860E-01
722.976999998,+6.33563960E-01
723.375999928,+6.33519400E-01
723.776000023,+6.33476400E-01
724.174999952,+6.33429890E-01
724.573999882,+6.33386750E-01
724.973999977,+6.33342710E-01
725.374000072,+6.33297110E-01
725.773000002,+6.33255410E-01
726.171999931,+6.33209680E-01
726.572000027,+6.33164600E-01
726.971999884,+6.33121210E-01
727.371000051,+6.33078470E-01
727.770999908,+6.33033380E-01
728.171000004,+6.32991550E-01
728.569999933,+6.32946860E-01
728.969000101,+6.32903730E-01
729.368999958,+6.32860340E-01
729.767999887,+6.32816040E-01
730.167999983,+6.32773160E-01
730.568000078,+6.32729250E-01
730.967000008,+6.32687030E-01
731.367000103,+6.32643770E-01
731.76699996,+6.32600250E-01
732.165999889,+6.32556860E-01
732.565999985,+6.32513980E-01
732.967000008,+6.32470720E-01
733.365999937,+6.32428890E-01
733.76699996,+6.32386150E-01
734.165999889,+6.32343400E-01
734.565999985,+6.32300790E-01
734.964999914,+6.32257010E-01
735.36500001,+6.32216090E-01
735.765000105,+6.32173090E-01
736.164000034,+6.32130990E-01
736.563999891,+6.32088510E-01
736.963999987,+6.32046550E-01
737.362999916,+6.32005500E-01
737.763000011,+6.31962490E-01
738.163000107,+6.31921180E-01
738.562000036,+6.31878180E-01
738.961999893,+6.31837770E-01
739.362999916,+6.31796070E-01
739.762000084,+6.31755280E-01
740.161000013,+6.31713190E-01
740.561000109,+6.31671350E-01
740.960000038,+6.31630430E-01
741.359999895,+6.31589380E-01
741.75999999,+6.31547150E-01
742.160000086,+6.31506230E-01
742.559000015,+6.31465830E-01
742.958999872,+6.31423990E-01
743.358999968,+6.31383590E-01
743.757999897,+6.31342800E-01
744.157999992,+6.31303170E-01
744.556999922,+6.31261600E-01
744.957000017,+6.31219640E-01
745.355999947,+6.31179750E-01
745.756000042,+6.31138830E-01
746.154999971,+6.31099080E-01
746.555000067,+6.31058540E-01
746.954999924,+6.31016840E-01
747.354000092,+6.30977220E-01
747.753999949,+6.30937850E-01
748.154000044,+6.30897320E-01
748.553999901,+6.30856530E-01
748.953999996,+6.30817030E-01
749.354000092,+6.30776630E-01
749.753000021,+6.30736610E-01
750.15199995,+6.30698940E-01
750.552000046,+6.30658660E-01
750.953000069,+6.30619300E-01
751.351999998,+6.30578770E-01
751.752000093,+6.30540180E-01
752.151000023,+6.30499650E-01
752.55099988,+6.30459760E-01
752.950000048,+6.30421570E-01
753.349999905,+6.30382460E-01
753.75,+6.30343620E-01
754.148999929,+6.30304520E-01
754.549000025,+6.30264240E-01
754.948999882,+6.30225270E-01
755.34800005,+6.30185640E-01
755.747999907,+6.30148360E-01
756.147000074,+6.30109640E-01
756.546999931,+6.30069500E-01
756.944999933,+6.30031560E-01
757.345000029,+6.29992200E-01
757.743999958,+6.29954650E-01
758.144000053,+6.29915420E-01
758.542999983,+6.29878390E-01
758.943000078,+6.29839680E-01
759.342999935,+6.29800180E-01
759.743000031,+6.29762900E-01
760.142999887,+6.29723660E-01
760.540999889,+6.29687290E-01
760.940999985,+6.29647530E-01
761.34100008,+6.29611160E-01
761.74000001,+6.29571920E-01
762.140000105,+6.29534900E-01
762.539999962,+6.29497090E-01
762.938999891,+6.29457600E-01
763.338000059,+6.29421090E-01
763.737999916,+6.29383160E-01
764.137000084,+6.29345740E-01
764.536999941,+6.29308720E-01
764.937000036,+6.29270910E-01
765.335999966,+6.29233880E-01
765.736000061,+6.29195430E-01
766.135999918,+6.29159830E-01
766.536000013,+6.29121730E-01
766.936000109,+6.29086260E-01
767.335000038,+6.29046510E-01
767.734999895,+6.29011430E-01
768.13499999,+6.28973880E-01
768.536000013,+6.28935560E-01
768.936000109,+6.28900480E-01
769.335999966,+6.28863200E-01
769.733999968,+6.28826560E-01
770.134000063,+6.28789530E-01
770.53399992,+6.28753160E-01
770.933000088,+6.28716780E-01
771.332999945,+6.28681440E-01
771.731999874,+6.28643770E-01
772.131999969,+6.28607910E-01
772.530999899,+6.28571150E-01
772.930999994,+6.28535290E-01
773.329999924,+6.28498260E-01
773.730999947,+6.28462020E-01
774.129999876,+6.28427720E-01
774.529000044,+6.28389400E-01
774.928999901,+6.28355360E-01
775.328000069,+6.28318980E-01
775.727999926,+6.28282870E-01
776.127000093,+6.28247140E-01
776.52699995,+6.28211150E-01
776.927000046,+6.28176460E-01
777.326999903,+6.28139570E-01
777.726999998,+6.28104490E-01
778.125999928,+6.28067210E-01
778.526000023,+6.28031870E-01
778.924999952,+6.27997440E-01
779.325000048,+6.27961840E-01
779.724999905,+6.27925600E-01
780.125,+6.27890780E-01
780.525000095,+6.27856870E-01
780.924000025,+6.27820110E-01
781.323999882,+6.27786200E-01
781.723999977,+6.27750340E-01
782.124000072,+6.27715790E-01
782.523999929,+6.27680320E-01
782.923000097,+6.27644850E-01
783.322999954,+6.27611200E-01
783.721999884,+6.27576000E-01
784.121999979,+6.27541180E-01
784.520999908,+6.27505190E-01
784.921000004,+6.27472970E-01
785.319999933,+6.27435300E-01
785.720000029,+6.27404250E-01
786.119999886,+6.27368780E-01
786.519999981,+6.27334740E-01
786.920000076,+6.27301100E-01
787.319000006,+6.27265760E-01
787.719000101,+6.27232370E-01
788.118999958,+6.27197550E-01
788.517999887,+6.27164550E-01
788.917000055,+6.27129480E-01
789.316999912,+6.27095960E-01
789.717000008,+6.27061400E-01
790.117000103,+6.27027360E-01
790.51699996,+6.26993720E-01
790.915999889,+6.26960330E-01
791.315999985,+6.26927330E-01
791.71600008,+6.26891600E-01
792.115999937,+6.26858860E-01
792.515000105,+6.26825090E-01
792.914999962,+6.26790140E-01
793.315999985,+6.26757140E-01
793.714999914,+6.26724790E-01
794.114000082,+6.26690620E-01
794.513999939,+6.26657630E-01
794.914000034,+6.26624630E-01
795.313999891,+6.26590460E-01
795.713999987,+6.26557980E-01
796.112999916,+6.26524850E-01
796.513000011,+6.26490810E-01
796.911999941,+6.26458990E-01
797.312000036,+6.26425210E-01
797.710999966,+6.26392340E-01
798.111999989,+6.26359080E-01
798.510999918,+6.26325430E-01
798.910000086,+6.26292950E-01
799.311000109,+6.26261120E-01
799.710000038,+6.26227350E-01
800.108999968,+6.26196040E-01
800.507999897,+6.26163300E-01
800.907999992,+6.26130300E-01
801.309000015,+6.26097430E-01
801.707999945,+6.26065080E-01
802.106999874,+6.26033900E-01
802.506999969,+6.26000640E-01
802.907000065,+6.25968690E-01
803.305999994,+6.25935820E-01
803.707000017,+6.25903860E-01
804.105999947,+6.25871640E-01
804.506000042,+6.25840200E-01
804.905999899,+6.25807980E-01
805.305000067,+6.25775890E-01
805.703999996,+6.25744710E-01
806.104000092,+6.25711840E-01
806.503999949,+6.25680920E-01
806.902999878,+6.25645980E-01
807.302999973,+6.25617130E-01
807.701999903,+6.25584660E-01
808.101999998,+6.25553480E-01
808.500999928,+6.25521910E-01
808.901000023,+6.25490210E-01
809.30099988,+6.25459680E-01
809.700999975,+6.25425640E-01
810.101000071,+6.25395110E-01
810.500999928,+6.25364450E-01
810.901000023,+6.25333010E-01
811.299999952,+6.25302740E-01
811.700000048,+6.25270130E-01
812.099999905,+6.25239730E-01
812.5,+6.25207900E-01
812.898999929,+6.25177240E-01
813.299000025,+6.25145280E-01
813.698999882,+6.25115270E-01
814.098999977,+6.25083050E-01
814.497999907,+6.25055120E-01
814.898000002,+6.25023290E-01
815.298000097,+6.24991850E-01
815.697000027,+6.24960930E-01
816.096999884,+6.24930270E-01
816.496000051,+6.24900000E-01
816.895999908,+6.24868560E-01
817.295000076,+6.24839720E-01
817.694999933,+6.24807630E-01
818.094000101,+6.24778660E-01
818.493000031,+6.24747740E-01
818.892999887,+6.24716820E-01
819.292999983,+6.24687330E-01
819.693000078,+6.24656670E-01
820.092000008,+6.24624190E-01
820.492000103,+6.24594960E-01
820.892999887,+6.24565990E-01
821.292000055,+6.24535330E-01
821.691999912,+6.24505970E-01
822.092000008,+6.24476480E-01
822.490999937,+6.24446470E-01
822.891000032,+6.24415290E-01
823.289999962,+6.24385540E-01
823.690000057,+6.24355660E-01
824.089999914,+6.24325000E-01
824.49000001,+6.24295380E-01
824.890000105,+6.24264330E-01
825.289000034,+6.24236270E-01
825.688999891,+6.24205220E-01
826.088999987,+6.24175340E-01
826.489000082,+6.24146880E-01
826.888000011,+6.24116740E-01
827.288000107,+6.24087900E-01
827.687999964,+6.24057630E-01
828.086999893,+6.24029050E-01
828.486999989,+6.23998650E-01
828.885999918,+6.23970460E-01
829.286000013,+6.23941100E-01
829.684999943,+6.23913170E-01
830.085000038,+6.23883030E-01
830.484999895,+6.23853930E-01
830.88499999,+6.23825990E-01
831.28399992,+6.23796630E-01
831.684000015,+6.23767920E-01
832.083999872,+6.23737520E-01
832.483999968,+6.23709590E-01
832.882999897,+6.23680230E-01
833.282999992,+6.23651130E-01
833.683000088,+6.23622420E-01
834.082000017,+6.23593840E-01
834.481999874,+6.23564600E-01
834.881999969,+6.23538360E-01
835.280999899,+6.23508090E-01
835.680999994,+6.23478990E-01
836.08100009,+6.23450150E-01
836.480999947,+6.23421830E-01
836.879999876,+6.23394940E-01
837.279999971,+6.23366350E-01
837.680000067,+6.23337380E-01
838.078999996,+6.23309190E-01
838.480000019,+6.23279830E-01
838.879999876,+6.23252550E-01
839.279000044,+6.23223970E-01
839.678999901,+6.23196300E-01
840.078999996,+6.23167710E-01
840.477999926,+6.23139780E-01
840.878000021,+6.23112500E-01
841.277999878,+6.23085610E-01
841.677000046,+6.23056250E-01
842.076999903,+6.23027410E-01
842.476999998,+6.22998950E-01
842.877000093,+6.22973230E-01
843.276000023,+6.22945300E-01
843.67599988,+6.22916720E-01
844.075999975,+6.22889700E-01
844.476000071,+6.22861500E-01
844.875999928,+6.22834480E-01
845.275000095,+6.22806940E-01
845.674999952,+6.22777840E-01
846.075000048,+6.22751470E-01
846.473999977,+6.22722620E-01
846.874000072,+6.22696770E-01
847.273999929,+6.22669360E-01
847.673000097,+6.22642600E-01
848.072999954,+6.22613500E-01
848.471999884,+6.22586860E-01
848.872999907,+6.22559840E-01
849.272000074,+6.22533080E-01
849.671999931,+6.22504890E-01
850.071000099,+6.22476560E-01
850.470999956,+6.22449670E-01
850.871000051,+6.22422390E-01
851.269999981,+6.22395630E-01
851.670000076,+6.22369000E-01
852.069999933,+6.22341970E-01
852.469000101,+6.22314950E-01
852.868000031,+6.22286500E-01
853.267999887,+6.22261430E-01
853.667000055,+6.22235440E-01
854.066999912,+6.22208680E-01
854.467000008,+6.22181400E-01
854.867000103,+6.22155670E-01
855.266000032,+6.22129040E-01
855.665999889,+6.22103970E-01
856.065999985,+6.22075650E-01
856.46600008,+6.22049920E-01
856.86500001,+6.22024070E-01
857.265000105,+6.21997050E-01
857.664999962,+6.21970160E-01
858.063999891,+6.21942480E-01
858.463999987,+6.21918190E-01
858.862999916,+6.21891430E-01
859.263000011,+6.21865310E-01
859.663000107,+6.21839330E-01
860.062999964,+6.21813480E-01
860.463000059,+6.21785680E-01
860.861999989,+6.21760210E-01
861.262000084,+6.21733970E-01
861.661000013,+6.21708380E-01
862.061000109,+6.21683430E-01
862.460999966,+6.21657580E-01
862.859999895,+6.21632900E-01
863.25999999,+6.21605740E-01
863.660000086,+6.21582360E-01
864.059000015,+6.21555340E-01
864.458999872,+6.21531170E-01
864.858999968,+6.21505320E-01
865.259000063,+6.21478950E-01
865.657999992,+6.21453480E-01
866.058000088,+6.21426850E-01
866.457999945,+6.21402690E-01
866.856999874,+6.21377480E-01
867.256999969,+6.21352540E-01
867.655999899,+6.21326300E-01
868.055999994,+6.21300440E-01
868.45600009,+6.21275630E-01
868.855999947,+6.21249520E-01
869.254999876,+6.21224960E-01
869.654000044,+6.21198070E-01
870.053999901,+6.21173650E-01
870.453000069,+6.21147920E-01
870.854000092,+6.21122980E-01
871.253999949,+6.21098420E-01
871.652999878,+6.21071920E-01
872.052999973,+6.21048020E-01
872.451999903,+6.21021120E-01
872.851999998,+6.20997610E-01
873.250999928,+6.20970980E-01
873.65199995,+6.20946160E-01
874.052000046,+6.20922000E-01
874.451999903,+6.20896150E-01
874.851000071,+6.20870030E-01
875.250999928,+6.20845740E-01
875.648999929,+6.20820540E-01
876.049000025,+6.20794420E-01
876.447999954,+6.20771040E-01
876.848999977,+6.20744930E-01
877.247999907,+6.20719720E-01
877.648000002,+6.20696340E-01
878.046999931,+6.20671000E-01
878.447000027,+6.20645800E-01
878.845999956,+6.20620860E-01
879.244999886,+6.20596560E-01
879.644999981,+6.20570970E-01
880.045000076,+6.20548360E-01
880.444999933,+6.20522640E-01
880.845000029,+6.20497960E-01
881.244999886,+6.20473270E-01
881.644000053,+6.20447810E-01
882.04399991,+6.20424680E-01
882.444000006,+6.20399090E-01
882.844000101,+6.20375450E-01
883.243000031,+6.20348680E-01
883.64199996,+6.20326600E-01
884.042000055,+6.20301650E-01
884.441999912,+6.20277490E-01
884.84100008,+6.20254240E-01
885.240999937,+6.20228250E-01
885.641000032,+6.20205390E-01
886.040999889,+6.20180570E-01
886.440999985,+6.20156150E-01
886.839999914,+6.20130690E-01
887.24000001,+6.20107950E-01
887.640000105,+6.20084830E-01
888.039999962,+6.20060400E-01
888.440000057,+6.20036370E-01
888.838999987,+6.20011940E-01
889.237999916,+6.19987520E-01
889.638999939,+6.19962580E-01
890.039000034,+6.19939190E-01
890.437999964,+6.19913080E-01
890.838999987,+6.19891640E-01
891.239000082,+6.19868000E-01
891.638999939,+6.19844610E-01
892.038000107,+6.19819410E-01
892.437999964,+6.19795370E-01
892.838000059,+6.19772120E-01
893.236999989,+6.19746660E-01
893.637000084,+6.20386230E-01
894.036000013,+6.24162990E-01
894.436000109,+6.27034640E-01
894.835000038,+6.29621160E-01
895.234999895,+6.31660570E-01
895.63499999,+6.33388050E-01
896.03399992,+6.34879350E-01
896.434000015,+6.36305820E-01
896.832999945,+6.37531570E-01
897.23300004,+6.38747440E-01
897.631999969,+6.39895810E-01
898.032000065,+6.40924470E-01
898.430999994,+6.42006670E-01
898.83100009,+6.43029620E-01
899.230999947,+6.43765590E-01
899.631000042,+6.44570670E-01
900.030999899,+6.45366660E-01
900.430000067,+6.46179410E-01
900.829999924,+6.46947340E-01
901.229000092,+6.47603540E-01
901.628999949,+6.48337050E-01
902.029000044,+6.48997270E-01
902.427999973,+6.49747670E-01
902.828000069,+6.50523300E-01
903.226999998,+6.51284860E-01
903.627000093,+6.52022520E-01
904.026000023,+6.52756670E-01
904.42599988,+6.53518100E-01
904.825000048,+6.54287330E-01
905.224999905,+6.54969130E-01
905.625,+6.55670020E-01
906.025000095,+6.56355450E-01
906.424999952,+6.57102330E-01
906.823999882,+6.57847010E-01
907.223999977,+6.58509320E-01
907.624000072,+6.59142130E-01
908.023000002,+6.59742600E-01
908.424000025,+6.60357750E-01
908.822999954,+6.60914870E-01
909.22300005,+6.61473760E-01
909.622999907,+6.62138540E-01
910.022000074,+6.62642220E-01
910.421000004,+6.62687300E-01
910.821000099,+6.62794220E-01
911.220000029,+6.62943230E-01
911.619999886,+6.63117060E-01
912.019999981,+6.63299200E-01
912.41899991,+6.63489270E-01
912.818000078,+6.63676990E-01
913.217999935,+6.63863940E-01
913.618000031,+6.64043740E-01
914.01699996,+6.64216010E-01
914.417000055,+6.64383470E-01
914.816999912,+6.64538590E-01
915.21600008,+6.64685270E-01
915.61500001,+6.64821550E-01
916.015000105,+6.64952370E-01
916.414000034,+6.65070070E-01
916.813999891,+6.65179200E-01
917.213000059,+6.65279370E-01
917.612999916,+6.65368750E-01
918.013000011,+6.65452280E-01
918.413000107,+6.65526210E-01
918.812999964,+6.65592850E-01
919.211999893,+6.65649890E-01
919.611999989,+6.65700940E-01
920.012000084,+6.65745110E-01
920.411000013,+6.65780840E-01
920.811000109,+6.65812280E-01
921.210999966,+6.65836960E-01
921.611000061,+6.65857360E-01
922.00999999,+6.65868790E-01
922.410000086,+6.65877630E-01
922.809999943,+6.65880490E-01
923.210000038,+6.65880750E-01
923.609999895,+6.65874250E-01
924.009000063,+6.65862300E-01
924.40899992,+6.65847880E-01
924.808000088,+6.65826830E-01
925.207999945,+6.65806300E-01
925.60800004,+6.65779670E-01
926.007999897,+6.65750700E-01
926.407999992,+6.65718090E-01
926.806999922,+6.65682360E-01
927.207000017,+6.65644300E-01
927.605999947,+6.65601690E-01
928.006000042,+6.65557000E-01
928.405999899,+6.65508280E-01
928.805000067,+6.65456180E-01
929.204999924,+6.65403050E-01
929.605000019,+6.65348220E-01
930.003999949,+6.65290410E-01
930.404000044,+6.65229350E-01
930.802999973,+6.65166470E-01
931.203000069,+6.65100990E-01
931.602999926,+6.65032660E-01
932.002000093,+6.64963410E-01
932.40199995,+6.64893520E-01
932.802000046,+6.64820900E-01
933.200999975,+6.64745550E-01
933.601000071,+6.64671620E-01
934.000999928,+6.64593940E-01
934.401000023,+6.64514430E-01
934.799999952,+6.64435440E-01
935.198999882,+6.64353200E-01
935.598999977,+6.64268240E-01
935.999000072,+6.64184830E-01
936.398999929,+6.64098700E-01
936.798000097,+6.64011010E-01
937.197999954,+6.63923440E-01
937.59800005,+6.63833930E-01
937.997999907,+6.63741950E-01
938.398000002,+6.63649970E-01
938.798000097,+6.63556950E-01
939.197999954,+6.63462240E-01
939.59800005,+6.63368960E-01
939.996999979,+6.63272180E-01
940.397000074,+6.63176950E-01
940.796000004,+6.63079510E-01
941.196000099,+6.62980260E-01
941.595999956,+6.62881390E-01
941.996000051,+6.62781360E-01
942.395999908,+6.62679890E-01
942.796000004,+6.62577650E-01
943.194999933,+6.62475930E-01
943.595999956,+6.62371870E-01
943.996000051,+6.62268710E-01
944.394999981,+6.62164910E-01
944.795000076,+6.62060200E-01
945.194000006,+6.61952760E-01
945.594000101,+6.61847270E-01
945.993000031,+6.61740090E-01
946.392999887,+6.61632260E-01
946.792000055,+6.61526250E-01
947.191999912,+6.61417250E-01
947.592000008,+6.61308510E-01
947.992000103,+6.61197560E-01
948.391000032,+6.61088690E-01
948.790999889,+6.60978780E-01
949.190000057,+6.60866930E-01
949.589999914,+6.60755980E-01
949.99000001,+6.60643860E-01
950.388999939,+6.60534950E-01
950.789000034,+6.60420760E-01
951.187999964,+6.60308510E-01
951.586999893,+6.60196660E-01
951.986999989,+6.60082590E-01
952.387000084,+6.59969560E-01
952.786000013,+6.59854850E-01
953.186000109,+6.59740780E-01
953.585000038,+6.59627370E-01
953.984999895,+6.59513560E-01
954.38499999,+6.59397810E-01
954.78399992,+6.59284130E-01
955.184000015,+6.59169420E-01
955.582999945,+6.59053270E-01
955.98300004,+6.58937390E-01
956.382999897,+6.58821630E-01
956.782000065,+6.58707050E-01
957.181999922,+6.58590510E-01
957.582000017,+6.58474890E-01
957.980999947,+6.58359130E-01
958.379999876,+6.58243380E-01
958.779999971,+6.58125680E-01
959.180000067,+6.58009660E-01
959.578999996,+6.57894690E-01
959.979000092,+6.57776720E-01
960.378999949,+6.57660450E-01
960.779999971,+6.57544830E-01
961.180000067,+6.57427770E-01
961.578999996,+6.57310330E-01
961.977999926,+6.57193670E-01
962.378000021,+6.57076740E-01
962.777999878,+6.56959820E-01
963.177999973,+6.56843540E-01
963.576999903,+6.56726100E-01
963.976999998,+6.56608660E-01
964.377000093,+6.56491860E-01
964.77699995,+6.56376240E-01
965.17599988,+6.56258670E-01
965.575999975,+6.56142260E-01
965.976000071,+6.56024950E-01
966.375999928,+6.55906470E-01
966.775000095,+6.55792920E-01
967.174999952,+6.55674180E-01
967.573999882,+6.55558420E-01
967.973999977,+6.55440720E-01
968.372999907,+6.55325870E-01
968.773999929,+6.55208820E-01
969.173000097,+6.55093330E-01
969.572999954,+6.54976270E-01
969.971999884,+6.54860780E-01
970.371999979,+6.54744110E-01
970.770999908,+6.54627840E-01
971.171000004,+6.54512220E-01
971.571000099,+6.54396590E-01
971.970999956,+6.54281100E-01
972.369999886,+6.54165210E-01
972.769999981,+6.54050890E-01
973.16899991,+6.53935650E-01
973.569000006,+6.53820550E-01
973.967999935,+6.53705440E-01
974.368000031,+6.53589170E-01
974.767999887,+6.53477570E-01
975.167999983,+6.53359610E-01
975.566999912,+6.53246970E-01
975.96600008,+6.53133300E-01
976.365999937,+6.53019230E-01
976.765000105,+6.52905290E-01
977.164999962,+6.52792010E-01
977.563999891,+6.52678070E-01
977.963999987,+6.52564010E-01
978.36500001,+6.52451370E-01
978.763999939,+6.52338600E-01
979.164000034,+6.52225970E-01
979.562999964,+6.52112680E-01
979.963000059,+6.52000560E-01
980.361999989,+6.51889100E-01
980.762000084,+6.51776720E-01
981.161999941,+6.51664860E-01
981.561000109,+6.51551450E-01
981.960999966,+6.51441020E-01
982.359999895,+6.51329160E-01
982.75999999,+6.51218990E-01
983.15899992,+6.51107140E-01
983.559000015,+6.50996970E-01
983.957999945,+6.50886670E-01
984.35800004,+6.50775460E-01
984.757999897,+6.50665820E-01
985.157000065,+6.50554740E-01
985.556999922,+6.50446390E-01
985.95600009,+6.50336870E-01
986.355999947,+6.50228260E-01
986.754999876,+6.50117400E-01
987.154999971,+6.50009310E-01
987.555000067,+6.49900060E-01
987.953999996,+6.49791970E-01
988.352999926,+6.49683750E-01
988.753000021,+6.49575400E-01
989.15199995,+6.49468610E-01
989.55099988,+6.49359740E-01
989.950999975,+6.49252950E-01
990.351000071,+6.49146160E-01
990.75,+6.49038590E-01
991.150000095,+6.48932840E-01
991.549000025,+6.48824750E-01
991.947999954,+6.48720690E-01
992.34800005,+6.48612860E-01
992.746999979,+6.48509180E-01
993.147000074,+6.48401870E-01
993.546999931,+6.48297550E-01
993.946000099,+6.48192450E-01
994.345000029,+6.48088520E-01
994.744999886,+6.47984200E-01
995.144999981,+6.47878190E-01
995.54399991,+6.47774380E-01
995.944999933,+6.47669670E-01
996.344000101,+6.47566910E-01
996.743999958,+6.47463500E-01
997.142999887,+6.47359950E-01
997.542999983,+6.47256800E-01
997.943000078,+6.47154820E-01
998.342999935,+6.47051920E-01
998.742000103,+6.46950460E-01
999.14199996,+6.46848740E-01
999.542000055,+6.46745840E-01
999.940999985,+6.46644640E-01
1000.34100008,+6.46542010E-01
1000.74000001,+6.46442230E-01
1001.1400001,+6.46341550E-01
1001.53900003,+6.46241380E-01
1001.93899989,+6.46142390E-01
1002.33800006,+6.46040270E-01
1002.73799992,+6.45941930E-01
1003.13700008,+6.45841370E-01
1003.53699994,+6.45742900E-01
1003.93600011,+6.45643380E-01
1004.33599997,+6.45545690E-01
1004.73600006,+6.45447210E-01
1005.13499999,+6.45348740E-01
1005.53500009,+6.45251170E-01
1005.93400002,+6.45151910E-01
1006.33399987,+6.45055130E-01
1006.73399997,+6.44956130E-01
1007.13400006,+6.44859870E-01
1007.53399992,+6.44761520E-01
1007.93300009,+6.44666940E-01
1008.33299994,+6.44570020E-01
1008.73199987,+6.44474020E-01
1009.13199997,+6.44377620E-01
1009.53200006,+6.44281480E-01
1009.93099999,+6.44186770E-01
1010.33100009,+6.44089600E-01
1010.73000002,+6.43997750E-01
1011.12999988,+6.43901870E-01
1011.52900004,+6.43807680E-01
1011.9289999,+6.43713750E-01
1012.32800007,+6.43620210E-01
1012.72799993,+6.43525900E-01
1013.12899995,+6.43431320E-01
1013.52900004,+6.43338950E-01
1013.92799997,+6.43245410E-01
1014.32800007,+6.43153820E-01
1014.72799993,+6.43060670E-01
1015.12700009,+6.42969990E-01
1015.52699995,+6.42877230E-01
1015.92700005,+6.42786680E-01
1016.32599998,+6.42694700E-01
1016.72600007,+6.42601680E-01
1017.125,+6.42511650E-01
1017.5250001,+6.42420970E-01
1017.92400002,+6.42330680E-01
1018.32299995,+6.42240130E-01
1018.72300005,+6.42151780E-01
1019.12299991,+6.42061880E-01
1019.52200007,+6.41970940E-01
1019.92199993,+6.41882470E-01
1020.3210001,+6.41790880E-01
1020.72099996,+6.41704100E-01
1021.11999989,+6.41615100E-01
1021.51900005,+6.41527930E-01
1021.91899991,+6.41439200E-01
1022.31900001,+6.41350860E-01
1022.71799994,+6.41262900E-01
1023.11800003,+6.41175990E-01
1023.51799989,+6.41089210E-01
1023.91799998,+6.41001250E-01
1024.31800008,+6.40914080E-01
1024.71700001,+6.40827950E-01
1025.1170001,+6.40741550E-01
