,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
176,+2.25442490E-04,1559371976.7393332,+1.57440310E+00,,,5.6221460021905804e-06,4.815973399014778e-05
177,+2.21345370E-04,1559371976.9476666,+1.57440060E+00,,,5.622209638554217e-06,4.81575566502463e-05
178,+2.13000870E-04,1559371977.156,+1.57439440E+00,,,5.622253012048193e-06,4.8154866995073885e-05
179,+2.16454220E-04,1559371977.3643332,+1.57438080E+00,,,5.6221734939759035e-06,4.814795073891625e-05
180,+2.18700780E-04,1559371977.5726666,+1.57437080E+00,,,5.622200985761227e-06,4.8151280788177344e-05
181,+2.18541840E-04,1559371977.781,+1.57436220E+00,,,5.622180722891567e-06,4.8153842364532014e-05
182,+2.18788280E-04,1559371977.9893332,+1.57434980E+00,,,5.622172070098577e-06,4.815409852216749e-05
183,+2.22860670E-04,1559371978.1976666,+1.57434360E+00,,,5.6222110624315445e-06,4.8150512315270934e-05
184,+2.16997830E-04,1559371978.406,+1.57434230E+00,,,5.622137349397591e-06,4.815742857142857e-05
185,+2.16991160E-04,1559371978.6143332,+1.57433610E+00,,,5.622198138006572e-06,4.8153330049261085e-05
186,+2.11633160E-04,1559371978.8226666,+1.57432130E+00,,,5.622232749178533e-06,4.8153842364532014e-05
187,+2.17359120E-04,1559371979.031,+1.57430760E+00,,,5.622267469879518e-06,4.815294581280788e-05
188,+2.14834050E-04,1559371979.2393332,+1.57429770E+00,,,5.62223713033954e-06,4.815947783251231e-05
189,+2.17710400E-04,1559371979.4476666,+1.57428040E+00,,,5.622310843373494e-06,4.814974384236453e-05
190,+2.21559750E-04,1559371979.656,+1.57427540E+00,,,5.622279079956189e-06,4.815268965517241e-05
191,+2.18929850E-04,1559371979.8643332,+1.57426800E+00,,,5.6222905805038335e-06,4.8155635467980295e-05
192,+2.17283670E-04,1559371980.0726666,+1.57425930E+00,,,5.6223180722891566e-06,4.8153842364532014e-05
193,+2.19172270E-04,1559371980.281,+1.57424690E+00,,,5.622321029572837e-06,4.815281773399014e-05
194,+2.21571100E-04,1559371980.4893332,+1.57423570E+00,,,5.622260240963856e-06,4.814641379310345e-05
195,+2.16328000E-04,1559371980.6976666,+1.57422950E+00,,,5.6222848849945236e-06,4.8154610837438424e-05
196,+2.15692230E-04,1559371980.906,+1.57421960E+00,,,5.622267469879518e-06,4.8152305418719215e-05
197,+2.16322000E-04,1559371981.1143332,+1.57420720E+00,,,5.622229901423877e-06,4.8154354679802956e-05
198,+2.13066320E-04,1559371981.3226666,+1.57419860E+00,,,5.62222847754655e-06,4.8154866995073885e-05
199,+2.16345370E-04,1559371981.531,+1.57418860E+00,,,5.622251588170866e-06,4.815179310344827e-05
200,+2.17183490E-04,1559371985.132,+1.57417620E+00,,,5.622309419496166e-06,4.8154354679802956e-05
201,+2.16007450E-04,1559371985.3403332,+1.57416260E+00,,,5.62220821467689e-06,4.8154610837438424e-05
202,+2.16366740E-04,1559371985.5486667,+1.57414770E+00,,,5.622289156626507e-06,4.815358620689655e-05
