,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
68,+3.81656700E-05,1559373839.987,+1.56923150E+00,,,3.0033947426067905e-05,4.809120197044335e-05
69,+3.81643400E-05,1559373840.1953332,+1.56923640E+00,,,3.003413581599124e-05,4.809120197044335e-05
70,+3.81175800E-05,1559373840.4036667,+1.56923890E+00,,,3.0034352683461114e-05,4.809145812807882e-05
71,+3.81082400E-05,1559373840.612,+1.56923400E+00,,,3.0034366922234394e-05,4.8089921182266006e-05
72,+3.81429700E-05,1559373840.8203332,+1.56923770E+00,,,3.003454107338445e-05,4.808940886699508e-05
73,+3.81142400E-05,1559373841.0286667,+1.56923520E+00,,,3.003458378970427e-05,4.809337931034483e-05
74,+3.81643400E-05,1559373841.237,+1.56923400E+00,,,3.003490251916758e-05,4.8087871921182264e-05
75,+4.18874700E-05,1559373844.958,+1.56418410E+00,,,3.134440635268346e-05,4.8088896551724135e-05
76,+3.81202700E-05,1559373845.1663332,+1.56922900E+00,,,3.2151690032858704e-05,4.809273891625616e-05
77,+3.80922100E-05,1559373845.3746667,+1.56922530E+00,,,3.2151704271631984e-05,4.80940197044335e-05
78,+3.81289300E-05,1559373845.583,+1.56922780E+00,,,3.349457064622125e-05,4.808607881773398e-05
79,+3.80982200E-05,1559373845.7913332,+1.56855350E+00,,,3.4239897042716314e-05,4.8087871921182264e-05
80,+3.80701800E-05,1559373845.9996667,+1.56922530E+00,,,3.4239998904709744e-05,4.80928669950739e-05
81,+3.80574800E-05,1559373846.208,+1.56922400E+00,,,3.583160021905805e-05,4.809043349753695e-05
82,+3.80635000E-05,1559373846.4163332,+1.56922280E+00,,,3.642024972617744e-05,4.808915270935961e-05
83,+3.80922100E-05,1559373846.6246667,+1.56922780E+00,,,3.64207995618839e-05,4.8085812807881776e-05
84,+3.80254200E-05,1559373846.833,+1.56922650E+00,,,3.801692771084337e-05,4.809120197044335e-05
85,+3.80060700E-05,1559373847.0413332,+1.56922400E+00,,,3.8537372398685653e-05,4.809273891625616e-05
86,+3.79372700E-05,1559373847.2496667,+1.56922160E+00,,,3.8538008762322014e-05,4.808966502463054e-05
87,+3.79653200E-05,1559373847.458,+1.56921780E+00,,,4.0297514786418406e-05,4.809581280788177e-05
88,+3.79993900E-05,1559373847.6663332,+1.56921780E+00,,,4.062472727272727e-05,4.809197044334975e-05
89,+3.79439500E-05,1559373847.8746667,+1.56921910E+00,,,4.0625060240963854e-05,4.809171428571429e-05
90,+3.78885300E-05,1559373848.083,+1.56921160E+00,,,4.062513253012048e-05,4.8092354679802956e-05
91,+3.79646500E-05,1559373848.2913332,+1.56921540E+00,,,4.0625219058050384e-05,4.808812807881774e-05
92,+3.78584800E-05,1559373848.4996667,+1.56922030E+00,,,4.062536363636364e-05,4.809209852216749e-05
93,+3.78631500E-05,1559373848.708,+1.56921410E+00,,,4.0625335158817086e-05,4.80955566502463e-05
94,+3.78524600E-05,1559373848.9163332,+1.56921780E+00,,,4.062562431544359e-05,4.8088896551724135e-05
95,+3.79326000E-05,1559373849.1246667,+1.56921910E+00,,,4.062572617743702e-05,4.809120197044335e-05
96,+3.79292700E-05,1559373849.333,+1.56921410E+00,,,4.0625335158817086e-05,4.8089536945812804e-05
97,+3.79272500E-05,1559373849.5413332,+1.56921040E+00,,,4.062576889375685e-05,4.8087871921182264e-05
98,+3.78898600E-05,1559373849.7496667,+1.56921040E+00,,,4.0626001095290254e-05,4.809171428571429e-05
99,+3.79619800E-05,1559373849.958,+1.56920790E+00,,,4.062601533406353e-05,4.808864039408867e-05
100,+3.78070600E-05,1559373853.637,+1.56920420E+00,,,4.0917815991237675e-05,4.809350738916256e-05
101,+3.78457800E-05,1559373853.8453333,+1.56920670E+00,,,4.274423877327492e-05,4.8088896551724135e-05
102,+3.78010400E-05,1559373854.0536668,+1.56921040E+00,,,4.2744210295728364e-05,4.80928669950739e-05
103,+3.77629800E-05,1559373854.262,+1.56920420E+00,,,4.3098878422782037e-05,4.8090305418719214e-05
104,+3.77683200E-05,1559373854.4703333,+1.56920540E+00,,,4.492476560788609e-05,4.809337931034483e-05
105,+3.78010400E-05,1559373854.6786668,+1.56920420E+00,,,4.4925257393209205e-05,4.809120197044335e-05
106,+3.78117200E-05,1559373854.887,+1.56920790E+00,,,4.545669550930996e-05,4.809273891625616e-05
107,+3.77222300E-05,1559373855.0953333,+1.56920420E+00,,,4.7041019715224535e-05,4.808979310344827e-05
108,+3.77228900E-05,1559373855.3036668,+1.56920540E+00,,,4.704155421686747e-05,4.8088896551724135e-05
109,+3.77289200E-05,1559373855.512,+1.56920300E+00,,,4.761675465498357e-05,4.809222660098522e-05
110,+3.76948500E-05,1559373855.7203333,+1.56920050E+00,,,4.912654983570646e-05,4.80840197044335e-05
111,+3.76547800E-05,1559373855.9286668,+1.56919800E+00,,,4.912709967141292e-05,4.809120197044335e-05
112,+3.76875200E-05,1559373856.137,+1.56919430E+00,,,4.9931261774370206e-05,4.808966502463054e-05
113,+3.76360900E-05,1559373856.3453333,+1.56920050E+00,,,5.133995947426068e-05,4.808530049261084e-05
114,+3.76708000E-05,1559373856.5536668,+1.56920170E+00,,,5.1340581599123774e-05,4.808851231527093e-05
115,+3.76815000E-05,1559373856.762,+1.56919550E+00,,,5.13407404162103e-05,4.809389162561577e-05
116,+3.76107100E-05,1559373856.9703333,+1.56920050E+00,,,5.134037897042716e-05,4.809248275862069e-05
117,+3.76861800E-05,1559373857.1786668,+1.56919800E+00,,,5.134050930996714e-05,4.8086591133004925e-05
118,+3.76868300E-05,1559373857.387,+1.56919550E+00,,,5.134048083242059e-05,4.80887684729064e-05
