,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
251,+3.39863900E-05,1559367891.7703333,0.00016707661555312157,4.8312049261083745e-05
252,+3.38962400E-05,1559367891.9786668,0.00016707545454545453,4.830756650246305e-05
253,+3.39263000E-05,1559367892.187,0.00016707458926615553,4.8303980295566505e-05
254,+3.38895700E-05,1559367892.3953333,0.0001670755969331873,4.830551724137931e-05
255,+3.38915700E-05,1559367892.6036668,0.000167074008762322,4.830935960591133e-05
256,+3.39076000E-05,1559367892.812,0.00016707690032858707,4.830449261083744e-05
257,+3.39035800E-05,1559367893.0203333,0.0001670750273822563,4.829975369458128e-05
258,+3.38715200E-05,1559367893.2286668,0.0001670755969331873,4.8302955665024634e-05
259,+3.38828800E-05,1559367893.437,0.00016707487404162103,4.8302955665024634e-05
260,+3.38334700E-05,1559367893.6453333,0.00016707386637458926,4.8306285714285714e-05
261,+3.38675300E-05,1559367893.8536668,0.00016707328587075576,4.830551724137931e-05
262,+3.39323000E-05,1559367894.062,0.0001670761774370208,4.8303339901477835e-05
263,+3.38788700E-05,1559367894.2703333,0.00016707633077765608,4.830615763546798e-05
264,+3.38688600E-05,1559367894.4786668,0.00016707603504928807,4.8303852216748764e-05
265,+3.39336300E-05,1559367894.687,0.00016707690032858707,4.8299241379310345e-05
266,+3.39890800E-05,1559367894.8953333,0.00016707661555312157,4.8302955665024634e-05
267,+3.38808900E-05,1559367895.1036668,0.00016707835706462212,4.830269950738916e-05
268,+3.38842200E-05,1559367895.312,0.00016707966046002192,4.830526108374384e-05
269,+3.40164600E-05,1559367895.5203333,0.00016707820372398685,4.83032118226601e-05
270,+3.39376500E-05,1559367895.7286668,0.00016707791894852135,4.83047487684729e-05
271,+3.39890800E-05,1559367895.937,0.00016707647316538884,4.829975369458128e-05
272,+3.39129300E-05,1559367896.1453333,0.00016707733844468784,4.8306029556650247e-05
273,+3.39096000E-05,1559367896.3536668,0.0001670771960569551,4.8301546798029554e-05
274,+3.39262900E-05,1559367896.562,0.00016707633077765608,4.8302571428571425e-05
275,+3.39116100E-05,1559367900.162,0.00016707603504928807,4.8307310344827585e-05
276,+3.40211300E-05,1559367900.3703332,0.0001670771960569551,4.8305645320197045e-05
